t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
4.6650,-0.00837,0.04700,0.43765,0.97778,0.01739,0.04964,0.20293,-0.00172,0.05238,0.29806,0.30051,0.08881,0.06256,1,0.09400,0.51294,-0.35236,-0.59863,1.31138,-0.76248,0.36583,0.10933,0.10149,-0.99646,2.10299,-0.54771,-0.35208,-1.95860,0.23615,-0.03440,0.25410,1.10600,1.15508,-0.05031,-3.16973,1.16336,1.51313,4.50554,1.99101,-0.22242,0.84384,-0.70314,-0.07060,0.13726,0.18613,-1.24401,0.19407,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.6700,-0.00863,0.04728,0.43779,0.97872,0.01682,0.05001,0.19831,-0.00169,0.05243,0.29796,0.30051,0.09013,0.06256,1,0.09377,0.52261,-0.35232,-0.59590,1.30990,-0.76454,0.36587,0.11066,0.09600,-1.00565,2.10876,-0.57463,-0.35198,-1.92567,0.24583,-0.03995,0.26569,1.10303,1.31868,-0.09234,-3.22657,1.08737,1.53325,4.45353,1.85119,-0.22995,0.79126,-0.72306,-0.06888,0.11943,0.16387,-1.23941,0.11017,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.6750,-0.00886,0.04756,0.43795,0.97960,0.01629,0.05037,0.19385,-0.00166,0.05248,0.29787,0.30051,0.09134,0.06255,1,0.09353,0.53135,-0.35228,-0.59341,1.30830,-0.76636,0.36599,0.11180,0.09073,-1.01373,2.11379,-0.60219,-0.35188,-1.89382,0.25464,-0.04456,0.27540,1.10919,1.48670,-0.17920,-3.32476,0.97967,1.55400,4.39502,1.71429,-0.22201,0.75255,-0.73797,-0.06653,0.10796,0.14159,-1.24509,0.04719,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.6800,-0.00907,0.04784,0.43812,0.98037,0.01576,0.05076,0.18986,-0.00165,0.05252,0.29779,0.30051,0.09250,0.06255,1,0.09327,0.53791,-0.35224,-0.59202,1.30665,-0.76729,0.36616,0.11280,0.08572,-1.02066,2.11798,-0.63024,-0.35177,-1.86300,0.26247,-0.04840,0.28354,1.08038,1.61278,-0.23732,-3.37653,0.93781,1.56995,4.35543,1.63207,-0.20602,0.71526,-0.75185,-0.06272,0.08665,0.11429,-1.24411,-0.00522,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.6850,-0.00926,0.04812,0.43830,0.98104,0.01525,0.05117,0.18632,-0.00164,0.05257,0.29772,0.30051,0.09368,0.06257,1,0.09299,0.54282,-0.35221,-0.59136,1.30485,-0.76752,0.36635,0.11375,0.08092,-1.02641,2.12131,-0.65866,-0.35166,-1.83319,0.26932,-0.05169,0.29052,1.04340,1.70583,-0.27008,-3.41027,0.91165,1.58119,4.32312,1.57211,-0.18125,0.68144,-0.76395,-0.05839,0.04791,0.08339,-1.25254,-0.04703,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.6900,-0.00942,0.04839,0.43849,0.98161,0.01474,0.05157,0.18321,-0.00164,0.05262,0.29766,0.30051,0.09485,0.06261,1,0.09269,0.54648,-0.35217,-0.59112,1.30280,-0.76721,0.36656,0.11469,0.07631,-1.03094,2.12377,-0.68738,-0.35154,-1.80443,0.27518,-0.05459,0.29664,1.01105,1.78845,-0.29458,-3.44325,0.88164,1.59009,4.28604,1.51452,-0.15083,0.65096,-0.77449,-0.05387,-0.00131,0.05051,-1.26984,-0.07978,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.6950,-0.00957,0.04866,0.43870,0.98210,0.01424,0.05197,0.18051,-0.00165,0.05266,0.29761,0.30051,0.09599,0.06266,1,0.09236,0.54917,-0.35214,-0.59105,1.30045,-0.76649,0.36677,0.11566,0.07184,-1.03422,2.12536,-0.71637,-0.35142,-1.77680,0.28004,-0.05721,0.30210,0.98617,1.86995,-0.31644,-3.47616,0.84923,1.59775,4.23867,1.45423,-0.11681,0.62293,-0.78374,-0.04921,-0.05620,0.01637,-1.29245,-0.10575,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.7000,-0.00969,0.04893,0.43891,0.98250,0.01375,0.05235,0.17820,-0.00166,0.05271,0.29757,0.30051,0.09709,0.06270,1,0.09202,0.55110,-0.35210,-0.59106,1.29777,-0.76547,0.36697,0.11666,0.06748,-1.03625,2.12610,-0.74559,-0.35129,-1.75036,0.28386,-0.05961,0.30709,0.96902,1.95720,-0.34244,-3.51296,0.81155,1.60522,4.17764,1.38858,-0.08068,0.59686,-0.79179,-0.04446,-0.11268,-0.01847,-1.31776,-0.12649,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.7050,-0.00981,0.04920,0.43913,0.98284,0.01326,0.05270,0.17626,-0.00168,0.05276,0.29754,0.30051,0.09812,0.06274,1,0.09165,0.55240,-0.35207,-0.59107,1.29481,-0.76415,0.36718,0.11768,0.06319,-1.03702,2.12600,-0.77500,-0.35116,-1.72519,0.28663,-0.06188,0.31173,0.95487,2.05471,-0.38280,-3.56615,0.75597,1.61391,4.10528,1.31905,-0.04383,0.57266,-0.79883,-0.03967,-0.16873,-0.05376,-1.34398,-0.14258,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.7100,-0.00992,0.04947,0.43937,0.98312,0.01278,0.05303,0.17465,-0.00171,0.05280,0.29751,0.30051,0.09908,0.06277,1,0.09125,0.55316,-0.35202,-0.59108,1.29162,-0.76257,0.36740,0.11872,0.05894,-1.03691,2.12463,-0.80163,-0.35103,-1.70137,0.28835,-0.06404,0.31614,0.93441,2.15318,-0.44843,-3.63940,0.66953,1.62210,4.02408,1.24740,-0.00720,0.54994,-0.80502,-0.03490,-0.22243,-0.08785,-1.37150,-0.15508,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.7150,-0.01002,0.04973,0.43961,0.98334,0.01230,0.05334,0.17334,-0.00173,0.05285,0.29750,0.30051,0.09998,0.06280,1,0.09082,0.55346,-0.35197,-0.59113,1.28826,-0.76076,0.36761,0.11976,0.05472,-1.03673,2.12108,-0.81843,-0.35088,-1.67899,0.28907,-0.06613,0.32038,0.95436,2.17332,-0.62094,-3.76307,0.56488,1.61989,3.96758,1.20264,0.08121,0.57655,-0.72141,-0.03044,-0.27109,-0.11679,-1.40377,-0.16566,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.7200,-0.01011,0.05000,0.43985,0.98351,0.01182,0.05364,0.17231,-0.00177,0.05289,0.29748,0.30051,0.10082,0.06282,1,0.09036,0.55336,-0.35192,-0.59126,1.28482,-0.75873,0.36783,0.12080,0.05053,-1.03642,2.11600,-0.82794,-0.35074,-1.65808,0.28888,-0.06815,0.32447,0.91435,2.25095,-0.54274,-3.67379,0.60588,1.62441,3.92198,1.18669,-0.02950,0.50588,-0.50842,-0.02661,-0.30796,-0.14164,-1.41073,-0.17188,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.7250,-0.01020,0.05026,0.44009,0.98364,0.01134,0.05391,0.17153,-0.00180,0.05294,0.29748,0.30051,0.10160,0.06285,1,0.08988,0.55295,-0.35186,-0.59146,1.28139,-0.75655,0.36804,0.12184,0.04641,-1.03595,2.10988,-0.83237,-0.35060,-1.63868,0.28784,-0.07011,0.32843,0.88045,2.33026,-0.52304,-3.64159,0.59356,1.62955,3.86180,1.15797,-0.10347,0.45592,-0.35520,-0.02409,-0.34291,-0.16384,-1.41263,-0.17651,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.7300,-0.01029,0.05052,0.44032,0.98373,0.01085,0.05417,0.17097,-0.00185,0.05298,0.29748,0.30051,0.10234,0.06287,1,0.08937,0.55227,-0.35179,-0.59177,1.27801,-0.75426,0.36827,0.12287,0.04235,-1.03532,2.10307,-0.83336,-0.35047,-1.62078,0.28604,-0.07201,0.33226,0.85268,2.41345,-0.54118,-3.64595,0.54796,1.63560,3.79083,1.12051,-0.15339,0.42182,-0.24656,-0.02249,-0.37354,-0.18320,-1.40980,-0.17984,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.7350,-0.01039,0.05078,0.44055,0.98378,0.01035,0.05441,0.17060,-0.00189,0.05303,0.29749,0.30051,0.10304,0.06289,1,0.08886,0.55136,-0.35173,-0.59217,1.27472,-0.75191,0.36849,0.12386,0.03837,-1.03452,2.09580,-0.83209,-0.35035,-1.60436,0.28355,-0.07386,0.33597,0.83082,2.50179,-0.58422,-3.67413,0.48148,1.64272,3.71138,1.07617,-0.18714,0.39971,-0.17085,-0.02155,-0.39881,-0.19972,-1.40302,-0.18229,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.7400,-0.01048,0.05105,0.44077,0.98381,0.00984,0.05463,0.17040,-0.00194,0.05308,0.29750,0.30051,0.10370,0.06290,1,0.08834,0.55028,-0.35166,-0.59269,1.27156,-0.74954,0.36872,0.12482,0.03447,-1.03354,2.08825,-0.82944,-0.35024,-1.58937,0.28043,-0.07564,0.33956,0.81451,2.59614,-0.64357,-3.71776,0.40220,1.65098,3.62493,1.02577,-0.20985,0.38649,-0.11916,-0.02105,-0.41844,-0.21352,-1.39316,-0.18418,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.7450,-0.01057,0.05131,0.44098,0.98381,0.00932,0.05485,0.17035,-0.00200,0.05313,0.29751,0.30051,0.10433,0.06292,1,0.08782,0.54906,-0.35158,-0.59332,1.26855,-0.74718,0.36897,0.12571,0.03067,-1.03241,2.08056,-0.82600,-0.35014,-1.57576,0.27676,-0.07736,0.34302,0.80336,2.69705,-0.71329,-3.77113,0.31563,1.66042,3.53246,0.96963,-0.22503,0.37971,-0.08475,-0.02087,-0.43250,-0.22479,-1.38099,-0.18574,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.7500,-0.01067,0.05157,0.44118,0.98379,0.00879,0.05507,0.17042,-0.00205,0.05318,0.29753,0.30051,0.10495,0.06293,1,0.08729,0.54774,-0.35150,-0.59406,1.26569,-0.74487,0.36922,0.12655,0.02696,-1.03114,2.07281,-0.82222,-0.35005,-1.56345,0.27259,-0.07901,0.34635,0.79696,2.80470,-0.78907,-3.83021,0.22561,1.67103,3.43474,0.90800,-0.23512,0.37748,-0.06258,-0.02088,-0.44124,-0.23372,-1.36710,-0.18707,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.7550,-0.01077,0.05184,0.44137,0.98376,0.00824,0.05527,0.17059,-0.00211,0.05323,0.29754,0.30051,0.10555,0.06294,1,0.08677,0.54635,-0.35142,-0.59492,1.26301,-0.74263,0.36950,0.12733,0.02334,-1.02976,2.06507,-0.81837,-0.34998,-1.55235,0.26799,-0.08060,0.34955,0.79488,2.91894,-0.86773,-3.89211,0.13490,1.68275,3.33239,0.84122,-0.24191,0.37833,-0.04885,-0.02103,-0.44502,-0.24051,-1.35195,-0.18825,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.7600,-0.01087,0.05211,0.44155,0.98371,0.00767,0.05548,0.17084,-0.00217,0.05329,0.29756,0.30051,0.10614,0.06295,1,0.08625,0.54491,-0.35133,-0.59589,1.26051,-0.74047,0.36978,0.12805,0.01982,-1.02829,2.05739,-0.81464,-0.34992,-1.54237,0.26303,-0.08211,0.35263,0.79671,3.03945,-0.94691,-3.95473,0.04549,1.69550,3.22597,0.76966,-0.24665,0.38117,-0.04081,-0.02127,-0.44418,-0.24536,-1.33588,-0.18928,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.7650,-0.01098,0.05239,0.44172,0.98364,0.00708,0.05569,0.17115,-0.00224,0.05335,0.29757,0.30051,0.10674,0.06296,1,0.08574,0.54346,-0.35124,-0.59699,1.25818,-0.73839,0.37009,0.12870,0.01639,-1.02678,2.04981,-0.81114,-0.34987,-1.53338,0.25774,-0.08356,0.35557,0.80204,3.16573,-1.02485,-4.01655,-0.04122,1.70919,3.11595,0.69378,-0.25028,0.38517,-0.03642,-0.02157,-0.43908,-0.24845,-1.31911,-0.19015,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.7700,-0.01109,0.05267,0.44188,0.98358,0.00646,0.05591,0.17150,-0.00231,0.05341,0.29759,0.30051,0.10735,0.06297,1,0.08523,0.54203,-0.35115,-0.59820,1.25603,-0.73642,0.37041,0.12929,0.01305,-1.02524,2.04233,-0.80794,-0.34982,-1.52529,0.25219,-0.08495,0.35840,0.81051,3.29718,-1.10026,-4.07651,-0.12425,1.72369,3.00277,0.61409,-0.25347,0.38974,-0.03422,-0.02190,-0.43006,-0.24996,-1.30176,-0.19084,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.7750,-0.01120,0.05295,0.44203,0.98350,0.00582,0.05613,0.17187,-0.00238,0.05347,0.29761,0.30051,0.10797,0.06297,1,0.08473,0.54062,-0.35105,-0.59954,1.25405,-0.73454,0.37076,0.12982,0.00979,-1.02371,2.03498,-0.80505,-0.34979,-1.51797,0.24642,-0.08627,0.36111,0.82177,3.43312,-1.17221,-4.13388,-0.20295,1.73891,2.88683,0.53115,-0.25667,0.39444,-0.03320,-0.02224,-0.41744,-0.25006,-1.28390,-0.19133,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.7800,-0.01131,0.05325,0.44217,0.98343,0.00516,0.05637,0.17224,-0.00245,0.05353,0.29762,0.30051,0.10863,0.06297,1,0.08424,0.53927,-0.35094,-0.60099,1.25224,-0.73276,0.37111,0.13029,0.00661,-1.02221,2.02775,-0.80250,-0.34977,-1.51131,0.24047,-0.08754,0.36371,0.83552,3.57279,-1.24010,-4.18819,-0.27694,1.75473,2.76846,0.44554,-0.26020,0.39896,-0.03263,-0.02256,-0.40147,-0.24889,-1.26557,-0.19155,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.7850,-0.01143,0.05355,0.44231,0.98335,0.00446,0.05662,0.17261,-0.00253,0.05360,0.29764,0.30051,0.10931,0.06297,1,0.08377,0.53798,-0.35083,-0.60256,1.25058,-0.73107,0.37149,0.13070,0.00348,-1.02077,2.02065,-0.80025,-0.34976,-1.50519,0.23440,-0.08875,0.36620,0.85146,3.71545,-1.30353,-4.23915,-0.34604,1.77103,2.64797,0.35785,-0.26423,0.40310,-0.03205,-0.02285,-0.38240,-0.24659,-1.24673,-0.19148,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.7900,-0.01155,0.05386,0.44243,0.98328,0.00374,0.05688,0.17297,-0.00261,0.05367,0.29765,0.30051,0.11003,0.06297,1,0.08330,0.53678,-0.35072,-0.60425,1.24906,-0.72947,0.37188,0.13106,0.00040,-1.01942,2.01367,-0.79830,-0.34975,-1.49949,0.22823,-0.08991,0.36861,0.86935,3.86041,-1.36228,-4.28665,-0.41018,1.78770,2.52561,0.26862,-0.26886,0.40670,-0.03114,-0.02310,-0.36042,-0.24328,-1.22734,-0.19109,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.7950,-0.01168,0.05417,0.44255,0.98321,0.00299,0.05716,0.17329,-0.00269,0.05374,0.29766,0.30051,0.11079,0.06297,1,0.08284,0.53566,-0.35061,-0.60605,1.24768,-0.72795,0.37228,0.13137,-0.00264,-1.01816,2.00680,-0.79661,-0.34974,-1.49409,0.22201,-0.09102,0.37093,0.88898,4.00701,-1.41630,-4.33065,-0.46944,1.80466,2.40157,0.17836,-0.27414,0.40967,-0.02971,-0.02329,-0.33571,-0.23906,-1.20731,-0.19036,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8000,-0.01180,0.05450,0.44267,0.98314,0.00221,0.05746,0.17358,-0.00278,0.05381,0.29767,0.30051,0.11160,0.06297,1,0.08239,0.53465,-0.35050,-0.60796,1.24642,-0.72650,0.37270,0.13163,-0.00566,-1.01702,2.00004,-0.79515,-0.34974,-1.48889,0.21576,-0.09210,0.37317,0.91017,4.15476,-1.46565,-4.37123,-0.52396,1.82182,2.27599,0.08747,-0.28004,0.41197,-0.02767,-0.02343,-0.30839,-0.23403,-1.18654,-0.18926,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8050,-0.01193,0.05484,0.44277,0.98308,0.00140,0.05778,0.17383,-0.00287,0.05389,0.29768,0.30051,0.11245,0.06297,1,0.08196,0.53374,-0.35038,-0.60997,1.24526,-0.72512,0.37313,0.13184,-0.00867,-1.01600,1.99338,-0.79390,-0.34974,-1.48376,0.20952,-0.09313,0.37535,0.93278,4.30323,-1.51045,-4.40852,-0.57395,1.83912,2.14897,-0.00370,-0.28652,0.41357,-0.02497,-0.02352,-0.27855,-0.22827,-1.16492,-0.18775,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8100,-0.01206,0.05518,0.44288,0.98303,0.00056,0.05812,0.17402,-0.00296,0.05396,0.29769,0.30051,0.11336,0.06297,1,0.08153,0.53293,-0.35026,-0.61207,1.24419,-0.72380,0.37356,0.13200,-0.01172,-1.01512,1.98681,-0.79283,-0.34973,-1.47859,0.20332,-0.09413,0.37744,0.95633,4.44880,-1.55043,-4.44266,-0.61949,1.85610,2.02120,-0.09230,-0.29335,0.41445,-0.02162,-0.02350,-0.24608,-0.22185,-1.14239,-0.18615,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8150,-0.01219,0.05554,0.44298,0.98298,-0.00030,0.05848,0.17416,-0.00305,0.05404,0.29769,0.30051,0.11432,0.06296,1,0.08112,0.53223,-0.35015,-0.61425,1.24318,-0.72252,0.37399,0.13210,-0.01481,-1.01437,1.98030,-0.79191,-0.34973,-1.47326,0.19717,-0.09508,0.37946,0.98063,4.59075,-1.58581,-4.47385,-0.66086,1.87268,1.89278,-0.17773,-0.30040,0.41459,-0.01764,-0.02336,-0.21094,-0.21483,-1.11883,-0.18442,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8200,-0.01232,0.05591,0.44308,0.98294,-0.00119,0.05886,0.17424,-0.00315,0.05412,0.29770,0.30051,0.11533,0.06296,1,0.08072,0.53164,-0.35004,-0.61648,1.24221,-0.72129,0.37443,0.13213,-0.01800,-1.01375,1.97386,-0.79112,-0.34973,-1.46768,0.19110,-0.09599,0.38141,1.00551,4.72813,-1.61678,-4.50228,-0.69832,1.88873,1.76389,-0.25918,-0.30756,0.41399,-0.01307,-0.02310,-0.17307,-0.20727,-1.09414,-0.18243,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8250,-0.01245,0.05629,0.44318,0.98291,-0.00211,0.05926,0.17426,-0.00325,0.05420,0.29770,0.30051,0.11639,0.06296,1,0.08034,0.53116,-0.34993,-0.61873,1.24125,-0.72009,0.37485,0.13208,-0.02134,-1.01325,1.96746,-0.79043,-0.34972,-1.46171,0.18514,-0.09685,0.38327,1.03038,4.85667,-1.64308,-4.52814,-0.73198,1.90372,1.63528,-0.33330,-0.31452,0.41264,-0.00797,-0.02265,-0.13219,-0.19921,-1.06831,-0.18036,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8300,-0.01258,0.05668,0.44328,0.98289,-0.00304,0.05967,0.17422,-0.00335,0.05428,0.29770,0.30051,0.11750,0.06296,1,0.07996,0.53078,-0.34982,-0.62099,1.24028,-0.71892,0.37526,0.13194,-0.02487,-1.01286,1.96110,-0.78984,-0.34971,-1.45524,0.17929,-0.09764,0.38502,1.05480,4.97373,-1.66468,-4.55157,-0.76198,1.91733,1.50748,-0.39788,-0.32105,0.41053,-0.00240,-0.02195,-0.08805,-0.19068,-1.04120,-0.17859,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8350,-0.01272,0.05709,0.44338,0.98288,-0.00398,0.06010,0.17411,-0.00345,0.05436,0.29770,0.30051,0.11864,0.06297,1,0.07960,0.53051,-0.34972,-0.62322,1.23926,-0.71777,0.37565,0.13170,-0.02863,-1.01255,1.95474,-0.78933,-0.34969,-1.44816,0.17359,-0.09838,0.38666,1.07892,5.08141,-1.68231,-4.57279,-0.78874,1.92982,1.38017,-0.45443,-0.32716,0.40762,0.00363,-0.02107,-0.04053,-0.18168,-1.01261,-0.17686,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8400,-0.01286,0.05751,0.44348,0.98288,-0.00495,0.06053,0.17395,-0.00354,0.05444,0.29770,0.30051,0.11981,0.06297,1,0.07925,0.53033,-0.34960,-0.62540,1.23820,-0.71664,0.37601,0.13135,-0.03263,-1.01230,1.94837,-0.78887,-0.34967,-1.44037,0.16803,-0.09906,0.38821,1.10256,5.17899,-1.69635,-4.59169,-0.81249,1.94101,1.25343,-0.50306,-0.33264,0.40389,0.01008,-0.02004,0.01051,-0.17222,-0.98246,-0.17480,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8450,-0.01299,0.05795,0.44359,0.98289,-0.00594,0.06095,0.17372,-0.00364,0.05453,0.29770,0.30051,0.12100,0.06297,1,0.07892,0.53024,-0.34944,-0.62754,1.23709,-0.71554,0.37635,0.13090,-0.03687,-1.01206,1.94196,-0.78847,-0.34964,-1.43174,0.16265,-0.09968,0.38966,1.12465,5.25966,-1.70651,-4.60678,-0.83301,1.94966,1.12805,-0.54257,-0.33672,0.39905,0.01688,-0.01890,0.06510,-0.16223,-0.95085,-0.17205,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8500,-0.01313,0.05840,0.44371,0.98291,-0.00696,0.06137,0.17343,-0.00374,0.05461,0.29769,0.30051,0.12219,0.06298,1,0.07859,0.53024,-0.34922,-0.62961,1.23594,-0.71447,0.37664,0.13033,-0.04133,-1.01181,1.93547,-0.78811,-0.34961,-1.42217,0.15746,-0.10024,0.39103,1.14544,5.32625,-1.71310,-4.61841,-0.85031,1.95626,1.00388,-0.57397,-0.33957,0.39325,0.02399,-0.01767,0.12337,-0.15174,-0.91751,-0.16888,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8550,-0.01327,0.05886,0.44383,0.98293,-0.00800,0.06177,0.17309,-0.00384,0.05468,0.29769,0.30051,0.12337,0.06299,1,0.07829,0.53032,-0.34892,-0.63160,1.23475,-0.71345,0.37690,0.12964,-0.04602,-1.01151,1.92888,-0.78778,-0.34957,-1.41154,0.15247,-0.10075,0.39230,1.16517,5.38124,-1.71643,-4.62682,-0.86443,1.96118,0.88079,-0.59834,-0.34131,0.38664,0.03141,-0.01639,0.18548,-0.14074,-0.88224,-0.16539,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8600,-0.01342,0.05934,0.44396,0.98297,-0.00908,0.06216,0.17269,-0.00393,0.05476,0.29769,0.30051,0.12453,0.06300,1,0.07800,0.53047,-0.34852,-0.63352,1.23351,-0.71246,0.37713,0.12885,-0.05092,-1.01113,1.92217,-0.78748,-0.34953,-1.39976,0.14770,-0.10120,0.39349,1.18409,5.42670,-1.71672,-4.63207,-0.87534,1.96474,0.75868,-0.61680,-0.34201,0.37935,0.03912,-0.01506,0.25169,-0.12922,-0.84486,-0.16151,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.8650,-0.01356,0.05984,0.44410,0.98302,-0.01019,0.06252,0.17224,-0.00402,0.05484,0.29769,0.30051,0.12567,0.06301,1,0.07772,0.53069,-0.34802,-0.63536,1.23222,-0.71150,0.37731,0.12797,-0.05601,-1.01065,1.91530,-0.78719,-0.34947,-1.38670,0.14315,-0.10160,0.39459,1.20243,5.46433,-1.71411,-4.63418,-0.88297,1.96716,0.63748,-0.63029,-0.34173,0.37148,0.04712,-0.01373,0.32227,-0.11716,-0.80526,-0.15723,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
