tick,t,FR_hip_joint_q,FR_hip_joint_dq,FR_thigh_joint_q,FR_thigh_joint_dq,FR_calf_joint_q,FR_calf_joint_dq,FL_hip_joint_q,FL_hip_joint_dq,FL_thigh_joint_q,FL_thigh_joint_dq,FL_calf_joint_q,FL_calf_joint_dq,RR_hip_joint_q,RR_hip_joint_dq,RR_thigh_joint_q,RR_thigh_joint_dq,RR_calf_joint_q,RR_calf_joint_dq,RL_hip_joint_q,RL_hip_joint_dq,RL_thigh_joint_q,RL_thigh_joint_dq,RL_calf_joint_q,RL_calf_joint_dq,root_x,root_y,root_z,root_qw,root_qx,root_qy,root_qz,root_vx,root_vy,root_vz,root_wx,root_wy,root_wz
6152,12.3040,-0.006458,0.383759,1.243561,1.338016,-1.956792,-5.666911,0.000342,0.146647,1.230880,2.832098,-1.975334,-3.911398,0.001089,-0.144865,0.776541,2.979628,-1.980146,0.296694,0.001026,0.099452,0.777890,2.834012,-1.982702,-0.153138,14.09689,-0.19743,0.24817,0.999480,-0.008354,-0.005186,-0.030699,1.35480,-0.06809,-0.35155,-0.49110,-1.90336,0.00049
6153,12.3060,-0.005751,0.353667,1.245844,1.141284,-1.969520,-6.363626,0.000523,0.090774,1.235830,2.475279,-1.984972,-4.818662,0.000716,-0.186241,0.783618,3.538547,-1.980237,-0.045377,0.001398,0.185957,0.784698,3.404238,-1.983997,-0.647666,14.09951,-0.19754,0.24743,0.999465,-0.008764,-0.007112,-0.030698,1.35401,-0.06826,-0.37284,-0.46845,-1.91185,0.01488
6154,12.3080,-0.005116,0.317478,1.247798,0.977265,-1.983578,-7.029014,0.000607,0.041934,1.240084,2.126615,-1.996357,-5.692522,0.000251,-0.232457,0.791633,4.007591,-1.981069,-0.416156,0.001945,0.273319,0.792482,3.892061,-1.986283,-1.142769,14.10212,-0.19766,0.24666,0.999447,-0.009133,-0.009013,-0.030677,1.35168,-0.06827,-0.39020,-0.42743,-1.88881,0.03362
6155,12.3100,-0.004575,0.270471,1.249431,0.816467,-1.998856,-7.639196,0.000621,0.006693,1.243624,1.770257,-2.009351,-6.497048,-0.000310,-0.280679,0.800379,4.372883,-1.982591,-0.760594,0.002646,0.350647,0.801056,4.286962,-1.989492,-1.604592,14.10473,-0.19778,0.24586,0.999427,-0.009453,-0.010865,-0.030636,1.34834,-0.06839,-0.40470,-0.37788,-1.84076,0.05499
6156,12.3120,-0.004143,0.215834,1.250693,0.630801,-2.015195,-8.169521,0.000594,-0.013140,1.246410,1.392966,-2.023757,-7.203223,-0.000966,-0.328259,0.809691,4.655731,-1.984750,-1.079422,0.003473,0.413262,0.810256,4.600124,-1.993511,-2.009658,14.10734,-0.19790,0.24504,0.999406,-0.009718,-0.012633,-0.030570,1.34357,-0.06863,-0.41461,-0.31997,-1.75923,0.07864
6157,12.3140,-0.003829,0.157226,1.251490,0.398409,-2.032397,-8.600931,0.000561,-0.016783,1.248392,0.991001,-2.039343,-7.792657,-0.001713,-0.373184,0.819438,4.873799,-1.987491,-1.370540,0.004391,0.459251,0.819935,4.839387,-1.998193,-2.340750,14.10994,-0.19802,0.24421,0.999384,-0.009922,-0.014286,-0.030479,1.33748,-0.06906,-0.41937,-0.25576,-1.64459,0.10407
6158,12.3160,-0.003633,0.098131,1.251695,0.102809,-2.050234,-8.918295,0.000550,-0.005554,1.249491,0.549416,-2.055838,-8.247745,-0.002540,-0.413652,0.829520,5.040793,-1.990751,-1.630073,0.005369,0.489107,0.829958,5.011329,-2.003368,-2.587664,14.11253,-0.19815,0.24338,0.999364,-0.010062,-0.015790,-0.030361,1.33021,-0.06969,-0.41860,-0.18743,-1.49827,0.13059
6159,12.3180,-0.003550,0.041430,1.251161,-0.267120,-2.068453,-9.109651,0.000585,0.017416,1.249606,0.057677,-2.072952,-8.557049,-0.003436,-0.448189,0.839843,5.161730,-1.994438,-1.843419,0.006380,0.505226,0.840203,5.122560,-2.008860,-2.745657,14.11511,-0.19829,0.24256,0.999345,-0.010137,-0.017117,-0.030215,1.32195,-0.07052,-0.41219,-0.11723,-1.32294,0.15723
6160,12.3200,-0.003571,-0.010676,1.249726,-0.717625,-2.086785,-9.166195,0.000681,0.048161,1.248624,-0.491146,-2.090379,-8.713351,-0.004388,-0.475896,0.850323,5.239951,-1.998437,-1.999758,0.007402,0.510798,0.850565,5.181009,-2.014489,-2.814786,14.11769,-0.19843,0.24176,0.999331,-0.010147,-0.018243,-0.030042,1.31304,-0.07151,-0.40026,-0.04707,-1.12309,0.18320
6161,12.3220,-0.003684,-0.056298,1.247225,-1.250421,-2.104950,-9.082236,0.000846,0.082582,1.246423,-1.100351,-2.107804,-8.712807,-0.005382,-0.496816,0.860884,5.280679,-2.002628,-2.095347,0.008420,0.509391,0.860939,5.187222,-2.020090,-2.800227,14.12025,-0.19857,0.24100,0.999320,-0.010094,-0.019149,-0.029844,1.30390,-0.07262,-0.38320,0.02160,-0.90472,0.20789
6162,12.3240,-0.003872,-0.094006,1.243499,-1.863061,-2.122660,-8.855328,0.001080,0.116930,1.242884,-1.769768,-2.124914,-8.554927,-0.006405,-0.511657,0.871466,5.290627,-2.006890,-2.130955,0.009428,0.503774,0.871237,5.148623,-2.025510,-2.710444,14.12281,-0.19873,0.24028,0.999315,-0.009982,-0.019823,-0.029622,1.29501,-0.07381,-0.36159,0.08764,-0.67504,0.23056
6163,12.3260,-0.004118,-0.122954,1.238401,-2.549185,-2.139633,-8.486329,0.001376,0.148128,1.237892,-2.495826,-2.141399,-8.242584,-0.007448,-0.521320,0.882021,5.277469,-2.011110,-2.110268,0.010419,0.495688,0.881399,5.080971,-2.030622,-2.555566,14.12537,-0.19888,0.23961,0.999315,-0.009814,-0.020262,-0.029379,1.28691,-0.07503,-0.33612,0.15018,-0.44168,0.25048
6164,12.3280,-0.004403,-0.142788,1.231803,-3.298636,-2.155591,-7.979239,0.001724,0.173832,1.231349,-3.271378,-2.156963,-7.781732,-0.008501,-0.526658,0.892519,5.249441,-2.015188,-2.038815,0.011391,0.486094,0.891399,5.000167,-2.035315,-2.346708,14.12792,-0.19904,0.23900,0.999320,-0.009594,-0.020470,-0.029119,1.28002,-0.07624,-0.30757,0.20855,-0.21173,0.26714
6165,12.3300,-0.004710,-0.153559,1.223608,-4.097717,-2.170274,-7.341016,0.002109,0.192438,1.223178,-4.085731,-2.171325,-7.181143,-0.009558,-0.528240,0.902949,5.214797,-2.019034,-1.923133,0.012342,0.475188,0.901241,4.921135,-2.039505,-2.095145,14.13047,-0.19921,0.23844,0.999331,-0.009326,-0.020457,-0.028844,1.27470,-0.07741,-0.27671,0.26229,0.00872,0.28026
6166,12.3320,-0.005021,-0.155598,1.213748,-4.929710,-2.183436,-6.581416,0.002515,0.202991,1.213328,-4.924967,-2.184230,-6.452216,-0.010610,-0.526211,0.913311,5.181201,-2.022574,-1.770098,0.013267,0.462480,0.910955,4.856766,-2.043129,-1.811664,14.13302,-0.19938,0.23796,0.999347,-0.009016,-0.020236,-0.028559,1.27118,-0.07853,-0.24432,0.31110,0.21487,0.28977
6167,12.3340,-0.005825,-0.401951,1.201318,-6.215316,-2.196111,-6.337373,0.005871,1.678390,1.202008,-5.660161,-2.196841,-6.305826,-0.012035,-0.712354,0.920877,3.782980,-2.024092,-0.758858,0.013609,0.171352,0.918552,3.798569,-2.045216,-1.043568,14.13558,-0.19955,0.23753,0.999366,-0.008667,-0.019825,-0.028267,1.26957,-0.07957,-0.21111,0.35480,0.40340,0.29580
6168,12.3360,-0.006396,-0.285470,1.187681,-6.818159,-2.206047,-4.967764,0.007745,0.936828,1.189036,-6.485904,-2.206779,-4.968627,-0.013334,-0.649788,0.929273,4.197671,-2.025710,-0.808767,0.013960,0.175456,0.926542,3.995088,-2.046834,-0.809002,14.13810,-0.19971,0.23721,0.999395,-0.008320,-0.018760,-0.028078,1.24021,-0.07313,-0.16052,0.37294,1.05725,0.18650
6169,12.3380,-0.006752,-0.177752,1.172732,-7.474939,-2.213518,-3.735482,0.008689,0.472163,1.174408,-7.313932,-2.214237,-3.729200,-0.014478,-0.572041,0.938306,4.516644,-2.027265,-0.777463,0.014356,0.197751,0.934842,4.149895,-2.047928,-0.547308,14.14065,-0.19988,0.23694,0.999425,-0.007881,-0.017678,-0.027847,1.24875,-0.07376,-0.12802,0.46460,1.07141,0.23156
6170,12.3400,-0.006942,-0.094889,1.156424,-8.153721,-2.218611,-2.546794,0.009053,0.181554,1.158251,-8.078399,-2.219304,-2.533294,-0.015463,-0.492170,0.947853,4.773452,-2.028635,-0.685244,0.014796,0.220042,0.943433,4.295687,-2.048479,-0.275447,14.14321,-0.20005,0.23674,0.999455,-0.007390,-0.016554,-0.027583,1.25597,-0.07540,-0.09787,0.51771,1.11184,0.26398
6171,12.3420,-0.007009,-0.033495,1.138800,-8.811902,-2.221351,-1.369787,0.009055,0.001045,1.140764,-8.743472,-2.222013,-1.354743,-0.016294,-0.415699,0.957838,4.992483,-2.029731,-0.548004,0.015263,0.233361,0.952327,4.446636,-2.048486,-0.003409,14.14578,-0.20023,0.23660,0.999485,-0.006870,-0.015377,-0.027297,1.26271,-0.07731,-0.06995,0.54760,1.16521,0.28650
6172,12.3440,-0.006974,0.017089,1.120048,-9.375939,-2.221761,-0.205204,0.008839,-0.107890,1.122131,-9.316555,-2.222377,-0.181909,-0.016983,-0.344644,0.968223,5.192501,-2.030490,-0.379565,0.015729,0.233260,0.961548,4.610857,-2.047962,0.261873,14.14837,-0.20041,0.23650,0.999515,-0.006336,-0.014141,-0.026997,1.26950,-0.07920,-0.04430,0.56305,1.22279,0.30115
6173,12.3460,-0.006865,0.054840,1.100335,-9.856696,-2.219862,0.949500,0.008499,-0.170116,1.102520,-9.805397,-2.220418,0.979288,-0.017540,-0.278182,0.978989,5.383244,-2.030866,-0.187936,0.016166,0.218338,0.971129,4.790522,-2.046929,0.516824,14.15098,-0.20059,0.23646,0.999544,-0.005796,-0.012849,-0.026686,1.27670,-0.08097,-0.02111,0.57076,1.27878,0.31078
6174,12.3480,-0.006700,0.082199,1.079810,-10.262588,-2.215697,2.082694,0.008093,-0.203007,1.082085,-10.217462,-2.216188,2.115372,-0.017969,-0.214495,0.990133,5.571788,-2.030826,0.019794,0.016545,0.189380,0.981102,4.986126,-2.045411,0.758744,14.15361,-0.20078,0.23645,0.999572,-0.005254,-0.011505,-0.026369,1.28422,-0.08255,-0.00036,0.57358,1.33114,0.31658
6175,12.3500,-0.006496,0.102395,1.058608,-10.601041,-2.209343,3.176938,0.007656,-0.218328,1.060965,-10.560122,-2.209769,3.209336,-0.018273,-0.152288,1.001659,5.762884,-2.030351,0.237736,0.016842,0.148751,0.991495,5.196827,-2.043439,0.986104,14.15625,-0.20097,0.23648,0.999598,-0.004714,-0.010114,-0.026049,1.29197,-0.08392,0.01785,0.57299,1.37871,0.31951
6176,12.3520,-0.006260,0.117869,1.036843,-10.882432,-2.200921,4.211066,0.007215,-0.220303,1.039280,-10.842386,-2.201287,4.241094,-0.018459,-0.092756,1.013473,5.907045,-2.029401,0.475185,0.017035,0.096346,1.002327,5.416026,-2.041036,1.201324,14.15891,-0.20117,0.23654,0.999623,-0.004178,-0.008680,-0.025728,1.29984,-0.08512,0.03341,0.56983,1.42095,0.32029
6177,12.3540,-0.005998,0.130789,1.014616,-11.113567,-2.190587,5.166650,0.006786,-0.214670,1.017138,-11.071152,-2.190901,5.192757,-0.018528,-0.034402,1.025460,5.993621,-2.027945,0.727638,0.017104,0.034636,1.013610,5.641464,-2.038227,1.404571,14.16159,-0.20136,0.23663,0.999644,-0.003650,-0.007204,-0.025410,1.30728,-0.08608,0.04645,0.56340,1.46304,0.31702
6178,12.3560,-0.005705,0.146366,0.992091,-11.262372,-2.178546,6.020664,0.006370,-0.207751,0.994635,-11.251351,-2.178805,6.048278,-0.018479,0.024442,1.037541,6.040356,-2.025982,0.981788,0.017039,-0.032331,1.025359,5.874322,-2.035038,1.594478,14.16429,-0.20156,0.23673,0.999664,-0.003132,-0.005686,-0.025099,1.31411,-0.08685,0.05683,0.55376,1.50592,0.30979
6179,12.3580,-0.005365,0.170186,0.969552,-11.269776,-2.165046,6.750100,0.005952,-0.209187,0.971975,-11.330352,-2.165239,6.782655,-0.018313,0.082731,1.049665,6.061883,-2.023530,1.225887,0.016839,-0.099997,1.037596,6.118478,-2.031501,1.768514,14.16700,-0.20176,0.23685,0.999681,-0.002627,-0.004127,-0.024796,1.32056,-0.08750,0.06419,0.54225,1.54706,0.30058
6180,12.3600,-0.004975,0.195033,0.947237,-11.157020,-2.150345,7.350296,0.005510,-0.220976,0.949472,-11.251289,-2.150489,7.374942,-0.018032,0.140720,1.061788,6.061474,-2.020619,1.455247,0.016513,-0.163320,1.050295,6.349499,-2.027636,1.932527,14.16972,-0.20195,0.23698,0.999694,-0.002136,-0.002532,-0.024504,1.32725,-0.08811,0.06801,0.52937,1.58278,0.29046
6181,12.3620,-0.004553,0.211059,0.925353,-10.942145,-2.134729,7.808181,0.005042,-0.234138,0.927368,-11.052010,-2.134843,7.823287,-0.017627,0.202580,1.073852,6.032085,-2.017277,1.671469,0.016084,-0.214179,1.063209,6.457108,-2.023411,2.112638,14.17247,-0.20215,0.23711,0.999705,-0.001661,-0.000907,-0.024222,1.33430,-0.08870,0.06819,0.51461,1.61396,0.27953
6182,12.3640,-0.004108,0.222487,0.904090,-10.631422,-2.118496,8.116699,0.004549,-0.246616,0.905877,-10.745652,-2.118594,8.124423,-0.017100,0.263264,1.085820,5.984073,-2.013542,1.867137,0.015566,-0.259322,1.076172,6.481496,-2.018832,2.289632,14.17522,-0.20235,0.23723,0.999712,-0.001198,0.000755,-0.023948,1.34078,-0.08935,0.06532,0.50218,1.65060,0.27246
6183,12.3660,-0.003645,0.231690,0.883629,-10.230699,-2.101957,8.269300,0.004034,-0.257481,0.885192,-10.342249,-2.102050,8.272194,-0.016462,0.319153,1.097666,5.923087,-2.009466,2.038345,0.014963,-0.301318,1.089070,6.449044,-2.013930,2.451007,14.17799,-0.20256,0.23734,0.999716,-0.000748,0.002454,-0.023678,1.34700,-0.08998,0.05918,0.49145,1.68822,0.26765
6184,12.3680,-0.003165,0.239842,0.864139,-9.745114,-2.085434,8.261335,0.003501,-0.266273,0.865493,-9.849705,-2.085527,8.261375,-0.015726,0.367736,1.109371,5.852345,-2.005098,2.183635,0.014283,-0.340266,1.101825,6.377399,-2.008751,2.589108,14.18078,-0.20276,0.23744,0.999717,-0.000308,0.004189,-0.023411,1.35313,-0.09057,0.04969,0.48177,1.72424,0.26413
6185,12.3700,-0.002700,0.232597,0.845802,-9.168242,-2.069428,8.003228,0.002982,-0.259750,0.846966,-9.263583,-2.069514,8.006576,-0.014912,0.407024,1.120922,5.775617,-2.000492,2.303065,0.013534,-0.374369,1.114386,6.280504,-2.003352,2.699550,14.18358,-0.20296,0.23750,0.999714,0.000123,0.005957,-0.023147,1.35930,-0.09111,0.03688,0.47258,1.75725,0.26135
6186,12.3720,-0.002318,0.190643,0.828813,-8.494384,-2.054572,7.427816,0.002536,-0.222739,0.829798,-8.583549,-2.054580,7.466705,-0.014036,0.438352,1.132343,5.710609,-1.995680,2.406203,0.012731,-0.401524,1.126762,6.187819,-1.997778,2.787365,14.18639,-0.20316,0.23753,0.999708,0.000543,0.007750,-0.022886,1.36530,-0.09159,0.02158,0.46305,1.78240,0.25895
6187,12.3740,-0.002145,0.086928,0.813428,-7.692710,-2.041636,6.468180,0.002264,-0.135898,0.814230,-7.784058,-2.041440,6.570008,-0.013123,0.456500,1.143595,5.626031,-1.990725,2.477387,0.011896,-0.417217,1.138892,6.065336,-1.992111,2.833158,14.18922,-0.20337,0.23754,0.999698,0.000951,0.009550,-0.022627,1.37101,-0.09202,0.00568,0.45081,1.79094,0.25652
6188,12.3760,-0.002235,-0.045343,0.799884,-6.771881,-2.030924,5.355827,0.002216,-0.023937,0.800467,-6.881518,-2.030383,5.528616,-0.012192,0.465579,1.154684,5.544539,-1.985665,2.530213,0.011053,-0.421729,1.150782,5.945029,-1.986412,2.849387,14.19205,-0.20357,0.23751,0.999685,0.001343,0.011336,-0.022370,1.37505,-0.09233,-0.00930,0.43533,1.77643,0.25400
6189,12.3780,-0.002578,-0.171211,0.788497,-5.693657,-2.022545,4.189557,0.002383,0.083148,0.788765,-5.851136,-2.021529,4.426773,-0.011256,0.467858,1.165600,5.457809,-1.980526,2.569121,0.010219,-0.416845,1.162421,5.819444,-1.980724,2.844381,14.19489,-0.20378,0.23746,0.999668,0.001716,0.013074,-0.022117,1.37723,-0.09255,-0.02064,0.41418,1.72888,0.25089
6190,12.3800,-0.003084,-0.253136,0.779905,-4.296155,-2.016544,3.000631,0.002669,0.143340,0.779774,-4.495499,-2.014975,3.277333,-0.010312,0.472096,1.175947,5.173406,-1.975509,2.508463,0.009399,-0.409948,1.173423,5.500669,-1.975301,2.711503,14.19772,-0.20398,0.23739,0.999650,0.002063,0.014735,-0.021868,1.37670,-0.09265,-0.02735,0.38746,1.65245,0.24663
6191,12.3820,-0.003704,-0.310272,0.774240,-2.832401,-2.012727,1.908182,0.003036,0.183080,0.773633,-3.070623,-2.010549,2.212850,-0.009323,0.494341,1.185592,4.822642,-1.971088,2.210602,0.008578,-0.410919,1.183669,5.123166,-1.970653,2.324037,14.20055,-0.20418,0.23732,0.999630,0.002382,0.016309,-0.021625,1.37509,-0.09275,-0.03299,0.35712,1.56654,0.24128
6192,12.3840,-0.004396,-0.345938,0.771359,-1.440290,-2.010790,0.968605,0.003455,0.209852,0.770208,-1.712360,-2.007968,1.290632,-0.008315,0.503826,1.194552,4.480072,-1.967859,1.614571,0.007777,-0.400513,1.193127,4.728856,-1.967337,1.657722,14.20336,-0.20438,0.23723,0.999610,0.002673,0.017773,-0.021389,1.37134,-0.09276,-0.03599,0.32587,1.45675,0.23386
6193,12.3860,-0.005126,-0.364585,0.771001,-0.179003,-2.010425,0.182459,0.003919,0.232058,0.769256,-0.476203,-2.006940,0.513758,-0.007328,0.493810,1.202836,4.141797,-1.966264,0.797459,0.007012,-0.382367,1.201814,4.343585,-1.965731,0.802853,14.20615,-0.20458,0.23716,0.999589,0.002931,0.019097,-0.021163,1.36468,-0.09264,-0.03441,0.29081,1.31775,0.22527
6194,12.3880,-0.005858,-0.366138,0.772849,0.924110,-2.011301,-0.437580,0.004416,0.248402,0.770478,0.611013,-2.007147,-0.103418,-0.006393,0.467409,1.210483,3.823624,-1.966582,-0.158950,0.006299,-0.356429,1.209784,3.984949,-1.966080,-0.174251,14.20892,-0.20477,0.23709,0.999570,0.003157,0.020263,-0.020946,1.35544,-0.09229,-0.02922,0.25462,1.16002,0.21528
6195,12.3900,-0.006567,-0.354776,0.776583,1.866671,-2.013094,-0.896632,0.004938,0.260951,0.773571,1.546482,-2.008279,-0.565889,-0.005535,0.429048,1.217536,3.526553,-1.968969,-1.193436,0.005649,-0.325055,1.217092,3.654120,-1.968520,-1.219859,14.21165,-0.20496,0.23704,0.999553,0.003349,0.021248,-0.020740,1.34388,-0.09171,-0.01978,0.21697,0.98010,0.20449
6196,12.3920,-0.007239,-0.336028,0.781896,2.656788,-2.015505,-1.205814,0.005480,0.271089,0.778247,2.337994,-2.010047,-0.883946,-0.004768,0.383190,1.224028,3.246055,-1.973486,-2.258781,0.005068,-0.290227,1.223785,3.346382,-1.973101,-2.290692,14.21435,-0.20515,0.23702,0.999540,0.003508,0.022033,-0.020546,1.33053,-0.09089,-0.00657,0.17861,0.78106,0.19344
6197,12.3940,-0.007870,-0.315282,0.788510,3.306587,-2.018264,-1.379514,0.006041,0.280189,0.784242,2.997710,-2.012190,-1.071502,-0.004101,0.333448,1.229976,2.974030,-1.980119,-3.316485,0.004562,-0.253317,1.229892,3.053693,-1.979802,-3.350496,14.21701,-0.20534,0.23704,0.999531,0.003632,0.022603,-0.020362,1.31593,-0.08983,0.00976,0.14024,0.56691,0.18271
6198,12.3960,-0.008464,-0.297069,0.796167,3.828661,-2.021132,-1.433685,0.006619,0.289095,0.791320,3.539181,-2.014479,-1.144572,-0.003537,0.282339,1.235378,2.700740,-1.988788,-4.334253,0.004132,-0.215068,1.235426,2.766874,-1.988539,-4.368330,14.21962,-0.20552,0.23709,0.999526,0.003724,0.022948,-0.020188,1.30063,-0.08854,0.02842,0.10245,0.34237,0.17283
6199,12.3980,-0.009032,-0.284125,0.804637,4.235247,-2.023901,-1.384803,0.007215,0.298004,0.799274,3.976572,-2.016719,-1.120223,-0.003075,0.230953,1.240212,2.417059,-1.999358,-5.284818,0.003778,-0.176594,1.240364,2.469249,-1.999172,-5.316540,14.22220,-0.20569,0.23719,0.999526,0.003783,0.023063,-0.020023,1.28516,-0.08708,0.04864,0.06575,0.11282,0.16416
6200,12.4000,-0.009587,-0.277281,0.813716,4.539188,-2.026401,-1.249630,0.007826,0.305574,0.807922,4.324269,-2.018752,-1.016094,-0.002713,0.180975,1.244426,2.106877,-2.011645,-6.143937,0.003503,-0.137952,1.244668,2.151720,-2.011519,-6.173443,14.22473,-0.20586,0.23733,0.999532,0.003812,0.022948,-0.019865,1.26998,-0.08547,0.06960,0.03033,-0.11614,0.15672
6201,12.4020,-0.010137,-0.275001,0.823226,4.755148,-2.028492,-1.045448,0.008452,0.313133,0.817114,4.595977,-2.020452,-0.850138,-0.002448,0.132362,1.247950,1.762348,-2.025432,-6.893271,0.003303,-0.099975,1.248265,1.798489,-2.025357,-6.919313,14.22723,-0.20603,0.23751,0.999543,0.003812,0.022610,-0.019713,1.25551,-0.08380,0.09056,-0.00358,-0.33879,0.15058
6202,12.4040,-0.010686,-0.274398,0.833027,4.900223,-2.030074,-0.791019,0.009093,0.320453,0.826726,4.805919,-2.021732,-0.639800,-0.002276,0.085918,1.250688,1.368881,-2.040464,-7.516056,0.003176,-0.063295,1.251057,1.395915,-2.040434,-7.538580,14.22969,-0.20619,0.23774,0.999558,0.003784,0.022060,-0.019567,1.24210,-0.08213,0.11081,-0.03567,-0.54952,0.14567
6203,12.4060,-0.011225,-0.269553,0.843015,4.994041,-2.031083,-0.504568,0.009740,0.323359,0.836657,4.965615,-2.022537,-0.402717,-0.002192,0.042157,1.252518,0.915158,-2.056464,-8.000165,0.003118,-0.028823,1.252923,0.933273,-2.056473,-8.019408,14.23212,-0.20635,0.23801,0.999577,0.003730,0.021316,-0.019423,1.23001,-0.08049,0.12976,-0.06562,-0.74337,0.14222
6204,12.4080,-0.011315,-0.045048,0.852861,4.923295,-2.031173,-0.045076,0.011078,0.669129,0.846996,5.169544,-2.022076,0.230694,-0.002376,-0.091765,1.252909,0.195082,-2.073358,-8.446942,0.002480,-0.319205,1.253246,0.161652,-2.073118,-8.322194,14.23451,-0.20650,0.23831,0.999599,0.003652,0.020399,-0.019281,1.21942,-0.07891,0.14693,-0.09288,-0.91630,0.14024
6205,12.4100,-0.011045,0.135119,0.862628,4.883267,-2.030321,0.425845,0.012875,0.898261,0.857690,5.347002,-2.020338,0.868550,-0.002754,-0.189092,1.251952,-0.478428,-2.090752,-8.697067,0.001514,-0.483070,1.252092,-0.577409,-2.090091,-8.486877,14.23688,-0.20666,0.23869,0.999624,0.003519,0.019231,-0.019243,1.21001,-0.08511,0.18452,-0.15462,-1.16533,0.03770
6206,12.4120,-0.010481,0.281995,0.872378,4.874924,-2.028562,0.879767,0.014945,1.035117,0.868690,5.499711,-2.017335,1.501776,-0.003266,-0.256323,1.249628,-1.162021,-2.108261,-8.754200,0.000387,-0.563232,1.249449,-1.321375,-2.107091,-8.500003,14.23923,-0.20684,0.23913,0.999650,0.003360,0.017819,-0.019285,1.20381,-0.09058,0.21772,-0.18678,-1.40961,-0.04372
6207,12.4140,-0.009667,0.406685,0.882166,4.894341,-2.025990,1.285826,0.017116,1.085528,0.879980,5.644961,-2.013166,2.084437,-0.003881,-0.307056,1.245874,-1.876974,-2.125521,-8.630050,-0.000784,-0.585487,1.245277,-2.085664,-2.123805,-8.356985,14.24156,-0.20702,0.23964,0.999676,0.003206,0.016177,-0.019392,1.20009,-0.09542,0.24704,-0.18809,-1.63788,-0.10971
6208,12.4160,-0.008637,0.515173,0.892025,4.929245,-2.022770,1.609949,0.019173,1.028597,0.891603,5.811471,-2.008113,2.526517,-0.004536,-0.327632,1.240580,-2.646921,-2.142189,-8.333962,-0.001913,-0.564462,1.239501,-2.888253,-2.139931,-8.062956,14.24387,-0.20721,0.24020,0.999701,0.003079,0.014337,-0.019551,1.19834,-0.09927,0.27148,-0.16475,-1.83697,-0.16233
6209,12.4180,-0.007415,0.611144,0.901982,4.978775,-2.019074,1.848147,0.020952,0.889179,0.903647,6.022418,-2.002464,2.824354,-0.005189,-0.326517,1.233649,-3.465690,-2.157951,-7.880845,-0.002948,-0.517904,1.232058,-3.721336,-2.155180,-7.624387,14.24618,-0.20741,0.24079,0.999724,0.002989,0.012348,-0.019747,1.19809,-0.10161,0.28920,-0.13224,-1.98621,-0.19989
6210,12.4200,-0.006391,0.511872,0.912298,5.157619,-2.015338,1.867988,0.020789,-0.081185,0.915575,5.964047,-1.999140,1.662305,-0.005602,-0.206699,1.225321,-4.163782,-2.172349,-7.199235,-0.003165,-0.108419,1.223324,-4.367345,-2.169427,-7.123667,14.24849,-0.20762,0.24141,0.999744,0.002939,0.010258,-0.019968,1.19874,-0.10277,0.30091,-0.09339,-2.08791,-0.22605
6211,12.4220,-0.005434,0.478245,0.922903,5.302583,-2.011696,1.821170,0.019556,-0.616402,0.927210,5.817181,-1.996968,1.085910,-0.005845,-0.121601,1.215367,-4.976895,-2.185183,-6.416894,-0.002863,0.151338,1.213119,-5.102149,-2.182341,-6.456914,14.25079,-0.20781,0.24201,0.999760,0.002931,0.008197,-0.020123,1.19648,-0.09840,0.29147,-0.05091,-2.06057,-0.16059
6212,12.4240,-0.004491,0.471798,0.933762,5.429754,-2.008261,1.717121,0.017740,-0.907997,0.938544,5.667239,-1.995365,0.801453,-0.005978,-0.066491,1.203695,-5.836109,-2.196278,-5.547813,-0.002255,0.304023,1.201348,-5.885637,-2.193645,-5.651738,14.25309,-0.20800,0.24259,0.999772,0.002951,0.006195,-0.020236,1.19351,-0.09610,0.28243,-0.02141,-2.00113,-0.11907
6213,12.4260,-0.003704,0.393453,0.944792,5.515022,-2.005061,1.600143,0.015757,-0.991457,0.949621,5.538514,-1.993991,0.686729,-0.006039,-0.030480,1.190290,-6.702493,-2.205461,-4.591100,-0.001487,0.383796,1.187972,-6.688117,-2.203099,-4.726890,14.25539,-0.20819,0.24315,0.999780,0.002993,0.004275,-0.020324,1.19031,-0.09483,0.27320,0.00213,-1.92066,-0.09352
6214,12.4280,-0.002862,0.421126,0.955975,5.591304,-2.002188,1.436577,0.013613,-1.071987,0.960510,5.444540,-1.992773,0.609383,-0.006058,-0.009191,1.175220,-7.535034,-2.212584,-3.561646,-0.000655,0.415840,1.173028,-7.471761,-2.210516,-3.708778,14.25768,-0.20838,0.24369,0.999784,0.003050,0.002455,-0.020397,1.18694,-0.09413,0.26264,0.02062,-1.82038,-0.07913
6215,12.4300,-0.002205,0.328340,0.967273,5.648953,-1.999588,1.299981,0.011617,-0.998063,0.971302,5.395556,-1.991573,0.599807,-0.006039,0.009267,1.158562,-8.328759,-2.217532,-2.473895,0.000169,0.411990,1.156561,-8.233637,-2.215755,-2.619690,14.25998,-0.20857,0.24421,0.999785,0.003121,0.000733,-0.020463,1.18366,-0.09379,0.25324,0.03503,-1.72302,-0.07107
