t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_pitch_joint,tau_left_hip_roll_joint,tau_left_hip_yaw_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_pitch_joint,tau_right_hip_roll_joint,tau_right_hip_yaw_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_pitch_joint,lim_left_hip_roll_joint,lim_left_hip_yaw_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_pitch_joint,lim_right_hip_roll_joint,lim_right_hip_yaw_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.4010,-0.01552,-0.01643,0.64745,0.99582,-0.06481,0.01315,0.06305,0.03717,0.00757,0.60051,0.68452,0.10385,0.00007,2,0.03494,0.10385,1,0.08500,0.03000,0.0251,0.0397,0.056103,0.115865,68.9424,-80.3507,150.0014,0.3217,2.2891,153.2005,-71.2901,-105.5166,149.9465,-2.4821,2.4785,147.2805,0.085000,0.030000,150.0000,0.020343,-0.003255,153.2005,0.085000,0.030000,150.0000,0.031164,-0.005233,147.2805,-0.78636,0.12211,-0.11790,1.43393,-0.69083,-0.03962,-0.66069,0.16771,-0.08196,1.29139,-0.67503,-0.04759,0.18343,0.12990,-0.16420,0.14669,1.86389,-0.74734,3.45880,-14.59969,7.22926,0.48408,0.54854,-1.21994,2.98818,-12.57884,7.87128,0.72090,-2.55656,-1.79174,0.33737,-1.66681,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4020,-0.01560,-0.01642,0.64681,0.99578,-0.06497,0.01312,0.06352,0.03717,0.00762,0.60001,0.68452,0.10417,0.00007,2,0.03494,0.10417,1,0.08500,0.03000,0.0250,0.0410,0.056351,0.115904,69.2050,-80.3108,150.0019,0.0082,2.2970,152.8497,-71.2824,-105.5271,149.9428,-2.6647,2.4519,147.1389,-0.085000,0.030000,150.0000,0.020594,-0.003272,152.8497,0.069572,0.030000,150.0000,0.031414,-0.005157,147.1389,-0.78824,0.12143,-0.11887,1.43702,-0.69214,-0.03957,-0.66212,0.16721,-0.08303,1.29451,-0.67680,-0.04759,0.18321,0.12932,-0.16387,0.14587,1.87759,-0.73914,3.46681,-14.66189,7.23276,0.48222,0.56117,-1.21600,2.99350,-12.63368,7.89009,0.70874,-2.53959,-1.78572,0.33070,-1.66387,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4030,-0.01568,-0.01641,0.64618,0.99574,-0.06514,0.01310,0.06398,0.03716,0.00767,0.59950,0.68452,0.10449,0.00007,2,0.03494,0.10449,1,0.08500,0.03000,0.0253,0.0423,0.056599,0.115943,69.4829,-80.2689,150.0017,-0.2941,2.3006,152.5234,-71.2740,-105.5379,149.9392,-2.8365,2.4251,147.0112,-0.064546,0.030000,150.0000,0.020843,-0.003289,152.5234,0.085000,0.030000,150.0000,0.031659,-0.005089,147.0112,-0.79011,0.12074,-0.11983,1.44012,-0.69345,-0.03951,-0.66355,0.16672,-0.08409,1.29762,-0.67856,-0.04757,0.18299,0.12875,-0.16354,0.14506,1.89023,-0.73220,3.47366,-14.72262,7.23768,0.48064,0.57316,-1.21288,2.99805,-12.68762,7.90937,0.69776,-2.52285,-1.77984,0.32399,-1.66108,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4040,-0.01576,-0.01639,0.64554,0.99570,-0.06530,0.01307,0.06445,0.03716,0.00772,0.59899,0.68452,0.10480,0.00007,2,0.03494,0.10480,1,0.08500,0.03000,0.0831,0.0430,0.055478,0.110400,69.7764,-80.2248,150.0009,0.6544,7.5527,152.1131,-71.2651,-105.5489,149.9357,-2.9903,2.3319,146.8872,-0.085000,0.030000,150.0000,0.018879,-0.008610,152.1131,0.072705,0.030000,150.0000,0.031893,-0.005026,146.8872,-0.79199,0.12006,-0.12079,1.44322,-0.69474,-0.03951,-0.66499,0.16622,-0.08515,1.30075,-0.68032,-0.04756,0.18276,0.12817,-0.16321,0.14426,1.90190,-0.72640,3.47947,-14.78200,7.24392,0.47932,0.58456,-1.21051,3.00191,-12.74072,7.92909,0.68784,-2.50635,-1.77408,0.31726,-1.65841,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4050,-0.01584,-0.01638,0.64490,0.99566,-0.06546,0.01304,0.06490,0.03715,0.00777,0.59848,0.68452,0.10512,0.00007,2,0.03494,0.10512,1,0.08500,0.03000,0.0807,0.0443,0.055705,0.110380,69.9077,-80.1979,150.0033,0.3617,7.3416,151.8773,-71.2556,-105.5602,149.9323,-3.1420,2.3155,146.7871,0.085000,0.030000,150.0000,0.019100,-0.008681,151.8773,0.085000,0.030000,150.0000,0.032128,-0.004972,146.7871,-0.79387,0.11939,-0.12175,1.44632,-0.69600,-0.03956,-0.66642,0.16572,-0.08620,1.30388,-0.68208,-0.04754,0.18252,0.12760,-0.16287,0.14346,1.91583,-0.73129,3.48648,-14.83666,7.20874,0.59343,0.59524,-1.20965,3.00560,-12.79283,7.94913,0.67925,-2.49001,-1.76796,0.31061,-1.65590,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4060,-0.01592,-0.01636,0.64426,0.99562,-0.06561,0.01301,0.06536,0.03714,0.00782,0.59797,0.68452,0.10545,0.00007,2,0.03495,0.10545,1,0.08500,0.03000,0.0245,0.0461,0.057309,0.115504,70.0512,-80.1626,150.0081,-1.2581,1.8385,151.5174,-71.2457,-105.5715,149.9290,-3.2902,2.3802,146.7124,0.085000,0.030000,150.0000,0.021476,-0.003884,151.5174,0.085000,0.030000,150.0000,0.032366,-0.004930,146.7124,-0.79574,0.11871,-0.12270,1.44944,-0.69726,-0.03959,-0.66786,0.16523,-0.08724,1.30701,-0.68384,-0.04751,0.18228,0.12703,-0.16254,0.14267,1.92800,-0.73608,3.49100,-14.89015,7.18303,0.68324,0.60538,-1.20910,3.00860,-12.84437,7.96969,0.67142,-2.47395,-1.76209,0.30387,-1.65343,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4070,-0.01600,-0.01634,0.64362,0.99558,-0.06577,0.01297,0.06581,0.03714,0.00787,0.59746,0.68452,0.10577,0.00007,2,0.03495,0.10577,1,0.08500,0.03000,0.0277,0.0473,0.057422,0.114929,70.3331,-80.1075,150.0117,-1.4505,2.0489,151.1956,-71.2353,-105.5830,149.9258,-3.4231,2.3643,146.6379,0.085000,0.030000,150.0000,0.021500,-0.004487,151.1956,0.085000,0.030000,150.0000,0.032592,-0.004887,146.6379,-0.79761,0.11803,-0.12364,1.45256,-0.69852,-0.03961,-0.66929,0.16473,-0.08828,1.31015,-0.68559,-0.04748,0.18202,0.12646,-0.16220,0.14188,1.93656,-0.73132,3.49298,-14.94681,7.19995,0.66088,0.61521,-1.20805,3.01048,-12.89565,7.99084,0.66393,-2.45824,-1.75687,0.29696,-1.65097,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4080,-0.01608,-0.01633,0.64297,0.99554,-0.06593,0.01294,0.06625,0.03713,0.00792,0.59694,0.68452,0.10609,0.00007,2,0.03495,0.10609,1,0.08500,0.03000,0.0292,0.1022,0.057687,0.115115,70.6371,-80.0504,150.0143,-1.6984,2.0248,150.9926,-71.2246,-105.5946,149.9228,-1.4932,8.9199,147.4260,-0.085000,0.030000,150.0000,0.021790,-0.004363,150.9926,0.076460,0.030000,150.0000,0.029189,-0.011947,147.4260,-0.79948,0.11735,-0.12458,1.45568,-0.69977,-0.03963,-0.67073,0.16424,-0.08931,1.31329,-0.68731,-0.04753,0.18177,0.12589,-0.16186,0.14109,1.94453,-0.72742,3.49445,-15.00241,7.21731,0.64064,0.62464,-1.20753,3.01196,-12.94628,8.01231,0.65718,-2.44271,-1.75169,0.29007,-1.64858,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4090,-0.01616,-0.01631,0.64233,0.99550,-0.06609,0.01291,0.06669,0.03712,0.00797,0.59643,0.68452,0.10641,0.00007,2,0.03496,0.10641,1,0.08500,0.03000,0.0311,0.0999,0.057946,0.115285,70.7365,-80.0269,150.0156,-1.9440,2.0338,150.8092,-71.2117,-105.5951,149.9285,-1.6797,8.6699,147.3397,-0.085000,0.030000,150.0000,0.022073,-0.004253,150.8092,0.085000,0.030000,150.0000,0.029417,-0.012020,147.3397,-0.80135,0.11666,-0.12550,1.45882,-0.70103,-0.03963,-0.67216,0.16375,-0.09034,1.31644,-0.68901,-0.04763,0.18150,0.12532,-0.16152,0.14031,1.95194,-0.72439,3.49558,-15.05722,7.23518,0.62248,0.63871,-1.21529,3.01875,-12.99485,7.97846,0.80541,-2.42728,-1.74648,0.28335,-1.64628,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4100,-0.01625,-0.01629,0.64168,0.99546,-0.06624,0.01287,0.06713,0.03712,0.00802,0.59591,0.68452,0.10674,0.00007,2,0.03496,0.10674,1,0.08500,0.03000,0.0334,0.0501,0.058201,0.115440,70.8940,-79.9956,150.0161,-2.1885,2.0849,150.6465,-71.1971,-105.5869,149.9412,-4.0486,1.7038,146.0880,0.085000,0.030000,150.0000,0.022348,-0.004156,150.6465,0.085000,0.030000,150.0000,0.033241,-0.005553,146.0880,-0.80322,0.11598,-0.12643,1.46195,-0.70229,-0.03963,-0.67360,0.16326,-0.09135,1.31959,-0.69072,-0.04772,0.18123,0.12476,-0.16117,0.13953,1.95883,-0.72143,3.49629,-15.11109,7.25336,0.60591,0.65104,-1.22213,3.02312,-13.04265,7.95579,0.92222,-2.41211,-1.74142,0.27652,-1.64398,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4110,-0.01633,-0.01627,0.64103,0.99542,-0.06640,0.01283,0.06756,0.03711,0.00807,0.59540,0.68452,0.10706,0.00007,2,0.03497,0.10706,1,0.08500,0.03000,0.0354,0.0515,0.058453,0.115588,71.2691,-79.9312,150.0159,-2.4167,2.0939,150.4928,-71.1824,-105.5810,149.9524,-4.0670,1.9551,145.9713,0.085000,0.030000,150.0000,0.022621,-0.004067,150.4928,0.085000,0.030000,150.0000,0.033148,-0.006337,145.9713,-0.80508,0.11530,-0.12734,1.46509,-0.70355,-0.03962,-0.67503,0.16277,-0.09237,1.32274,-0.69242,-0.04779,0.18096,0.12419,-0.16083,0.13876,1.96521,-0.71863,3.49634,-15.16390,7.27173,0.59066,0.65845,-1.22079,3.02190,-13.09256,7.98792,0.88817,-2.39725,-1.73656,0.26950,-1.64163,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4120,-0.01641,-0.01625,0.64038,0.99538,-0.06655,0.01279,0.06799,0.03710,0.00812,0.59488,0.68452,0.10739,0.00007,2,0.03497,0.10739,1,0.08500,0.03000,0.0372,0.0524,0.058700,0.115728,71.6646,-79.8645,150.0150,-2.6331,2.0811,150.3498,-71.1678,-105.5770,149.9621,-4.1594,1.9428,145.9861,-0.085000,0.030000,150.0000,0.022887,-0.003985,150.3498,0.085000,0.030000,150.0000,0.033400,-0.006112,145.9861,-0.80694,0.11462,-0.12825,1.46824,-0.70480,-0.03961,-0.67646,0.16229,-0.09337,1.32590,-0.69413,-0.04785,0.18067,0.12363,-0.16048,0.13799,1.97123,-0.71655,3.49607,-15.21595,7.29041,0.57692,0.66565,-1.22001,3.02064,-13.14190,8.01952,0.85726,-2.38253,-1.73170,0.26253,-1.63931,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4130,-0.01650,-0.01623,0.63973,0.99534,-0.06670,0.01275,0.06842,0.03710,0.00818,0.59436,0.68452,0.10772,0.00007,2,0.03497,0.10772,1,0.08500,0.03000,0.0390,0.0533,0.058944,0.115859,72.0802,-79.7956,150.0135,-2.8423,2.0680,150.2194,-71.1532,-105.5748,149.9706,-4.2467,1.9309,146.0045,-0.085000,0.030000,150.0000,0.023149,-0.003912,150.2194,0.085000,0.030000,150.0000,0.033645,-0.005908,146.0045,-0.80879,0.11394,-0.12915,1.47139,-0.70606,-0.03959,-0.67790,0.16180,-0.09436,1.32906,-0.69584,-0.04789,0.18039,0.12307,-0.16013,0.13723,1.97692,-0.71513,3.49550,-15.26730,7.30940,0.56454,0.67268,-1.21972,3.01933,-13.19072,8.05064,0.82921,-2.36795,-1.72683,0.25560,-1.63702,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4140,-0.01658,-0.01621,0.63908,0.99530,-0.06686,0.01271,0.06884,0.03709,0.00823,0.59384,0.68452,0.10804,0.00007,2,0.03498,0.10804,1,0.08500,0.03000,0.0408,0.0541,0.059184,0.115980,72.5155,-79.7244,150.0113,-3.0446,2.0548,150.1010,-71.1387,-105.5742,149.9779,-4.3293,1.9195,146.0264,0.085000,0.030000,150.0000,0.023406,-0.003848,150.1010,0.085000,0.030000,150.0000,0.033882,-0.005725,146.0264,-0.81065,0.11326,-0.13005,1.47454,-0.70732,-0.03956,-0.67933,0.16131,-0.09535,1.33222,-0.69755,-0.04792,0.18009,0.12251,-0.15978,0.13647,1.98231,-0.71430,3.49467,-15.31800,7.32865,0.55340,0.67955,-1.21989,3.01799,-13.23907,8.08131,0.80377,-2.35351,-1.72197,0.24871,-1.63474,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4150,-0.01666,-0.01619,0.63843,0.99527,-0.06701,0.01266,0.06926,0.03708,0.00828,0.59332,0.68452,0.10837,0.00007,2,0.03498,0.10837,1,0.08500,0.03000,0.0426,0.0548,0.059421,0.116093,72.9702,-79.6507,150.0087,-3.2402,2.0417,149.9940,-71.1243,-105.5751,149.9841,-4.4075,1.9088,146.0516,-0.085000,0.030000,150.0000,0.023659,-0.003791,149.9940,0.085000,0.030000,150.0000,0.034113,-0.005559,146.0516,-0.81249,0.11258,-0.13093,1.47770,-0.70858,-0.03953,-0.68075,0.16082,-0.09633,1.33539,-0.69927,-0.04794,0.17980,0.12196,-0.15943,0.13572,1.98744,-0.71400,3.49360,-15.36810,7.34815,0.54339,0.68627,-1.22046,3.01663,-13.28699,8.11155,0.78070,-2.33920,-1.71712,0.24187,-1.63248,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4160,-0.01675,-0.01617,0.63777,0.99523,-0.06716,0.01262,0.06967,0.03707,0.00833,0.59280,0.68452,0.10870,0.00007,2,0.03499,0.10870,1,0.08500,0.03000,0.0443,0.0555,0.059655,0.116199,73.4439,-79.5746,150.0056,-3.4286,2.0285,149.8987,-71.1100,-105.5772,149.9894,-4.4815,1.8988,146.0799,-0.085000,0.030000,150.0000,0.023907,-0.003740,149.8987,0.067256,0.030000,150.0000,0.034338,-0.005410,146.0799,-0.81434,0.11190,-0.13181,1.48086,-0.70984,-0.03950,-0.68218,0.16034,-0.09730,1.33856,-0.70098,-0.04795,0.17949,0.12140,-0.15908,0.13497,1.99236,-0.71418,3.49231,-15.41765,7.36787,0.53438,0.69287,-1.22139,3.01523,-13.33452,8.14140,0.75980,-2.32501,-1.71229,0.23507,-1.63022,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4170,-0.01683,-0.01615,0.63711,0.99519,-0.06731,0.01257,0.07008,0.03707,0.00838,0.59228,0.68452,0.10903,0.00007,2,0.03499,0.10903,1,0.08500,0.03000,0.0865,0.0701,0.058151,0.110196,73.9361,-79.4961,150.0021,-1.9519,7.5420,150.0345,-71.0958,-105.5805,149.9938,-5.6479,2.2707,144.8259,-0.085000,0.030000,150.0000,0.021487,-0.009454,150.0345,0.065761,0.030000,150.0000,0.035743,-0.006026,144.8259,-0.81618,0.11123,-0.13269,1.48402,-0.71107,-0.03953,-0.68360,0.15985,-0.09826,1.34173,-0.70270,-0.04796,0.17918,0.12085,-0.15873,0.13423,1.99708,-0.71481,3.49082,-15.46671,7.38779,0.52628,0.69936,-1.22266,3.01383,-13.38168,8.17087,0.74086,-2.31095,-1.70747,0.22831,-1.62796,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4180,-0.01691,-0.01613,0.63645,0.99515,-0.06746,0.01253,0.07048,0.03706,0.00843,0.59175,0.68452,0.10937,0.00007,2,0.03500,0.10937,1,0.08500,0.03000,0.0852,0.0696,0.058362,0.110179,74.3063,-79.4281,150.0023,-2.1557,7.3604,149.9880,-71.0822,-105.5840,149.9978,-5.6255,2.2466,144.9766,-0.085000,0.030000,150.0000,0.021694,-0.009521,149.9880,0.061686,0.030000,150.0000,0.035869,-0.005890,144.9766,-0.81802,0.11056,-0.13355,1.48718,-0.71229,-0.03960,-0.68502,0.15937,-0.09921,1.34490,-0.70443,-0.04797,0.17887,0.12029,-0.15837,0.13349,2.00574,-0.72446,3.49351,-15.51234,7.36134,0.64510,0.70343,-1.22835,3.00982,-13.42470,8.20409,0.73831,-2.29693,-1.70212,0.22166,-1.62573,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4190,-0.01700,-0.01610,0.63579,0.99511,-0.06761,0.01248,0.07089,0.03705,0.00849,0.59123,0.68452,0.10970,0.00007,2,0.03499,0.10970,1,0.08500,0.03000,0.0490,0.5331,0.060293,0.115850,74.6837,-79.3521,150.0053,-4.2000,1.2876,149.4265,-71.0689,-105.5876,150.0015,-33.6085,-2.0955,105.2841,0.085000,0.030000,150.0000,0.024485,-0.004238,149.4265,0.085000,0.030000,150.0000,0.085001,-0.007323,105.2841,-0.81986,0.10989,-0.13442,1.49034,-0.71352,-0.03966,-0.68641,0.15892,-0.10013,1.34801,-0.70622,-0.04796,0.17855,0.11974,-0.15802,0.13275,2.01317,-0.73358,3.49407,-15.55746,7.34386,0.73872,0.70762,-1.23370,3.00589,-13.46797,8.23674,0.73576,-2.28310,-1.69698,0.21496,-1.62346,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4200,-0.01708,-0.01608,0.63513,0.99507,-0.06776,0.01243,0.07128,0.03704,0.00854,0.59070,0.68452,0.11003,0.00007,2,0.03499,0.11003,1,0.08500,0.03000,0.0512,0.0472,0.060411,0.115247,77.4888,-78.8946,150.0079,-4.2276,1.7881,149.3204,-71.0665,-105.5971,149.9960,-3.2339,2.7007,148.8995,0.085000,0.030000,150.0000,0.024509,-0.004870,149.3204,0.085000,0.030000,150.0000,0.033538,-0.005722,148.8995,-0.82170,0.10922,-0.13527,1.49351,-0.71474,-0.03970,-0.68779,0.15846,-0.10103,1.35113,-0.70801,-0.04796,0.17822,0.11919,-0.15766,0.13202,2.01961,-0.72791,3.50019,-15.60673,7.37080,0.71051,0.64529,-1.27841,2.94541,-13.39403,8.40498,0.70631,-2.26876,-1.69046,0.20712,-1.62069,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4210,-0.01717,-0.01606,0.63447,0.99504,-0.06791,0.01237,0.07168,0.03703,0.00859,0.59017,0.68452,0.11037,0.00007,2,0.03498,0.11037,1,0.08500,0.03000,0.0530,0.0356,0.060629,0.115474,77.9260,-78.8129,150.0087,-4.3818,1.8224,149.3130,-71.0635,-105.6060,149.9912,-2.4844,2.0202,149.8266,0.085000,0.030000,150.0000,0.024761,-0.004697,149.3130,0.085000,0.030000,150.0000,0.033789,-0.004718,149.8266,-0.82353,0.10856,-0.13612,1.49668,-0.71597,-0.03973,-0.68918,0.15800,-0.10194,1.35426,-0.70980,-0.04794,0.17789,0.11864,-0.15730,0.13129,2.02378,-0.72867,3.49610,-15.65495,7.39857,0.68349,0.65738,-1.27924,2.94647,-13.44927,8.42445,0.70772,-2.25492,-1.68616,0.20077,-1.61792,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4220,-0.01725,-0.01603,0.63381,0.99500,-0.06805,0.01232,0.07207,0.03702,0.00865,0.58964,0.68452,0.11071,0.00007,2,0.03498,0.11071,1,0.08500,0.03000,0.0545,0.0377,0.060858,0.115697,78.2953,-78.7436,150.0086,-4.5304,1.8128,149.2986,-71.0595,-105.6153,149.9865,-2.7064,2.0314,149.6164,-0.085000,0.030000,150.0000,0.025023,-0.004529,149.2986,0.036725,0.030000,150.0000,0.034089,-0.004745,149.6164,-0.82536,0.10789,-0.13696,1.49985,-0.71721,-0.03975,-0.69057,0.15754,-0.10284,1.35740,-0.71158,-0.04792,0.17755,0.11810,-0.15694,0.13056,2.02773,-0.72994,3.49159,-15.70269,7.42596,0.65890,0.67139,-1.27681,2.95028,-13.50761,8.43968,0.69338,-2.24128,-1.68196,0.19448,-1.61525,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4230,-0.01734,-0.01601,0.63314,0.99496,-0.06820,0.01227,0.07246,0.03701,0.00870,0.58911,0.68452,0.11105,0.00007,2,0.03497,0.11105,1,0.08500,0.03000,0.0559,0.0394,0.061084,0.115904,78.6965,-78.6708,150.0076,-4.6745,1.8009,149.2883,-71.0547,-105.6248,149.9821,-2.8994,2.0218,149.4352,0.085000,0.030000,150.0000,0.025279,-0.004378,149.2883,0.085000,0.030000,150.0000,0.034338,-0.004669,149.4352,-0.82718,0.10723,-0.13779,1.50302,-0.71845,-0.03976,-0.69196,0.15708,-0.10373,1.36055,-0.71335,-0.04790,0.17721,0.11755,-0.15658,0.12985,2.03160,-0.73150,3.48728,-15.75007,7.45297,0.63665,0.68470,-1.27502,2.95364,-13.56473,8.45562,0.68037,-2.22779,-1.67771,0.18823,-1.61267,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4240,-0.01743,-0.01598,0.63247,0.99492,-0.06835,0.01221,0.07284,0.03700,0.00875,0.58858,0.68452,0.11138,0.00007,2,0.03497,0.11138,1,0.08500,0.03000,0.0574,0.0411,0.061305,0.116094,79.1284,-78.5945,150.0060,-4.8149,1.7902,149.2829,-71.0490,-105.6347,149.9778,-3.0821,2.0120,149.2697,0.085000,0.030000,150.0000,0.025529,-0.004242,149.2829,0.085000,0.030000,150.0000,0.034581,-0.004601,149.2697,-0.82900,0.10657,-0.13861,1.50620,-0.71970,-0.03976,-0.69336,0.15662,-0.10462,1.36370,-0.71512,-0.04787,0.17686,0.11701,-0.15621,0.12913,2.03542,-0.73332,3.48314,-15.79712,7.47961,0.61653,0.69738,-1.27380,2.95659,-13.62072,8.47220,0.66857,-2.21444,-1.67343,0.18199,-1.61016,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4250,-0.01751,-0.01596,0.63180,0.99489,-0.06849,0.01216,0.07322,0.03699,0.00880,0.58804,0.68452,0.11172,0.00007,2,0.03497,0.11172,1,0.08500,0.03000,0.0587,0.0427,0.061523,0.116269,79.5900,-78.5147,150.0037,-4.9517,1.7805,149.2821,-71.0426,-105.6447,149.9738,-3.2550,2.0023,149.1192,0.085000,0.030000,150.0000,0.025773,-0.004120,149.2821,0.085000,0.030000,150.0000,0.034820,-0.004540,149.1192,-0.83081,0.10591,-0.13943,1.50938,-0.72094,-0.03975,-0.69475,0.15616,-0.10550,1.36685,-0.71689,-0.04783,0.17651,0.11647,-0.15585,0.12842,2.03920,-0.73538,3.47916,-15.84387,7.50590,0.59835,0.70947,-1.27309,2.95917,-13.67567,8.48939,0.65788,-2.20120,-1.66912,0.17578,-1.60771,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4260,-0.01760,-0.01593,0.63113,0.99485,-0.06864,0.01210,0.07359,0.03698,0.00886,0.58751,0.68452,0.11206,0.00007,2,0.03497,0.11206,1,0.08500,0.03000,0.0601,0.0443,0.061737,0.116430,80.0801,-78.4314,150.0009,-5.0846,1.7717,149.2861,-71.0356,-105.6550,149.9699,-3.4188,1.9927,148.9828,-0.085000,0.030000,150.0000,0.026011,-0.004011,149.2861,0.084441,0.030000,150.0000,0.035054,-0.004486,148.9828,-0.83262,0.10525,-0.14023,1.51255,-0.72219,-0.03974,-0.69615,0.15570,-0.10638,1.37002,-0.71865,-0.04780,0.17616,0.11593,-0.15549,0.12771,2.04297,-0.73764,3.47533,-15.89034,7.53187,0.58192,0.72102,-1.27286,2.96142,-13.72965,8.50713,0.64820,-2.18809,-1.66479,0.16958,-1.60530,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
