tick,t,FR_hip_joint_q,FR_hip_joint_dq,FR_thigh_joint_q,FR_thigh_joint_dq,FR_calf_joint_q,FR_calf_joint_dq,FL_hip_joint_q,FL_hip_joint_dq,FL_thigh_joint_q,FL_thigh_joint_dq,FL_calf_joint_q,FL_calf_joint_dq,RR_hip_joint_q,RR_hip_joint_dq,RR_thigh_joint_q,RR_thigh_joint_dq,RR_calf_joint_q,RR_calf_joint_dq,RL_hip_joint_q,RL_hip_joint_dq,RL_thigh_joint_q,RL_thigh_joint_dq,RL_calf_joint_q,RL_calf_joint_dq,root_x,root_y,root_z,root_qw,root_qx,root_qy,root_qz,root_vx,root_vy,root_vz,root_wx,root_wy,root_wz
911,1.8220,-0.000548,0.043212,1.108134,1.578763,-2.009236,-2.878026,0.001701,-0.148581,1.110254,1.271131,-2.005626,-3.262968,-0.019581,0.139146,1.079598,-14.436827,-2.184439,11.125653,0.018579,-0.058583,1.061065,-14.645839,-2.178026,11.422375,-0.09025,0.00181,0.24244,0.992977,0.001778,-0.118059,0.007428,-0.68718,-0.00405,0.82846,0.04900,5.70538,0.27297
912,1.8240,-0.000470,0.038666,1.111375,1.620696,-2.015872,-3.317698,0.001442,-0.129555,1.112983,1.364861,-2.012907,-3.640178,-0.019325,0.127984,1.050544,-14.527083,-2.161697,11.370880,0.018460,-0.059487,1.031613,-14.725793,-2.154697,11.664436,-0.09138,0.00180,0.24412,0.993652,0.001895,-0.112220,0.007681,-0.69191,-0.00426,0.83351,0.04178,5.87836,0.26950
913,1.8260,-0.000389,0.040819,1.114715,1.670117,-2.023373,-3.750339,0.001232,-0.105148,1.115914,1.465189,-2.020950,-4.021336,-0.019093,0.116026,1.021339,-14.602651,-2.138489,11.604021,0.018280,-0.089847,1.002107,-14.753409,-2.131015,11.841000,-0.09250,0.00179,0.24580,0.994310,0.002006,-0.106210,0.007930,-0.69648,-0.00445,0.83781,0.03448,6.04596,0.26622
914,1.8280,-0.000300,0.044270,1.118197,1.740705,-2.031710,-4.168800,0.001072,-0.080035,1.119077,1.581666,-2.029744,-4.397080,-0.018785,0.154282,0.992212,-14.563394,-2.115099,11.695072,0.017938,-0.171374,0.972804,-14.651303,-2.107308,11.853689,-0.09363,0.00178,0.24749,0.994947,0.002101,-0.100043,0.008172,-0.70060,-0.00426,0.83994,0.01876,6.19921,0.25812
915,1.8300,-0.000215,0.042703,1.121843,1.822870,-2.040855,-4.572271,0.000958,-0.056724,1.122481,1.701986,-2.039272,-4.764134,-0.018314,0.235411,0.963395,-14.408357,-2.091824,11.637442,0.017374,-0.281740,0.943922,-14.440985,-2.083858,11.725041,-0.09475,0.00177,0.24917,0.995556,0.002175,-0.093766,0.008405,-0.70314,-0.00390,0.83476,-0.00201,6.30696,0.24807
916,1.8320,-0.000143,0.035627,1.125650,1.903570,-2.050776,-4.960654,0.000892,-0.032918,1.126108,1.813565,-2.049516,-5.121820,-0.017623,0.345618,0.935069,-14.162974,-2.068912,11.456113,0.016520,-0.427324,0.915660,-14.130804,-2.060951,11.453632,-0.09587,0.00176,0.25083,0.996131,0.002228,-0.087422,0.008632,-0.70417,-0.00363,0.82201,-0.02307,6.36919,0.23924
917,1.8340,-0.000102,0.020509,1.129593,1.971787,-2.061445,-5.334636,0.000873,-0.009534,1.129918,1.905001,-2.060455,-5.469853,-0.016633,0.494685,0.907393,-13.837831,-2.046609,11.151424,0.015325,-0.597202,0.888204,-13.728027,-2.039029,10.960954,-0.09698,0.00176,0.25244,0.996668,0.002259,-0.081051,0.008853,-0.70412,-0.00359,0.80258,-0.04453,6.39342,0.23248
918,1.8360,-0.000106,-0.001928,1.133559,1.983055,-2.072763,-5.658688,0.000888,0.007515,1.133785,1.933436,-2.071992,-5.768155,-0.014991,0.821315,0.880752,-13.320712,-2.026774,9.917586,0.013597,-0.863996,0.861807,-13.198823,-2.019969,9.529727,-0.09810,0.00175,0.25401,0.997164,0.002270,-0.074678,0.009073,-0.70370,-0.00392,0.77794,-0.06406,6.39157,0.23021
919,1.8380,-0.000167,-0.030344,1.137527,1.984041,-2.084852,-6.044740,0.000930,0.020947,1.137678,1.946641,-2.084255,-6.131578,-0.013092,0.949480,0.854929,-12.911294,-2.009006,8.884110,0.011713,-0.942173,0.836207,-12.799691,-2.003070,8.449433,-0.09921,0.00175,0.25551,0.997617,0.002270,-0.068332,0.009294,-0.70378,-0.00421,0.74746,-0.07538,6.36151,0.23070
920,1.8400,-0.000278,-0.055298,1.141468,1.970375,-2.097617,-6.382216,0.000995,0.032503,1.141563,1.942201,-2.097153,-6.449349,-0.011160,0.965911,0.829782,-12.573682,-1.993067,7.969143,0.009859,-0.926992,0.811250,-12.478840,-1.987969,7.550552,-0.10032,0.00174,0.25695,0.998028,0.002265,-0.062009,0.009516,-0.70433,-0.00445,0.71623,-0.08061,6.33513,0.23243
921,1.8420,-0.000427,-0.074582,1.145355,1.943392,-2.110980,-6.681953,0.001080,0.042250,1.145407,1.922270,-2.110619,-6.732953,-0.009317,0.921264,0.805205,-12.288383,-1.978826,7.120873,0.008128,-0.865221,0.786828,-12.210769,-1.974485,6.742289,-0.10143,0.00173,0.25833,0.998397,0.002257,-0.055711,0.009741,-0.70511,-0.00463,0.68530,-0.08233,6.30807,0.23408
922,1.8440,-0.000603,-0.088412,1.149159,1.902113,-2.124876,-6.947828,0.001181,0.050702,1.149180,1.886409,-2.124592,-6.986146,-0.007627,0.845109,0.781117,-12.043986,-1.966195,6.315384,0.006564,-0.782002,0.762864,-11.981889,-1.962518,5.983399,-0.10255,0.00173,0.25965,0.998725,0.002249,-0.049437,0.009966,-0.70614,-0.00477,0.65475,-0.08229,6.28176,0.23536
923,1.8460,-0.000799,-0.097776,1.152849,1.845004,-2.139238,-7.181111,0.001297,0.058246,1.152847,1.833475,-2.139011,-7.209744,-0.006117,0.755114,0.757451,-11.833068,-1.955113,5.540636,0.005182,-0.691440,0.739296,-11.784197,-1.952009,5.254364,-0.10367,0.00172,0.26091,0.999013,0.002242,-0.043186,0.010192,-0.70745,-0.00488,0.62469,-0.08147,6.25713,0.23622
924,1.8480,-0.000953,-0.076982,1.156485,1.818128,-2.153954,-7.357934,0.001417,0.059672,1.156488,1.820414,-2.153767,-7.377707,-0.005206,0.455518,0.734367,-11.541937,-1.943884,5.614865,0.004297,-0.442154,0.717278,-11.008860,-1.941566,5.221537,-0.10479,0.00172,0.26210,0.999260,0.002235,-0.036955,0.010417,-0.70901,-0.00497,0.59519,-0.08041,6.23463,0.23673
925,1.8500,-0.001022,-0.034279,1.160104,1.809431,-2.168895,-7.470655,0.001461,0.022115,1.160119,1.815844,-2.168741,-7.486985,-0.004583,0.311478,0.714002,-10.182824,-1.934527,4.678279,0.003703,-0.297050,0.698446,-9.416185,-1.932903,4.331440,-0.10591,0.00171,0.26325,0.999467,0.002223,-0.030793,0.010626,-0.70415,-0.00472,0.56796,-0.08453,6.16482,0.21964
926,1.8520,-0.001034,-0.006106,1.163608,1.751900,-2.184031,-7.567620,0.001445,-0.008278,1.163635,1.757554,-2.183904,-7.581499,-0.004160,0.211485,0.697074,-8.464044,-1.927385,3.571019,0.003332,-0.185321,0.683244,-7.600854,-1.926291,3.305915,-0.10700,0.00170,0.26433,0.999631,0.002211,-0.024813,0.010826,-0.68876,-0.00446,0.53521,-0.08220,5.98144,0.21130
927,1.8540,-0.001014,0.009718,1.166878,1.634797,-2.199333,-7.651315,0.001391,-0.026769,1.166910,1.637960,-2.199230,-7.663155,-0.003721,0.219294,0.683661,-6.706070,-1.922272,2.556696,0.002947,-0.192511,0.671552,-5.845854,-1.921645,2.323189,-0.10807,0.00170,0.26534,0.999755,0.002201,-0.019044,0.011023,-0.66994,-0.00413,0.50219,-0.07677,5.76949,0.20755
928,1.8560,-0.000995,0.009730,1.169809,1.465705,-2.214780,-7.723092,0.001333,-0.028968,1.169843,1.466038,-2.214696,-7.733108,-0.003255,0.233372,0.673579,-5.041137,-1.918878,1.696833,0.002537,-0.205287,0.663088,-4.232268,-1.918639,1.502776,-0.10910,0.00170,0.26629,0.999844,0.002196,-0.013470,0.011218,-0.65128,-0.00373,0.47218,-0.07054,5.57392,0.20676
929,1.8580,-0.000995,-0.000287,1.172322,1.256370,-2.230331,-7.775513,0.001293,-0.019810,1.172351,1.254447,-2.230264,-7.783895,-0.002782,0.236614,0.666531,-3.524218,-1.916881,0.998755,0.002119,-0.208815,0.657507,-2.790467,-1.916956,0.841518,-0.11012,0.00169,0.26718,0.999900,0.002195,-0.008073,0.011415,-0.63389,-0.00335,0.44410,-0.06430,5.39651,0.20753
930,1.8600,-0.001026,-0.015509,1.174366,1.022107,-2.245941,-7.805100,0.001287,-0.003258,1.174389,1.018819,-2.245888,-7.812277,-0.002357,0.212205,0.662248,-2.141276,-1.915963,0.458561,0.001751,-0.183933,0.654520,-1.493607,-1.916287,0.334878,-0.11111,0.00169,0.26801,0.999926,0.002198,-0.002833,0.011612,-0.61829,-0.00299,0.41768,-0.05846,5.23855,0.20898
931,1.8620,-0.000425,0.300782,1.175632,0.632956,-2.261371,-7.715026,0.001730,0.221548,1.176309,0.960204,-2.261441,-7.776250,-0.002259,0.049035,0.659523,-1.362393,-1.915906,0.028943,0.000554,-0.598495,0.654257,-0.131288,-1.915582,0.352110,-0.11208,0.00169,0.26880,0.999925,0.002205,0.002262,0.011812,-0.60414,-0.00268,0.39242,-0.05337,5.09441,0.21072
932,1.8640,0.000505,0.464821,1.176206,0.287101,-2.276611,-7.619992,0.002434,0.352123,1.177897,0.793982,-2.276913,-7.735918,-0.002375,-0.057742,0.658472,-0.525772,-1.916569,-0.331757,-0.001118,-0.836262,0.656250,0.996150,-1.915083,0.249832,-0.11303,0.00169,0.26955,0.999900,0.002229,0.007252,0.011950,-0.59241,-0.00092,0.37356,-0.03448,4.98967,0.14899
933,1.8660,0.001556,0.525586,1.176138,-0.034305,-2.291642,-7.515678,0.003271,0.418241,1.178987,0.544987,-2.292257,-7.672032,-0.002622,-0.123514,0.659059,0.293655,-1.917778,-0.604224,-0.003001,-0.941217,0.660060,1.905325,-1.914889,0.097098,-0.11397,0.00169,0.27025,0.999851,0.002267,0.012140,0.012054,-0.58199,0.00043,0.35343,-0.01962,4.88869,0.11523
934,1.8680,0.002596,0.519850,1.175449,-0.344495,-2.306434,-7.395769,0.004151,0.440158,1.179460,0.236506,-2.307409,-7.576088,-0.002939,-0.158950,0.661173,1.057163,-1.919374,-0.798064,-0.004906,-0.952938,0.665317,2.628258,-1.915036,-0.073493,-0.11489,0.00169,0.27091,0.999780,0.002314,0.016935,0.012144,-0.57315,0.00133,0.33280,-0.00954,4.79538,0.10116
935,1.8700,0.003544,0.474023,1.174144,-0.652381,-2.320943,-7.254876,0.005015,0.432107,1.179234,-0.112995,-2.322298,-7.444601,-0.003284,-0.172271,0.664665,1.745997,-1.921236,-0.931006,-0.006712,-0.902721,0.671711,3.197366,-1.915529,-0.246696,-0.11580,0.00169,0.27153,0.999688,0.002365,0.021645,0.012233,-0.56589,0.00184,0.31211,-0.00384,4.71073,0.10032
936,1.8720,0.004359,0.407547,1.172214,-0.964874,-2.335122,-7.089152,0.005828,0.406239,1.178258,-0.488146,-2.336852,-7.276800,-0.003578,-0.147235,0.669402,2.368384,-1.923279,-1.021809,-0.008377,-0.832617,0.679024,3.656468,-1.916283,-0.377225,-0.11671,0.00170,0.27210,0.999576,0.002418,0.026278,0.012330,-0.56007,0.00204,0.29165,-0.00169,4.63452,0.10790
937,1.8740,0.005021,0.330892,1.169649,-1.282587,-2.348913,-6.895754,0.006561,0.366600,1.176493,-0.882443,-2.350998,-7.073125,-0.003868,-0.144959,0.675172,2.885076,-1.925430,-1.075459,-0.009816,-0.719222,0.687019,3.997499,-1.917395,-0.555758,-0.11761,0.00170,0.27263,0.999444,0.002469,0.030843,0.012439,-0.55529,0.00196,0.27193,-0.00193,4.56681,0.12034
938,1.8760,0.005529,0.254068,1.166431,-1.608831,-2.362260,-6.673234,0.007203,0.320863,1.173920,-1.286651,-2.364668,-6.834819,-0.004137,-0.134060,0.681824,3.325955,-1.927655,-1.112190,-0.011009,-0.596958,0.695534,4.257469,-1.918812,-0.708585,-0.11851,0.00171,0.27312,0.999293,0.002517,0.035345,0.012562,-0.55196,0.00177,0.25214,-0.00407,4.50491,0.13504
939,1.8780,0.005893,0.182304,1.162544,-1.943521,-2.375102,-6.421099,0.007749,0.273141,1.170530,-1.695098,-2.377795,-6.563689,-0.004375,-0.119178,0.689216,3.695894,-1.929927,-1.136074,-0.011961,-0.475771,0.704444,4.455011,-1.920492,-0.840102,-0.11941,0.00171,0.27358,0.999124,0.002560,0.039792,0.012701,-0.54955,0.00144,0.23290,-0.00715,4.44912,0.15061
940,1.8800,0.006130,0.118584,1.157973,-2.285377,-2.387381,-6.139546,0.008202,0.226289,1.166323,-2.103440,-2.390319,-6.261795,-0.004581,-0.103310,0.697220,4.001765,-1.932228,-1.150703,-0.012684,-0.361714,0.713653,4.604269,-1.922396,-0.951908,-0.12031,0.00171,0.27399,0.998937,0.002599,0.044186,0.012855,-0.54792,0.00104,0.21421,-0.01052,4.39849,0.16571
941,1.8820,0.006259,0.064317,1.152709,-2.632189,-2.399040,-5.829326,0.008566,0.182147,1.161307,-2.508087,-2.402181,-5.931284,-0.004758,-0.088366,0.705722,4.251200,-1.934545,-1.158651,-0.013201,-0.258252,0.723085,4.716238,-1.924486,-1.044903,-0.12121,0.00172,0.27436,0.998733,0.002633,0.048534,0.013022,-0.54690,0.00062,0.19605,-0.01377,4.35217,0.17955
942,1.8840,0.006299,0.019846,1.146747,-2.981062,-2.410023,-5.491623,0.008849,0.141777,1.155495,-2.905848,-2.413330,-5.574318,-0.004909,-0.075455,0.714626,4.451877,-1.936869,-1.161584,-0.013535,-0.167085,0.732684,4.799533,-1.926726,-1.119972,-0.12211,0.00172,0.27470,0.998512,0.002664,0.052838,0.013202,-0.54638,0.00019,0.17838,-0.01661,4.30940,0.19168
943,1.8860,0.006268,-0.015178,1.140090,-3.328619,-2.420279,-5.127953,0.009061,0.105675,1.148908,-3.293719,-2.423716,-5.193037,-0.005039,-0.065110,0.723848,4.611099,-1.939190,-1.160483,-0.013713,-0.088714,0.742406,4.860898,-1.929082,-1.178160,-0.12301,0.00172,0.27500,0.998275,0.002690,0.057102,0.013391,-0.54625,-0.00021,0.16115,-0.01888,4.26952,0.20193
944,1.8880,0.006185,-0.041526,1.132747,-3.671195,-2.429759,-4.740086,0.009209,0.073939,1.141570,-3.668785,-2.433295,-4.789551,-0.005154,-0.057451,0.733319,4.735552,-1.941501,-1.155859,-0.013758,-0.022843,0.752217,4.905583,-1.931524,-1.220678,-0.12392,0.00172,0.27526,0.998022,0.002714,0.061327,0.013588,-0.54641,-0.00058,0.14431,-0.02052,4.23193,0.21030
945,1.8900,0.006961,0.388010,1.124541,-4.103123,-2.438072,-4.156367,0.009627,0.209038,1.134119,-3.725548,-2.441877,-4.290923,-0.005929,-0.387454,0.741785,4.233059,-1.941579,-0.038971,-0.014553,-0.397461,0.762702,5.242495,-1.932183,-0.329902,-0.12483,0.00172,0.27549,0.997753,0.002737,0.065515,0.013792,-0.54679,-0.00090,0.12781,-0.02151,4.19615,0.21686
946,1.8920,0.006692,-0.134442,1.115934,-4.303405,-2.445907,-3.917416,0.009655,0.014212,1.125342,-4.388523,-2.449798,-3.960694,-0.005877,0.025862,0.751883,5.049036,-1.944530,-1.475573,-0.014375,0.088955,0.772728,5.012687,-1.935270,-1.543453,-0.12573,0.00173,0.27571,0.997468,0.002763,0.069686,0.013923,-0.54455,0.00148,0.12155,-0.02239,4.18068,0.14505
947,1.8940,0.005840,-0.426358,1.106829,-4.552622,-2.453097,-3.595148,0.009439,-0.108279,1.115548,-4.896933,-2.456878,-3.539915,-0.005512,0.182756,0.762633,5.374731,-1.948269,-1.869151,-0.013480,0.447752,0.782276,4.774158,-1.939349,-2.039615,-0.12665,0.00173,0.27587,0.997169,0.002781,0.073793,0.014145,-0.54780,-0.00175,0.09302,-0.02207,4.11694,0.23493
948,1.8960,0.004707,-0.566584,1.097198,-4.815659,-2.459499,-3.201300,0.009068,-0.185379,1.104978,-5.285051,-2.463018,-3.070083,-0.005050,0.230770,0.773635,5.501079,-1.952043,-1.887073,-0.012116,0.681668,0.791495,4.609717,-1.943762,-2.206459,-0.12757,0.00172,0.27598,0.996856,0.002793,0.077862,0.014416,-0.55091,-0.00361,0.07168,-0.02537,4.08002,0.28538
949,1.8980,0.003483,-0.611944,1.087046,-5.075885,-2.465007,-2.753902,0.008607,-0.230204,1.093806,-5.585922,-2.468167,-2.574251,-0.004593,0.228859,0.784716,5.540315,-1.955605,-1.780870,-0.010493,0.811569,0.800544,4.524420,-1.948185,-2.211075,-0.12851,0.00172,0.27606,0.996528,0.002798,0.081900,0.014712,-0.55315,-0.00466,0.05380,-0.02866,4.04952,0.31123
950,1.9000,0.002282,-0.600320,1.076399,-5.323463,-2.469546,-2.269188,0.008105,-0.250994,1.082158,-5.823812,-2.472297,-2.065297,-0.004180,0.206553,0.795794,5.539089,-1.958893,-1.644114,-0.008774,0.859554,0.809548,4.501866,-1.952449,-2.132016,-0.12944,0.00171,0.27610,0.996186,0.002801,0.085906,0.015018,-0.55455,-0.00515,0.03764,-0.03015,4.01975,0.32110
951,1.9020,0.001169,-0.556449,1.065296,-5.551562,-2.473065,-1.759843,0.007597,-0.254291,1.070129,-6.014514,-2.475398,-1.550354,-0.003826,0.176869,0.806829,5.517888,-1.961911,-1.508851,-0.007077,0.848781,0.818593,4.522401,-1.956466,-2.008943,-0.13038,0.00170,0.27611,0.995831,0.002804,0.089881,0.015324,-0.55533,-0.00526,0.02239,-0.02959,3.98982,0.32064
952,1.9040,0.000177,-0.496288,1.053785,-5.755443,-2.475536,-1.235344,0.007106,-0.245546,1.057794,-6.167828,-2.477465,-1.033400,-0.003533,0.146245,0.817803,5.486543,-1.964679,-1.384325,-0.005479,0.798900,0.827731,4.569085,-1.960194,-1.863995,-0.13132,0.00170,0.27609,0.995462,0.002809,0.093825,0.015623,-0.55567,-0.00512,0.00757,-0.02733,3.95978,0.31374
953,1.9060,-0.000683,-0.429944,1.041921,-5.932043,-2.476941,-0.702703,0.006647,-0.229197,1.045214,-6.289707,-2.478498,-0.516750,-0.003298,0.117820,0.828703,5.450218,-1.967222,-1.271612,-0.004028,0.725534,0.836989,4.628998,-1.963615,-1.710363,-0.13227,0.00169,0.27604,0.995081,0.002818,0.097738,0.015911,-0.55573,-0.00483,-0.00710,-0.02391,3.92986,0.30311
954,1.9080,-0.001411,-0.363649,1.029761,-6.079732,-2.477276,-0.167155,0.006230,-0.208690,1.032447,-6.383846,-2.478502,-0.001927,-0.003112,0.092975,0.839527,5.411817,-1.969561,-1.169194,-0.002747,0.640476,0.846375,4.692971,-1.966727,-1.556155,-0.13321,0.00169,0.27596,0.994688,0.002832,0.101619,0.016187,-0.55562,-0.00446,-0.02179,-0.01988,3.90019,0.29065
955,1.9100,-0.002013,-0.301073,1.017365,-6.198080,-2.476541,0.367315,0.005857,-0.186564,1.019541,-6.452727,-2.477482,0.509848,-0.002967,0.072122,0.850273,5.373008,-1.971711,-1.075030,-0.001642,0.552204,0.855885,4.754888,-1.969540,-1.406312,-0.13416,0.00168,0.27585,0.994282,0.002851,0.105470,0.016451,-0.55540,-0.00406,-0.03662,-0.01565,3.87078,0.27763
956,1.9120,-0.002501,-0.244208,1.004790,-6.287652,-2.474746,0.897586,0.005528,-0.164575,1.006545,-6.498290,-2.475448,1.017404,-0.002856,0.055585,0.860942,5.334727,-1.973685,-0.987314,-0.000710,0.466032,0.865507,4.810952,-1.972068,-1.263753,-0.13511,0.00168,0.27570,0.993866,0.002875,0.109289,0.016702,-0.55514,-0.00367,-0.05166,-0.01153,3.84160,0.26490
957,1.9140,-0.002889,-0.193941,0.992090,-6.349759,-2.471904,1.421156,0.005240,-0.143857,0.993500,-6.522268,-2.472409,1.519525,-0.002770,0.043118,0.871537,5.297429,-1.975495,-0.904511,0.000061,0.385452,0.875225,4.859040,-1.974327,-1.129890,-0.13606,0.00167,0.27553,0.993437,0.002903,0.113079,0.016941,-0.55484,-0.00331,-0.06695,-0.00773,3.81266,0.25295
958,1.9160,-0.003190,-0.150423,0.979318,-6.386222,-2.468032,1.935971,0.004990,-0.125077,0.980447,-6.526348,-2.468379,2.014924,-0.002704,0.033146,0.882059,5.261210,-1.977145,-0.825267,0.000688,0.313593,0.885021,4.898187,-1.976337,-1.004976,-0.13701,0.00167,0.27532,0.992998,0.002936,0.116838,0.017170,-0.55453,-0.00299,-0.08251,-0.00435,3.78392,0.24207
959,1.9180,-0.003417,-0.113474,0.966519,-6.399366,-2.463151,2.440283,0.004773,-0.108543,0.967423,-6.512408,-2.463374,2.502232,-0.002653,0.025331,0.892512,5.226217,-1.978643,-0.748884,0.001190,0.251071,0.894878,4.928315,-1.978115,-0.889061,-0.13796,0.00167,0.27508,0.992548,0.002971,0.120566,0.017390,-0.55423,-0.00272,-0.09836,-0.00142,3.75526,0.23237
960,1.9200,-0.003258,0.079645,0.953708,-6.405743,-2.457120,3.015657,0.004671,-0.050707,0.954669,-6.376849,-2.457325,3.024547,-0.002920,-0.133206,0.902223,4.855814,-1.979314,-0.335683,0.001290,0.049957,0.904869,4.995491,-1.979073,-0.478917,-0.13891,0.00167,0.27481,0.992088,0.003010,0.124265,0.017601,-0.55392,-0.00249,-0.11449,0.00107,3.72669,0.22386
961,1.9220,-0.002873,0.192399,0.940951,-6.378239,-2.450041,3.539478,0.004637,-0.017041,0.942114,-6.277650,-2.450314,3.505703,-0.003296,-0.188332,0.911610,4.693145,-1.979773,-0.229566,0.001115,-0.087429,0.914985,5.058333,-1.979618,-0.272183,-0.13986,0.00166,0.27451,0.991617,0.003052,0.127947,0.017776,-0.55299,-0.00139,-0.12706,0.00024,3.71164,0.18773
962,1.9240,-0.002699,0.087086,0.928303,-6.324097,-2.442158,3.941493,0.004559,-0.038960,0.929492,-6.310565,-2.442484,3.915044,-0.003391,-0.047157,0.921544,4.967042,-1.980844,-0.535561,0.001066,-0.024632,0.925100,5.057513,-1.980531,-0.456728,-0.14081,0.00166,0.27418,0.991136,0.003097,0.131602,0.017930,-0.55222,-0.00089,-0.14221,0.00074,3.68642,0.16715
963,1.9260,-0.002336,0.181101,0.915764,-6.269638,-2.433305,4.426259,0.004540,-0.009557,0.917115,-6.188806,-2.433722,4.380767,-0.003683,-0.145995,0.930978,4.717128,-1.981340,-0.247841,0.000833,-0.116264,0.935210,5.055002,-1.980956,-0.212577,-0.14176,0.00166,0.27381,0.990646,0.003143,0.135214,0.018103,-0.55231,-0.00159,-0.16251,0.00496,3.64452,0.18483
964,1.9280,-0.001877,0.229890,0.903369,-6.197254,-2.423557,4.874038,0.004549,0.004396,0.904939,-6.088047,-2.424094,4.814068,-0.004034,-0.175887,0.940196,4.608790,-1.981662,-0.160936,0.000493,-0.170280,0.945325,5.057174,-1.981136,-0.089785,-0.14271,0.00166,0.27340,0.990146,0.003190,0.138806,0.018256,-0.55182,-0.00105,-0.17757,0.00310,3.62655,0.16567
965,1.9300,-0.001382,0.247208,0.891139,-6.115252,-2.412978,5.289740,0.004568,0.009451,0.892938,-6.000578,-2.413648,5.222892,-0.004391,-0.178405,0.949317,4.560498,-1.981926,-0.132128,0.000107,-0.192907,0.955420,5.047764,-1.981185,-0.024639,-0.14366,0.00166,0.27297,0.989637,0.003236,0.142372,0.018399,-0.55136,-0.00089,-0.19427,0.00237,3.60140,0.15607
966,1.9320,-0.000893,0.244777,0.879081,-6.028814,-2.401622,5.677830,0.004586,0.009126,0.881096,-5.920552,-2.402427,5.610826,-0.004730,-0.169452,0.958396,4.539807,-1.982155,-0.114364,-0.000280,-0.193212,0.965471,5.025596,-1.981155,0.014935,-0.14461,0.00166,0.27249,0.989119,0.003282,0.145909,0.018538,-0.55100,-0.00091,-0.21183,0.00204,3.57427,0.15217
967,1.9340,-0.000431,0.231046,0.867201,-5.940022,-2.389540,6.041179,0.004597,0.005397,0.869409,-5.843904,-2.390469,5.978974,-0.005042,-0.155967,0.967460,4.531824,-1.982341,-0.092859,-0.000638,-0.179166,0.975459,4.993595,-1.981067,0.044037,-0.14556,0.00166,0.27198,0.988592,0.003328,0.149416,0.018677,-0.55073,-0.00102,-0.22987,0.00191,3.54698,0.15165
968,1.9360,-0.000318,0.056019,0.855478,-5.861477,-2.376920,6.309825,0.004524,-0.036524,0.857633,-5.887851,-2.377906,6.281147,-0.004985,0.028287,0.977319,4.929371,-1.983051,-0.355344,-0.000696,-0.028957,0.985347,4.944322,-1.981434,-0.183636,-0.14651,0.00166,0.27144,0.988057,0.003372,0.152896,0.018816,-0.55048,-0.00117,-0.24821,0.00193,3.52015,0.15306
969,1.9380,-0.000113,0.102761,0.843936,-5.771215,-2.363607,6.656598,0.004474,-0.024795,0.846129,-5.752210,-2.364634,6.636105,-0.005125,-0.069780,0.986686,4.683723,-1.983144,-0.046138,-0.000800,-0.052163,0.995111,4.881700,-1.981424,0.005197,-0.14747,0.00166,0.27084,0.987516,0.003418,0.156332,0.018988,-0.55068,-0.00212,-0.27031,0.00860,3.47850,0.18385
970,1.9400,-0.000160,-0.023315,0.832554,-5.690854,-2.349796,6.905650,0.004361,-0.056712,0.834614,-5.757399,-2.350813,6.910649,-0.004983,0.071119,0.996656,4.985006,-1.983564,-0.210234,-0.000682,0.058981,1.004792,4.840604,-1.981694,-0.134733,-0.14842,0.00166,0.27022,0.986965,0.003463,0.159754,0.019146,-0.55029,-0.00174,-0.28688,0.00581,3.46501,0.17197
971,1.9420,-0.000352,-0.096329,0.821329,-5.612502,-2.335488,7.153922,0.004213,-0.073760,0.823177,-5.718522,-2.336449,7.181907,-0.004732,0.125468,1.006857,5.100277,-1.983891,-0.163595,-0.000427,0.127386,1.014360,4.783872,-1.981988,-0.147082,-0.14938,0.00166,0.26955,0.986408,0.003509,0.163137,0.019328,-0.55023,-0.00242,-0.30818,0.01168,3.42848,0.19457
972,1.9440,-0.000617,-0.132385,0.810265,-5.531866,-2.320697,7.395349,0.004049,-0.082205,0.811875,-5.650833,-2.321571,7.439218,-0.004448,0.141894,1.017108,5.125705,-1.984008,-0.058299,-0.000100,0.163723,1.023823,4.731614,-1.982195,-0.103573,-0.15033,0.00166,0.26884,0.985843,0.003557,0.166492,0.019521,-0.55001,-0.00266,-0.32798,0.01566,3.40210,0.20552
973,1.9460,-0.000610,0.003449,0.799407,-5.428931,-2.305321,7.687834,0.003945,-0.051941,0.800994,-5.440489,-2.306128,7.721157,-0.004534,-0.042829,1.026427,4.659386,-1.983389,0.309384,0.000021,0.060309,1.033185,4.681113,-1.981812,0.191270,-0.15129,0.00165,0.26809,0.985271,0.003606,0.169824,0.019719,-0.54966,-0.00270,-0.34715,0.01830,3.37991,0.20963
974,1.9480,-0.000428,0.090860,0.788761,-5.323345,-2.289449,7.936080,0.003871,-0.037129,0.790436,-5.278778,-2.290220,7.954389,-0.004770,-0.118021,1.035270,4.421809,-1.982579,0.405103,0.000004,-0.008128,1.042507,4.660943,-1.981123,0.344846,-0.15224,0.00165,0.26730,0.984688,0.003653,0.173151,0.019887,-0.54889,-0.00190,-0.36263,0.01157,3.37702,0.18110
975,1.9500,-0.001600,-0.585600,0.777504,-5.628577,-2.274633,7.407996,0.004878,0.503723,0.779093,-5.671838,-2.274770,7.724983,-0.003559,0.605158,1.045811,5.270028,-1.981446,0.566302,-0.001068,-0.536025,1.053427,5.459814,-1.980092,0.515087,-0.15320,0.00165,0.26649,0.984097,0.003698,0.176462,0.020039,-0.54818,-0.00162,-0.38011,0.00716,3.36326,0.16512
