t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,foot_z,foot_vz,acc_ref_z,e_lin_z,acom_x,acom_y,acom_z,arp_r,arp_p,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
1.0950,-0.00019,0.01812,0.46168,1.00000,0.00009,0.00017,0.00019,0.00858,0.01323,0.30072,0.30051,0.00033,0.02060,2,0.03488,0.00033,0.034785,-0.00006,-0.1630,-0.0004,-0.0070,0.0327,-0.0608,-0.0470,-0.0663,0,0.04900,0.01900,0.0052,0.0034,0.010564,0.064971,-0.0106,0.1359,41.8471,0.0117,0.1315,41.9517,-0.0355,0.0806,22.7898,-0.0122,0.0450,23.0898,0.004426,-0.005036,41.8466,0.004366,-0.005009,41.9517,-0.001268,-0.013825,22.7892,-0.001258,-0.013452,23.0898,-0.00065,-0.06724,-0.55344,1.10377,-0.55031,0.06979,-0.00025,-0.06775,-0.55388,1.10575,-0.55225,0.07189,-0.00015,-0.00000,-0.00041,-0.00000,-0.00449,0.75980,0.17671,-1.70237,0.18713,0.22182,0.00286,0.54453,-0.16759,-0.92768,-0.02794,0.32875,0.00002,-0.00001,-0.00019,-0.00001,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1000,-0.00019,0.01831,0.46168,1.00000,0.00009,0.00017,0.00020,0.00858,0.01336,0.30072,0.30051,0.00033,0.02077,2,0.03488,0.00033,0.034785,-0.00006,-0.1627,-0.0004,-0.0069,0.0325,-0.0608,-0.0473,-0.0662,0,0.04900,0.01900,0.0052,0.0033,0.010576,0.064985,-0.0104,0.1360,41.9244,0.0118,0.1318,42.0285,-0.0356,0.0796,22.7129,-0.0123,0.0439,23.0130,0.004438,-0.005022,41.9239,0.004378,-0.004995,42.0285,-0.001310,-0.013949,22.7123,-0.001299,-0.013572,23.0130,-0.00066,-0.06793,-0.55333,1.10354,-0.55020,0.07047,-0.00025,-0.06844,-0.55377,1.10554,-0.55215,0.07260,-0.00015,-0.00000,-0.00041,-0.00000,-0.00456,0.76706,0.17812,-1.70521,0.18801,0.22166,0.00292,0.54778,-0.16889,-0.92443,-0.02875,0.33060,0.00002,-0.00001,-0.00019,-0.00001,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1050,-0.00018,0.01849,0.46168,1.00000,0.00009,0.00017,0.00020,0.00858,0.01350,0.30072,0.30051,0.00033,0.02094,2,0.03488,0.00033,0.034785,-0.00006,-0.1623,-0.0004,-0.0069,0.0324,-0.0607,-0.0475,-0.0662,0,0.04900,0.01900,0.0052,0.0032,0.010588,0.064999,-0.0103,0.1361,42.0018,0.0119,0.1320,42.1054,-0.0356,0.0787,22.6358,-0.0124,0.0428,22.9361,0.004450,-0.005007,42.0013,0.004389,-0.004981,42.1054,-0.001352,-0.014074,22.6353,-0.001341,-0.013693,22.9361,-0.00066,-0.06861,-0.55321,1.10331,-0.55008,0.07115,-0.00026,-0.06913,-0.55366,1.10532,-0.55206,0.07332,-0.00015,-0.00000,-0.00041,-0.00000,-0.00464,0.77437,0.17953,-1.70806,0.18890,0.22149,0.00298,0.55103,-0.17019,-0.92117,-0.02956,0.33245,0.00001,-0.00001,-0.00020,-0.00001,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1100,-0.00018,0.01868,0.46168,1.00000,0.00009,0.00017,0.00020,0.00858,0.01364,0.30072,0.30051,0.00033,0.02111,2,0.03488,0.00033,0.034784,-0.00006,-0.1620,-0.0004,-0.0069,0.0323,-0.0607,-0.0478,-0.0661,0,0.04900,0.01900,0.0052,0.0032,0.010600,0.065013,-0.0101,0.1361,42.0794,0.0120,0.1323,42.1826,-0.0357,0.0777,22.5586,-0.0125,0.0417,22.8590,0.004461,-0.004991,42.0789,0.004401,-0.004966,42.1826,-0.001394,-0.014199,22.5580,-0.001382,-0.013815,22.8590,-0.00067,-0.06930,-0.55310,1.10308,-0.54996,0.07184,-0.00026,-0.06982,-0.55354,1.10511,-0.55195,0.07403,-0.00015,-0.00000,-0.00042,-0.00000,-0.00471,0.78172,0.18095,-1.71090,0.18978,0.22129,0.00304,0.55426,-0.17149,-0.91790,-0.03036,0.33431,0.00001,-0.00001,-0.00020,-0.00001,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1150,-0.00018,0.01887,0.46168,1.00000,0.00009,0.00017,0.00020,0.00858,0.01378,0.30072,0.30051,0.00033,0.02127,2,0.03488,0.00033,0.034784,-0.00006,-0.1617,-0.0004,-0.0069,0.0321,-0.0606,-0.0480,-0.0660,0,0.04900,0.01900,0.0053,0.0031,0.010611,0.065028,-0.0100,0.1362,42.1572,0.0121,0.1326,42.2599,-0.0358,0.0767,22.4811,-0.0126,0.0406,22.7817,0.004473,-0.004975,42.1567,0.004413,-0.004951,42.2599,-0.001437,-0.014327,22.4806,-0.001424,-0.013938,22.7817,-0.00068,-0.06999,-0.55298,1.10284,-0.54984,0.07253,-0.00026,-0.07051,-0.55343,1.10488,-0.55185,0.07475,-0.00015,-0.00000,-0.00042,-0.00000,-0.00479,0.78910,0.18236,-1.71375,0.19067,0.22107,0.00310,0.55748,-0.17280,-0.91462,-0.03117,0.33617,0.00001,-0.00001,-0.00020,-0.00001,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1200,-0.00018,0.01906,0.46168,1.00000,0.00009,0.00017,0.00021,0.00858,0.01391,0.30072,0.30051,0.00033,0.02144,2,0.03488,0.00033,0.034784,-0.00007,-0.1614,-0.0004,-0.0069,0.0320,-0.0606,-0.0483,-0.0659,0,0.04900,0.01900,0.0053,0.0030,0.010623,0.065043,-0.0099,0.1363,42.2352,0.0122,0.1328,42.3374,-0.0359,0.0757,22.4036,-0.0128,0.0395,22.7043,0.004485,-0.004959,42.2346,0.004425,-0.004935,42.3374,-0.001480,-0.014455,22.4030,-0.001466,-0.014062,22.7043,-0.00069,-0.07068,-0.55286,1.10260,-0.54972,0.07321,-0.00027,-0.07121,-0.55331,1.10466,-0.55175,0.07547,-0.00015,-0.00000,-0.00042,-0.00000,-0.00487,0.79652,0.18378,-1.71660,0.19156,0.22084,0.00317,0.56068,-0.17410,-0.91133,-0.03198,0.33804,0.00001,-0.00001,-0.00021,-0.00001,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1250,-0.00018,0.01925,0.46168,1.00000,0.00010,0.00017,0.00021,0.00858,0.01405,0.30072,0.30051,0.00033,0.02161,2,0.03488,0.00033,0.034783,-0.00007,-0.1611,-0.0004,-0.0069,0.0318,-0.0605,-0.0485,-0.0659,0,0.04900,0.01900,0.0053,0.0030,0.010635,0.065059,-0.0097,0.1364,42.3133,0.0123,0.1331,42.4150,-0.0359,0.0747,22.3258,-0.0129,0.0384,22.6266,0.004496,-0.004942,42.3127,0.004437,-0.004919,42.4150,-0.001524,-0.014584,22.3252,-0.001509,-0.014188,22.6266,-0.00070,-0.07138,-0.55274,1.10235,-0.54960,0.07391,-0.00027,-0.07191,-0.55319,1.10443,-0.55164,0.07620,-0.00015,-0.00000,-0.00043,-0.00000,-0.00494,0.80398,0.18521,-1.71944,0.19245,0.22058,0.00323,0.56387,-0.17541,-0.90804,-0.03279,0.33991,0.00001,-0.00001,-0.00021,-0.00001,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1300,-0.00017,0.01944,0.46168,1.00000,0.00010,0.00017,0.00021,0.00858,0.01419,0.30072,0.30051,0.00033,0.02178,2,0.03488,0.00033,0.034783,-0.00007,-0.1608,-0.0004,-0.0069,0.0317,-0.0605,-0.0488,-0.0658,0,0.04900,0.01900,0.0053,0.0029,0.010646,0.065075,-0.0096,0.1365,42.3915,0.0124,0.1334,42.4929,-0.0360,0.0736,22.2479,-0.0130,0.0372,22.5488,0.004508,-0.004925,42.3910,0.004448,-0.004903,42.4929,-0.001567,-0.014715,22.2473,-0.001552,-0.014315,22.5488,-0.00071,-0.07208,-0.55261,1.10211,-0.54947,0.07460,-0.00027,-0.07261,-0.55306,1.10420,-0.55153,0.07693,-0.00015,-0.00000,-0.00043,-0.00000,-0.00502,0.81147,0.18663,-1.72229,0.19334,0.22030,0.00330,0.56705,-0.17671,-0.90474,-0.03360,0.34178,0.00000,-0.00001,-0.00021,-0.00001,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1350,-0.00017,0.01963,0.46168,1.00000,0.00010,0.00017,0.00021,0.00858,0.01433,0.30072,0.30051,0.00033,0.02195,2,0.03488,0.00033,0.034783,-0.00007,-0.1605,-0.0004,-0.0069,0.0315,-0.0604,-0.0490,-0.0657,0,0.04900,0.01900,0.0053,0.0028,0.010658,0.065092,-0.0094,0.1366,42.4700,0.0125,0.1337,42.5709,-0.0361,0.0726,22.1698,-0.0131,0.0361,22.4709,0.004519,-0.004907,42.4694,0.004460,-0.004886,42.5709,-0.001612,-0.014847,22.1692,-0.001595,-0.014443,22.4709,-0.00071,-0.07278,-0.55249,1.10186,-0.54935,0.07530,-0.00027,-0.07332,-0.55294,1.10396,-0.55143,0.07766,-0.00015,-0.00000,-0.00043,-0.00000,-0.00510,0.81900,0.18806,-1.72514,0.19423,0.22001,0.00336,0.57021,-0.17802,-0.90143,-0.03442,0.34366,0.00000,-0.00001,-0.00022,-0.00001,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1400,-0.00017,0.01982,0.46168,1.00000,0.00010,0.00017,0.00022,0.00858,0.01448,0.30072,0.30051,0.00033,0.02212,2,0.03488,0.00033,0.034782,-0.00007,-0.1602,-0.0004,-0.0069,0.0314,-0.0604,-0.0492,-0.0657,0,0.04900,0.01900,0.0053,0.0028,0.010670,0.065109,-0.0093,0.1367,42.5486,0.0126,0.1340,42.6490,-0.0362,0.0716,22.0915,-0.0132,0.0349,22.3928,0.004531,-0.004889,42.5480,0.004471,-0.004869,42.6490,-0.001656,-0.014980,22.0910,-0.001639,-0.014572,22.3928,-0.00072,-0.07349,-0.55236,1.10160,-0.54922,0.07599,-0.00028,-0.07403,-0.55281,1.10373,-0.55131,0.07839,-0.00016,-0.00000,-0.00044,-0.00000,-0.00518,0.82657,0.18948,-1.72798,0.19513,0.21969,0.00343,0.57336,-0.17933,-0.89811,-0.03523,0.34555,-0.00000,-0.00001,-0.00022,-0.00001,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1450,-0.00017,0.02001,0.46167,1.00000,0.00010,0.00017,0.00022,0.00858,0.01462,0.30072,0.30051,0.00033,0.02229,2,0.03488,0.00033,0.034782,-0.00007,-0.1599,-0.0004,-0.0068,0.0313,-0.0603,-0.0495,-0.0656,0,0.04900,0.01900,0.0053,0.0027,0.010681,0.065126,-0.0091,0.1368,42.6273,0.0128,0.1343,42.7274,-0.0362,0.0705,22.0131,-0.0133,0.0337,22.3145,0.004542,-0.004870,42.6268,0.004483,-0.004851,42.7274,-0.001701,-0.015115,22.0126,-0.001683,-0.014703,22.3145,-0.00073,-0.07419,-0.55223,1.10135,-0.54909,0.07669,-0.00028,-0.07474,-0.55269,1.10348,-0.55120,0.07913,-0.00016,-0.00000,-0.00044,-0.00000,-0.00526,0.83418,0.19091,-1.73083,0.19602,0.21935,0.00350,0.57650,-0.18064,-0.89478,-0.03604,0.34744,-0.00000,-0.00001,-0.00023,-0.00001,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1500,-0.00017,0.02021,0.46167,1.00000,0.00010,0.00017,0.00022,0.00858,0.01476,0.30072,0.30051,0.00033,0.02246,2,0.03488,0.00033,0.034781,-0.00007,-0.1596,-0.0004,-0.0068,0.0311,-0.0603,-0.0497,-0.0655,0,0.04900,0.01900,0.0053,0.0026,0.010693,0.065144,-0.0090,0.1369,42.7063,0.0129,0.1346,42.8058,-0.0363,0.0694,21.9346,-0.0134,0.0325,22.2361,0.004554,-0.004851,42.7057,0.004495,-0.004833,42.8058,-0.001746,-0.015251,21.9340,-0.001727,-0.014834,22.2361,-0.00074,-0.07490,-0.55210,1.10109,-0.54896,0.07740,-0.00028,-0.07545,-0.55256,1.10324,-0.55109,0.07987,-0.00016,-0.00000,-0.00044,-0.00000,-0.00535,0.84182,0.19235,-1.73367,0.19692,0.21899,0.00356,0.57962,-0.18195,-0.89145,-0.03686,0.34934,-0.00000,-0.00001,-0.00023,-0.00001,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1550,-0.00017,0.02040,0.46167,1.00000,0.00010,0.00017,0.00022,0.00858,0.01490,0.30072,0.30051,0.00033,0.02264,2,0.03488,0.00033,0.034781,-0.00007,-0.1593,-0.0004,-0.0068,0.0310,-0.0602,-0.0500,-0.0655,0,0.04900,0.01900,0.0053,0.0026,0.010704,0.065162,-0.0088,0.1370,42.7853,0.0130,0.1349,42.8845,-0.0364,0.0683,21.8558,-0.0135,0.0313,22.1575,0.004565,-0.004832,42.7848,0.004506,-0.004814,42.8845,-0.001792,-0.015388,21.8553,-0.001772,-0.014967,22.1575,-0.00075,-0.07561,-0.55197,1.10082,-0.54882,0.07810,-0.00028,-0.07617,-0.55243,1.10299,-0.55097,0.08061,-0.00016,-0.00000,-0.00045,-0.00000,-0.00543,0.84950,0.19378,-1.73651,0.19782,0.21860,0.00363,0.58273,-0.18326,-0.88811,-0.03767,0.35124,-0.00001,-0.00001,-0.00023,-0.00001,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1600,-0.00016,0.02059,0.46167,1.00000,0.00010,0.00017,0.00023,0.00858,0.01505,0.30072,0.30051,0.00033,0.02281,2,0.03488,0.00033,0.034781,-0.00007,-0.1590,-0.0004,-0.0068,0.0308,-0.0602,-0.0502,-0.0654,0,0.04900,0.01900,0.0053,0.0025,0.010716,0.065181,-0.0087,0.1371,42.8645,0.0131,0.1352,42.9633,-0.0365,0.0673,21.7770,-0.0136,0.0301,22.0787,0.004576,-0.004812,42.8640,0.004518,-0.004795,42.9633,-0.001838,-0.015526,21.7764,-0.001817,-0.015102,22.0787,-0.00076,-0.07633,-0.55183,1.10055,-0.54869,0.07881,-0.00029,-0.07688,-0.55229,1.10274,-0.55086,0.08135,-0.00016,-0.00000,-0.00045,-0.00000,-0.00551,0.85722,0.19522,-1.73936,0.19872,0.21820,0.00370,0.58582,-0.18458,-0.88476,-0.03849,0.35314,-0.00001,-0.00001,-0.00024,-0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1650,-0.00016,0.02079,0.46167,1.00000,0.00010,0.00017,0.00023,0.00858,0.01519,0.30072,0.30051,0.00033,0.02298,2,0.03488,0.00033,0.034780,-0.00007,-0.1587,-0.0004,-0.0068,0.0307,-0.0601,-0.0505,-0.0653,0,0.04900,0.01900,0.0053,0.0024,0.010727,0.065200,-0.0085,0.1372,42.9439,0.0132,0.1355,43.0422,-0.0366,0.0662,21.6979,-0.0137,0.0289,21.9998,0.004588,-0.004791,42.9434,0.004529,-0.004775,43.0422,-0.001884,-0.015666,21.6974,-0.001863,-0.015237,21.9998,-0.00077,-0.07705,-0.55170,1.10028,-0.54855,0.07952,-0.00029,-0.07761,-0.55216,1.10248,-0.55074,0.08210,-0.00016,-0.00000,-0.00046,-0.00000,-0.00560,0.86498,0.19665,-1.74220,0.19962,0.21778,0.00377,0.58889,-0.18589,-0.88141,-0.03930,0.35505,-0.00001,-0.00001,-0.00024,-0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1700,-0.00016,0.02099,0.46167,1.00000,0.00010,0.00017,0.00023,0.00858,0.01533,0.30072,0.30051,0.00033,0.02315,2,0.03488,0.00033,0.034780,-0.00007,-0.1583,-0.0004,-0.0068,0.0305,-0.0600,-0.0507,-0.0652,0,0.04900,0.01900,0.0053,0.0024,0.010738,0.065220,-0.0084,0.1373,43.0234,0.0133,0.1359,43.1213,-0.0366,0.0650,21.6188,-0.0139,0.0277,21.9208,0.004599,-0.004770,43.0229,0.004540,-0.004755,43.1213,-0.001931,-0.015807,21.6182,-0.001909,-0.015374,21.9208,-0.00078,-0.07777,-0.55156,1.10001,-0.54842,0.08023,-0.00029,-0.07833,-0.55202,1.10222,-0.55062,0.08285,-0.00016,-0.00000,-0.00046,-0.00000,-0.00568,0.87277,0.19809,-1.74504,0.20052,0.21733,0.00384,0.59195,-0.18720,-0.87805,-0.04012,0.35697,-0.00001,-0.00001,-0.00024,-0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1750,-0.00016,0.02118,0.46167,1.00000,0.00010,0.00017,0.00023,0.00858,0.01548,0.30072,0.30051,0.00033,0.02332,2,0.03488,0.00033,0.034780,-0.00007,-0.1580,-0.0004,-0.0068,0.0304,-0.0600,-0.0509,-0.0652,0,0.04900,0.01900,0.0053,0.0023,0.010750,0.065240,-0.0082,0.1374,43.1031,0.0134,0.1362,43.2006,-0.0367,0.0639,21.5394,-0.0140,0.0264,21.8416,0.004610,-0.004749,43.1026,0.004552,-0.004735,43.2006,-0.001978,-0.015950,21.5389,-0.001955,-0.015512,21.8416,-0.00079,-0.07849,-0.55142,1.09973,-0.54828,0.08095,-0.00029,-0.07906,-0.55188,1.10196,-0.55049,0.08360,-0.00016,-0.00000,-0.00046,-0.00000,-0.00577,0.88060,0.19953,-1.74787,0.20142,0.21686,0.00392,0.59499,-0.18852,-0.87468,-0.04093,0.35889,-0.00002,-0.00001,-0.00025,-0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1800,-0.00016,0.02138,0.46167,1.00000,0.00010,0.00017,0.00024,0.00858,0.01562,0.30072,0.30051,0.00033,0.02350,2,0.03488,0.00033,0.034779,-0.00007,-0.1577,-0.0004,-0.0068,0.0302,-0.0599,-0.0512,-0.0651,0,0.04900,0.01900,0.0053,0.0022,0.010761,0.065260,-0.0081,0.1375,43.1829,0.0135,0.1365,43.2800,-0.0368,0.0628,21.4600,-0.0141,0.0252,21.7622,0.004621,-0.004728,43.1824,0.004563,-0.004714,43.2800,-0.002026,-0.016094,21.4594,-0.002002,-0.015652,21.7622,-0.00080,-0.07921,-0.55128,1.09945,-0.54813,0.08166,-0.00030,-0.07978,-0.55174,1.10169,-0.55037,0.08435,-0.00016,-0.00000,-0.00047,-0.00000,-0.00586,0.88847,0.20098,-1.75071,0.20232,0.21638,0.00399,0.59802,-0.18983,-0.87130,-0.04175,0.36081,-0.00002,-0.00001,-0.00025,-0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1850,-0.00015,0.02158,0.46167,1.00000,0.00010,0.00017,0.00024,0.00858,0.01577,0.30071,0.30051,0.00033,0.02367,2,0.03488,0.00033,0.034779,-0.00007,-0.1574,-0.0004,-0.0068,0.0301,-0.0599,-0.0514,-0.0650,0,0.04900,0.01900,0.0053,0.0021,0.010772,0.065281,-0.0079,0.1376,43.2628,0.0136,0.1369,43.3595,-0.0369,0.0616,21.3804,-0.0142,0.0239,21.6827,0.004632,-0.004706,43.2623,0.004574,-0.004693,43.3595,-0.002074,-0.016239,21.3798,-0.002049,-0.015793,21.6827,-0.00080,-0.07994,-0.55113,1.09916,-0.54799,0.08238,-0.00030,-0.08051,-0.55160,1.10142,-0.55024,0.08511,-0.00017,-0.00000,-0.00047,-0.00000,-0.00595,0.89637,0.20242,-1.75354,0.20323,0.21587,0.00406,0.60103,-0.19115,-0.86792,-0.04257,0.36274,-0.00002,-0.00001,-0.00026,-0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1900,-0.00015,0.02178,0.46167,1.00000,0.00010,0.00017,0.00024,0.00858,0.01592,0.30071,0.30051,0.00033,0.02384,2,0.03488,0.00033,0.034779,-0.00007,-0.1571,-0.0004,-0.0067,0.0299,-0.0598,-0.0517,-0.0650,0,0.04900,0.01900,0.0053,0.0021,0.010783,0.065302,-0.0078,0.1378,43.3429,0.0137,0.1372,43.4392,-0.0369,0.0605,21.3006,-0.0143,0.0226,21.6031,0.004643,-0.004683,43.3424,0.004586,-0.004672,43.4392,-0.002122,-0.016386,21.3001,-0.002096,-0.015935,21.6031,-0.00081,-0.08067,-0.55099,1.09887,-0.54784,0.08310,-0.00030,-0.08125,-0.55145,1.10115,-0.55012,0.08587,-0.00017,-0.00000,-0.00048,-0.00000,-0.00603,0.90431,0.20386,-1.75638,0.20413,0.21534,0.00414,0.60403,-0.19246,-0.86453,-0.04339,0.36468,-0.00002,-0.00001,-0.00026,-0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.1950,-0.00015,0.02198,0.46167,1.00000,0.00010,0.00017,0.00024,0.00858,0.01606,0.30071,0.30051,0.00033,0.02402,2,0.03488,0.00033,0.034778,-0.00007,-0.1568,-0.0004,-0.0067,0.0297,-0.0598,-0.0519,-0.0649,0,0.04900,0.01900,0.0053,0.0020,0.010795,0.065324,-0.0076,0.1379,43.4231,0.0138,0.1375,43.5190,-0.0370,0.0593,21.2208,-0.0144,0.0214,21.5233,0.004654,-0.004660,43.4226,0.004597,-0.004649,43.5190,-0.002171,-0.016534,21.2202,-0.002144,-0.016079,21.5233,-0.00082,-0.08140,-0.55084,1.09858,-0.54770,0.08383,-0.00030,-0.08198,-0.55131,1.10087,-0.54999,0.08663,-0.00017,-0.00000,-0.00048,-0.00000,-0.00612,0.91229,0.20531,-1.75920,0.20504,0.21478,0.00421,0.60700,-0.19378,-0.86113,-0.04420,0.36662,-0.00003,-0.00001,-0.00026,-0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.2000,-0.00015,0.02218,0.46167,1.00000,0.00010,0.00016,0.00025,0.00858,0.01621,0.30071,0.30051,0.00033,0.02419,2,0.03488,0.00033,0.034778,-0.00007,-0.1565,-0.0004,-0.0067,0.0296,-0.0597,-0.0521,-0.0648,0,0.04900,0.01900,0.0053,0.0019,0.010806,0.065346,-0.0075,0.1380,43.5035,0.0139,0.1379,43.5990,-0.0371,0.0582,21.1407,-0.0145,0.0201,21.4434,0.004665,-0.004637,43.5030,0.004608,-0.004627,43.5990,-0.002221,-0.016684,21.1402,-0.002192,-0.016224,21.4434,-0.00083,-0.08213,-0.55069,1.09828,-0.54755,0.08455,-0.00031,-0.08272,-0.55116,1.10059,-0.54985,0.08740,-0.00017,-0.00000,-0.00048,-0.00000,-0.00621,0.92030,0.20676,-1.76203,0.20595,0.21421,0.00429,0.60996,-0.19510,-0.85773,-0.04502,0.36856,-0.00003,-0.00001,-0.00027,-0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.2050,-0.00014,0.02238,0.46167,1.00000,0.00011,0.00016,0.00025,0.00858,0.01636,0.30071,0.30051,0.00033,0.02437,2,0.03489,0.00033,0.034778,-0.00007,-0.1562,-0.0004,-0.0067,0.0294,-0.0597,-0.0524,-0.0648,0,0.04900,0.01900,0.0053,0.0019,0.010817,0.065368,-0.0073,0.1382,43.5840,0.0141,0.1383,43.6791,-0.0372,0.0570,21.0606,-0.0146,0.0188,21.3634,0.004676,-0.004613,43.5835,0.004619,-0.004604,43.6791,-0.002270,-0.016835,21.0601,-0.002241,-0.016370,21.3634,-0.00084,-0.08287,-0.55054,1.09798,-0.54740,0.08528,-0.00031,-0.08346,-0.55101,1.10031,-0.54972,0.08817,-0.00017,-0.00000,-0.00049,-0.00000,-0.00631,0.92836,0.20821,-1.76486,0.20685,0.21361,0.00437,0.61291,-0.19642,-0.85432,-0.04584,0.37051,-0.00003,-0.00001,-0.00027,-0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.2100,-0.00014,0.02258,0.46167,1.00000,0.00011,0.00016,0.00025,0.00858,0.01651,0.30071,0.30051,0.00033,0.02454,2,0.03489,0.00033,0.034777,-0.00007,-0.1559,-0.0004,-0.0067,0.0293,-0.0596,-0.0526,-0.0647,0,0.04900,0.01900,0.0053,0.0018,0.010828,0.065391,-0.0072,0.1383,43.6646,0.0142,0.1386,43.7593,-0.0373,0.0558,20.9803,-0.0148,0.0175,21.2832,0.004687,-0.004589,43.6641,0.004630,-0.004581,43.7593,-0.002320,-0.016988,20.9798,-0.002290,-0.016518,21.2832,-0.00085,-0.08361,-0.55039,1.09768,-0.54724,0.08601,-0.00031,-0.08421,-0.55086,1.10002,-0.54959,0.08893,-0.00017,-0.00000,-0.00049,-0.00000,-0.00640,0.93644,0.20966,-1.76768,0.20776,0.21299,0.00444,0.61583,-0.19773,-0.85091,-0.04666,0.37247,-0.00003,-0.00001,-0.00028,-0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
