t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_pitch_joint,tau_left_hip_roll_joint,tau_left_hip_yaw_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_pitch_joint,tau_right_hip_roll_joint,tau_right_hip_yaw_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_pitch_joint,lim_left_hip_roll_joint,lim_left_hip_yaw_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_pitch_joint,lim_right_hip_roll_joint,lim_right_hip_yaw_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.4100,0.03859,-0.01426,0.76537,0.79561,-0.06499,-0.05449,-0.59984,0.04014,0.00841,0.69533,0.67239,0.14569,0.00007,2,0.03584,0.14569,1,0.08500,0.03000,0.7185,0.8304,-0.051035,0.115615,-114.2084,98.2868,140.0623,244.8184,-94.8805,609.0173,-70.9481,94.4046,150.0543,-49.8810,62.8133,160.9919,-0.128268,0.038107,154.6955,-0.085496,0.008278,609.0173,-0.109084,-0.032763,150.7234,-0.085071,-0.025048,160.9919,0.48688,0.20475,1.26915,0.36800,-0.58099,-0.18308,-0.01402,0.51102,0.90924,0.48862,-0.09907,0.02423,0.28856,0.75768,0.29054,0.29382,88.22832,-89.12816,-10.04854,-32.61308,-7.10106,-4.70044,-88.13427,52.00189,21.56892,-37.74048,-15.97913,3.46732,25.06915,-25.41940,25.20917,-25.27092,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4120,0.04030,-0.01431,0.76598,0.79235,-0.06417,-0.05835,-0.60388,0.04038,0.00861,0.69622,0.67228,0.15147,0.00007,2,0.03599,0.15147,1,0.08500,0.03000,0.6621,0.8331,-0.050762,0.117787,-115.4878,99.4684,139.0370,184.2500,-84.8246,510.6086,-72.1697,92.5935,150.2454,-49.0379,65.0592,162.9959,-0.126865,0.043287,154.9387,-0.085550,0.009672,510.6086,-0.114888,-0.032818,150.9662,-0.085079,-0.025057,162.9959,0.50206,0.17422,1.27658,0.32906,-0.57656,-0.18529,-0.00670,0.50727,0.91848,0.49586,-0.10603,0.02770,0.31924,0.71918,0.34220,0.29560,88.22832,-89.12816,-10.04854,-32.61308,-7.10106,-4.70044,-88.13427,52.00189,21.56892,-37.74048,-15.97913,3.46732,25.06915,-25.41940,25.20917,-25.27092,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4140,0.04201,-0.01438,0.76657,0.78937,-0.06326,-0.06236,-0.60746,0.04064,0.00881,0.69715,0.67217,0.15773,0.00007,2,0.03614,0.15773,1,0.08500,0.03000,0.5891,0.8365,-0.050427,0.120744,-116.1061,100.4530,137.7344,124.1169,-72.4310,406.5468,-74.3136,87.6223,150.4018,-48.0066,67.4229,164.8992,-0.121753,0.048894,154.8269,-0.085624,0.011840,406.5468,-0.120222,-0.032682,151.2160,-0.085086,-0.025066,164.8992,0.51729,0.14246,1.28331,0.28811,-0.57154,-0.18783,0.00036,0.50315,0.92697,0.50379,-0.11322,0.03099,0.35148,0.67895,0.39356,0.29776,88.22832,-89.12816,-10.04854,-32.61308,-7.10106,-4.70044,-88.13427,52.00189,21.56892,-37.74048,-15.97913,3.46732,25.06915,-25.41940,25.20917,-25.27092,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4160,0.04371,-0.01447,0.76712,0.78674,-0.06230,-0.06647,-0.61052,0.04091,0.00901,0.69811,0.67206,0.16440,0.00007,2,0.03630,0.16440,1,0.08500,0.03000,0.4903,0.8410,-0.049943,0.125450,-115.4111,100.7686,135.8427,64.4803,-58.4857,295.8892,-82.4475,61.3918,150.0860,-46.7848,69.9433,166.7544,-0.110872,0.052252,153.9673,-0.085723,0.015777,295.8892,-0.121023,-0.032161,151.3178,-0.085092,-0.025075,166.7544,0.53261,0.10955,1.28943,0.24500,-0.56644,-0.19060,0.00707,0.49878,0.93461,0.51241,-0.12060,0.03413,0.38510,0.63724,0.44415,0.30015,88.22832,-89.12816,-10.04854,-32.61308,-7.10106,-4.70044,-88.13427,52.00189,21.56892,-37.74048,-15.97913,3.46732,25.06915,-25.41940,25.20917,-25.27092,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4180,0.04540,-0.01456,0.76762,0.78454,-0.06131,-0.07065,-0.61298,0.04118,0.00920,0.69908,0.67195,0.17137,0.00007,2,0.03648,0.17137,1,0.08500,0.03000,0.3979,0.8469,-0.049051,0.135047,-114.5349,100.7495,133.7050,3.6838,-41.3053,173.6851,-78.3814,74.2201,150.3126,-45.3531,72.7511,168.7203,-0.099299,0.053692,152.9021,-0.085853,0.024660,173.6851,-0.119333,-0.031565,151.3220,-0.085096,-0.025084,168.7203,0.54805,0.07561,1.29496,0.19964,-0.56169,-0.19363,0.01338,0.49427,0.94131,0.52172,-0.12809,0.03717,0.41993,0.59429,0.49359,0.30261,88.22832,-89.12816,-10.04854,-32.61308,-7.10106,-4.70044,-88.13427,52.00189,21.56892,-37.74048,-15.97913,3.46732,25.06915,-25.41940,25.20917,-25.27092,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4200,0.04699,-0.01457,0.76808,0.78310,-0.06038,-0.07459,-0.61445,0.04145,0.00940,0.70006,0.67183,0.17856,0.00007,2,0.03666,0.17856,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,-113.9711,100.5498,131.4220,0.0000,0.0000,0.0000,-119.8112,-60.7778,147.6866,0.0000,0.0000,0.0000,-0.089178,0.053269,151.8595,0.000000,0.000000,0.0000,-0.115680,-0.031251,151.2514,0.000000,0.000000,0.0000,0.56075,0.04345,1.29370,0.15770,-0.55839,-0.19455,0.01816,0.48911,0.94379,0.53009,-0.13368,0.03876,0.45451,0.55620,0.53208,0.30365,-19.45171,5.96480,-25.64869,18.71990,-1.99367,6.04409,-15.84706,0.92056,-20.49649,-6.59878,3.65609,-3.57288,-14.92860,0.75313,-18.60168,-7.06288,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4220,0.04847,-0.01445,0.76850,0.78319,-0.05951,-0.07798,-0.61400,0.04171,0.00960,0.70101,0.67172,0.18540,0.00007,2,0.03677,0.18540,0,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,-113.7201,82.9016,128.7146,0.0000,0.0000,0.0000,-64.5605,112.0904,150.9275,0.0000,0.0000,0.0000,0.088680,0.038379,150.1766,0.000000,0.000000,0.0000,-0.106049,-0.031002,150.9271,0.000000,0.000000,0.0000,0.56934,0.01520,1.28425,0.12088,-0.55341,-0.19595,0.02075,0.48224,0.94053,0.53515,-0.14128,0.03989,0.48682,0.52029,0.55670,0.30058,-89.55454,91.36567,-5.99284,-9.12529,13.12342,-6.40496,-76.45660,-52.28697,3.94985,-31.64637,-17.04551,0.37799,-25.14145,-27.17990,-25.93477,-25.35043,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4240,0.04986,-0.01418,0.76891,0.78493,-0.05872,-0.08079,-0.61148,0.04197,0.00980,0.70191,0.67161,0.19136,0.00007,2,0.03679,0.19136,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,-72.1620,64.9773,82.6244,0.0000,0.0000,0.0000,-117.8901,-60.4106,146.5549,0.0000,0.0000,0.0000,0.089428,0.035978,97.0734,0.000000,0.000000,0.0000,-0.093095,-0.030518,150.3765,0.000000,0.000000,0.0000,0.57431,-0.00886,1.26797,0.08880,-0.54602,-0.19871,0.02127,0.47347,0.93182,0.53632,-0.15193,0.04102,0.51657,0.48499,0.56803,0.29231,-89.55454,91.36567,-5.99284,-9.12529,13.12342,-6.40496,-76.45660,-52.28697,3.94985,-31.64637,-17.04551,0.37799,-25.14145,-27.17990,-25.93477,-25.35043,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4260,0.05117,-0.01377,0.76933,0.78816,-0.05801,-0.08304,-0.60708,0.04222,0.00999,0.70278,0.67149,0.19633,0.00007,2,0.03683,0.19633,1,0.08500,0.03000,0.0000,0.8613,0.000000,0.000000,-96.9047,90.1650,111.1685,0.0000,0.0000,0.0000,-118.9049,-60.1178,145.5906,-85.2006,45.8877,187.2690,0.087758,0.033638,131.5748,0.000000,0.000000,0.0000,-0.088336,-0.031867,150.2464,-0.085141,-0.025106,187.2690,0.57630,-0.02891,1.24628,0.06118,-0.53655,-0.20266,0.01971,0.46320,0.91782,0.53551,-0.16278,0.04114,0.54374,0.45007,0.56870,0.27915,-89.55454,91.36567,-5.99284,-9.12529,13.12342,-6.40496,-76.45660,-52.28697,3.94985,-31.64637,-17.04551,0.37799,-25.14145,-27.17990,-25.93477,-25.35043,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4280,0.05240,-0.01323,0.76976,0.79272,-0.05739,-0.08475,-0.60093,0.04247,0.01018,0.70362,0.67138,0.20033,0.00007,2,0.03692,0.20033,1,0.08500,0.03000,0.0000,0.7810,0.000000,0.000000,-95.9366,92.7239,110.7540,0.0000,0.0000,0.0000,-120.3980,-59.3745,144.7665,-72.1555,49.8465,187.1596,0.088465,0.034423,131.9790,0.000000,0.000000,0.0000,-0.089010,-0.031945,150.2776,-0.085175,-0.025105,187.1596,0.57580,-0.04515,1.22033,0.03779,-0.52531,-0.20764,0.01624,0.45158,0.89886,0.53334,-0.17311,0.04017,0.56830,0.41534,0.56071,0.26154,-89.55454,91.36567,-5.99284,-9.12529,13.12342,-6.40496,-76.45660,-52.28697,3.94985,-31.64637,-17.04551,0.37799,-25.14145,-27.17990,-25.93477,-25.35043,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4300,0.05355,-0.01257,0.77020,0.79851,-0.05685,-0.08595,-0.59309,0.04271,0.01038,0.70444,0.67126,0.20339,0.00007,2,0.03707,0.20339,1,0.08500,0.03000,0.0000,0.5340,0.000000,0.000000,-107.6105,111.1444,126.1993,0.0000,0.0000,0.0000,-122.5613,-58.4021,144.2831,-43.7859,50.8081,209.3307,0.090239,0.055738,151.3413,0.000000,0.000000,0.0000,-0.094236,-0.031689,150.5813,-0.085206,-0.025100,209.3307,0.57308,-0.05780,1.19108,0.01841,-0.51253,-0.21353,0.01112,0.43869,0.87532,0.52979,-0.18303,0.03824,0.59019,0.38060,0.54562,0.24002,-89.55454,91.36567,-5.99284,-9.12529,13.12342,-6.40496,-76.45660,-52.28697,3.94985,-31.64637,-17.04551,0.37799,-25.14145,-27.17990,-25.93477,-25.35043,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4320,0.05462,-0.01179,0.77066,0.80543,-0.05639,-0.08665,-0.58361,0.04295,0.01058,0.70525,0.67115,0.20550,0.00007,2,0.03727,0.20550,1,0.08500,0.03000,0.0000,0.3327,0.000000,0.000000,74.1841,101.2102,166.2296,0.0000,0.0000,0.0000,-111.4044,-14.5784,144.7077,-11.6294,49.1575,253.0584,0.090452,0.112130,155.7477,0.000000,0.000000,0.0000,-0.105758,0.035298,150.8445,-0.085244,-0.012723,253.0584,0.56835,-0.06698,1.15930,0.00292,-0.49838,-0.22024,0.00460,0.42466,0.84770,0.52492,-0.19246,0.03615,0.60934,0.34569,0.52461,0.21511,-89.55454,91.36567,-5.99284,-9.12529,13.12342,-6.40496,-76.45660,-52.28697,3.94985,-31.64637,-17.04551,0.37799,-25.14145,-27.17990,-25.93477,-25.35043,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4340,0.05558,-0.01090,0.77114,0.81336,-0.05602,-0.08686,-0.57251,0.04318,0.01079,0.70605,0.67103,0.20668,0.00007,2,0.03755,0.20668,1,0.08500,0.03000,0.0000,0.3294,0.000000,0.000000,78.9618,108.6063,165.8940,0.0000,0.0000,0.0000,-88.8626,60.4645,145.8581,13.6076,51.5085,269.5206,0.094404,0.144350,158.2748,0.000000,0.000000,0.0000,-0.114919,0.037660,151.2832,-0.085274,-0.013405,269.5206,0.56169,-0.07286,1.12564,-0.00880,-0.48302,-0.22769,-0.00309,0.40953,0.81632,0.51873,-0.20149,0.03413,0.62569,0.31048,0.49861,0.18730,-89.55454,91.36567,-5.99284,-9.12529,13.12342,-6.40496,-76.45660,-52.28697,3.94985,-31.64637,-17.04551,0.37799,-25.14145,-27.17990,-25.93477,-25.35043,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4360,0.05645,-0.00990,0.77164,0.82220,-0.05573,-0.08658,-0.55981,0.04342,0.01101,0.70684,0.67092,0.20694,0.00007,2,0.03789,0.20694,1,0.08500,0.03000,0.0000,0.3872,0.000000,0.000000,82.9426,113.4768,163.7043,0.0000,0.0000,0.0000,-71.2468,119.4021,147.0812,36.5839,54.8205,283.6687,0.094092,0.157950,159.4999,0.000000,0.000000,0.0000,-0.124045,0.048444,152.3299,-0.085306,-0.013928,283.6687,0.55311,-0.07562,1.09063,-0.01683,-0.46657,-0.23582,-0.01176,0.39332,0.78137,0.51123,-0.21026,0.03220,0.63921,0.27483,0.46836,0.15704,-89.55454,91.36567,-5.99284,-9.12529,13.12342,-6.40496,-76.45660,-52.28697,3.94985,-31.64637,-17.04551,0.37799,-25.14145,-27.17990,-25.93477,-25.35043,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4380,0.05721,-0.00881,0.77217,0.83183,-0.05550,-0.08583,-0.54553,0.04367,0.01123,0.70763,0.67080,0.20629,0.00007,2,0.03829,0.20629,1,0.08500,0.03000,0.0000,0.4642,0.000000,0.000000,86.9390,118.9962,161.2079,0.0000,0.0000,0.0000,-73.6572,125.2799,148.5018,56.9298,59.2202,294.9452,0.088553,0.174547,160.9875,0.000000,0.000000,0.0000,-0.143405,0.075312,154.8981,-0.085340,-0.014523,294.9452,0.54257,-0.07541,1.05473,-0.02124,-0.44911,-0.24455,-0.02124,0.37602,0.74301,0.50246,-0.21890,0.03037,0.64988,0.23865,0.43444,0.12473,-89.55454,91.36567,-5.99284,-9.12529,13.12342,-6.40496,-76.45660,-52.28697,3.94985,-31.64637,-17.04551,0.37799,-25.14145,-27.17990,-25.93477,-25.35043,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4400,0.05788,-0.00770,0.77269,0.84125,-0.05534,-0.08494,-0.53105,0.04393,0.01146,0.70841,0.67068,0.20473,0.00007,2,0.03878,0.20473,1,0.08500,0.03000,0.0000,0.5441,0.000000,0.000000,89.6979,121.8809,156.9989,0.0000,0.0000,0.0000,-75.3412,129.9593,149.2494,74.8558,64.8465,303.3632,-0.088221,0.172526,160.9994,0.000000,0.000000,0.0000,-0.156240,0.093961,156.8452,-0.085378,-0.015222,303.3632,0.53189,-0.07416,1.02088,-0.02303,-0.43547,-0.24914,-0.03018,0.35950,0.70633,0.49450,-0.22500,0.02943,0.66089,0.20649,0.40413,0.09585,0.59354,-4.00571,-6.18111,15.31230,-9.06714,12.53493,0.20792,7.07147,-1.09628,12.35520,6.11095,1.34934,-17.52530,5.89632,2.12138,8.07620,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4420,0.05848,-0.00660,0.77320,0.85015,-0.05523,-0.08402,-0.51686,0.04419,0.01169,0.70917,0.67057,0.20288,0.00007,2,0.03935,0.20288,1,0.08500,0.03000,0.0000,1.1667,0.000000,0.000000,91.1661,122.7508,152.7786,0.0000,0.0000,0.0000,-75.0825,129.1622,147.9013,47.4640,0.0000,67.8057,-0.088064,0.160542,160.0344,0.000000,0.000000,0.0000,-0.151304,0.085184,156.1638,-0.085432,0.011258,67.8057,0.52162,-0.07259,0.98988,-0.02288,-0.42656,-0.25025,-0.03832,0.34426,0.67283,0.48804,-0.22896,0.02947,0.67317,0.17953,0.37907,0.07177,0.67395,-4.45369,-5.62623,13.06013,-9.26988,6.96625,-0.65592,7.12799,-0.54667,10.95995,2.90181,0.21617,-17.68435,6.35656,2.58928,8.50242,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4440,0.05902,-0.00551,0.77369,0.85855,-0.05516,-0.08309,-0.50293,0.04446,0.01192,0.70989,0.67045,0.20091,0.00007,2,0.03998,0.20091,1,0.08500,0.03000,0.0000,1.1667,0.000000,0.000000,85.0616,124.0511,148.6471,0.0000,0.0000,0.0000,-74.7483,128.2639,146.9865,20.5015,0.0000,29.2878,-0.088152,0.149699,159.1416,0.000000,0.000000,0.0000,-0.146792,0.078088,155.5733,-0.085441,-0.025070,29.2878,0.51173,-0.07082,0.96153,-0.02119,-0.42123,-0.24963,-0.04573,0.33024,0.64258,0.48309,-0.23182,0.02949,0.68648,0.15718,0.35857,0.05195,0.75151,-4.76432,-5.11808,11.22149,-7.21197,4.17806,-1.31731,7.17520,-0.04092,9.57363,1.18041,-0.70604,-17.81982,6.74360,2.97687,8.85606,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4460,0.05951,-0.00443,0.77416,0.86650,-0.05510,-0.08214,-0.48927,0.04473,0.01216,0.71059,0.67033,0.19884,0.00007,2,0.04066,0.19884,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,27.2796,130.2380,138.8252,0.0000,0.0000,0.0000,-74.0858,126.6857,145.9637,0.0000,0.0000,0.0000,-0.087560,0.136823,158.0732,0.000000,0.000000,0.0000,-0.139416,0.068856,154.6901,0.000000,0.000000,0.0000,0.50222,-0.06895,0.93564,-0.01835,-0.41809,-0.24817,-0.05248,0.31731,0.61554,0.47952,-0.23422,0.02942,0.70056,0.13888,0.34163,0.03579,0.61881,-4.97212,-4.65326,9.77627,-4.02690,2.78172,-1.95782,7.21230,0.41957,8.14443,0.33253,-0.39381,-17.97049,7.06558,3.29428,9.14529,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4480,0.05996,-0.00337,0.77460,0.87402,-0.05505,-0.08117,-0.47589,0.04500,0.01239,0.71124,0.67021,0.19666,0.00007,2,0.04138,0.19666,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,-52.4194,137.4651,127.3861,0.0000,0.0000,0.0000,-73.3809,124.9793,144.9965,0.0000,0.0000,0.0000,-0.086899,0.123008,156.9457,0.000000,0.000000,0.0000,-0.131107,0.059988,153.7801,0.000000,0.000000,0.0000,0.49306,-0.06705,0.91204,-0.01463,-0.41617,-0.24630,-0.05869,0.30539,0.59154,0.47718,-0.23636,0.02933,0.71517,0.12412,0.32742,0.02274,0.32326,-5.07412,-4.22848,8.67678,-2.23051,2.07999,-2.51474,7.23940,0.83522,6.86777,0.03511,-0.36447,-18.13334,7.33048,3.55672,9.37968,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4500,0.06037,-0.00232,0.77502,0.88112,-0.05500,-0.08019,-0.46279,0.04527,0.01263,0.71185,0.67010,0.19438,0.00007,2,0.04213,0.19438,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,-95.4273,139.9240,121.1171,0.0000,0.0000,0.0000,-72.9685,123.7845,144.3520,0.0000,0.0000,0.0000,-0.086971,0.109915,155.9476,0.000000,0.000000,0.0000,-0.124780,0.054426,153.1763,0.000000,0.000000,0.0000,0.48422,-0.06518,0.89054,-0.01023,-0.41494,-0.24422,-0.06447,0.29441,0.57036,0.47593,-0.23832,0.02921,0.73007,0.11247,0.31535,0.01238,0.05262,-5.12028,-3.84067,7.80956,-1.22356,1.71966,-2.95351,7.25721,1.20854,5.72496,-0.16364,-0.33999,-18.30528,7.54527,3.77708,9.56763,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4520,0.06074,-0.00129,0.77540,0.88783,-0.05494,-0.07918,-0.44997,0.04553,0.01286,0.71243,0.66998,0.19200,0.00007,2,0.04290,0.19200,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,-95.7555,137.9143,120.0964,0.0000,0.0000,0.0000,-72.8727,123.0933,144.0101,0.0000,0.0000,0.0000,-0.087770,0.097183,155.0442,0.000000,0.000000,0.0000,-0.120616,0.051955,152.8749,0.000000,0.000000,0.0000,0.47568,-0.06335,0.87100,-0.00528,-0.41409,-0.24205,-0.06989,0.28428,0.55178,0.47564,-0.24013,0.02909,0.74503,0.10354,0.30500,0.00432,-0.19384,-5.12937,-3.48695,7.11115,-0.66401,1.52686,-3.29618,7.26645,1.54240,4.70677,-0.30380,-0.31960,-18.48321,7.71609,3.96439,9.45161,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4540,0.06109,-0.00028,0.77576,0.89417,-0.05488,-0.07816,-0.43742,0.04580,0.01309,0.71296,0.66986,0.18952,0.00007,2,0.04369,0.18952,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,-96.2436,135.8881,119.2349,0.0000,0.0000,0.0000,-72.9383,122.4213,143.7353,0.0000,0.0000,0.0000,-0.088426,0.085534,154.2220,0.000000,0.000000,0.0000,-0.116926,0.050043,152.6256,0.000000,0.000000,0.0000,0.46742,-0.06158,0.85325,0.00010,-0.41345,-0.23983,-0.07504,0.27495,0.53561,0.47618,-0.24184,0.02894,0.75983,0.09678,0.29601,-0.00199,-0.41751,-5.11371,-3.16462,6.53911,-0.35704,1.41634,-3.56080,7.18723,1.83956,3.80291,-0.40803,-0.30263,-18.66415,6.13788,4.07962,7.34990,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4560,0.06140,0.00072,0.77608,0.90017,-0.05479,-0.07711,-0.42513,0.04606,0.01333,0.71346,0.66974,0.18695,0.00007,2,0.04449,0.18695,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,-96.8345,134.2726,118.5490,0.0000,0.0000,0.0000,-72.8914,120.9717,143.1505,0.0000,0.0000,0.0000,-0.087484,0.077913,153.5917,0.000000,0.000000,0.0000,-0.110831,0.044688,152.0141,0.000000,0.000000,0.0000,0.45942,-0.05990,0.83714,0.00583,-0.41293,-0.23759,-0.07994,0.26632,0.52163,0.47745,-0.24345,0.02879,0.77429,0.09160,0.28794,-0.00707,-0.62472,-5.08241,-2.87110,6.06496,-0.19087,1.34650,-3.76688,6.41062,2.10274,3.00379,-0.48812,-0.28856,-18.84531,4.22167,2.94971,5.83720,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4580,0.06169,0.00170,0.77637,0.90585,-0.05470,-0.07605,-0.41311,0.04633,0.01356,0.71392,0.66962,0.18432,0.00007,2,0.04530,0.18432,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,-97.5411,132.5812,118.0007,0.0000,0.0000,0.0000,-73.0182,119.7031,142.6898,0.0000,0.0000,0.0000,-0.086810,0.070701,153.0166,0.000000,0.000000,0.0000,-0.105639,0.040612,151.5276,0.000000,0.000000,0.0000,0.45167,-0.05831,0.82254,0.01184,-0.41247,-0.23534,-0.08467,0.25831,0.50964,0.47934,-0.24498,0.02863,0.78822,0.08754,0.28048,-0.01129,-0.81486,-5.03733,-2.60398,5.66887,-0.10332,1.29678,-3.92150,5.71347,2.33490,2.30951,-0.55138,-0.27778,-19.02448,2.86136,2.26747,4.79736,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4600,0.06195,0.00267,0.77664,0.91123,-0.05457,-0.07497,-0.40133,0.04659,0.01379,0.71433,0.66950,0.18162,0.00007,2,0.04612,0.18162,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,-98.3282,130.8017,117.5725,0.0000,0.0000,0.0000,-73.2996,118.5855,142.3318,0.0000,0.0000,0.0000,-0.086357,0.063726,152.4789,0.000000,0.000000,0.0000,-0.101248,0.037597,151.1475,0.000000,0.000000,0.0000,0.44413,-0.05683,0.80932,0.01806,-0.41203,-0.23309,-0.08925,0.25084,0.49945,0.48176,-0.24645,0.02847,0.80135,0.08429,0.27346,-0.01491,-0.98506,-4.97957,-2.36101,5.33353,-0.05991,1.25724,-4.03169,5.09308,2.53896,1.70664,-0.60268,-0.26951,-19.19925,1.90132,1.83468,4.07477,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4620,0.06219,0.00363,0.77687,0.91632,-0.05443,-0.07386,-0.38980,0.04686,0.01403,0.71471,0.66938,0.17886,0.00007,2,0.04694,0.17886,1,0.08500,0.03000,0.0000,0.0000,0.000000,0.000000,-99.1884,128.9218,117.2617,0.0000,0.0000,0.0000,-73.8205,117.7966,142.1548,0.0000,0.0000,0.0000,-0.086394,0.056744,151.9784,0.000000,0.000000,0.0000,-0.098516,0.036435,150.9680,0.000000,0.000000,0.0000,0.43679,-0.05547,0.79736,0.02447,-0.41161,-0.23084,-0.09373,0.24384,0.49085,0.48464,-0.24786,0.02830,0.81345,0.08160,0.26679,-0.01809,-1.13113,-4.90700,-2.14009,5.04589,-0.04147,1.22286,-4.10128,4.54956,2.48696,1.18297,-0.64464,-0.26330,-19.36579,1.22785,1.53468,3.57593,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
