t_s,phase,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,quat_w,quat_x,quat_y,quat_z,imu_temp,power_v,power_a,foot0,foot1,foot2,foot3,FR_hip_cmd,FR_hip_q,FR_hip_dq,FR_hip_tau,FR_thigh_cmd,FR_thigh_q,FR_thigh_dq,FR_thigh_tau,FR_calf_cmd,FR_calf_q,FR_calf_dq,FR_calf_tau,FL_hip_cmd,FL_hip_q,FL_hip_dq,FL_hip_tau,FL_thigh_cmd,FL_thigh_q,FL_thigh_dq,FL_thigh_tau,FL_calf_cmd,FL_calf_q,FL_calf_dq,FL_calf_tau,RR_hip_cmd,RR_hip_q,RR_hip_dq,RR_hip_tau,RR_thigh_cmd,RR_thigh_q,RR_thigh_dq,RR_thigh_tau,RR_calf_cmd,RR_calf_q,RR_calf_dq,RR_calf_tau,RL_hip_cmd,RL_hip_q,RL_hip_dq,RL_hip_tau,RL_thigh_cmd,RL_thigh_q,RL_thigh_dq,RL_thigh_tau,RL_calf_cmd,RL_calf_q,RL_calf_dq,RL_calf_tau
10.4240,C,-0.01815,0.00252,-2.12995,0.00213,0.01917,-0.08842,-0.70749,-0.39863,9.49660,-0.484518,0.003295,-0.008547,0.874733,79,30.854,1.675,101,15,32,15,0.00000,0.00160,0.06588,1.2122,0.59521,0.59527,0.00388,-0.4700,-1.21306,-1.21360,0.00000,4.4570,0.00000,-0.00272,0.07363,-0.5937,0.66406,0.66243,0.05813,0.1237,-1.20804,-1.20961,-0.03842,5.1208,0.00000,0.00295,-0.03876,0.8411,0.55803,0.55833,-0.00775,-0.2721,-1.21005,-1.20717,0.00809,2.0388,0.00000,-0.00262,-0.06201,-0.9895,0.63059,0.62763,0.13952,1.9791,-1.21239,-1.21544,-0.02022,8.0131
10.4260,C,-0.01815,0.00254,-2.13010,0.00000,0.00320,-0.07883,-0.70749,-0.39863,9.49660,-0.484448,0.003285,-0.008553,0.874772,79,30.854,1.641,101,15,32,15,0.00000,0.00157,-0.03488,1.1874,0.59533,0.59536,0.06588,-0.5442,-1.21306,-1.21361,-0.02224,4.4570,0.00000,-0.00278,-0.04651,-0.3463,0.66416,0.66252,0.09301,0.1237,-1.20802,-1.20958,-0.00809,5.2157,0.00000,0.00295,0.00000,0.9895,0.55815,0.55839,0.00775,-0.2226,-1.21007,-1.20718,0.00000,2.0863,0.00000,-0.00265,-0.08526,-0.9648,0.63070,0.62769,0.07751,1.7317,-1.21238,-1.21544,-0.02224,8.0606
10.4280,C,-0.01814,0.00254,-2.13027,0.00213,-0.00320,-0.08416,-0.63686,-0.42018,9.50378,-0.484375,0.003281,-0.008552,0.874813,79,30.854,1.675,101,15,32,15,0.00000,0.00163,0.03488,1.1627,0.59544,0.59542,0.00000,-0.6432,-1.21307,-1.21360,0.01820,4.4570,0.00000,-0.00275,0.01550,-0.5195,0.66426,0.66264,0.09301,0.0495,-1.20800,-1.20957,0.00607,5.2157,0.00000,0.00289,-0.02325,0.9401,0.55827,0.55848,0.02325,-0.1237,-1.21008,-1.20718,0.02022,2.0863,0.00000,-0.00262,-0.02325,-1.0637,0.63081,0.62778,0.04263,1.9791,-1.21237,-1.21544,-0.01415,8.0606
10.4300,C,-0.01813,0.00255,-2.13043,-0.00107,0.00000,-0.07670,-0.63686,-0.42018,9.50378,-0.484306,0.003275,-0.008550,0.874851,79,30.854,1.641,101,15,32,15,0.00000,0.00157,-0.09301,1.3111,0.59556,0.59545,0.03488,-0.3463,-1.21307,-1.21361,0.00000,4.5044,0.00000,-0.00278,-0.03100,-0.4453,0.66437,0.66267,0.05426,0.1732,-1.20798,-1.20955,0.00404,5.2631,0.00000,0.00295,0.04263,0.9401,0.55839,0.55866,0.05426,-0.1484,-1.21010,-1.20718,0.02831,2.1337,0.00000,-0.00265,-0.01550,-0.7669,0.63092,0.62790,0.06976,1.8306,-1.21236,-1.21543,0.00607,7.8709
10.4320,C,-0.01812,0.00257,-2.13059,0.00320,-0.00320,-0.08416,-0.63686,-0.42018,9.50378,-0.484234,0.003264,-0.008549,0.874891,79,30.854,1.675,101,15,32,15,0.00000,0.00166,0.01938,1.1132,0.59568,0.59566,0.03488,-0.4453,-1.21307,-1.21363,-0.03033,4.4096,0.00000,-0.00272,0.03876,-0.5195,0.66447,0.66291,0.12789,0.0495,-1.20796,-1.20955,-0.02629,5.3105,0.00000,0.00292,0.01938,1.1132,0.55852,0.55866,-0.08139,-0.1237,-1.21012,-1.20720,0.00202,2.0863,0.00000,-0.00265,-0.03876,-0.8658,0.63103,0.62800,0.05038,1.8801,-1.21236,-1.21544,-0.00607,8.0131
10.4340,C,-0.01812,0.00258,-2.13075,0.00852,-0.00639,-0.07883,-0.62489,-0.41779,9.43555,-0.484168,0.003259,-0.008550,0.874927,79,30.854,1.675,101,15,32,15,0.00000,0.00166,0.00000,1.1627,0.59579,0.59572,0.01938,-0.3711,-1.21308,-1.21360,0.02831,4.4570,0.00000,-0.00272,0.04263,-0.4700,0.66458,0.66291,-0.00775,0.0742,-1.20794,-1.20952,0.00404,5.2157,0.00000,0.00289,-0.00775,1.0637,0.55864,0.55875,0.00000,-0.0742,-1.21013,-1.20720,0.03033,2.0388,0.00000,-0.00265,0.00000,-0.7916,0.63114,0.62821,0.12014,2.0038,-1.21235,-1.21544,-0.02022,8.0131
10.4360,C,-0.01810,0.00255,-2.13090,0.00107,-0.02131,-0.07883,-0.62489,-0.41779,9.43555,-0.484101,0.003263,-0.008535,0.874964,79,30.854,1.675,101,15,32,15,0.00000,0.00172,0.08139,1.1132,0.59591,0.59579,-0.00775,-0.4453,-1.21308,-1.21361,0.01415,4.4570,0.00000,-0.00275,-0.01550,-0.5195,0.66468,0.66309,0.14339,0.0495,-1.20792,-1.20950,0.00809,5.2157,0.00000,0.00292,0.05426,1.0637,0.55876,0.55887,0.03876,-0.0247,-1.21015,-1.20723,0.01213,2.0388,0.00000,-0.00265,0.00000,-0.8658,0.63125,0.62827,0.01550,1.7069,-1.21234,-1.21544,-0.02022,8.0131
10.4380,C,-0.01809,0.00253,-2.13105,0.01172,-0.02131,-0.07670,-0.56024,-0.42258,9.58399,-0.484035,0.003268,-0.008526,0.875001,79,30.845,1.675,101,15,32,15,0.00000,0.00175,0.11239,1.1627,0.59602,0.59594,0.09301,-0.3711,-1.21309,-1.21363,0.00000,4.4570,0.00000,-0.00272,0.03876,-0.5195,0.66478,0.66312,0.02325,0.0742,-1.20790,-1.20947,-0.00202,5.2157,0.00000,0.00283,-0.05813,1.0390,0.55888,0.55893,0.04651,-0.0247,-1.21016,-1.20723,0.00607,2.0388,0.00000,-0.00268,-0.03100,-0.8906,0.63136,0.62839,0.10851,1.8801,-1.21233,-1.21544,-0.02426,7.9657
10.4400,C,-0.01808,0.00252,-2.13119,-0.00320,-0.00107,-0.07137,-0.56024,-0.42258,9.58399,-0.483974,0.003274,-0.008520,0.875035,79,30.854,1.641,101,15,32,15,0.00000,0.00172,0.03876,1.2122,0.59614,0.59600,0.06201,-0.3216,-1.21309,-1.21361,0.02022,4.5044,0.00000,-0.00269,0.08139,-0.4453,0.66489,0.66327,0.12014,0.0495,-1.20788,-1.20947,-0.01820,5.2157,0.00000,0.00286,-0.01938,0.9648,0.55900,0.55896,-0.01938,-0.0247,-1.21018,-1.20724,-0.00404,2.0388,0.00000,-0.00265,0.03488,-0.8906,0.63147,0.62845,0.05426,1.9048,-1.21232,-1.21544,-0.02426,7.9657
10.4420,C,-0.01807,0.00252,-2.13131,0.00213,-0.00746,-0.06285,-0.56024,-0.42258,9.58399,-0.483921,0.003268,-0.008515,0.875064,79,30.854,1.607,101,15,32,15,0.00000,0.00175,0.03100,1.0637,0.59626,0.59615,-0.00388,-0.3216,-1.21309,-1.21363,0.00000,4.5044,0.00000,-0.00272,0.01163,-0.5442,0.66499,0.66330,0.02325,0.0742,-1.20786,-1.20946,-0.01415,5.2631,0.00000,0.00280,-0.09689,1.0885,0.55912,0.55911,0.04651,0.0000,-1.21019,-1.20726,-0.02022,2.0388,0.00000,-0.00274,-0.12402,-0.8906,0.63158,0.62857,0.08139,1.8801,-1.21231,-1.21543,0.00607,8.0131
10.4440,C,-0.01805,0.00250,-2.13143,-0.00426,-0.01172,-0.06072,-0.59017,-0.40342,9.52533,-0.483868,0.003274,-0.008504,0.875093,79,30.854,1.675,101,15,32,15,0.00000,0.00175,0.00388,1.1627,0.59637,0.59621,0.00000,-0.3711,-1.21310,-1.21363,0.00607,4.4570,0.00000,-0.00269,0.02713,-0.5690,0.66509,0.66352,0.09689,0.0247,-1.20784,-1.20942,0.01820,5.2157,0.00000,0.00283,-0.03876,0.9648,0.55925,0.55923,-0.02713,0.0000,-1.21021,-1.20726,0.00202,2.0388,0.00000,-0.00271,0.01938,-0.6927,0.63169,0.62872,0.08526,1.8059,-1.21231,-1.21544,-0.02022,8.0131
10.4460,C,-0.01805,0.00248,-2.13153,-0.00320,-0.00959,-0.04900,-0.59017,-0.40342,9.52533,-0.483825,0.003281,-0.008498,0.875118,79,30.863,1.675,101,15,32,15,0.00000,0.00181,0.08526,1.0637,0.59649,0.59630,0.00388,-0.2474,-1.21310,-1.21364,-0.01213,4.5044,0.00000,-0.00269,0.01938,-0.5690,0.66520,0.66352,-0.01938,0.0742,-1.20782,-1.20942,-0.01011,5.2631,0.00000,0.00283,-0.03876,1.0390,0.55937,0.55933,0.03876,0.0247,-1.21022,-1.20728,0.00202,2.0863,0.00000,-0.00271,-0.04263,-0.7916,0.63180,0.62878,0.03100,1.9048,-1.21230,-1.21544,-0.01820,8.0131
10.4480,C,-0.01804,0.00245,-2.13159,0.00959,-0.03728,-0.05859,-0.59017,-0.40342,9.52533,-0.483800,0.003292,-0.008485,0.875131,79,30.845,1.641,101,15,32,15,0.00000,0.00181,0.06588,0.9895,0.59660,0.59636,0.06976,-0.2474,-1.21310,-1.21363,0.02022,4.4570,0.00000,-0.00269,0.02713,-0.5195,0.66530,0.66367,0.12014,0.1484,-1.20779,-1.20941,-0.02022,5.1208,0.00000,0.00283,-0.03100,1.0637,0.55949,0.55942,0.03488,0.0247,-1.21024,-1.20729,-0.01213,2.0863,0.00000,-0.00268,0.01938,-0.7421,0.63191,0.62887,0.09689,1.9791,-1.21229,-1.21544,-0.03033,7.8709
10.4500,C,-0.01803,0.00243,-2.13176,-0.00426,-0.01598,-0.05539,-0.49680,-0.44293,9.52054,-0.483726,0.003295,-0.008478,0.875172,79,30.854,1.641,101,15,32,15,0.00000,0.00184,0.05426,0.8658,0.59672,0.59642,-0.02713,-0.1732,-1.21311,-1.21364,0.00000,4.5044,0.00000,-0.00269,0.00388,-0.5937,0.66541,0.66373,0.03100,0.2226,-1.20777,-1.20935,0.01820,5.2157,0.00000,0.00283,-0.06588,1.0885,0.55961,0.55957,0.06201,0.0247,-1.21025,-1.20729,0.03033,2.0863,0.00000,-0.00271,-0.05038,-0.8906,0.63202,0.62899,0.04263,1.9791,-1.21228,-1.21541,0.03842,8.0606
10.4520,C,-0.01802,0.00242,-2.13185,0.00959,-0.00746,-0.04261,-0.49680,-0.44293,9.52054,-0.483685,0.003296,-0.008471,0.875195,79,30.854,1.675,101,15,32,15,0.00000,0.00181,-0.05038,0.9648,0.59684,0.59651,0.01938,-0.1732,-1.21311,-1.21364,0.00000,4.4570,0.00000,-0.00272,-0.05038,-0.4453,0.66551,0.66385,0.13177,0.1237,-1.20775,-1.20931,0.01820,5.1208,0.00000,0.00283,0.01163,1.1627,0.55973,0.55966,0.08139,0.0000,-1.21027,-1.20731,0.02022,2.0388,0.00000,-0.00268,0.00775,-0.8906,0.63213,0.62905,0.03876,1.9791,-1.21227,-1.21543,-0.00404,8.0131
10.4540,C,-0.01800,0.00239,-2.13196,0.00533,-0.03409,-0.05965,-0.48123,-0.39744,9.45949,-0.483638,0.003307,-0.008457,0.875221,79,30.854,1.675,101,15,32,15,0.00000,0.00193,0.13952,0.8411,0.59695,0.59666,0.03100,-0.2474,-1.21311,-1.21363,0.00404,4.5044,0.00000,-0.00269,-0.01938,-0.5442,0.66561,0.66397,0.05038,0.0742,-1.20773,-1.20927,0.01011,5.0734,0.00000,0.00277,-0.07751,1.1627,0.55985,0.55972,0.05426,0.0247,-1.21028,-1.20732,0.01415,2.0388,0.00000,-0.00271,-0.03100,-0.7669,0.63224,0.62924,0.10076,1.8801,-1.21226,-1.21543,-0.00202,8.0131
10.4560,C,-0.01798,0.00236,-2.13206,0.01811,-0.01385,-0.04794,-0.48123,-0.39744,9.45949,-0.483594,0.003314,-0.008442,0.875246,79,30.854,1.641,101,15,32,15,0.00000,0.00187,0.00000,0.8906,0.59707,0.59675,0.05038,-0.1237,-1.21312,-1.21364,0.00809,4.5044,0.00000,-0.00266,0.03876,-0.5690,0.66572,0.66403,0.09689,0.0742,-1.20771,-1.20924,0.04044,5.0734,0.00000,0.00280,-0.01550,1.0637,0.55998,0.55984,-0.01163,0.0742,-1.21030,-1.20736,-0.01011,1.9914,0.00000,-0.00271,-0.04263,-0.8411,0.63235,0.62927,0.03488,1.9296,-1.21226,-1.21543,0.00000,8.0131
10.4580,C,-0.01796,0.00235,-2.13214,0.01065,-0.01065,-0.03941,-0.49201,-0.42737,9.50618,-0.483556,0.003315,-0.008426,0.875267,79,30.854,1.675,101,15,32,15,0.00000,0.00187,0.01163,0.8906,0.59718,0.59681,0.03488,-0.1237,-1.21312,-1.21364,0.00202,4.5044,0.00000,-0.00266,0.04651,-0.5195,0.66582,0.66409,0.04651,0.1237,-1.20769,-1.20922,0.02831,5.1208,0.00000,0.00280,-0.03100,1.0390,0.56010,0.55993,0.05038,0.0742,-1.21031,-1.20736,0.03033,2.0863,0.00000,-0.00274,-0.10851,-0.8658,0.63246,0.62936,0.07363,1.9791,-1.21225,-1.21543,-0.00809,8.0131
10.4600,C,-0.01794,0.00233,-2.13222,0.00533,-0.02450,-0.03728,-0.49201,-0.42737,9.50618,-0.483521,0.003315,-0.008414,0.875286,79,30.854,1.641,101,15,32,15,0.00000,0.00193,0.04651,0.9401,0.59730,0.59688,0.00388,-0.1237,-1.21312,-1.21363,0.03235,4.4570,0.00000,-0.00266,0.03876,-0.5937,0.66592,0.66421,0.09689,0.1732,-1.20767,-1.20919,0.00404,5.0260,0.00000,0.00280,-0.00388,1.0637,0.56022,0.56008,0.05038,-0.0247,-1.21033,-1.20737,0.02224,2.0863,0.00000,-0.00271,-0.03488,-0.7669,0.63257,0.62942,0.01550,2.0038,-1.21224,-1.21543,0.00202,8.0131
10.4620,C,-0.01791,0.00231,-2.13229,-0.00639,-0.00852,-0.03302,-0.49201,-0.42737,9.50618,-0.483493,0.003320,-0.008398,0.875302,79,30.854,1.675,101,15,32,15,0.00000,0.00196,0.07363,0.8658,0.59742,0.59697,-0.02325,-0.1237,-1.21312,-1.21364,0.01011,4.5044,0.00000,-0.00266,0.00775,-0.5690,0.66603,0.66421,-0.01163,0.3216,-1.20765,-1.20917,-0.01415,5.0734,0.00000,0.00280,-0.00388,1.0637,0.56034,0.56014,0.05426,0.1732,-1.21034,-1.20739,0.02224,2.0863,0.00000,-0.00271,-0.03876,-0.7669,0.63268,0.62948,0.02713,2.0780,-1.21223,-1.21543,0.00202,8.0131
10.4640,C,-0.01788,0.00228,-2.13234,0.02663,-0.02770,-0.02557,-0.43215,-0.41420,9.46428,-0.483468,0.003323,-0.008376,0.875316,79,30.854,1.675,101,15,32,15,0.00000,0.00196,0.05038,0.8906,0.59753,0.59715,0.10076,-0.0495,-1.21313,-1.21364,0.02224,4.4570,0.00000,-0.00266,0.01163,-0.6432,0.66613,0.66439,0.02325,0.0742,-1.20763,-1.20914,0.02022,5.1208,0.00000,0.00277,-0.06976,0.9401,0.56046,0.56029,0.02325,0.0742,-1.21036,-1.20743,-0.01618,1.9914,0.00000,-0.00271,-0.03876,-0.8411,0.63279,0.62966,0.05426,2.0285,-1.21222,-1.21541,0.01618,8.0606
10.4660,C,-0.01785,0.00226,-2.13239,0.00000,-0.00959,-0.02876,-0.43215,-0.41420,9.46428,-0.483447,0.003327,-0.008360,0.875327,79,30.854,1.675,101,15,33,15,0.00000,0.00196,0.00775,0.8411,0.59765,0.59724,0.03876,-0.0495,-1.21313,-1.21366,0.00809,4.4570,0.00000,-0.00266,-0.00388,-0.5937,0.66623,0.66452,0.09689,0.0742,-1.20761,-1.20909,0.01820,5.0734,0.00000,0.00277,-0.03100,1.1132,0.56058,0.56042,0.02325,0.0742,-1.21037,-1.20743,0.02022,2.0863,0.00000,-0.00271,-0.03876,-0.8411,0.63290,0.62972,0.06588,2.1028,-1.21221,-1.21543,-0.03235,8.0606
10.4680,C,-0.01784,0.00225,-2.13243,-0.00107,0.00639,-0.02450,-0.43096,-0.37709,9.49062,-0.483429,0.003327,-0.008353,0.875338,79,30.854,1.675,101,15,33,15,0.00000,0.00196,0.00775,0.8411,0.59776,0.59730,0.04263,0.0247,-1.21313,-1.21367,-0.01213,4.5044,0.00000,-0.00266,-0.00388,-0.5937,0.66634,0.66455,0.03876,0.1732,-1.20759,-1.20909,-0.02831,5.0734,0.00000,0.00277,-0.05813,0.9895,0.56070,0.56048,0.01163,0.2474,-1.21039,-1.20743,0.03640,1.9914,0.00000,-0.00268,0.01938,-0.7669,0.63301,0.62984,0.15502,2.1275,-1.21220,-1.21543,-0.02426,8.0606
10.4700,C,-0.01783,0.00225,-2.13250,0.01065,-0.01065,-0.04048,-0.43096,-0.37709,9.49062,-0.483401,0.003323,-0.008348,0.875353,79,30.854,1.709,101,15,33,15,0.00000,0.00199,0.05813,0.8906,0.59788,0.59736,-0.01163,-0.0495,-1.21314,-1.21367,-0.01213,4.4096,0.00000,-0.00263,0.04263,-0.6679,0.66644,0.66464,0.06588,0.1732,-1.20757,-1.20905,0.01618,5.1208,0.00000,0.00280,0.03488,1.1874,0.56083,0.56063,0.10076,0.1237,-1.21040,-1.20747,-0.00404,1.9914,0.00000,-0.00268,0.01550,-0.8658,0.63311,0.62987,0.07363,2.2512,-1.21219,-1.21543,-0.03033,8.0606
10.4720,C,-0.01779,0.00225,-2.13254,0.02344,-0.00533,-0.02024,-0.43096,-0.37709,9.49062,-0.483381,0.003315,-0.008329,0.875364,79,30.845,1.675,101,15,33,15,0.00000,0.00202,0.03100,0.7669,0.59799,0.59757,0.03876,0.0000,-1.21314,-1.21367,0.01820,4.5993,0.00000,-0.00263,0.04651,-0.5442,0.66654,0.66470,0.04651,0.2474,-1.20755,-1.20901,0.01415,5.0734,0.00000,0.00277,-0.04651,1.2122,0.56095,0.56078,0.00000,0.1237,-1.21041,-1.20748,-0.01213,1.9914,0.00000,-0.00271,-0.02713,-0.8658,0.63322,0.62996,0.06588,2.1275,-1.21218,-1.21541,0.00000,8.0131
10.4740,C,-0.01774,0.00222,-2.13259,0.02237,-0.01598,-0.02876,-0.40462,-0.39504,9.36372,-0.483360,0.003315,-0.008303,0.875376,79,30.854,1.675,101,15,33,15,0.00000,0.00199,0.00000,0.9895,0.59811,0.59763,0.02713,0.0000,-1.21314,-1.21366,0.04044,4.5044,0.00000,-0.00263,0.01550,-0.5690,0.66665,0.66485,-0.01163,0.1237,-1.20753,-1.20900,0.01415,5.1208,0.00000,0.00277,-0.03488,1.1627,0.56107,0.56093,0.06201,0.0247,-1.21043,-1.20750,0.01415,2.0863,0.00000,-0.00268,0.01938,-0.7669,0.63333,0.63008,0.05426,2.2017,-1.21218,-1.21541,0.00607,8.0606
10.4760,C,-0.01771,0.00221,-2.13265,0.00852,-0.01172,-0.02876,-0.40462,-0.39504,9.36372,-0.483335,0.003315,-0.008287,0.875390,79,30.854,1.709,101,15,33,15,0.00000,0.00205,0.06976,0.6927,0.59823,0.59772,0.05813,-0.0495,-1.21314,-1.21369,-0.01011,4.5044,0.00000,-0.00263,0.00775,-0.5937,0.66675,0.66494,0.04263,0.2474,-1.20751,-1.20900,-0.02022,5.0260,0.00000,0.00277,-0.05038,1.1132,0.56119,0.56096,0.03488,0.2474,-1.21044,-1.20753,0.00000,2.1337,0.00000,-0.00271,-0.02325,-0.6927,0.63344,0.63014,0.08526,2.3254,-1.21217,-1.21543,-0.02022,8.1080
10.4780,C,-0.01769,0.00222,-2.13267,0.01172,0.00320,-0.01598,-0.45131,-0.32441,9.41280,-0.483324,0.003302,-0.008278,0.875396,79,30.845,1.709,101,15,33,15,0.00000,0.00205,0.05813,0.8658,0.59834,0.59787,0.01938,-0.0495,-1.21315,-1.21369,0.00404,4.5044,0.00000,-0.00263,0.01938,-0.6432,0.66686,0.66506,0.13177,0.2474,-1.20749,-1.20895,-0.02426,5.0260,0.00000,0.00277,-0.07363,1.0390,0.56131,0.56105,0.06588,0.2474,-1.21046,-1.20754,0.00000,2.0863,0.00000,-0.00268,-0.00388,-0.8411,0.63355,0.63018,0.02713,2.2512,-1.21216,-1.21541,-0.00202,8.0606
10.4800,C,-0.01764,0.00222,-2.13272,0.00959,-0.00533,-0.02557,-0.45131,-0.32441,9.41280,-0.483304,0.003290,-0.008261,0.875408,79,30.854,1.675,101,15,33,15,0.00000,0.00202,0.00388,0.8658,0.59846,0.59794,-0.01550,-0.0742,-1.21315,-1.21371,-0.03033,4.4096,0.00000,-0.00263,0.07751,-0.5937,0.66696,0.66515,0.01938,0.2474,-1.20747,-1.20892,0.00404,5.0260,0.00000,0.00277,-0.05813,0.9895,0.56143,0.56123,0.03100,0.1484,-1.21047,-1.20754,0.03235,2.1337,0.00000,-0.00268,0.01938,-0.8658,0.63366,0.63024,-0.06588,2.3254,-1.21215,-1.21541,-0.01618,8.1080
10.4820,C,-0.01761,0.00221,-2.13275,0.00533,-0.00533,-0.00959,-0.45131,-0.32441,9.41280,-0.483291,0.003290,-0.008241,0.875415,79,30.854,1.709,101,15,33,15,0.00000,0.00208,0.06588,0.8411,0.59857,0.59806,0.07751,-0.0247,-1.21315,-1.21367,0.03235,4.5044,0.00000,-0.00263,-0.00775,-0.6432,0.66706,0.66524,0.06976,0.2474,-1.20744,-1.20890,0.00000,5.0734,0.00000,0.00280,-0.01163,1.1132,0.56155,0.56135,0.03488,0.2226,-1.21049,-1.20758,0.01415,2.1337,0.00000,-0.00268,0.00000,-0.8658,0.63377,0.63033,0.01550,2.4244,-1.21214,-1.21540,0.01213,8.2028
10.4840,C,-0.01757,0.00217,-2.13278,0.01172,-0.02237,-0.01704,-0.37469,-0.29209,9.43914,-0.483279,0.003294,-0.008215,0.875422,79,30.854,1.743,101,15,33,15,0.00000,0.00208,0.02713,0.7669,0.59869,0.59815,0.05813,-0.0247,-1.21316,-1.21371,-0.00202,4.4570,0.00000,-0.00263,0.01938,-0.6679,0.66717,0.66530,0.03100,0.2721,-1.20742,-1.20887,-0.01415,5.0260,0.00000,0.00280,0.00000,1.0885,0.56167,0.56151,0.03100,0.1484,-1.21050,-1.20759,-0.01820,2.1337,0.00000,-0.00265,0.05426,-0.8658,0.63388,0.63045,0.08914,2.3007,-1.21213,-1.21540,0.02022,8.2028
10.4860,C,-0.01753,0.00217,-2.13279,0.00959,-0.00320,-0.00852,-0.37469,-0.29209,9.43914,-0.483275,0.003287,-0.008199,0.875424,79,30.854,1.743,101,15,33,15,0.00000,0.00208,0.03488,0.8411,0.59880,0.59833,0.03876,-0.0247,-1.21316,-1.21371,0.00809,4.5044,0.00000,-0.00263,0.00388,-0.5937,0.66727,0.66545,-0.04263,0.2474,-1.20740,-1.20884,0.00000,4.9786,0.00000,0.00280,-0.04263,1.1132,0.56180,0.56151,0.03100,0.1484,-1.21052,-1.20762,-0.01415,2.0863,0.00000,-0.00265,0.05426,-0.7916,0.63399,0.63048,0.01163,2.5480,-1.21212,-1.21543,-0.04246,8.0606
10.4880,C,-0.01750,0.00216,-2.13278,0.00533,-0.01172,0.00426,-0.42138,-0.21428,9.37809,-0.483276,0.003284,-0.008182,0.875423,79,30.845,1.709,101,15,33,15,0.00000,0.00214,0.09689,0.8411,0.59892,0.59839,0.02325,0.0247,-1.21316,-1.21372,-0.02831,4.5044,0.00000,-0.00263,0.03100,-0.5690,0.66737,0.66554,0.06201,0.3216,-1.20738,-1.20882,-0.00809,5.0260,0.00000,0.00277,-0.06588,1.1627,0.56192,0.56172,0.07363,0.0742,-1.21053,-1.20764,0.00000,2.2285,0.00000,-0.00268,-0.03876,-0.8906,0.63410,0.63057,-0.00775,2.5233,-1.21211,-1.21541,-0.01618,8.0606
10.4900,C,-0.01746,0.00212,-2.13279,0.01491,-0.01917,-0.00426,-0.42138,-0.21428,9.37809,-0.483273,0.003290,-0.008158,0.875426,79,30.845,1.709,101,15,34,15,0.00000,0.00211,0.06201,0.8658,0.59903,0.59851,0.07751,0.0247,-1.21316,-1.21372,-0.00809,4.5044,0.00000,-0.00263,0.00388,-0.5690,0.66748,0.66558,0.03876,0.4453,-1.20736,-1.20879,0.00202,4.9786,0.00000,0.00283,0.00775,0.9895,0.56204,0.56181,0.08526,0.2474,-1.21054,-1.20767,-0.02831,2.1337,0.00000,-0.00268,-0.01938,-0.7916,0.63421,0.63066,0.05038,2.4491,-1.21210,-1.21543,-0.03235,8.2028
10.4920,C,-0.01743,0.00210,-2.13279,0.00533,-0.01385,-0.00213,-0.42138,-0.21428,9.37809,-0.483272,0.003293,-0.008139,0.875426,79,30.845,1.709,101,15,34,15,0.00000,0.00214,0.06976,0.6927,0.59915,0.59863,0.00775,-0.0247,-1.21317,-1.21372,0.00202,4.4570,0.00000,-0.00263,0.00775,-0.5442,0.66758,0.66576,0.08914,0.2226,-1.20734,-1.20871,0.04448,4.8837,0.00000,0.00280,-0.08526,1.0390,0.56216,0.56196,0.08526,0.0742,-1.21056,-1.20769,-0.02831,2.1337,0.00000,-0.00265,-0.00775,-0.8411,0.63432,0.63072,0.06201,2.4986,-1.21209,-1.21541,-0.01011,8.1080
10.4940,C,-0.01739,0.00208,-2.13279,0.02024,-0.00959,-0.00107,-0.37589,-0.16400,9.43196,-0.483272,0.003289,-0.008114,0.875427,79,30.854,1.709,101,15,34,15,0.00000,0.00214,0.08526,0.8411,0.59927,0.59875,0.07363,0.0247,-1.21317,-1.21372,0.01415,4.5993,0.00000,-0.00263,0.01550,-0.6679,0.66768,0.66576,0.01550,0.3711,-1.20732,-1.20870,0.01618,4.8837,0.00000,0.00283,-0.00388,0.9648,0.56228,0.56205,0.07751,0.2226,-1.21057,-1.20770,0.01213,2.2759,0.00000,-0.00265,0.00388,-0.8411,0.63443,0.63084,0.06976,2.6223,-1.21208,-1.21543,-0.04044,8.2028
10.4960,C,-0.01736,0.00209,-2.13276,-0.00533,-0.00107,0.01598,-0.37589,-0.16400,9.43196,-0.483284,0.003281,-0.008106,0.875420,79,30.845,1.743,101,15,34,15,0.00000,0.00208,-0.05038,0.7669,0.59938,0.59881,0.03876,0.0742,-1.21317,-1.21374,0.01820,4.5044,0.00000,-0.00263,0.10076,-0.6679,0.66778,0.66579,0.01163,0.5690,-1.20730,-1.20868,-0.00404,4.9786,0.00000,0.00280,-0.06976,1.0885,0.56240,0.56214,0.08914,0.2474,-1.21059,-1.20773,-0.03842,2.2285,0.00000,-0.00265,0.00000,-0.8906,0.63454,0.63090,0.06201,2.6470,-1.21207,-1.21541,-0.02224,8.0606
