t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,slip_l,slip_r,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
11.6950,-0.00789,0.04140,0.43911,0.89108,-0.05432,-0.02112,0.45008,0.00430,0.04933,0.29723,0.30051,0.11610,0.05830,1,0.07597,0,0.04900,0.01900,0.0028,0.0000,-0.017911,-0.003575,71.5933,-0.007239,-0.004182,65.0943,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22602,-0.10859,-0.79901,1.48024,-0.71988,0.22246,0.35468,0.34971,-1.16154,1.70039,-0.78889,0.11204,1.01466,0.08213,-0.96155,-0.00067,-0.59935,-0.30467,-0.75721,-4.61139,-0.40768,0.27503,1.87103,4.56557,0.34064,0.37659,0.11831,0.07986,0.40682,0.04346,-0.38943,-0.06148,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.7000,-0.00789,0.04141,0.43911,0.89107,-0.05433,-0.02111,0.45011,0.00429,0.04933,0.29723,0.30051,0.11610,0.05830,1,0.07597,0,0.04900,0.01900,0.0026,0.0000,-0.018534,-0.004715,71.5770,-0.007334,-0.004312,65.0798,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22595,-0.10863,-0.79905,1.48019,-0.71982,0.22250,0.35455,0.34971,-1.16140,1.70053,-0.78890,0.11198,1.01464,0.08215,-0.96154,-0.00067,-0.29109,-0.24312,-0.86288,-4.71054,-0.51964,0.35637,1.85216,4.52726,0.35015,0.38449,0.11804,0.07738,0.38577,0.04170,-0.36163,-0.05808,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.7050,-0.00790,0.04141,0.43911,0.89107,-0.05433,-0.02110,0.45010,0.00429,0.04933,0.29723,0.30051,0.11609,0.05831,1,0.07597,0,0.04900,0.01900,0.0033,0.0000,-0.018383,-0.004534,71.6051,-0.008362,-0.005611,64.9840,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22600,-0.10867,-0.79905,1.48016,-0.71982,0.22256,0.35446,0.34971,-1.16128,1.70066,-0.78889,0.11198,1.01463,0.08217,-0.96152,-0.00067,-0.28505,-0.24122,-0.86103,-4.70693,-0.51409,0.34602,1.85150,4.52262,0.35163,0.38564,0.11883,0.07905,0.38644,0.04186,-0.36162,-0.05814,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.7100,-0.00791,0.04142,0.43911,0.89107,-0.05434,-0.02109,0.45010,0.00428,0.04933,0.29723,0.30051,0.11609,0.05830,1,0.07597,0,0.04900,0.01900,0.0029,0.0000,-0.017750,-0.003357,71.6207,-0.008256,-0.005443,65.0129,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22600,-0.10871,-0.79906,1.48012,-0.71979,0.22259,0.35436,0.34971,-1.16114,1.70078,-0.78888,0.11197,1.01461,0.08218,-0.96150,-0.00067,-0.59253,-0.29601,-0.75331,-4.60548,-0.40109,0.26300,1.86639,4.55454,0.34117,0.37793,0.11907,0.08135,0.40756,0.04364,-0.38946,-0.06156,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.7150,-0.00791,0.04142,0.43911,0.89106,-0.05434,-0.02108,0.45013,0.00427,0.04933,0.29723,0.30051,0.11609,0.05830,1,0.07597,0,0.04900,0.01900,0.0030,0.0000,-0.017900,-0.003497,71.5966,-0.007205,-0.004120,65.0977,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22589,-0.10875,-0.79911,1.48008,-0.71971,0.22260,0.35422,0.34972,-1.16100,1.70093,-0.78888,0.11189,1.01460,0.08220,-0.96150,-0.00067,-0.59765,-0.29089,-0.75335,-4.60751,-0.40616,0.27144,1.86306,4.55288,0.33867,0.37694,0.11822,0.07966,0.40696,0.04348,-0.38953,-0.06150,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.7200,-0.00792,0.04143,0.43911,0.89102,-0.05434,-0.02107,0.45020,0.00427,0.04933,0.29723,0.30051,0.11609,0.05830,1,0.07597,0,0.04900,0.01900,0.0028,0.0000,-0.018056,-0.003624,71.5794,-0.007311,-0.004256,65.0815,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22567,-0.10879,-0.79918,1.48003,-0.71959,0.22260,0.35405,0.34972,-1.16085,1.70111,-0.78890,0.11175,1.01460,0.08221,-0.96151,-0.00067,-0.60248,-0.28584,-0.75413,-4.61057,-0.41211,0.27956,1.86002,4.55110,0.33698,0.37645,0.11759,0.07787,0.40654,0.04335,-0.38982,-0.06148,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.7250,-0.00792,0.04143,0.43911,0.89099,-0.05435,-0.02106,0.45026,0.00426,0.04933,0.29723,0.30051,0.11608,0.05831,1,0.07597,0,0.04900,0.01900,0.0023,0.0000,-0.018678,-0.004748,71.5663,-0.007429,-0.004384,65.0724,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22551,-0.10884,-0.79924,1.47998,-0.71950,0.22263,0.35388,0.34972,-1.16070,1.70128,-0.78891,0.11163,1.01459,0.08222,-0.96152,-0.00067,-0.29404,-0.22443,-0.86008,-4.71005,-0.52439,0.36015,1.84125,4.51262,0.34695,0.38462,0.11744,0.07530,0.38558,0.04160,-0.36213,-0.05809,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.7300,-0.00793,0.04144,0.43911,0.89098,-0.05435,-0.02105,0.45029,0.00425,0.04933,0.29723,0.30051,0.11608,0.05831,1,0.07596,0,0.04900,0.01900,0.0037,0.0000,-0.018519,-0.004545,71.6027,-0.008445,-0.005675,64.9655,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22548,-0.10889,-0.79927,1.47993,-0.71945,0.22270,0.35374,0.34972,-1.16056,1.70144,-0.78891,0.11158,1.01458,0.08224,-0.96152,-0.00067,-0.28741,-0.22163,-0.85791,-4.70658,-0.51870,0.34870,1.84027,4.50745,0.34842,0.38588,0.11825,0.07716,0.38629,0.04176,-0.36223,-0.05816,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.7350,-0.00794,0.04144,0.43911,0.89099,-0.05436,-0.02104,0.45027,0.00425,0.04933,0.29723,0.30051,0.11607,0.05831,1,0.07596,0,0.04900,0.01900,0.0033,0.0000,-0.018356,-0.004366,71.6226,-0.008333,-0.005487,65.0038,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22556,-0.10894,-0.79926,1.47989,-0.71945,0.22278,0.35364,0.34972,-1.16043,1.70157,-0.78889,0.11159,1.01456,0.08225,-0.96150,-0.00067,-0.28161,-0.21929,-0.85491,-4.70136,-0.51193,0.33813,1.83908,4.50247,0.34913,0.38657,0.11886,0.07892,0.38676,0.04190,-0.36205,-0.05819,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.7400,-0.00794,0.04145,0.43911,0.89101,-0.05436,-0.02102,0.45023,0.00424,0.04933,0.29723,0.30051,0.11607,0.05830,1,0.07596,0,0.04900,0.01900,0.0027,0.0000,-0.018208,-0.004216,71.6328,-0.008209,-0.005317,65.0257,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22573,-0.10899,-0.79923,1.47986,-0.71949,0.22285,0.35358,0.34972,-1.16031,1.70167,-0.78887,0.11166,1.01453,0.08227,-0.96147,-0.00067,-0.27660,-0.21735,-0.85216,-4.69611,-0.50558,0.32898,1.83802,4.49793,0.34953,0.38700,0.11936,0.08056,0.38710,0.04203,-0.36172,-0.05821,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.7450,-0.00795,0.04146,0.43911,0.89103,-0.05437,-0.02101,0.45019,0.00423,0.04933,0.29723,0.30051,0.11607,0.05830,1,0.07596,0,0.04900,0.01900,0.0023,0.0000,-0.017602,-0.003085,71.6389,-0.008119,-0.005174,65.0311,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22584,-0.10903,-0.79921,1.47983,-0.71951,0.22289,0.35351,0.34972,-1.16019,1.70177,-0.78885,0.11172,1.01451,0.08229,-0.96144,-0.00067,-0.58499,-0.27156,-0.74468,-4.59489,-0.39336,0.24836,1.85281,4.53004,0.33858,0.37896,0.11946,0.08270,0.40805,0.04379,-0.38942,-0.06160,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.7500,-0.00795,0.04146,0.43911,0.89103,-0.05437,-0.02100,0.45019,0.00423,0.04933,0.29723,0.30051,0.11607,0.05830,1,0.07596,0,0.04900,0.01900,0.0038,0.0000,-0.017788,-0.003261,71.6104,-0.007068,-0.003891,65.1072,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22581,-0.10907,-0.79923,1.47979,-0.71947,0.22288,0.35341,0.34972,-1.16006,1.70190,-0.78884,0.11171,1.01449,0.08231,-0.96143,-0.00067,-0.59092,-0.26669,-0.74588,-4.59842,-0.40024,0.25886,1.84985,4.52914,0.33610,0.37790,0.11854,0.08104,0.40736,0.04363,-0.38941,-0.06154,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.7550,-0.00796,0.04147,0.43911,0.89101,-0.05437,-0.02099,0.45023,0.00422,0.04933,0.29723,0.30051,0.11607,0.05830,1,0.07596,0,0.04900,0.01900,0.0035,0.0000,-0.017980,-0.003424,71.5909,-0.007211,-0.004058,65.0863,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22566,-0.10910,-0.79928,1.47974,-0.71938,0.22286,0.35328,0.34972,-1.15991,1.70204,-0.78885,0.11164,1.01448,0.08232,-0.96143,-0.00067,-0.59641,-0.26207,-0.74801,-4.60321,-0.40808,0.26907,1.84732,4.52823,0.33468,0.37749,0.11790,0.07925,0.40691,0.04350,-0.38966,-0.06152,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.7600,-0.00797,0.04147,0.43911,0.89097,-0.05438,-0.02098,0.45030,0.00421,0.04933,0.29723,0.30051,0.11606,0.05831,1,0.07596,0,0.04900,0.01900,0.0030,0.0000,-0.018151,-0.003565,71.5767,-0.007366,-0.004219,65.0745,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22543,-0.10914,-0.79936,1.47969,-0.71925,0.22284,0.35310,0.34972,-1.15975,1.70222,-0.78887,0.11150,1.01448,0.08234,-0.96144,-0.00067,-0.60134,-0.25742,-0.74989,-4.60760,-0.41521,0.27827,1.84478,4.52689,0.33375,0.37744,0.11742,0.07736,0.40661,0.04338,-0.39004,-0.06151,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.7650,-0.00797,0.04148,0.43911,0.89094,-0.05438,-0.02097,0.45036,0.00421,0.04933,0.29723,0.30051,0.11606,0.05831,1,0.07596,0,0.04900,0.01900,0.0023,0.0000,-0.018776,-0.004688,71.5652,-0.007505,-0.004362,65.0684,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22525,-0.10918,-0.79943,1.47964,-0.71915,0.22286,0.35293,0.34972,-1.15960,1.70240,-0.78888,0.11137,1.01447,0.08235,-0.96145,-0.00067,-0.29286,-0.19686,-0.85651,-4.70771,-0.52789,0.35890,1.82644,4.48888,0.34430,0.38591,0.11737,0.07469,0.38571,0.04164,-0.36240,-0.05813,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.7700,-0.00798,0.04148,0.43911,0.89093,-0.05438,-0.02096,0.45039,0.00420,0.04933,0.29723,0.30051,0.11605,0.05831,1,0.07596,0,0.04900,0.01900,0.0037,0.0000,-0.018610,-0.004483,71.6049,-0.008518,-0.005655,64.9579,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22520,-0.10923,-0.79945,1.47960,-0.71910,0.22293,0.35279,0.34972,-1.15946,1.70255,-0.78888,0.11132,1.01446,0.08237,-0.96145,-0.00067,-0.28598,-0.19396,-0.85433,-4.70427,-0.52194,0.34751,1.82549,4.48370,0.34599,0.38733,0.11820,0.07654,0.38646,0.04180,-0.36253,-0.05821,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.7750,-0.00798,0.04149,0.43911,0.89093,-0.05439,-0.02095,0.45038,0.00419,0.04933,0.29723,0.30051,0.11605,0.05831,1,0.07596,0,0.04900,0.01900,0.0034,0.0000,-0.018436,-0.004300,71.6266,-0.008400,-0.005467,64.9998,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22526,-0.10928,-0.79945,1.47956,-0.71909,0.22300,0.35268,0.34972,-1.15933,1.70268,-0.78887,0.11132,1.01444,0.08238,-0.96143,-0.00067,-0.27998,-0.19152,-0.85108,-4.69874,-0.51464,0.33678,1.82424,4.47862,0.34678,0.38811,0.11881,0.07829,0.38696,0.04194,-0.36237,-0.05824,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.7800,-0.00799,0.04150,0.43911,0.89095,-0.05439,-0.02093,0.45034,0.00419,0.04933,0.29723,0.30051,0.11605,0.05831,1,0.07596,0,0.04900,0.01900,0.0029,0.0000,-0.018278,-0.004145,71.6378,-0.008265,-0.005295,65.0236,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22541,-0.10933,-0.79942,1.47952,-0.71912,0.22308,0.35261,0.34972,-1.15920,1.70279,-0.78885,0.11139,1.01441,0.08240,-0.96140,-0.00067,-0.27480,-0.18947,-0.84799,-4.69303,-0.50769,0.32736,1.82307,4.47394,0.34717,0.38856,0.11930,0.07991,0.38731,0.04206,-0.36205,-0.05825,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.7850,-0.00800,0.04150,0.43911,0.89097,-0.05440,-0.02092,0.45032,0.00418,0.04933,0.29722,0.30051,0.11605,0.05830,1,0.07596,0,0.04900,0.01900,0.0023,0.0000,-0.017661,-0.003015,71.6432,-0.008151,-0.005147,65.0337,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22550,-0.10938,-0.79941,1.47948,-0.71913,0.22312,0.35253,0.34972,-1.15908,1.70290,-0.78883,0.11144,1.01439,0.08242,-0.96138,-0.00067,-0.58313,-0.24316,-0.73987,-4.59103,-0.39471,0.24693,1.83758,4.50565,0.33606,0.38049,0.11936,0.08210,0.40826,0.04381,-0.38976,-0.06164,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.7900,-0.00800,0.04151,0.43912,0.89096,-0.05440,-0.02091,0.45032,0.00417,0.04934,0.29722,0.30051,0.11605,0.05830,1,0.07596,0,0.04900,0.01900,0.0037,0.0000,-0.017839,-0.003189,71.6122,-0.007109,-0.003865,65.1125,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22545,-0.10941,-0.79943,1.47944,-0.71908,0.22312,0.35242,0.34972,-1.15894,1.70303,-0.78883,0.11142,1.01437,0.08244,-0.96137,-0.00067,-0.58912,-0.23840,-0.74073,-4.59391,-0.40100,0.25724,1.83452,4.50459,0.33354,0.37941,0.11845,0.08029,0.40757,0.04365,-0.38974,-0.06158,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.7950,-0.00801,0.04151,0.43912,0.89094,-0.05440,-0.02090,0.45037,0.00417,0.04934,0.29722,0.30051,0.11604,0.05830,1,0.07595,0,0.04900,0.01900,0.0034,0.0000,-0.018023,-0.003348,71.5912,-0.007241,-0.004031,65.0892,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22529,-0.10945,-0.79949,1.47939,-0.71898,0.22311,0.35227,0.34972,-1.15879,1.70319,-0.78884,0.11134,1.01436,0.08246,-0.96137,-0.00067,-0.59465,-0.23373,-0.74256,-4.59820,-0.40839,0.26722,1.83184,4.50346,0.33204,0.37896,0.11781,0.07837,0.40713,0.04352,-0.38999,-0.06155,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.8000,-0.00801,0.04152,0.43912,0.89092,-0.05441,-0.02089,0.45041,0.00416,0.04934,0.29722,0.30051,0.11604,0.05831,1,0.07595,0,0.04900,0.01900,0.0029,0.0000,-0.018676,-0.004487,71.5760,-0.007388,-0.004188,65.0761,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22517,-0.10949,-0.79953,1.47935,-0.71891,0.22312,0.35213,0.34972,-1.15864,1.70335,-0.78884,0.11126,1.01435,0.08247,-0.96137,-0.00067,-0.28682,-0.17378,-0.85003,-4.69939,-0.52244,0.34859,1.81376,4.46613,0.34246,0.38726,0.11770,0.07567,0.38615,0.04177,-0.36227,-0.05817,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.8050,-0.00802,0.04152,0.43912,0.89092,-0.05441,-0.02088,0.45041,0.00415,0.04934,0.29722,0.30051,0.11603,0.05831,1,0.07595,0,0.04900,0.01900,0.0032,0.0000,-0.018538,-0.004310,71.6118,-0.008428,-0.005493,64.9661,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22518,-0.10954,-0.79954,1.47931,-0.71888,0.22317,0.35202,0.34972,-1.15850,1.70348,-0.78884,0.11125,1.01433,0.08249,-0.96135,-0.00067,-0.28061,-0.17117,-0.84870,-4.69698,-0.51784,0.33870,1.81308,4.46146,0.34420,0.38865,0.11850,0.07739,0.38686,0.04193,-0.36238,-0.05824,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.8100,-0.00803,0.04153,0.43912,0.89093,-0.05442,-0.02087,0.45038,0.00415,0.04934,0.29722,0.30051,0.11603,0.05831,1,0.07595,0,0.04900,0.01900,0.0029,0.0000,-0.018388,-0.004151,71.6316,-0.008336,-0.005329,65.0033,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22529,-0.10959,-0.79952,1.47927,-0.71890,0.22324,0.35194,0.34972,-1.15837,1.70360,-0.78882,0.11130,1.01431,0.08251,-0.96132,-0.00067,-0.27512,-0.16906,-0.84636,-4.69257,-0.51181,0.32939,1.81215,4.45692,0.34516,0.38949,0.11911,0.07900,0.38735,0.04207,-0.36221,-0.05827,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.8150,-0.00803,0.04154,0.43912,0.89094,-0.05442,-0.02086,0.45037,0.00414,0.04934,0.29722,0.30051,0.11603,0.05830,1,0.07595,0,0.04900,0.01900,0.0025,0.0000,-0.017763,-0.003017,71.6420,-0.008227,-0.005179,65.0245,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22534,-0.10963,-0.79952,1.47923,-0.71889,0.22327,0.35185,0.34972,-1.15824,1.70371,-0.78881,0.11133,1.01429,0.08253,-0.96130,-0.00067,-0.58311,-0.22231,-0.73810,-4.59058,-0.39853,0.24898,1.82659,4.48836,0.33426,0.38163,0.11921,0.08118,0.40839,0.04382,-0.39001,-0.06168,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.8200,-0.00804,0.04154,0.43912,0.89093,-0.05443,-0.02085,0.45039,0.00413,0.04934,0.29722,0.30051,0.11603,0.05830,1,0.07595,0,0.04900,0.01900,0.0034,0.0000,-0.017926,-0.003181,71.6112,-0.007194,-0.003895,65.1120,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22526,-0.10966,-0.79955,1.47919,-0.71883,0.22328,0.35173,0.34972,-1.15810,1.70385,-0.78881,0.11129,1.01427,0.08255,-0.96129,-0.00067,-0.58892,-0.21772,-0.73862,-4.59282,-0.40406,0.25881,1.82347,4.48713,0.33188,0.38064,0.11835,0.07926,0.40775,0.04367,-0.39002,-0.06162,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.8250,-0.00804,0.04155,0.43912,0.89090,-0.05443,-0.02084,0.45044,0.00413,0.04934,0.29722,0.30051,0.11603,0.05831,1,0.07595,0,0.04900,0.01900,0.0031,0.0000,-0.018094,-0.003329,71.5902,-0.007311,-0.004054,65.0893,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22506,-0.10970,-0.79962,1.47914,-0.71872,0.22327,0.35157,0.34972,-1.15794,1.70402,-0.78882,0.11117,1.01427,0.08256,-0.96129,-0.00067,-0.59427,-0.21304,-0.73991,-4.59630,-0.41053,0.26817,1.82063,4.48571,0.33034,0.38020,0.11771,0.07725,0.40733,0.04353,-0.39027,-0.06159,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.8300,-0.00805,0.04155,0.43912,0.89087,-0.05443,-0.02083,0.45050,0.00412,0.04934,0.29722,0.30051,0.11602,0.05831,1,0.07595,0,0.04900,0.01900,0.0026,0.0000,-0.018734,-0.004452,71.5747,-0.007440,-0.004202,65.0768,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22491,-0.10974,-0.79967,1.47909,-0.71863,0.22329,0.35141,0.34972,-1.15779,1.70419,-0.78883,0.11107,1.01426,0.08258,-0.96129,-0.00067,-0.28633,-0.15336,-0.84700,-4.69688,-0.52392,0.34852,1.80242,4.44825,0.34070,0.38845,0.11760,0.07448,0.38635,0.04179,-0.36256,-0.05820,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.8350,-0.00806,0.04156,0.43912,0.89086,-0.05444,-0.02082,0.45051,0.00412,0.04934,0.29722,0.30051,0.11601,0.05831,1,0.07595,0,0.04900,0.01900,0.0034,0.0000,-0.018588,-0.004261,71.6136,-0.008457,-0.005493,64.9591,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22489,-0.10979,-0.79969,1.47904,-0.71859,0.22335,0.35128,0.34972,-1.15764,1.70434,-0.78883,0.11104,1.01424,0.08260,-0.96128,-0.00067,-0.27986,-0.15019,-0.84515,-4.69412,-0.51886,0.33785,1.80139,4.44320,0.34217,0.38974,0.11835,0.07628,0.38705,0.04194,-0.36270,-0.05828,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.8400,-0.00806,0.04156,0.43912,0.89087,-0.05444,-0.02080,0.45050,0.00411,0.04934,0.29722,0.30051,0.11601,0.05831,1,0.07595,0,0.04900,0.01900,0.0031,0.0000,-0.018434,-0.004091,71.6349,-0.008355,-0.005317,65.0001,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22496,-0.10984,-0.79968,1.47900,-0.71859,0.22342,0.35118,0.34973,-1.15751,1.70447,-0.78881,0.11106,1.01422,0.08262,-0.96126,-0.00067,-0.27425,-0.14761,-0.84239,-4.68940,-0.51256,0.32791,1.80017,4.43832,0.34288,0.39048,0.11890,0.07797,0.38751,0.04206,-0.36256,-0.05831,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.8450,-0.00807,0.04157,0.43912,0.89087,-0.05444,-0.02079,0.45050,0.00410,0.04934,0.29722,0.30051,0.11601,0.05831,1,0.07595,0,0.04900,0.01900,0.0025,0.0000,-0.017807,-0.002954,71.6460,-0.008239,-0.005156,65.0232,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22498,-0.10989,-0.79968,1.47896,-0.71857,0.22346,0.35107,0.34973,-1.15737,1.70460,-0.78880,0.11107,1.01420,0.08264,-0.96124,-0.00067,-0.58219,-0.20004,-0.73362,-4.58700,-0.39900,0.24741,1.81424,4.46928,0.33171,0.38254,0.11897,0.08021,0.40852,0.04381,-0.39038,-0.06171,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
11.8500,-0.00808,0.04157,0.43912,0.89086,-0.05445,-0.02078,0.45053,0.00409,0.04934,0.29722,0.30051,0.11601,0.05831,1,0.07595,0,0.04900,0.01900,0.0034,0.0000,-0.017968,-0.003117,71.6115,-0.007212,-0.003869,65.1202,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.22487,-0.10993,-0.79972,1.47891,-0.71849,0.22347,0.35093,0.34973,-1.15722,1.70475,-0.78881,0.11100,1.01419,0.08265,-0.96124,-0.00067,-0.58820,-0.19544,-0.73389,-4.58875,-0.40433,0.25712,1.81100,4.46783,0.32926,0.38150,0.11811,0.07820,0.40786,0.04365,-0.39039,-0.06165,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
