t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.6100,-0.00448,0.00000,0.44726,1.00000,-0.00000,0.00071,-0.00000,0.00607,0.00000,0.29038,0.28957,0.00143,-0.00000,2,0.03486,-0.00067,-0.00053,-0.68528,1.35050,-0.66653,0.00037,0.00067,0.00053,-0.68528,1.35050,-0.66653,-0.00037,0.00641,0.00044,0.00641,0.00044,0.00058,0.01392,-0.11221,-1.35127,-0.04593,-0.00869,-0.00058,-0.01392,-0.11221,-1.35127,-0.04593,0.00869,0.00613,0.00069,0.00613,0.00069,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6150,-0.00453,0.00000,0.44678,1.00000,-0.00000,0.00070,-0.00000,0.00607,0.00000,0.29003,0.28922,0.00142,-0.00000,2,0.03486,-0.00067,-0.00053,-0.68897,1.35769,-0.67000,0.00037,0.00067,0.00053,-0.68897,1.35769,-0.67000,-0.00037,0.00651,0.00045,0.00651,0.00045,0.00058,0.01387,-0.11217,-1.35926,-0.04585,-0.00866,-0.00058,-0.01387,-0.11217,-1.35926,-0.04585,0.00866,0.00617,0.00070,0.00617,0.00070,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6200,-0.00458,0.00000,0.44630,1.00000,-0.00000,0.00070,-0.00000,0.00607,0.00000,0.28967,0.28887,0.00141,-0.00000,2,0.03486,-0.00067,-0.00053,-0.69266,1.36486,-0.67348,0.00037,0.00067,0.00053,-0.69266,1.36486,-0.67348,-0.00037,0.00660,0.00046,0.00660,0.00046,0.00058,0.01381,-0.11212,-1.36723,-0.04576,-0.00863,-0.00058,-0.01381,-0.11212,-1.36723,-0.04576,0.00863,0.00621,0.00071,0.00621,0.00071,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6250,-0.00463,0.00000,0.44582,1.00000,-0.00000,0.00069,-0.00000,0.00607,0.00000,0.28931,0.28851,0.00140,-0.00000,2,0.03486,-0.00067,-0.00054,-0.69634,1.37202,-0.67694,0.00037,0.00067,0.00054,-0.69634,1.37202,-0.67694,-0.00037,0.00670,0.00047,0.00670,0.00047,0.00058,0.01376,-0.11207,-1.37518,-0.04567,-0.00861,-0.00058,-0.01376,-0.11207,-1.37518,-0.04567,0.00861,0.00625,0.00072,0.00625,0.00072,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6300,-0.00468,0.00000,0.44534,1.00000,0.00000,0.00069,-0.00000,0.00607,0.00000,0.28896,0.28816,0.00138,-0.00000,2,0.03486,-0.00067,-0.00054,-0.70002,1.37917,-0.68040,0.00037,0.00067,0.00054,-0.70002,1.37917,-0.68040,-0.00037,0.00680,0.00049,0.00680,0.00049,0.00058,0.01371,-0.11200,-1.38312,-0.04556,-0.00858,-0.00058,-0.01371,-0.11200,-1.38312,-0.04556,0.00858,0.00629,0.00072,0.00629,0.00072,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6350,-0.00473,0.00000,0.44486,1.00000,0.00000,0.00068,-0.00000,0.00607,0.00000,0.28860,0.28780,0.00137,-0.00000,2,0.03486,-0.00067,-0.00054,-0.70369,1.38630,-0.68385,0.00037,0.00067,0.00054,-0.70369,1.38630,-0.68385,-0.00037,0.00689,0.00050,0.00689,0.00050,0.00058,0.01366,-0.11193,-1.39104,-0.04544,-0.00855,-0.00058,-0.01366,-0.11193,-1.39104,-0.04544,0.00855,0.00633,0.00073,0.00633,0.00073,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6400,-0.00478,0.00000,0.44437,1.00000,0.00000,0.00067,-0.00000,0.00607,0.00000,0.28824,0.28745,0.00136,-0.00000,2,0.03486,-0.00067,-0.00054,-0.70735,1.39342,-0.68730,0.00037,0.00067,0.00054,-0.70735,1.39342,-0.68730,-0.00037,0.00699,0.00051,0.00699,0.00051,0.00058,0.01361,-0.11185,-1.39895,-0.04532,-0.00852,-0.00058,-0.01361,-0.11185,-1.39895,-0.04532,0.00852,0.00637,0.00074,0.00637,0.00074,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6450,-0.00483,0.00000,0.44389,1.00000,0.00000,0.00066,-0.00000,0.00607,0.00000,0.28788,0.28709,0.00134,-0.00000,2,0.03486,-0.00067,-0.00054,-0.71101,1.40053,-0.69074,0.00037,0.00067,0.00054,-0.71101,1.40053,-0.69074,-0.00037,0.00709,0.00052,0.00709,0.00052,0.00058,0.01356,-0.11176,-1.40684,-0.04519,-0.00849,-0.00058,-0.01356,-0.11176,-1.40684,-0.04519,0.00849,0.00641,0.00075,0.00641,0.00075,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6500,-0.00488,0.00000,0.44340,1.00000,0.00000,0.00066,-0.00000,0.00607,0.00000,0.28752,0.28673,0.00133,-0.00000,2,0.03486,-0.00067,-0.00054,-0.71465,1.40762,-0.69417,0.00037,0.00067,0.00054,-0.71465,1.40762,-0.69417,-0.00037,0.00718,0.00053,0.00718,0.00053,0.00058,0.01351,-0.11167,-1.41470,-0.04504,-0.00846,-0.00058,-0.01351,-0.11167,-1.41470,-0.04504,0.00846,0.00645,0.00075,0.00645,0.00075,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6550,-0.00493,0.00000,0.44291,1.00000,0.00000,0.00065,-0.00000,0.00607,0.00000,0.28715,0.28637,0.00132,-0.00000,2,0.03486,-0.00067,-0.00054,-0.71829,1.41469,-0.69759,0.00037,0.00067,0.00054,-0.71829,1.41469,-0.69759,-0.00037,0.00728,0.00055,0.00728,0.00055,0.00058,0.01346,-0.11157,-1.42255,-0.04489,-0.00843,-0.00058,-0.01346,-0.11157,-1.42255,-0.04489,0.00843,0.00649,0.00076,0.00649,0.00076,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6600,-0.00498,0.00000,0.44242,1.00000,0.00000,0.00064,-0.00000,0.00606,0.00000,0.28679,0.28601,0.00130,-0.00000,2,0.03486,-0.00067,-0.00054,-0.72193,1.42175,-0.70100,0.00037,0.00067,0.00054,-0.72193,1.42175,-0.70100,-0.00037,0.00738,0.00056,0.00738,0.00056,0.00058,0.01341,-0.11145,-1.43038,-0.04473,-0.00841,-0.00058,-0.01341,-0.11145,-1.43038,-0.04473,0.00841,0.00653,0.00077,0.00653,0.00077,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6650,-0.00503,0.00000,0.44193,1.00000,0.00000,0.00064,-0.00000,0.00606,0.00000,0.28643,0.28565,0.00129,-0.00000,2,0.03486,-0.00067,-0.00054,-0.72555,1.42880,-0.70441,0.00038,0.00067,0.00054,-0.72555,1.42880,-0.70441,-0.00038,0.00748,0.00057,0.00748,0.00057,0.00058,0.01336,-0.11133,-1.43819,-0.04456,-0.00838,-0.00058,-0.01336,-0.11133,-1.43819,-0.04456,0.00838,0.00658,0.00078,0.00658,0.00078,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6700,-0.00508,0.00000,0.44144,1.00000,0.00000,0.00063,-0.00000,0.00606,0.00000,0.28606,0.28529,0.00128,-0.00000,2,0.03486,-0.00067,-0.00054,-0.72917,1.43582,-0.70780,0.00038,0.00067,0.00054,-0.72917,1.43582,-0.70780,-0.00038,0.00758,0.00058,0.00758,0.00058,0.00058,0.01331,-0.11121,-1.44598,-0.04438,-0.00835,-0.00058,-0.01331,-0.11121,-1.44598,-0.04438,0.00835,0.00662,0.00078,0.00662,0.00078,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6750,-0.00513,0.00000,0.44095,1.00000,0.00000,0.00062,-0.00000,0.00606,0.00000,0.28570,0.28493,0.00126,-0.00000,2,0.03486,-0.00067,-0.00054,-0.73277,1.44283,-0.71119,0.00038,0.00067,0.00054,-0.73277,1.44283,-0.71119,-0.00038,0.00767,0.00060,0.00767,0.00060,0.00058,0.01326,-0.11107,-1.45374,-0.04420,-0.00832,-0.00058,-0.01326,-0.11107,-1.45374,-0.04420,0.00832,0.00666,0.00079,0.00666,0.00079,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6800,-0.00517,0.00000,0.44046,1.00000,0.00000,0.00062,-0.00000,0.00606,0.00000,0.28533,0.28457,0.00125,-0.00000,2,0.03486,-0.00067,-0.00054,-0.73637,1.44982,-0.71457,0.00038,0.00067,0.00054,-0.73637,1.44982,-0.71457,-0.00038,0.00777,0.00061,0.00777,0.00061,0.00058,0.01321,-0.11093,-1.46149,-0.04400,-0.00829,-0.00058,-0.01321,-0.11093,-1.46149,-0.04400,0.00829,0.00671,0.00080,0.00671,0.00080,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6850,-0.00522,0.00000,0.43997,1.00000,0.00000,0.00061,-0.00000,0.00606,0.00000,0.28497,0.28421,0.00123,-0.00000,2,0.03486,-0.00067,-0.00054,-0.73996,1.45680,-0.71794,0.00038,0.00067,0.00054,-0.73996,1.45680,-0.71794,-0.00038,0.00787,0.00062,0.00787,0.00062,0.00058,0.01316,-0.11078,-1.46921,-0.04380,-0.00827,-0.00058,-0.01316,-0.11078,-1.46921,-0.04380,0.00827,0.00675,0.00080,0.00675,0.00080,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6900,-0.00527,0.00000,0.43947,1.00000,0.00000,0.00060,-0.00000,0.00606,0.00000,0.28460,0.28384,0.00122,-0.00000,2,0.03485,-0.00067,-0.00054,-0.74354,1.46375,-0.72130,0.00038,0.00067,0.00054,-0.74354,1.46375,-0.72130,-0.00038,0.00797,0.00064,0.00797,0.00064,0.00057,0.01311,-0.11062,-1.47690,-0.04359,-0.00824,-0.00057,-0.01311,-0.11062,-1.47690,-0.04359,0.00824,0.00679,0.00081,0.00679,0.00081,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6950,-0.00532,0.00000,0.43898,1.00000,0.00000,0.00060,-0.00000,0.00606,0.00000,0.28423,0.28348,0.00121,-0.00000,2,0.03485,-0.00067,-0.00054,-0.74711,1.47068,-0.72465,0.00038,0.00067,0.00054,-0.74711,1.47068,-0.72465,-0.00038,0.00807,0.00065,0.00807,0.00065,0.00057,0.01306,-0.11046,-1.48458,-0.04337,-0.00821,-0.00057,-0.01306,-0.11046,-1.48458,-0.04337,0.00821,0.00684,0.00082,0.00684,0.00082,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7000,-0.00536,0.00000,0.43849,1.00000,0.00000,0.00059,-0.00000,0.00606,0.00000,0.28387,0.28311,0.00119,-0.00000,2,0.03485,-0.00067,-0.00054,-0.75067,1.47760,-0.72799,0.00038,0.00067,0.00054,-0.75067,1.47760,-0.72799,-0.00038,0.00817,0.00066,0.00817,0.00066,0.00057,0.01301,-0.11029,-1.49223,-0.04314,-0.00818,-0.00057,-0.01301,-0.11029,-1.49223,-0.04314,0.00818,0.00688,0.00082,0.00688,0.00082,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7050,-0.00541,0.00000,0.43799,1.00000,0.00000,0.00058,-0.00000,0.00606,0.00000,0.28350,0.28275,0.00118,-0.00000,2,0.03485,-0.00067,-0.00054,-0.75422,1.48449,-0.73132,0.00038,0.00067,0.00054,-0.75422,1.48449,-0.73132,-0.00038,0.00827,0.00068,0.00827,0.00068,0.00057,0.01296,-0.11011,-1.49985,-0.04291,-0.00816,-0.00057,-0.01296,-0.11011,-1.49985,-0.04291,0.00816,0.00693,0.00083,0.00693,0.00083,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7100,-0.00546,0.00000,0.43750,1.00000,0.00000,0.00058,-0.00000,0.00606,0.00000,0.28313,0.28238,0.00116,-0.00000,2,0.03485,-0.00067,-0.00054,-0.75776,1.49137,-0.73464,0.00038,0.00067,0.00054,-0.75776,1.49137,-0.73464,-0.00038,0.00837,0.00069,0.00837,0.00069,0.00057,0.01291,-0.10992,-1.50745,-0.04267,-0.00813,-0.00057,-0.01291,-0.10992,-1.50745,-0.04267,0.00813,0.00697,0.00084,0.00697,0.00084,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7150,-0.00550,0.00000,0.43700,1.00000,0.00000,0.00057,-0.00000,0.00605,0.00000,0.28276,0.28202,0.00115,-0.00000,2,0.03485,-0.00067,-0.00054,-0.76130,1.49822,-0.73795,0.00038,0.00067,0.00054,-0.76130,1.49822,-0.73795,-0.00038,0.00847,0.00070,0.00847,0.00070,0.00057,0.01286,-0.10973,-1.51502,-0.04242,-0.00810,-0.00057,-0.01286,-0.10973,-1.51502,-0.04242,0.00810,0.00702,0.00084,0.00702,0.00084,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7200,-0.00555,0.00000,0.43650,1.00000,0.00000,0.00056,-0.00000,0.00605,0.00000,0.28239,0.28165,0.00114,-0.00000,2,0.03485,-0.00067,-0.00054,-0.76482,1.50505,-0.74125,0.00038,0.00067,0.00054,-0.76482,1.50505,-0.74125,-0.00038,0.00857,0.00072,0.00857,0.00072,0.00057,0.01282,-0.10953,-1.52257,-0.04216,-0.00807,-0.00057,-0.01282,-0.10953,-1.52257,-0.04216,0.00807,0.00707,0.00085,0.00707,0.00085,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7250,-0.00559,0.00000,0.43601,1.00000,0.00000,0.00055,-0.00000,0.00605,0.00000,0.28203,0.28129,0.00112,-0.00000,2,0.03485,-0.00067,-0.00054,-0.76832,1.51187,-0.74454,0.00038,0.00067,0.00054,-0.76832,1.51187,-0.74454,-0.00038,0.00867,0.00073,0.00867,0.00073,0.00057,0.01277,-0.10932,-1.53009,-0.04190,-0.00805,-0.00057,-0.01277,-0.10932,-1.53009,-0.04190,0.00805,0.00711,0.00086,0.00711,0.00086,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7300,-0.00564,0.00000,0.43551,1.00000,0.00000,0.00055,-0.00000,0.00605,0.00000,0.28166,0.28092,0.00111,-0.00000,2,0.03485,-0.00067,-0.00054,-0.77182,1.51865,-0.74782,0.00038,0.00067,0.00054,-0.77182,1.51865,-0.74782,-0.00038,0.00878,0.00074,0.00878,0.00074,0.00057,0.01272,-0.10910,-1.53758,-0.04162,-0.00802,-0.00057,-0.01272,-0.10910,-1.53758,-0.04162,0.00802,0.00716,0.00086,0.00716,0.00086,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7350,-0.00568,0.00000,0.43502,1.00000,0.00000,0.00054,-0.00000,0.00605,0.00000,0.28129,0.28055,0.00109,-0.00000,2,0.03485,-0.00067,-0.00054,-0.77531,1.52542,-0.75108,0.00039,0.00067,0.00054,-0.77531,1.52542,-0.75108,-0.00039,0.00888,0.00076,0.00888,0.00076,0.00057,0.01267,-0.10888,-1.54505,-0.04134,-0.00799,-0.00057,-0.01267,-0.10888,-1.54505,-0.04134,0.00799,0.00721,0.00087,0.00721,0.00087,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7400,-0.00573,0.00000,0.43452,1.00000,0.00000,0.00053,-0.00000,0.00605,0.00000,0.28092,0.28019,0.00108,-0.00000,2,0.03485,-0.00067,-0.00054,-0.77879,1.53216,-0.75434,0.00039,0.00067,0.00054,-0.77879,1.53216,-0.75434,-0.00039,0.00898,0.00077,0.00898,0.00077,0.00056,0.01262,-0.10865,-1.55249,-0.04106,-0.00797,-0.00056,-0.01262,-0.10865,-1.55249,-0.04106,0.00797,0.00725,0.00087,0.00725,0.00087,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7450,-0.00577,0.00000,0.43402,1.00000,0.00000,0.00053,-0.00000,0.00605,0.00000,0.28055,0.27982,0.00107,-0.00000,2,0.03485,-0.00067,-0.00054,-0.78225,1.53888,-0.75758,0.00039,0.00067,0.00054,-0.78225,1.53888,-0.75758,-0.00039,0.00908,0.00078,0.00908,0.00078,0.00056,0.01258,-0.10842,-1.55990,-0.04076,-0.00794,-0.00056,-0.01258,-0.10842,-1.55990,-0.04076,0.00794,0.00730,0.00088,0.00730,0.00088,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7500,-0.00582,0.00000,0.43353,1.00000,0.00000,0.00052,-0.00000,0.00605,0.00000,0.28018,0.27945,0.00105,-0.00000,2,0.03485,-0.00067,-0.00054,-0.78570,1.54558,-0.76081,0.00039,0.00067,0.00054,-0.78570,1.54558,-0.76081,-0.00039,0.00919,0.00080,0.00919,0.00080,0.00056,0.01253,-0.10818,-1.56728,-0.04046,-0.00791,-0.00056,-0.01253,-0.10818,-1.56728,-0.04046,0.00791,0.00735,0.00089,0.00735,0.00089,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7550,-0.00586,0.00000,0.43303,1.00000,0.00000,0.00051,-0.00000,0.00605,0.00000,0.27981,0.27909,0.00104,-0.00000,2,0.03485,-0.00067,-0.00054,-0.78914,1.55225,-0.76403,0.00039,0.00067,0.00054,-0.78914,1.55225,-0.76403,-0.00039,0.00929,0.00081,0.00929,0.00081,0.00056,0.01248,-0.10793,-1.57463,-0.04016,-0.00789,-0.00056,-0.01248,-0.10793,-1.57463,-0.04016,0.00789,0.00740,0.00089,0.00740,0.00089,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7600,-0.00591,0.00000,0.43253,1.00000,0.00000,0.00051,-0.00000,0.00605,0.00000,0.27944,0.27872,0.00103,-0.00000,2,0.03485,-0.00067,-0.00054,-0.79257,1.55890,-0.76723,0.00039,0.00067,0.00054,-0.79257,1.55890,-0.76723,-0.00039,0.00939,0.00082,0.00939,0.00082,0.00056,0.01243,-0.10767,-1.58195,-0.03984,-0.00786,-0.00056,-0.01243,-0.10767,-1.58195,-0.03984,0.00786,0.00745,0.00090,0.00745,0.00090,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7650,-0.00595,0.00000,0.43204,1.00000,0.00000,0.00050,-0.00000,0.00605,0.00000,0.27907,0.27836,0.00101,-0.00000,2,0.03485,-0.00067,-0.00054,-0.79599,1.56552,-0.77042,0.00039,0.00067,0.00054,-0.79599,1.56552,-0.77042,-0.00039,0.00949,0.00084,0.00949,0.00084,0.00056,0.01239,-0.10741,-1.58925,-0.03952,-0.00783,-0.00056,-0.01239,-0.10741,-1.58925,-0.03952,0.00783,0.00749,0.00090,0.00749,0.00090,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7700,-0.00599,0.00000,0.43154,1.00000,0.00000,0.00049,-0.00000,0.00604,0.00000,0.27870,0.27799,0.00100,-0.00000,2,0.03485,-0.00067,-0.00054,-0.79939,1.57211,-0.77360,0.00039,0.00067,0.00054,-0.79939,1.57211,-0.77360,-0.00039,0.00960,0.00085,0.00960,0.00085,0.00056,0.01234,-0.10714,-1.59651,-0.03919,-0.00781,-0.00056,-0.01234,-0.10714,-1.59651,-0.03919,0.00781,0.00754,0.00091,0.00754,0.00091,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7750,-0.00603,0.00000,0.43105,1.00000,0.00000,0.00049,-0.00000,0.00604,0.00000,0.27834,0.27762,0.00098,-0.00000,2,0.03485,-0.00067,-0.00054,-0.80278,1.57868,-0.77677,0.00039,0.00067,0.00054,-0.80278,1.57868,-0.77677,-0.00039,0.00970,0.00087,0.00970,0.00087,0.00056,0.01229,-0.10687,-1.60374,-0.03886,-0.00778,-0.00056,-0.01229,-0.10687,-1.60374,-0.03886,0.00778,0.00759,0.00091,0.00759,0.00091,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7800,-0.00608,0.00000,0.43055,1.00000,0.00000,0.00048,-0.00000,0.00604,0.00000,0.27797,0.27726,0.00097,-0.00000,2,0.03485,-0.00067,-0.00054,-0.80616,1.58523,-0.77993,0.00039,0.00067,0.00054,-0.80616,1.58523,-0.77993,-0.00039,0.00981,0.00088,0.00981,0.00088,0.00056,0.01225,-0.10658,-1.61094,-0.03852,-0.00776,-0.00056,-0.01225,-0.10658,-1.61094,-0.03852,0.00776,0.00764,0.00092,0.00764,0.00092,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7850,-0.00612,0.00000,0.43006,1.00000,-0.00000,0.00047,-0.00000,0.00604,0.00000,0.27760,0.27689,0.00096,-0.00000,2,0.03485,-0.00067,-0.00054,-0.80952,1.59175,-0.78307,0.00039,0.00067,0.00054,-0.80952,1.59175,-0.78307,-0.00039,0.00991,0.00089,0.00991,0.00089,0.00055,0.01220,-0.10630,-1.61811,-0.03817,-0.00773,-0.00055,-0.01220,-0.10630,-1.61811,-0.03817,0.00773,0.00769,0.00093,0.00769,0.00093,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7900,-0.00616,0.00000,0.42956,1.00000,-0.00000,0.00047,-0.00000,0.00604,0.00000,0.27723,0.27653,0.00094,-0.00000,2,0.03485,-0.00067,-0.00054,-0.81289,1.59823,-0.78617,0.00039,0.00067,0.00054,-0.81289,1.59823,-0.78617,-0.00039,0.01001,0.00091,0.01001,0.00091,0.00055,0.01215,-0.10600,-1.62525,-0.03782,-0.00770,-0.00055,-0.01215,-0.10600,-1.62525,-0.03782,0.00770,0.00774,0.00093,0.00774,0.00093,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7950,-0.00621,0.00000,0.42909,1.00000,-0.00000,0.00057,-0.00000,0.00604,0.00000,0.27686,0.27616,0.00094,-0.00000,2,0.03485,-0.00067,-0.00054,-0.81669,1.60440,-0.78875,0.00039,0.00067,0.00054,-0.81669,1.60440,-0.78875,-0.00039,0.01001,0.00088,0.01001,0.00088,0.00054,0.01211,-0.10984,-1.63607,-0.05027,-0.00766,-0.00054,-0.01211,-0.10984,-1.63607,-0.05027,0.00766,0.00561,0.00038,0.00561,0.00038,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.8000,-0.00626,0.00000,0.42863,1.00000,-0.00000,0.00080,-0.00000,0.00602,0.00000,0.27651,0.27580,0.00114,-0.00000,2,0.03485,-0.00067,-0.00054,-0.82100,1.61021,-0.79070,0.00040,0.00067,0.00054,-0.82100,1.61021,-0.79070,-0.00040,0.00985,0.00080,0.00985,0.00080,0.00047,0.01204,-0.13635,-1.66637,-0.13636,-0.00754,-0.00047,-0.01204,-0.13635,-1.66637,-0.13636,0.00754,-0.00877,-0.00295,-0.00877,-0.00295,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.8050,-0.00632,0.00000,0.42820,1.00000,-0.00000,0.00114,-0.00000,0.00599,0.00000,0.27619,0.27543,0.00161,-0.00000,2,0.03485,-0.00067,-0.00054,-0.82572,1.61573,-0.79216,0.00040,0.00067,0.00054,-0.82572,1.61573,-0.79216,-0.00040,0.00954,0.00067,0.00954,0.00067,0.00042,0.01197,-0.15395,-1.68673,-0.20426,-0.00743,-0.00042,-0.01197,-0.15395,-1.68673,-0.20426,0.00743,-0.02017,-0.00575,-0.02017,-0.00575,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.8100,-0.00639,0.00000,0.42777,1.00000,-0.00000,0.00156,-0.00000,0.00593,0.00000,0.27587,0.27507,0.00228,-0.00000,2,0.03485,-0.00067,-0.00054,-0.83075,1.62102,-0.79324,0.00040,0.00067,0.00054,-0.83075,1.62102,-0.79324,-0.00040,0.00908,0.00049,0.00908,0.00049,0.00039,0.01190,-0.16532,-1.70076,-0.25824,-0.00734,-0.00039,-0.01190,-0.16532,-1.70076,-0.25824,0.00734,-0.02922,-0.00810,-0.02922,-0.00810,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
