t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_pitch_joint,tau_left_hip_roll_joint,tau_left_hip_yaw_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_pitch_joint,tau_right_hip_roll_joint,tau_right_hip_yaw_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_pitch_joint,lim_left_hip_roll_joint,lim_left_hip_yaw_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_pitch_joint,lim_right_hip_roll_joint,lim_right_hip_yaw_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.4500,0.00410,-0.00705,0.74545,0.94211,-0.12307,0.00072,-0.31190,0.04064,0.00337,0.67575,0.67010,0.22995,0.00007,2,0.03510,0.22995,0,0.08500,0.03000,0.8549,0.7130,0.125001,0.145700,44.0899,91.8558,149.3072,-71.2520,-19.3146,143.9171,-96.7967,-58.5602,150.7028,47.4378,32.7814,134.7965,0.085003,0.030003,150.0002,0.085012,0.023322,143.9171,0.085003,0.030003,150.0002,0.085010,0.030036,134.7965,-0.15157,0.63706,0.45122,0.91667,-0.56624,-0.15137,-0.18125,0.50620,0.35087,0.34881,-0.04194,-0.07941,0.09195,0.14326,0.01327,0.11964,5.43435,-71.05243,21.61806,16.83694,18.30842,-7.61680,-5.61749,48.02125,-18.59939,-16.18359,13.60896,-2.39500,-9.97140,-0.97012,4.95388,0.34020,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4520,0.00415,-0.00729,0.74537,0.94279,-0.12473,0.00100,-0.30916,0.04064,0.00340,0.67562,0.66998,0.23327,0.00007,2,0.03512,0.23327,0,0.08500,0.03000,0.7848,0.8466,0.098639,0.151136,-88.5858,-64.8680,150.6128,59.6319,59.0600,178.2424,38.1446,86.7618,148.1421,-59.7570,-122.8916,269.0131,0.085003,0.030003,150.0002,0.058696,0.029260,178.2424,0.085003,0.030003,148.9703,0.016300,0.028022,269.0131,-0.15721,0.63825,0.43952,0.91858,-0.56740,-0.15227,-0.17816,0.50469,0.33857,0.34062,-0.04009,-0.08339,0.09071,0.14307,0.01511,0.11846,-1.02448,36.39115,-30.00772,-28.55254,12.00985,-2.19673,7.51939,-77.61047,17.85914,25.40383,19.20006,-7.86959,0.03831,-1.77904,-3.42759,-1.84978,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4540,0.00420,-0.00752,0.74529,0.94348,-0.12637,0.00127,-0.30639,0.04064,0.00343,0.67549,0.66986,0.23656,0.00007,2,0.03515,0.23656,0,0.08500,0.03000,0.8675,0.5795,0.125005,0.152378,-88.8791,-60.6863,150.5609,-64.7665,-32.9875,139.6485,32.2938,83.2746,141.2611,59.9224,31.1513,194.2370,0.085003,0.030003,150.0002,0.085007,0.030035,139.6485,0.085003,0.030003,142.1324,0.045958,0.028900,194.2370,-0.16287,0.63896,0.42686,0.92004,-0.56874,-0.15290,-0.17510,0.50338,0.32740,0.33264,-0.03811,-0.08681,0.08941,0.14285,0.01690,0.11729,1.42127,39.77721,-31.76735,-28.20694,12.02287,-2.22188,4.54267,-80.19378,19.11830,23.00835,18.11726,-7.47991,-0.62162,-1.82881,-3.26676,-1.90761,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4560,0.00425,-0.00774,0.74521,0.94417,-0.12798,0.00153,-0.30358,0.04065,0.00345,0.67537,0.66974,0.23980,0.00007,2,0.03517,0.23980,0,0.08500,0.03000,0.8477,0.6886,0.125154,0.152474,-89.2144,-60.3370,150.4793,-60.7715,-37.5112,140.4039,30.2303,85.7443,144.6934,54.6004,46.9408,174.2833,0.085007,0.030007,150.0005,0.085003,0.030034,140.4039,0.085007,0.030007,145.6674,0.051391,0.029065,174.2833,-0.16862,0.63931,0.41342,0.92125,-0.57013,-0.15334,-0.17205,0.50221,0.31717,0.32479,-0.03603,-0.08969,0.08803,0.14261,0.01863,0.11610,4.17889,45.30239,-34.62402,-27.53789,12.06191,-2.14420,2.73712,-87.58143,21.15608,22.67797,18.36649,-7.61856,-1.02264,-1.87840,-3.16877,-1.98309,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4580,0.00431,-0.00797,0.74513,0.94487,-0.12957,0.00179,-0.30071,0.04065,0.00348,0.67524,0.66962,0.24300,0.00007,2,0.03519,0.24300,1,0.08500,0.03000,0.8183,0.8293,0.056637,0.150133,-89.6477,-54.3809,150.3308,-13.6567,-112.2851,230.3870,25.0936,82.4128,141.5967,52.5034,64.5297,167.1902,0.085007,0.030007,150.0005,0.016258,0.028010,230.3870,0.085008,0.030007,142.5922,0.057843,0.029259,167.1902,-0.17455,0.63944,0.39954,0.92231,-0.57010,-0.15388,-0.16900,0.50113,0.30768,0.31705,-0.03387,-0.09208,0.08658,0.14235,0.02032,0.11490,4.17889,45.30239,-34.62402,-27.53789,12.06191,-2.14420,2.73712,-87.58143,21.15608,22.67797,18.36649,-7.61856,-1.02264,-1.87840,-3.16877,-1.98309,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4600,0.00437,-0.00818,0.74504,0.94557,-0.13114,0.00204,-0.29783,0.04066,0.00350,0.67512,0.66950,0.24615,0.00007,2,0.03522,0.24615,0,0.08500,0.03000,0.8344,0.8353,0.125595,0.152868,26.1502,90.9634,149.4590,-58.5507,-43.1397,145.2720,-98.0938,-50.0993,150.8018,50.9203,70.1281,172.9262,0.085007,0.030007,150.0006,0.085001,0.030030,145.2720,0.085007,0.030007,150.0006,0.056076,0.029210,172.9262,-0.18030,0.63938,0.38564,0.92300,-0.56937,-0.15503,-0.16595,0.50016,0.29868,0.30933,-0.03143,-0.09365,0.08504,0.14228,0.02196,0.11390,11.16151,-47.56753,13.15734,13.09899,17.44336,-7.39796,-9.87961,22.69626,-10.72480,-14.03295,13.73549,-2.21669,-10.29853,-1.00526,4.39246,0.04013,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4620,0.00443,-0.00840,0.74496,0.94627,-0.13269,0.00227,-0.29489,0.04067,0.00353,0.67499,0.66938,0.24924,0.00007,2,0.03524,0.24924,0,0.08500,0.03000,0.6140,0.6560,0.125828,0.153110,-89.8007,32.3508,149.8953,38.1552,35.4366,141.3446,22.2317,3.6538,149.9250,-61.5873,-44.8907,193.6332,0.085007,0.030007,150.0005,0.085005,0.030030,141.3446,0.085007,0.030007,150.0005,0.041545,0.028783,193.6332,-0.18601,0.63914,0.37174,0.92362,-0.56905,-0.15656,-0.16289,0.49922,0.29001,0.30165,-0.02882,-0.09459,0.08342,0.14225,0.02355,0.11294,-25.96014,6.02220,-5.43094,-24.17292,11.61943,-5.36167,33.05261,-41.60590,3.10599,25.42800,19.31446,-4.61178,-1.45682,-1.81880,-3.03801,-1.94401,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4640,0.00449,-0.00861,0.74488,0.94699,-0.13422,0.00251,-0.29186,0.04067,0.00355,0.67486,0.66926,0.25229,0.00007,2,0.03526,0.25229,1,0.08500,0.03000,0.3511,0.4556,0.072409,0.152086,35.2865,90.7611,149.3612,-23.7322,-36.8086,207.9254,-98.7594,-51.7687,150.8298,45.1573,7.7390,167.6107,0.085007,0.030007,150.0005,0.031373,0.028455,207.9254,0.085007,0.030007,150.0005,0.059438,0.029307,167.6107,-0.19184,0.63891,0.35803,0.92444,-0.56883,-0.15812,-0.15980,0.49829,0.28157,0.29399,-0.02613,-0.09508,0.08174,0.14219,0.02511,0.11195,-25.96014,6.02220,-5.43094,-24.17292,11.61943,-5.36167,33.05261,-41.60590,3.10599,25.42800,19.31446,-4.61178,-1.45682,-1.81880,-3.03801,-1.94401,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4660,0.00455,-0.00882,0.74479,0.94773,-0.13572,0.00273,-0.28875,0.04068,0.00357,0.67473,0.66914,0.25530,0.00007,2,0.03528,0.25530,0,0.08500,0.03000,0.3549,0.6076,0.076589,0.152577,-90.2671,-51.1705,150.5352,-28.3928,-31.8999,200.5763,24.1263,86.5713,145.0296,42.4971,25.4118,135.8139,0.085007,0.030007,150.0005,0.035347,0.028574,200.5763,0.085007,0.030007,146.0209,0.085004,0.030055,135.8139,-0.19793,0.63856,0.34419,0.92563,-0.56852,-0.15944,-0.15666,0.49739,0.27377,0.28638,-0.02365,-0.09552,0.07999,0.14212,0.02663,0.11094,1.26246,41.84744,-32.63683,-25.96856,12.03859,-2.38591,5.90647,-85.60346,18.96662,20.95037,17.95414,-7.26958,-0.71367,-1.68573,-3.58713,-2.01219,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4680,0.00461,-0.00903,0.74470,0.94848,-0.13720,0.00295,-0.28557,0.04069,0.00359,0.67461,0.66901,0.25827,0.00007,2,0.03528,0.25827,0,0.08500,0.03000,0.7470,0.8578,0.063443,0.146251,-90.1352,-34.4063,150.4918,-17.2100,-99.9324,226.2583,21.3121,84.0101,140.4464,35.7550,64.2580,142.8758,0.085007,0.030007,150.0005,0.022109,0.021678,226.2583,0.085008,0.030008,141.3526,0.085005,0.030052,142.8758,-0.20418,0.63804,0.33010,0.92697,-0.56831,-0.16075,-0.15350,0.49654,0.26667,0.27884,-0.02145,-0.09601,0.07820,0.14204,0.02810,0.10990,-1.23786,35.73901,-28.49543,-25.82001,11.94719,-2.86486,5.55334,-78.58480,16.85688,19.44449,17.22917,-6.99084,-0.97305,-1.64284,-3.26645,-1.90798,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4700,0.00468,-0.00923,0.74461,0.94923,-0.13863,0.00316,-0.28236,0.04070,0.00360,0.67448,0.66889,0.26118,0.00007,2,0.03526,0.26118,0,0.08500,0.03000,0.8441,0.8646,0.126592,0.150239,-90.0587,-27.6251,150.5128,-60.3541,-38.8621,141.7374,22.4243,85.7263,143.6106,33.3270,63.7731,138.7144,0.085007,0.030007,150.0005,0.085015,0.026353,141.7374,0.085008,0.030007,144.5093,0.085005,0.030050,138.7144,-0.21035,0.63716,0.31552,0.92802,-0.56867,-0.16214,-0.15033,0.49574,0.26020,0.27143,-0.01952,-0.09651,0.07637,0.14193,0.02952,0.10882,-2.75738,33.27213,-26.73877,-25.50554,11.90570,-3.05622,6.84072,-76.98340,15.74820,19.99187,17.56328,-7.12110,-0.82311,-1.59578,-3.24345,-1.89161,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4720,0.00475,-0.00942,0.74451,0.94999,-0.14004,0.00337,-0.27911,0.04071,0.00362,0.67435,0.66877,0.26403,0.00007,2,0.03524,0.26403,1,0.08500,0.03000,0.8402,0.8656,0.126922,0.154187,-87.4505,93.2627,149.5165,-58.6813,-39.7074,140.5554,24.4756,-27.0938,150.2203,33.9321,65.5115,142.0623,0.085007,0.030007,150.0006,0.085014,0.030040,140.5554,0.085007,0.030007,150.0006,0.085003,0.030050,142.0623,-0.21641,0.63596,0.30053,0.92877,-0.56955,-0.16353,-0.14717,0.49498,0.25435,0.26415,-0.01785,-0.09702,0.07450,0.14180,0.03088,0.10771,-2.75738,33.27213,-26.73877,-25.50554,11.90570,-3.05622,6.84072,-76.98340,15.74820,19.99187,17.56328,-7.12110,-0.82311,-1.59578,-3.24345,-1.89161,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4740,0.00483,-0.00962,0.74440,0.95074,-0.14141,0.00356,-0.27583,0.04071,0.00364,0.67422,0.66865,0.26682,0.00007,2,0.03522,0.26682,0,0.08500,0.03000,0.8346,0.8672,0.127246,0.154508,-87.0629,93.7508,149.4374,-56.7561,-41.6592,140.5933,28.5843,-20.9927,150.1670,42.9880,84.2401,181.7544,0.085007,0.030007,150.0006,0.085012,0.030041,140.5933,0.085007,0.030007,150.0006,0.050277,0.029029,181.7544,-0.22235,0.63476,0.28598,0.92946,-0.57060,-0.16521,-0.14405,0.49420,0.24836,0.25699,-0.01608,-0.09712,0.07269,0.14191,0.03214,0.10683,-42.58709,-22.47690,14.03200,-22.06811,11.24021,-7.24527,47.41485,-12.53642,-7.11939,28.93818,19.62405,-3.58808,2.64558,1.46901,-2.67143,0.19146,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4760,0.00489,-0.00982,0.74430,0.95149,-0.14275,0.00374,-0.27252,0.04071,0.00366,0.67408,0.66852,0.26954,0.00007,2,0.03521,0.26954,1,0.08500,0.03000,0.2795,0.4904,0.082556,0.154953,-86.7442,94.2576,149.3038,-30.1895,9.3282,188.4191,27.6186,-42.7617,150.3843,50.3804,-8.7702,173.8141,0.085007,0.030007,150.0005,0.040015,0.028721,188.4191,0.085007,0.030007,150.0005,0.055221,0.029173,173.8141,-0.22830,0.63372,0.27213,0.93038,-0.57150,-0.16705,-0.14096,0.49337,0.24200,0.24994,-0.01410,-0.09677,0.07097,0.14233,0.03328,0.10625,-42.58709,-22.47690,14.03200,-22.06811,11.24021,-7.24527,47.41485,-12.53642,-7.11939,28.93818,19.62405,-3.58808,2.64558,1.46901,-2.67143,0.19146,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4780,0.00496,-0.01002,0.74420,0.95223,-0.14408,0.00390,-0.26924,0.04072,0.00368,0.67395,0.66840,0.27220,0.00007,2,0.03520,0.27220,0,0.08500,0.03000,0.3539,0.4799,0.086908,0.155356,12.3937,-71.7717,150.7145,-35.1090,15.4898,180.7120,-74.3924,104.4586,149.1805,49.7314,-11.5344,177.2914,0.085007,0.030007,150.0005,0.044076,0.028845,180.7120,0.085007,0.030007,150.0005,0.053656,0.029123,177.2914,-0.23425,0.63258,0.25825,0.93175,-0.57215,-0.16846,-0.13787,0.49257,0.23573,0.24290,-0.01193,-0.09612,0.06922,0.14293,0.03434,0.10584,51.74354,23.14574,-33.89598,6.11105,17.61576,-1.67449,-46.19004,-61.27769,14.88467,-13.95247,12.95650,-7.31040,-8.00220,-1.16652,1.87071,-0.66733,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4800,0.00504,-0.01021,0.74410,0.95296,-0.14537,0.00405,-0.26592,0.04072,0.00371,0.67382,0.66828,0.27479,0.00007,2,0.03519,0.27479,0,0.08500,0.03000,0.8596,0.8577,0.067191,0.156014,-91.6187,-40.5270,150.5333,55.7834,-101.9367,225.3144,27.9959,82.7297,140.9915,-35.1748,63.1352,140.4429,0.085007,0.030007,150.0005,0.024163,0.028262,225.3144,0.085007,0.030007,141.6746,0.085001,0.030040,140.4429,-0.24026,0.63123,0.24415,0.93326,-0.57268,-0.16955,-0.13479,0.49178,0.22983,0.23595,-0.00996,-0.09557,0.06743,0.14352,0.03535,0.10542,-7.59210,29.93186,-25.49582,-26.63774,11.96323,-2.49011,14.62189,-73.06153,12.79924,22.52950,17.45690,-6.88668,-0.38397,-1.42317,-4.12524,-1.87893,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4820,0.00511,-0.01040,0.74400,0.95370,-0.14663,0.00418,-0.26258,0.04073,0.00372,0.67370,0.66815,0.27733,0.00007,2,0.03517,0.27733,0,0.08500,0.03000,0.8400,0.8511,0.128249,0.155624,-91.5282,-34.8505,150.4935,-57.0696,-38.7144,136.8343,28.6860,84.8872,144.9537,36.7721,61.7666,140.7695,0.085007,0.030007,150.0005,0.085004,0.030053,136.8343,0.085007,0.030007,145.5775,0.085001,0.030035,140.7695,-0.24615,0.62955,0.22966,0.93440,-0.57356,-0.17053,-0.13170,0.49100,0.22430,0.22915,-0.00831,-0.09520,0.06561,0.14406,0.03631,0.10494,-8.22813,28.15277,-24.20951,-26.09492,11.95476,-2.62249,15.03504,-72.26065,12.02428,22.92024,17.84521,-7.09647,-0.42435,-1.40816,-3.94347,-1.85441,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4840,0.00519,-0.01058,0.74388,0.95441,-0.14786,0.00429,-0.25927,0.04074,0.00375,0.67357,0.66803,0.27981,0.00007,2,0.03514,0.27981,0,0.08500,0.03000,0.0000,0.8537,0.000000,0.000000,15.3195,-48.2981,150.5028,0.0000,0.0000,0.0000,-74.3591,104.1495,149.4131,37.3673,64.4880,145.5075,0.085007,0.030007,150.0005,0.000000,0.000000,0.0000,0.085007,0.030007,150.0005,0.085000,0.030032,145.5075,-0.25167,0.62754,0.21487,0.93517,-0.57206,-0.17196,-0.12862,0.49025,0.21921,0.22233,-0.00685,-0.09492,0.06376,0.14472,0.03721,0.10457,46.44846,17.21919,-26.88030,7.06167,17.61172,-2.33081,-43.83475,-56.19186,12.16172,-13.38171,12.86169,-7.31137,-7.96408,-0.63076,2.83079,-0.05469,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4860,0.00528,-0.01075,0.74376,0.95510,-0.14904,0.00438,-0.25602,0.04074,0.00377,0.67342,0.66791,0.28220,0.00007,2,0.03510,0.28220,0,0.08500,0.03000,0.9547,1.1667,0.128676,0.156406,-91.3502,-28.8535,150.5790,19.7965,-75.0290,135.4650,38.0273,85.9718,149.4559,0.0000,25.7269,36.7527,0.085007,0.030007,150.0005,0.085011,0.030053,135.4650,0.085007,0.030007,150.0005,-0.085003,0.025031,36.7527,-0.25694,0.62524,0.19996,0.93573,-0.57131,-0.17336,-0.12573,0.48914,0.21343,0.21589,-0.00278,-0.09526,0.06194,0.14554,0.03801,0.10433,-15.47257,26.98752,-21.73388,-26.12623,11.81538,-2.84789,23.01917,-72.83825,10.78443,27.62135,18.79703,-7.33792,2.72293,0.66654,-3.55994,-0.39343,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4880,0.00536,-0.01092,0.74364,0.95579,-0.15020,0.00446,-0.25274,0.04074,0.00380,0.67327,0.66778,0.28449,0.00007,2,0.03506,0.28449,0,0.08500,0.03000,0.8320,0.8442,0.128898,0.156863,-91.2416,-26.8518,150.6710,-55.1366,-42.3643,139.2870,38.4377,85.9539,149.3668,43.2105,67.2206,157.7588,0.085007,0.030007,150.0005,0.085017,0.030053,139.2870,0.085007,0.030007,150.0005,0.085009,0.030032,157.7588,-0.26215,0.62278,0.18488,0.93608,-0.57123,-0.17470,-0.12286,0.48810,0.20787,0.20967,0.00051,-0.09553,0.06015,0.14645,0.03876,0.10419,-17.10111,24.10971,-19.80585,-25.22043,11.78973,-2.89407,22.75342,-67.32887,9.27113,26.58189,18.61241,-7.34673,2.07400,0.13753,-2.92670,-0.51353,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4900,0.00544,-0.01109,0.74351,0.95649,-0.15134,0.00454,-0.24941,0.04074,0.00383,0.67312,0.66765,0.28675,0.00007,2,0.03501,0.28675,1,0.08500,0.03000,0.8339,0.8459,0.129203,0.157338,23.9401,-44.7399,150.3777,-55.5299,-41.2739,138.2912,-73.8404,104.0994,149.7049,42.5633,67.5356,157.2841,0.085007,0.030007,150.0005,0.085018,0.030052,138.2912,0.085007,0.030007,150.0005,0.085017,0.026986,157.2841,-0.26730,0.62017,0.16965,0.93626,-0.57176,-0.17598,-0.12002,0.48714,0.20262,0.20364,0.00300,-0.09594,0.05838,0.14742,0.03949,0.10412,-17.10111,24.10971,-19.80585,-25.22043,11.78973,-2.89407,22.75342,-67.32887,9.27113,26.58189,18.61241,-7.34673,2.07400,0.13753,-2.92670,-0.51353,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4920,0.00552,-0.01125,0.74338,0.95717,-0.15244,0.00461,-0.24611,0.04074,0.00386,0.67296,0.66753,0.28897,0.00007,2,0.03496,0.28897,0,0.08500,0.03000,0.8346,0.8441,0.129581,0.157833,26.8765,-45.9280,150.3802,-56.0080,-41.1363,138.7776,-73.7097,104.1236,149.7526,43.0671,66.8795,157.0665,0.085007,0.030007,150.0005,0.085017,0.030052,138.7776,0.085007,0.030007,150.0005,0.085022,0.028098,157.0665,-0.27232,0.61727,0.15424,0.93657,-0.57258,-0.17735,-0.11723,0.48625,0.19791,0.19757,0.00481,-0.09653,0.05661,0.14858,0.04020,0.10424,44.04149,14.08675,-21.95433,12.21325,18.07686,-2.48782,-43.40926,-48.96600,8.92369,-13.48345,12.47319,-7.32580,-6.95490,0.38268,4.90924,1.13367,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4940,0.00560,-0.01140,0.74324,0.95782,-0.15352,0.00468,-0.24286,0.04074,0.00389,0.67279,0.66740,0.29111,0.00007,2,0.03490,0.29111,0,0.08500,0.03000,0.9292,0.8510,0.129920,0.158317,30.4897,-39.5368,150.3077,22.6725,-71.4532,134.4653,-73.7388,104.1817,149.6978,-38.9400,65.3403,148.9719,0.085007,0.030007,150.0005,0.085015,0.030052,134.4653,0.085007,0.030007,150.0005,0.085022,0.029790,148.9719,-0.27720,0.61412,0.13870,0.93709,-0.57357,-0.17887,-0.11453,0.48546,0.19356,0.19152,0.00615,-0.09723,0.05482,0.14993,0.04092,0.10457,40.87632,13.65710,-19.90895,12.15208,18.11997,-2.70903,-40.94067,-47.78470,8.03519,-11.85835,12.49197,-7.31818,-7.07580,0.13256,5.41208,1.14073,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4960,0.00567,-0.01154,0.74310,0.95845,-0.15458,0.00475,-0.23968,0.04073,0.00393,0.67262,0.66728,0.29317,0.00007,2,0.03487,0.29317,1,0.08500,0.03000,0.9104,0.8746,0.130193,0.158786,34.7546,-40.7583,150.3152,24.9576,-68.6732,133.7582,-73.8784,104.2622,149.5729,-51.3539,107.1982,226.5030,0.085007,0.030007,150.0005,0.085013,0.030053,133.7582,0.085007,0.030007,150.0005,0.038126,0.017664,226.5030,-0.28188,0.61082,0.12309,0.93778,-0.57468,-0.18052,-0.11196,0.48481,0.18910,0.18578,0.00741,-0.09786,0.05301,0.15144,0.04167,0.10512,40.87632,13.65710,-19.90895,12.15208,18.11997,-2.70903,-40.94067,-47.78470,8.03519,-11.85835,12.49197,-7.31818,-7.07580,0.13256,5.41208,1.14073,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.4980,0.00574,-0.01168,0.74296,0.95906,-0.15563,0.00481,-0.23657,0.04072,0.00396,0.67246,0.66715,0.29518,0.00007,2,0.03484,0.29518,0,0.08500,0.03000,0.8964,0.8643,0.130406,0.159248,40.3044,-45.3857,150.3535,26.8538,-66.5405,133.4204,-73.9991,104.3273,149.4678,-53.3610,101.8451,221.7230,0.085007,0.030007,150.0005,0.085013,0.030055,133.4204,0.085007,0.030007,150.0005,0.039824,0.018774,221.7230,-0.28638,0.60742,0.10748,0.93866,-0.57591,-0.18220,-0.10950,0.48427,0.18455,0.18028,0.00861,-0.09844,0.05118,0.15314,0.04244,0.10589,40.68171,17.27906,-20.04793,13.07190,18.58571,-2.55807,-38.32711,-52.20412,8.50736,-10.64238,12.49802,-7.33704,-7.87596,0.22882,5.47721,1.28864,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.5000,0.00581,-0.01182,0.74281,0.95964,-0.15668,0.00486,-0.23351,0.04071,0.00400,0.67229,0.66702,0.29714,0.00007,2,0.03483,0.29714,0,0.08500,0.03000,0.8899,0.8700,0.130559,0.159717,45.0846,-52.4094,150.4139,28.4081,-66.9815,136.2709,-74.1031,104.3796,149.3797,-50.7273,101.7828,217.8715,0.085007,0.030007,150.0005,0.085014,0.030056,136.2709,0.085007,0.030007,150.0005,0.040538,0.019098,217.8715,-0.29062,0.60403,0.09195,0.93968,-0.57581,-0.18400,-0.10709,0.48384,0.17994,0.17500,0.00975,-0.09897,0.04931,0.15498,0.04324,0.10685,41.09673,19.51638,-20.70719,13.44923,18.85898,-2.34210,-37.54132,-54.56710,8.85074,-10.39227,12.49226,-7.34418,-8.92602,-0.35500,5.22793,0.87749,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.5020,0.00588,-0.01197,0.74267,0.96021,-0.15772,0.00488,-0.23044,0.04070,0.00405,0.67213,0.66690,0.29905,0.00007,2,0.03484,0.29905,0,0.08500,0.03000,0.8924,0.8683,0.130582,0.160258,-94.6228,-44.7673,151.0285,29.2553,-70.3373,142.2752,72.4246,81.4428,148.7732,-51.0641,100.9782,217.2033,0.085007,0.030007,150.0005,0.085021,0.030057,142.2752,0.085007,0.030007,150.0005,0.040769,0.019310,217.2033,-0.29471,0.60072,0.07652,0.94042,-0.57493,-0.18574,-0.10471,0.48345,0.17508,0.16997,0.01068,-0.09947,0.04751,0.15701,0.04399,0.10805,-35.52042,27.26694,-19.85531,-30.65530,11.56773,-2.18230,49.32023,-76.16400,8.36966,41.79105,20.19392,-7.40573,5.97523,2.27921,-4.54665,0.74259,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
