t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
2.1250,0.00070,0.06479,0.46148,0.99999,-0.00483,0.00003,-0.00087,0.00855,0.04724,0.30061,0.30051,0.00939,0.05611,2,0.03500,0,0.04900,0.01900,0.0019,0.0284,0.011968,0.063618,0.0436,0.9037,58.0105,0.0653,0.0169,58.2652,-0.0193,-0.0830,6.6635,-0.0662,-0.0951,6.7882,0.005752,-0.006829,58.0063,0.005798,-0.006269,58.2652,-0.028278,-0.019004,6.6638,-0.027099,-0.019000,6.7882,-0.00054,-0.22051,-0.49547,0.99238,-0.49638,0.23433,0.00471,-0.21927,-0.48491,0.97202,-0.48806,0.23292,0.00061,-0.00002,-0.00494,0.00141,-0.04072,3.28021,0.42369,-2.10208,0.34457,0.37678,0.01464,0.03191,-0.39106,-0.26218,-0.16918,0.14906,0.00082,0.00000,-0.00283,-0.00009,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1300,0.00070,0.06502,0.46148,0.99999,-0.00496,0.00003,-0.00088,0.00855,0.04739,0.30062,0.30051,0.00966,0.05625,2,0.03500,0,0.04900,0.01900,0.0019,0.0286,0.011970,0.063623,0.0437,0.9115,58.0736,0.0658,0.0149,58.3340,-0.0193,-0.0805,6.5964,-0.0667,-0.0941,6.7194,0.005755,-0.006829,58.0693,0.005801,-0.006263,58.3340,-0.028654,-0.019004,6.5966,-0.027458,-0.019000,6.7194,-0.00054,-0.22092,-0.49518,0.99183,-0.49613,0.23501,0.00475,-0.21966,-0.48427,0.97076,-0.48744,0.23355,0.00061,-0.00002,-0.00497,0.00142,-0.04094,3.29191,0.42456,-2.10313,0.34514,0.37691,0.01463,0.02568,-0.39177,-0.25968,-0.16970,0.14768,0.00083,0.00000,-0.00287,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1350,0.00071,0.06525,0.46149,0.99999,-0.00509,0.00003,-0.00089,0.00855,0.04755,0.30062,0.30051,0.00992,0.05640,2,0.03500,0,0.04900,0.01900,0.0019,0.0288,0.011972,0.063628,0.0437,0.9194,58.1363,0.0663,0.0128,58.4025,-0.0193,-0.0780,6.5295,-0.0672,-0.0932,6.6509,0.005757,-0.006829,58.1320,0.005803,-0.006258,58.4025,-0.029036,-0.019004,6.5298,-0.027822,-0.019000,6.6509,-0.00055,-0.22133,-0.49489,0.99128,-0.49587,0.23568,0.00478,-0.22004,-0.48364,0.96950,-0.48682,0.23418,0.00061,-0.00002,-0.00499,0.00142,-0.04116,3.30359,0.42542,-2.10417,0.34572,0.37703,0.01461,0.01946,-0.39248,-0.25720,-0.17021,0.14630,0.00084,0.00000,-0.00290,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1400,0.00072,0.06548,0.46149,0.99999,-0.00522,0.00003,-0.00089,0.00855,0.04771,0.30062,0.30051,0.01018,0.05654,2,0.03500,0,0.04900,0.01900,0.0019,0.0290,0.011975,0.063633,0.0438,0.9272,58.1988,0.0668,0.0109,58.4708,-0.0193,-0.0756,6.4629,-0.0677,-0.0922,6.5826,0.005760,-0.006830,58.1945,0.005806,-0.006253,58.4708,-0.029424,-0.019004,6.4631,-0.028192,-0.019000,6.5826,-0.00055,-0.22175,-0.49460,0.99074,-0.49561,0.23635,0.00482,-0.22042,-0.48300,0.96824,-0.48620,0.23481,0.00061,-0.00002,-0.00502,0.00142,-0.04137,3.31525,0.42627,-2.10519,0.34630,0.37714,0.01460,0.01323,-0.39318,-0.25473,-0.17071,0.14492,0.00085,0.00001,-0.00293,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1450,0.00073,0.06571,0.46149,0.99999,-0.00535,0.00004,-0.00090,0.00855,0.04787,0.30062,0.30051,0.01044,0.05668,2,0.03500,0,0.04900,0.01900,0.0019,0.0292,0.011977,0.063639,0.0439,0.9351,58.2611,0.0673,0.0089,58.5388,-0.0193,-0.0732,6.3965,-0.0682,-0.0913,6.5145,0.005763,-0.006829,58.2567,0.005808,-0.006247,58.5388,-0.029818,-0.019004,6.3968,-0.028567,-0.019000,6.5145,-0.00056,-0.22216,-0.49431,0.99019,-0.49536,0.23702,0.00486,-0.22079,-0.48237,0.96698,-0.48558,0.23543,0.00061,-0.00002,-0.00504,0.00142,-0.04159,3.32687,0.42711,-2.10620,0.34688,0.37723,0.01458,0.00700,-0.39388,-0.25227,-0.17122,0.14355,0.00086,0.00001,-0.00295,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1500,0.00073,0.06594,0.46149,0.99998,-0.00548,0.00004,-0.00091,0.00855,0.04802,0.30062,0.30051,0.01070,0.05683,2,0.03500,0,0.04900,0.01900,0.0019,0.0293,0.011979,0.063644,0.0439,0.9429,58.3230,0.0678,0.0069,58.6066,-0.0193,-0.0707,6.3304,-0.0687,-0.0904,6.4467,0.005765,-0.006829,58.3186,0.005810,-0.006242,58.6066,-0.030218,-0.019004,6.3307,-0.028949,-0.019000,6.4467,-0.00056,-0.22257,-0.49401,0.98964,-0.49510,0.23769,0.00490,-0.22117,-0.48173,0.96571,-0.48496,0.23605,0.00061,-0.00002,-0.00507,0.00142,-0.04181,3.33847,0.42794,-2.10719,0.34745,0.37732,0.01456,0.00078,-0.39457,-0.24983,-0.17172,0.14219,0.00087,0.00001,-0.00298,-0.00013,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1550,0.00074,0.06617,0.46149,0.99998,-0.00561,0.00004,-0.00092,0.00855,0.04818,0.30062,0.30051,0.01096,0.05697,2,0.03500,0,0.04900,0.01900,0.0019,0.0296,0.011981,0.063650,0.0440,0.9506,58.3847,0.0683,0.0050,58.6741,-0.0193,-0.0683,6.2646,-0.0692,-0.0895,6.3792,0.005768,-0.006828,58.3802,0.005813,-0.006236,58.6741,-0.030625,-0.019004,6.2649,-0.029336,-0.019000,6.3792,-0.00056,-0.22297,-0.49372,0.98909,-0.49484,0.23836,0.00495,-0.22154,-0.48109,0.96445,-0.48434,0.23667,0.00061,-0.00002,-0.00510,0.00142,-0.04203,3.35004,0.42877,-2.10816,0.34803,0.37738,0.01454,-0.00545,-0.39525,-0.24740,-0.17222,0.14083,0.00087,0.00001,-0.00301,-0.00013,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1600,0.00075,0.06639,0.46149,0.99998,-0.00574,0.00004,-0.00093,0.00855,0.04834,0.30062,0.30051,0.01123,0.05711,2,0.03500,0,0.04900,0.01900,0.0020,0.0298,0.011983,0.063656,0.0440,0.9584,58.4461,0.0689,0.0031,58.7413,-0.0193,-0.0659,6.1991,-0.0697,-0.0886,6.3120,0.005770,-0.006828,58.4416,0.005815,-0.006230,58.7413,-0.031037,-0.019004,6.1993,-0.029730,-0.019000,6.3120,-0.00056,-0.22338,-0.49343,0.98853,-0.49458,0.23903,0.00499,-0.22192,-0.48046,0.96318,-0.48371,0.23729,0.00061,-0.00002,-0.00512,0.00143,-0.04224,3.36159,0.42958,-2.10912,0.34860,0.37743,0.01452,-0.01167,-0.39592,-0.24499,-0.17272,0.13948,0.00087,0.00001,-0.00303,-0.00014,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1650,0.00076,0.06662,0.46149,0.99998,-0.00587,0.00004,-0.00093,0.00855,0.04849,0.30063,0.30051,0.01149,0.05725,2,0.03500,0,0.04900,0.01900,0.0020,0.0300,0.011985,0.063662,0.0441,0.9661,58.5072,0.0694,0.0012,58.8083,-0.0193,-0.0635,6.1339,-0.0702,-0.0877,6.2450,0.005772,-0.006827,58.5027,0.005817,-0.006224,58.8083,-0.031457,-0.019004,6.1341,-0.030131,-0.019000,6.2450,-0.00057,-0.22378,-0.49313,0.98798,-0.49433,0.23969,0.00503,-0.22229,-0.47982,0.96191,-0.48309,0.23791,0.00061,-0.00002,-0.00515,0.00143,-0.04246,3.37310,0.43039,-2.11007,0.34917,0.37747,0.01450,-0.01789,-0.39658,-0.24259,-0.17322,0.13813,0.00088,0.00001,-0.00305,-0.00015,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1700,0.00076,0.06685,0.46150,0.99998,-0.00600,0.00004,-0.00094,0.00855,0.04865,0.30063,0.30051,0.01175,0.05739,2,0.03500,0,0.04900,0.01900,0.0020,0.0302,0.011987,0.063669,0.0442,0.9738,58.5680,0.0699,-0.0007,58.8750,-0.0194,-0.0612,6.0689,-0.0707,-0.0869,6.1782,0.005775,-0.006825,58.5635,0.005820,-0.006217,58.8750,-0.031883,-0.019004,6.0691,-0.030538,-0.019000,6.1782,-0.00057,-0.22419,-0.49284,0.98742,-0.49407,0.24035,0.00507,-0.22266,-0.47918,0.96064,-0.48246,0.23852,0.00061,-0.00002,-0.00518,0.00143,-0.04267,3.38458,0.43118,-2.11099,0.34973,0.37749,0.01448,-0.02410,-0.39724,-0.24020,-0.17371,0.13678,0.00088,0.00001,-0.00308,-0.00016,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1750,0.00077,0.06707,0.46150,0.99998,-0.00613,0.00004,-0.00095,0.00855,0.04880,0.30063,0.30051,0.01201,0.05753,2,0.03500,0,0.04900,0.01900,0.0020,0.0305,0.011989,0.063675,0.0442,0.9815,58.6286,0.0704,-0.0026,58.9415,-0.0194,-0.0588,6.0042,-0.0712,-0.0861,6.1118,0.005777,-0.006824,58.6240,0.005822,-0.006211,58.9415,-0.032317,-0.019004,6.0044,-0.030952,-0.019000,6.1118,-0.00057,-0.22459,-0.49254,0.98687,-0.49381,0.24101,0.00512,-0.22302,-0.47854,0.95937,-0.48184,0.23913,0.00061,-0.00002,-0.00520,0.00143,-0.04289,3.39603,0.43197,-2.11191,0.35030,0.37750,0.01446,-0.03032,-0.39790,-0.23783,-0.17421,0.13544,0.00088,0.00001,-0.00310,-0.00016,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1800,0.00078,0.06730,0.46150,0.99998,-0.00626,0.00004,-0.00096,0.00855,0.04896,0.30063,0.30051,0.01226,0.05767,2,0.03500,0,0.04900,0.01900,0.0020,0.0307,0.011991,0.063682,0.0443,0.9892,58.6889,0.0709,-0.0045,59.0076,-0.0194,-0.0565,5.9398,-0.0717,-0.0852,6.0456,0.005780,-0.006822,58.6843,0.005824,-0.006204,59.0076,-0.032757,-0.019004,5.9400,-0.031373,-0.019000,6.0456,-0.00057,-0.22499,-0.49225,0.98631,-0.49355,0.24167,0.00516,-0.22339,-0.47790,0.95809,-0.48121,0.23974,0.00061,-0.00002,-0.00523,0.00143,-0.04310,3.40744,0.43275,-2.11280,0.35086,0.37749,0.01444,-0.03653,-0.39855,-0.23548,-0.17470,0.13411,0.00088,0.00001,-0.00312,-0.00017,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1850,0.00078,0.06752,0.46150,0.99998,-0.00639,0.00004,-0.00097,0.00855,0.04911,0.30063,0.30051,0.01252,0.05781,2,0.03500,0,0.04900,0.01900,0.0020,0.0310,0.011993,0.063689,0.0444,0.9968,58.7489,0.0714,-0.0063,59.0735,-0.0194,-0.0541,5.8757,-0.0722,-0.0844,5.9797,0.005782,-0.006820,58.7442,0.005827,-0.006197,59.0735,-0.033205,-0.019004,5.8758,-0.031801,-0.019000,5.9797,-0.00057,-0.22538,-0.49195,0.98575,-0.49329,0.24232,0.00521,-0.22376,-0.47726,0.95682,-0.48058,0.24035,0.00061,-0.00002,-0.00526,0.00143,-0.04331,3.41883,0.43353,-2.11368,0.35141,0.37747,0.01442,-0.04273,-0.39919,-0.23314,-0.17518,0.13278,0.00088,0.00001,-0.00313,-0.00018,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1900,0.00079,0.06775,0.46150,0.99998,-0.00652,0.00004,-0.00098,0.00855,0.04927,0.30063,0.30051,0.01278,0.05794,2,0.03500,0,0.04900,0.01900,0.0020,0.0312,0.011996,0.063696,0.0444,1.0045,58.8085,0.0719,-0.0082,59.1392,-0.0194,-0.0518,5.8118,-0.0727,-0.0836,5.9140,0.005784,-0.006818,58.8039,0.005829,-0.006190,59.1392,-0.033660,-0.019004,5.8120,-0.032236,-0.019000,5.9140,-0.00057,-0.22578,-0.49165,0.98519,-0.49303,0.24297,0.00525,-0.22412,-0.47662,0.95554,-0.47995,0.24096,0.00061,-0.00002,-0.00529,0.00143,-0.04352,3.43017,0.43429,-2.11455,0.35197,0.37743,0.01440,-0.04893,-0.39982,-0.23081,-0.17567,0.13146,0.00088,0.00001,-0.00315,-0.00018,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1950,0.00080,0.06797,0.46150,0.99998,-0.00665,0.00005,-0.00099,0.00855,0.04942,0.30063,0.30051,0.01304,0.05808,2,0.03501,0,0.04900,0.01900,0.0021,0.0315,0.011997,0.063703,0.0445,1.0121,58.8680,0.0724,-0.0100,59.2045,-0.0194,-0.0495,5.7483,-0.0732,-0.0828,5.8487,0.005787,-0.006815,58.8633,0.005831,-0.006183,59.2045,-0.034124,-0.019004,5.7484,-0.032679,-0.019000,5.8487,-0.00057,-0.22617,-0.49135,0.98463,-0.49276,0.24362,0.00530,-0.22448,-0.47598,0.95427,-0.47932,0.24156,0.00061,-0.00002,-0.00531,0.00143,-0.04373,3.44149,0.43505,-2.11540,0.35251,0.37737,0.01438,-0.05513,-0.40045,-0.22850,-0.17615,0.13014,0.00088,0.00001,-0.00317,-0.00019,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.2000,0.00081,0.06820,0.46150,0.99998,-0.00678,0.00005,-0.00100,0.00855,0.04957,0.30064,0.30051,0.01330,0.05822,2,0.03501,0,0.04900,0.01900,0.0021,0.0318,0.011999,0.063711,0.0445,1.0196,58.9271,0.0729,-0.0118,59.2696,-0.0195,-0.0471,5.6850,-0.0738,-0.0821,5.7836,0.005789,-0.006813,58.9223,0.005834,-0.006175,59.2696,-0.034594,-0.019004,5.6851,-0.033130,-0.019000,5.7836,-0.00057,-0.22657,-0.49105,0.98407,-0.49250,0.24427,0.00535,-0.22484,-0.47534,0.95299,-0.47869,0.24216,0.00061,-0.00002,-0.00534,0.00143,-0.04393,3.45277,0.43579,-2.11623,0.35306,0.37730,0.01436,-0.06132,-0.40107,-0.22620,-0.17664,0.12883,0.00088,0.00001,-0.00319,-0.00020,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.2050,0.00081,0.06842,0.46151,0.99998,-0.00691,0.00005,-0.00102,0.00855,0.04973,0.30064,0.30051,0.01356,0.05835,2,0.03501,0,0.04900,0.01900,0.0021,0.0321,0.012001,0.063719,0.0446,1.0272,58.9859,0.0734,-0.0136,59.3344,-0.0195,-0.0448,5.6220,-0.0743,-0.0813,5.7187,0.005791,-0.006810,58.9811,0.005836,-0.006167,59.3344,-0.035074,-0.019004,5.6222,-0.033589,-0.019000,5.7187,-0.00057,-0.22696,-0.49075,0.98351,-0.49224,0.24492,0.00539,-0.22520,-0.47470,0.95171,-0.47806,0.24276,0.00060,-0.00002,-0.00537,0.00143,-0.04414,3.46401,0.43654,-2.11705,0.35360,0.37721,0.01434,-0.06750,-0.40169,-0.22392,-0.17711,0.12752,0.00087,0.00001,-0.00320,-0.00020,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.2100,0.00082,0.06864,0.46151,0.99997,-0.00703,0.00005,-0.00103,0.00855,0.04988,0.30064,0.30051,0.01381,0.05849,2,0.03501,0,0.04900,0.01900,0.0021,0.0324,0.012003,0.063727,0.0446,1.0347,59.0444,0.0739,-0.0154,59.3990,-0.0195,-0.0425,5.5593,-0.0748,-0.0806,5.6542,0.005793,-0.006807,59.0396,0.005838,-0.006159,59.3990,-0.035561,-0.019004,5.5595,-0.034056,-0.019000,5.6542,-0.00057,-0.22735,-0.49045,0.98294,-0.49198,0.24556,0.00544,-0.22555,-0.47406,0.95043,-0.47743,0.24336,0.00060,-0.00002,-0.00540,0.00143,-0.04434,3.47522,0.43727,-2.11786,0.35413,0.37711,0.01432,-0.07368,-0.40230,-0.22166,-0.17759,0.12622,0.00087,0.00001,-0.00322,-0.00021,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.2150,0.00083,0.06886,0.46151,0.99997,-0.00716,0.00005,-0.00104,0.00855,0.05003,0.30064,0.30051,0.01407,0.05862,2,0.03501,0,0.04900,0.01900,0.0021,0.0327,0.012005,0.063735,0.0447,1.0422,59.1027,0.0744,-0.0172,59.4632,-0.0195,-0.0402,5.4969,-0.0753,-0.0798,5.5899,0.005795,-0.006803,59.0979,0.005840,-0.006151,59.4632,-0.036057,-0.019004,5.4971,-0.034531,-0.019000,5.5899,-0.00057,-0.22774,-0.49015,0.98238,-0.49171,0.24620,0.00549,-0.22591,-0.47341,0.94914,-0.47680,0.24395,0.00060,-0.00002,-0.00542,0.00143,-0.04454,3.48639,0.43800,-2.11865,0.35466,0.37698,0.01430,-0.07986,-0.40290,-0.21941,-0.17806,0.12493,0.00087,0.00001,-0.00323,-0.00021,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.2200,0.00084,0.06908,0.46151,0.99997,-0.00729,0.00005,-0.00105,0.00855,0.05018,0.30064,0.30051,0.01432,0.05875,2,0.03501,0,0.04900,0.01900,0.0022,0.0330,0.012007,0.063743,0.0448,1.0497,59.1606,0.0749,-0.0189,59.5272,-0.0195,-0.0380,5.4348,-0.0758,-0.0791,5.5260,0.005797,-0.006800,59.1558,0.005842,-0.006142,59.5272,-0.036561,-0.019004,5.4350,-0.035015,-0.019000,5.5260,-0.00057,-0.22812,-0.48985,0.98181,-0.49145,0.24684,0.00553,-0.22626,-0.47277,0.94786,-0.47616,0.24455,0.00060,-0.00002,-0.00545,0.00143,-0.04475,3.49752,0.43871,-2.11942,0.35519,0.37685,0.01428,-0.08602,-0.40350,-0.21717,-0.17853,0.12364,0.00086,0.00001,-0.00325,-0.00022,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.2250,0.00084,0.06930,0.46151,0.99997,-0.00742,0.00005,-0.00106,0.00855,0.05033,0.30064,0.30051,0.01458,0.05889,2,0.03501,0,0.04900,0.01900,0.0022,0.0334,0.012009,0.063752,0.0448,1.0572,59.2183,0.0754,-0.0207,59.5908,-0.0195,-0.0357,5.3730,-0.0763,-0.0784,5.4623,0.005799,-0.006796,59.2134,0.005844,-0.006134,59.5908,-0.037075,-0.019004,5.3732,-0.035507,-0.019000,5.4623,-0.00056,-0.22851,-0.48955,0.98125,-0.49119,0.24748,0.00558,-0.22661,-0.47213,0.94658,-0.47553,0.24514,0.00060,-0.00002,-0.00548,0.00142,-0.04495,3.50862,0.43943,-2.12018,0.35571,0.37670,0.01426,-0.09219,-0.40409,-0.21495,-0.17900,0.12235,0.00086,0.00001,-0.00326,-0.00022,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.2300,0.00085,0.06952,0.46151,0.99997,-0.00754,0.00005,-0.00107,0.00855,0.05048,0.30065,0.30051,0.01484,0.05902,2,0.03501,0,0.04900,0.01900,0.0022,0.0337,0.012011,0.063761,0.0449,1.0646,59.2756,0.0759,-0.0224,59.6542,-0.0196,-0.0334,5.3115,-0.0768,-0.0777,5.3989,0.005801,-0.006791,59.2707,0.005846,-0.006125,59.6542,-0.037597,-0.019004,5.3116,-0.036009,-0.019000,5.3989,-0.00056,-0.22889,-0.48925,0.98068,-0.49092,0.24811,0.00563,-0.22696,-0.47148,0.94529,-0.47490,0.24572,0.00060,-0.00002,-0.00551,0.00142,-0.04515,3.51968,0.44013,-2.12092,0.35623,0.37653,0.01423,-0.09834,-0.40468,-0.21275,-0.17947,0.12107,0.00085,0.00001,-0.00328,-0.00022,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.2350,0.00086,0.06974,0.46152,0.99997,-0.00767,0.00006,-0.00108,0.00855,0.05063,0.30065,0.30051,0.01509,0.05915,2,0.03501,0,0.04900,0.01900,0.0022,0.0341,0.012012,0.063770,0.0449,1.0720,59.3326,0.0764,-0.0241,59.7173,-0.0196,-0.0312,5.2503,-0.0773,-0.0770,5.3358,0.005803,-0.006787,59.3277,0.005848,-0.006116,59.7173,-0.038129,-0.019004,5.2504,-0.036520,-0.019000,5.3358,-0.00056,-0.22927,-0.48895,0.98011,-0.49066,0.24874,0.00568,-0.22731,-0.47084,0.94401,-0.47426,0.24631,0.00060,-0.00002,-0.00554,0.00142,-0.04534,3.53069,0.44083,-2.12165,0.35674,0.37634,0.01421,-0.10448,-0.40526,-0.21056,-0.17993,0.11980,0.00085,0.00001,-0.00329,-0.00023,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.2400,0.00087,0.06996,0.46152,0.99997,-0.00780,0.00006,-0.00109,0.00855,0.05078,0.30065,0.30051,0.01534,0.05928,2,0.03501,0,0.04900,0.01900,0.0023,0.0345,0.012014,0.063779,0.0450,1.0794,59.3894,0.0769,-0.0258,59.7802,-0.0196,-0.0289,5.1894,-0.0778,-0.0763,5.2729,0.005805,-0.006782,59.3844,0.005850,-0.006106,59.7802,-0.038671,-0.019004,5.1895,-0.037040,-0.019000,5.2729,-0.00056,-0.22965,-0.48865,0.97954,-0.49039,0.24937,0.00573,-0.22765,-0.47019,0.94272,-0.47363,0.24689,0.00060,-0.00002,-0.00556,0.00142,-0.04554,3.54167,0.44152,-2.12236,0.35725,0.37614,0.01419,-0.11062,-0.40584,-0.20838,-0.18039,0.11853,0.00085,0.00000,-0.00331,-0.00023,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.2450,0.00087,0.07018,0.46152,0.99997,-0.00793,0.00006,-0.00110,0.00855,0.05093,0.30065,0.30051,0.01560,0.05941,2,0.03501,0,0.04900,0.01900,0.0023,0.0348,0.012016,0.063789,0.0450,1.0868,59.4458,0.0774,-0.0276,59.8427,-0.0196,-0.0267,5.1288,-0.0783,-0.0757,5.2104,0.005807,-0.006777,59.4408,0.005852,-0.006097,59.8427,-0.039222,-0.019004,5.1289,-0.037570,-0.019000,5.2104,-0.00056,-0.23003,-0.48834,0.97897,-0.49013,0.25000,0.00577,-0.22800,-0.46955,0.94144,-0.47299,0.24748,0.00060,-0.00002,-0.00559,0.00142,-0.04574,3.55261,0.44220,-2.12306,0.35775,0.37592,0.01416,-0.11675,-0.40641,-0.20622,-0.18085,0.11726,0.00084,0.00000,-0.00332,-0.00024,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.2500,0.00088,0.07039,0.46152,0.99997,-0.00805,0.00006,-0.00111,0.00855,0.05108,0.30065,0.30051,0.01585,0.05954,2,0.03501,0,0.04900,0.01900,0.0023,0.0352,0.012017,0.063799,0.0451,1.0941,59.5019,0.0779,-0.0292,59.9049,-0.0196,-0.0245,5.0686,-0.0788,-0.0750,5.1482,0.005809,-0.006772,59.4969,0.005854,-0.006087,59.9049,-0.039783,-0.019004,5.0686,-0.038110,-0.019000,5.1482,-0.00056,-0.23040,-0.48804,0.97840,-0.48986,0.25063,0.00582,-0.22834,-0.46890,0.94015,-0.47236,0.24805,0.00060,-0.00002,-0.00562,0.00142,-0.04594,3.56350,0.44287,-2.12374,0.35825,0.37568,0.01414,-0.12287,-0.40697,-0.20408,-0.18130,0.11601,0.00084,0.00000,-0.00333,-0.00024,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.2550,0.00089,0.07061,0.46152,0.99997,-0.00818,0.00006,-0.00112,0.00855,0.05123,0.30065,0.30051,0.01610,0.05967,2,0.03501,0,0.04900,0.01900,0.0023,0.0356,0.012019,0.063809,0.0451,1.1014,59.5578,0.0784,-0.0309,59.9669,-0.0196,-0.0223,5.0086,-0.0793,-0.0744,5.0862,0.005811,-0.006767,59.5527,0.005856,-0.006077,59.9669,-0.040355,-0.019004,5.0086,-0.038661,-0.019000,5.0862,-0.00056,-0.23078,-0.48774,0.97783,-0.48959,0.25125,0.00587,-0.22868,-0.46825,0.93886,-0.47172,0.24863,0.00060,-0.00002,-0.00565,0.00142,-0.04613,3.57435,0.44354,-2.12441,0.35874,0.37542,0.01412,-0.12898,-0.40753,-0.20195,-0.18175,0.11475,0.00083,0.00000,-0.00335,-0.00024,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
