t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,slip_l,slip_r,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
1.9200,-0.00274,0.04296,0.44622,0.99804,-0.00762,-0.00948,0.06141,0.00749,0.02950,0.28657,0.29530,0.01794,0.04619,2,0.02938,0,0.04900,0.01900,0.0068,0.0113,0.000560,-0.009475,62.8841,0.001972,-0.002316,47.4631,-0.009344,-0.019002,16.9883,-0.001950,-0.003661,17.6272,-0.11167,-0.15260,-0.56095,1.06830,-0.47454,0.33212,-0.12196,-0.16175,-0.51545,1.19810,-0.66660,0.23643,0.07923,0.01022,0.00014,0.02535,-0.07609,1.55298,0.38864,-1.89107,0.05328,-0.17959,-0.00436,0.41247,-0.28645,-0.73954,-0.02395,0.04518,0.02232,-0.00565,-0.01139,0.00346,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.9250,-0.00274,0.04322,0.44622,0.99803,-0.00766,-0.00950,0.06149,0.00749,0.02970,0.28657,0.29530,0.01799,0.04639,2,0.02939,0,0.04900,0.01900,0.0090,0.0087,0.000576,-0.009213,62.9900,0.001975,-0.002227,47.5299,-0.009413,-0.019002,16.9119,-0.001973,-0.003650,17.5740,-0.11180,-0.15317,-0.56067,1.06782,-0.47430,0.32994,-0.12207,-0.16258,-0.51498,1.19754,-0.66651,0.23696,0.07929,0.01003,-0.00006,0.02545,-0.07760,1.54900,0.39058,-1.89209,0.05382,-0.18692,-0.00515,0.42429,-0.28713,-0.73627,-0.02387,0.04651,0.02234,-0.00562,-0.01178,0.00342,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.9300,-0.00274,0.04349,0.44622,0.99803,-0.00770,-0.00953,0.06157,0.00749,0.02991,0.28657,0.29530,0.01803,0.04660,2,0.02941,0,0.04900,0.01900,0.0109,0.0065,0.000590,-0.008979,63.0949,0.001976,-0.002139,47.5935,-0.009491,-0.019002,16.8339,-0.001999,-0.003639,17.5189,-0.11193,-0.15372,-0.56038,1.06736,-0.47405,0.32761,-0.12218,-0.16341,-0.51451,1.19696,-0.66641,0.23750,0.07935,0.00985,-0.00027,0.02554,-0.07939,1.54514,0.39248,-1.89318,0.05418,-0.19284,-0.00610,0.43685,-0.28792,-0.73301,-0.02394,0.04794,0.02233,-0.00557,-0.01225,0.00336,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.9350,-0.00274,0.04376,0.44622,0.99802,-0.00774,-0.00955,0.06165,0.00749,0.03011,0.28658,0.29530,0.01807,0.04681,2,0.02943,0,0.04900,0.01900,0.0124,0.0062,0.000604,-0.008772,63.1994,0.001976,-0.002058,47.6520,-0.009574,-0.019002,16.7557,-0.002028,-0.003629,17.4629,-0.11206,-0.15426,-0.56010,1.06689,-0.47381,0.32514,-0.12228,-0.16425,-0.51405,1.19638,-0.66630,0.23803,0.07942,0.00967,-0.00047,0.02564,-0.08129,1.54204,0.39435,-1.89438,0.05444,-0.19677,-0.00710,0.44908,-0.28874,-0.72985,-0.02411,0.04934,0.02230,-0.00551,-0.01276,0.00329,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.9400,-0.00274,0.04403,0.44622,0.99802,-0.00779,-0.00957,0.06172,0.00749,0.03032,0.28658,0.29530,0.01811,0.04702,2,0.02944,0,0.04900,0.01900,0.0137,0.0084,0.000616,-0.008582,63.3042,0.001975,-0.001985,47.7057,-0.009659,-0.019002,16.6782,-0.002059,-0.003618,17.4068,-0.11219,-0.15480,-0.55982,1.06643,-0.47357,0.32257,-0.12237,-0.16508,-0.51358,1.19578,-0.66618,0.23857,0.07948,0.00949,-0.00068,0.02573,-0.08317,1.53983,0.39619,-1.89565,0.05467,-0.19891,-0.00809,0.46035,-0.28953,-0.72681,-0.02432,0.05065,0.02226,-0.00543,-0.01327,0.00322,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.9450,-0.00274,0.04430,0.44622,0.99801,-0.00783,-0.00959,0.06179,0.00749,0.03052,0.28658,0.29530,0.01814,0.04724,2,0.02946,0,0.04900,0.01900,0.0147,0.0114,0.000629,-0.008395,63.4094,0.001974,-0.001920,47.7563,-0.009744,-0.019002,16.6019,-0.002092,-0.003607,17.3511,-0.11231,-0.15534,-0.55955,1.06596,-0.47332,0.31992,-0.12247,-0.16592,-0.51312,1.19518,-0.66604,0.23911,0.07954,0.00932,-0.00088,0.02583,-0.08495,1.53824,0.39802,-1.89698,0.05495,-0.20000,-0.00905,0.47060,-0.29025,-0.72385,-0.02454,0.05186,0.02221,-0.00535,-0.01375,0.00314,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.9500,-0.00274,0.04457,0.44623,0.99801,-0.00787,-0.00961,0.06186,0.00749,0.03073,0.28659,0.29530,0.01818,0.04745,2,0.02948,0,0.04900,0.01900,0.0157,0.0146,0.000642,-0.008200,63.5153,0.001972,-0.001858,47.8056,-0.009827,-0.019002,16.5266,-0.002125,-0.003596,17.2963,-0.11243,-0.15587,-0.55927,1.06549,-0.47307,0.31722,-0.12256,-0.16675,-0.51265,1.19456,-0.66590,0.23966,0.07959,0.00915,-0.00109,0.02592,-0.08663,1.53681,0.39988,-1.89830,0.05531,-0.20089,-0.00997,0.48017,-0.29087,-0.72094,-0.02472,0.05302,0.02217,-0.00526,-0.01421,0.00307,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.9550,-0.00274,0.04484,0.44623,0.99800,-0.00791,-0.00963,0.06193,0.00749,0.03094,0.28659,0.29530,0.01821,0.04767,2,0.02950,0,0.04900,0.01900,0.0169,0.0178,0.000656,-0.007989,63.6217,0.001972,-0.001795,47.8556,-0.009907,-0.019002,16.4519,-0.002157,-0.003586,17.2421,-0.11255,-0.15641,-0.55898,1.06502,-0.47282,0.31447,-0.12265,-0.16759,-0.51218,1.19393,-0.66575,0.24021,0.07965,0.00898,-0.00130,0.02601,-0.08825,1.53508,0.40176,-1.89959,0.05577,-0.20230,-0.01088,0.48959,-0.29141,-0.71801,-0.02486,0.05417,0.02214,-0.00517,-0.01466,0.00300,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.9600,-0.00274,0.04512,0.44623,0.99800,-0.00795,-0.00965,0.06200,0.00749,0.03115,0.28659,0.29530,0.01825,0.04789,2,0.02951,0,0.04900,0.01900,0.0183,0.0210,0.000670,-0.007761,63.7284,0.001972,-0.001727,47.9072,-0.009984,-0.019002,16.3774,-0.002188,-0.003575,17.1883,-0.11267,-0.15694,-0.55870,1.06454,-0.47257,0.31167,-0.12274,-0.16844,-0.51171,1.19329,-0.66559,0.24076,0.07970,0.00882,-0.00152,0.02611,-0.08989,1.53271,0.40367,-1.90083,0.05630,-0.20458,-0.01183,0.49936,-0.29188,-0.71504,-0.02495,0.05539,0.02210,-0.00508,-0.01510,0.00292,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.9650,-0.00274,0.04539,0.44624,0.99799,-0.00800,-0.00967,0.06206,0.00749,0.03136,0.28660,0.29530,0.01828,0.04810,2,0.02953,0,0.04900,0.01900,0.0198,0.0243,0.000685,-0.007518,63.8351,0.001972,-0.001654,47.9606,-0.010061,-0.019002,16.3027,-0.002218,-0.003565,17.1347,-0.11279,-0.15747,-0.55842,1.06405,-0.47231,0.30880,-0.12283,-0.16928,-0.51124,1.19264,-0.66542,0.24133,0.07976,0.00866,-0.00173,0.02620,-0.09160,1.52958,0.40562,-1.90203,0.05688,-0.20773,-0.01283,0.50981,-0.29233,-0.71201,-0.02503,0.05670,0.02206,-0.00498,-0.01555,0.00284,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.9700,-0.00274,0.04567,0.44624,0.99799,-0.00804,-0.00969,0.06213,0.00750,0.03157,0.28660,0.29530,0.01831,0.04832,2,0.02955,0,0.04900,0.01900,0.0215,0.0280,0.000701,-0.007266,63.9416,0.001973,-0.001575,48.0151,-0.010136,-0.019002,16.2276,-0.002248,-0.003555,17.0810,-0.11291,-0.15800,-0.55814,1.06356,-0.47205,0.30584,-0.12292,-0.17012,-0.51077,1.19197,-0.66524,0.24189,0.07981,0.00850,-0.00195,0.02629,-0.09341,1.52575,0.40759,-1.90318,0.05748,-0.21149,-0.01390,0.52104,-0.29276,-0.70891,-0.02510,0.05811,0.02200,-0.00487,-0.01602,0.00276,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.9750,-0.00274,0.04595,0.44624,0.99798,-0.00809,-0.00970,0.06219,0.00750,0.03179,0.28661,0.29530,0.01833,0.04854,2,0.02957,0,0.04900,0.01900,0.0233,0.0319,0.000718,-0.007010,64.0479,0.001974,-0.001493,48.0701,-0.010212,-0.019002,16.1522,-0.002277,-0.003545,17.0271,-0.11304,-0.15853,-0.55786,1.06306,-0.47178,0.30280,-0.12302,-0.17097,-0.51029,1.19129,-0.66505,0.24247,0.07985,0.00836,-0.00217,0.02637,-0.09533,1.52141,0.40959,-1.90431,0.05808,-0.21549,-0.01505,0.53296,-0.29318,-0.70578,-0.02518,0.05962,0.02194,-0.00476,-0.01653,0.00267,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.9800,-0.00274,0.04623,0.44625,0.99798,-0.00813,-0.00972,0.06226,0.00750,0.03200,0.28661,0.29530,0.01836,0.04876,2,0.02958,0,0.04900,0.01900,0.0251,0.0361,0.000735,-0.006754,64.1538,0.001975,-0.001408,48.1247,-0.010288,-0.019002,16.0767,-0.002306,-0.003536,16.9730,-0.11317,-0.15904,-0.55758,1.06256,-0.47150,0.29965,-0.12312,-0.17182,-0.50981,1.19059,-0.66485,0.24305,0.07990,0.00821,-0.00239,0.02646,-0.09735,1.51674,0.41160,-1.90544,0.05867,-0.21941,-0.01626,0.54537,-0.29360,-0.70262,-0.02527,0.06120,0.02186,-0.00464,-0.01706,0.00258,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.9850,-0.00274,0.04651,0.44625,0.99797,-0.00818,-0.00973,0.06232,0.00750,0.03222,0.28662,0.29530,0.01838,0.04899,2,0.02960,0,0.04900,0.01900,0.0269,0.0405,0.000752,-0.006499,64.2596,0.001976,-0.001322,48.1784,-0.010365,-0.019002,16.0012,-0.002335,-0.003527,16.9188,-0.11331,-0.15956,-0.55730,1.06206,-0.47122,0.29640,-0.12322,-0.17268,-0.50932,1.18988,-0.66464,0.24364,0.07994,0.00807,-0.00262,0.02654,-0.09944,1.51191,0.41362,-1.90658,0.05926,-0.22305,-0.01751,0.55805,-0.29401,-0.69947,-0.02537,0.06282,0.02177,-0.00451,-0.01761,0.00248,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.9900,-0.00273,0.04680,0.44626,0.99797,-0.00822,-0.00975,0.06239,0.00750,0.03244,0.28662,0.29530,0.01841,0.04921,2,0.02962,0,0.04900,0.01900,0.0286,0.0450,0.000770,-0.006243,64.3651,0.001978,-0.001237,48.2311,-0.010441,-0.019002,15.9260,-0.002364,-0.003518,16.8647,-0.11345,-0.16007,-0.55702,1.06155,-0.47094,0.29305,-0.12333,-0.17353,-0.50883,1.18916,-0.66442,0.24423,0.07998,0.00794,-0.00285,0.02663,-0.10156,1.50698,0.41565,-1.90772,0.05987,-0.22637,-0.01879,0.57085,-0.29439,-0.69632,-0.02547,0.06447,0.02167,-0.00438,-0.01817,0.00238,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.9950,-0.00273,0.04708,0.44626,0.99797,-0.00827,-0.00976,0.06246,0.00750,0.03265,0.28663,0.29530,0.01843,0.04944,2,0.02964,0,0.04900,0.01900,0.0303,0.0497,0.000787,-0.005986,64.4705,0.001979,-0.001152,48.2829,-0.010516,-0.019002,15.8511,-0.002392,-0.003509,16.8108,-0.11360,-0.16057,-0.55674,1.06104,-0.47065,0.28960,-0.12344,-0.17439,-0.50833,1.18842,-0.66420,0.24484,0.08001,0.00781,-0.00309,0.02671,-0.10370,1.50195,0.41770,-1.90886,0.06049,-0.22945,-0.02008,0.58370,-0.29473,-0.69319,-0.02557,0.06614,0.02155,-0.00424,-0.01874,0.00228,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.0000,-0.00273,0.04737,0.44627,0.99796,-0.00832,-0.00977,0.06254,0.00750,0.03287,0.28663,0.29530,0.01845,0.04967,2,0.02965,0,0.04900,0.01900,0.0320,0.0543,0.000805,-0.005724,64.5757,0.001980,-0.001066,48.3340,-0.010589,-0.019002,15.7767,-0.002421,-0.003501,16.7573,-0.11375,-0.16107,-0.55647,1.06051,-0.47035,0.28606,-0.12356,-0.17525,-0.50783,1.18767,-0.66396,0.24545,0.08004,0.00769,-0.00333,0.02679,-0.10585,1.49673,0.41976,-1.91000,0.06113,-0.23244,-0.02139,0.59662,-0.29502,-0.69006,-0.02567,0.06783,0.02142,-0.00410,-0.01931,0.00218,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.0050,-0.00273,0.04766,0.44627,0.99795,-0.00836,-0.00979,0.06261,0.00750,0.03310,0.28664,0.29530,0.01847,0.04990,2,0.02967,0,0.04900,0.01900,0.0337,0.0591,0.000824,-0.005456,64.6807,0.001982,-0.000980,48.3848,-0.010662,-0.019002,15.7027,-0.002449,-0.003493,16.7040,-0.11392,-0.16157,-0.55620,1.05999,-0.47004,0.28242,-0.12370,-0.17612,-0.50732,1.18690,-0.66372,0.24607,0.08006,0.00758,-0.00357,0.02686,-0.10800,1.49124,0.42184,-1.91112,0.06180,-0.23549,-0.02272,0.60971,-0.29528,-0.68694,-0.02575,0.06956,0.02129,-0.00396,-0.01988,0.00208,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.0100,-0.00273,0.04795,0.44628,0.99795,-0.00841,-0.00980,0.06269,0.00750,0.03332,0.28665,0.29530,0.01849,0.05013,2,0.02969,0,0.04900,0.01900,0.0352,0.0640,0.000842,-0.005191,64.7848,0.001984,-0.000889,48.4385,-0.010733,-0.019002,15.6288,-0.002475,-0.003485,16.6505,-0.11410,-0.16206,-0.55592,1.05945,-0.46972,0.27869,-0.12383,-0.17698,-0.50680,1.18612,-0.66347,0.24670,0.08008,0.00748,-0.00383,0.02694,-0.11019,1.48551,0.42391,-1.91219,0.06247,-0.23815,-0.02406,0.62282,-0.29549,-0.68384,-0.02581,0.07128,0.02109,-0.00364,-0.02046,0.00197,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.0150,-0.00272,0.04824,0.44628,0.99794,-0.00846,-0.00981,0.06278,0.00750,0.03354,0.28665,0.29530,0.01850,0.05036,2,0.02971,0,0.04900,0.01900,0.0370,0.0689,0.000861,-0.004922,64.8884,0.001986,-0.000801,48.4881,-0.010803,-0.019002,15.5553,-0.002502,-0.003478,16.5976,-0.11428,-0.16254,-0.55565,1.05891,-0.46940,0.27488,-0.12398,-0.17785,-0.50627,1.18532,-0.66321,0.24734,0.08009,0.00739,-0.00408,0.02701,-0.11238,1.47956,0.42599,-1.91323,0.06316,-0.24072,-0.02540,0.63589,-0.29566,-0.68075,-0.02586,0.07298,0.02086,-0.00326,-0.02103,0.00187,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.0200,-0.00272,0.04853,0.44629,0.99794,-0.00851,-0.00982,0.06287,0.00750,0.03377,0.28666,0.29530,0.01852,0.05060,2,0.02972,0,0.04900,0.01900,0.0388,0.0737,0.000880,-0.004638,64.9918,0.001988,-0.000712,48.5369,-0.010871,-0.019002,15.4824,-0.002528,-0.003470,16.5453,-0.11448,-0.16303,-0.55538,1.05836,-0.46906,0.27098,-0.12414,-0.17872,-0.50574,1.18450,-0.66294,0.24798,0.08009,0.00732,-0.00435,0.02708,-0.11457,1.47315,0.42810,-1.91425,0.06389,-0.24380,-0.02676,0.64925,-0.29578,-0.67765,-0.02589,0.07476,0.02064,-0.00292,-0.02161,0.00176,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.0250,-0.00272,0.04883,0.44629,0.99793,-0.00857,-0.00983,0.06296,0.00751,0.03400,0.28667,0.29530,0.01853,0.05083,2,0.02974,0,0.04900,0.01900,0.0408,0.0787,0.000900,-0.004342,65.0949,0.001991,-0.000619,48.5862,-0.010937,-0.019002,15.4098,-0.002554,-0.003463,16.4935,-0.11469,-0.16350,-0.55512,1.05780,-0.46872,0.26698,-0.12432,-0.17959,-0.50520,1.18366,-0.66267,0.24864,0.08009,0.00726,-0.00462,0.02715,-0.11679,1.46613,0.43026,-1.91524,0.06463,-0.24747,-0.02816,0.66316,-0.29586,-0.67452,-0.02591,0.07661,0.02042,-0.00259,-0.02220,0.00165,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.0300,-0.00272,0.04912,0.44630,0.99792,-0.00862,-0.00984,0.06306,0.00751,0.03423,0.28667,0.29530,0.01854,0.05107,2,0.02976,0,0.04900,0.01900,0.0429,0.0839,0.000920,-0.004037,65.1973,0.001993,-0.000521,48.6359,-0.011002,-0.019002,15.3375,-0.002578,-0.003457,16.4418,-0.11491,-0.16398,-0.55485,1.05723,-0.46836,0.26288,-0.12450,-0.18047,-0.50464,1.18281,-0.66238,0.24931,0.08008,0.00722,-0.00489,0.02722,-0.11907,1.45847,0.43245,-1.91620,0.06539,-0.25162,-0.02961,0.67775,-0.29591,-0.67135,-0.02592,0.07857,0.02019,-0.00229,-0.02281,0.00155,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.0350,-0.00271,0.04942,0.44631,0.99792,-0.00867,-0.00985,0.06316,0.00751,0.03446,0.28668,0.29530,0.01855,0.05131,2,0.02977,0,0.04900,0.01900,0.0451,0.0894,0.000940,-0.003724,65.2991,0.001996,-0.000419,48.6855,-0.011066,-0.019002,15.2655,-0.002602,-0.003451,16.3904,-0.11515,-0.16444,-0.55458,1.05665,-0.46799,0.25866,-0.12469,-0.18135,-0.50408,1.18194,-0.66209,0.24999,0.08006,0.00718,-0.00518,0.02728,-0.12144,1.45025,0.43468,-1.91713,0.06614,-0.25604,-0.03112,0.69301,-0.29594,-0.66815,-0.02594,0.08062,0.01997,-0.00201,-0.02344,0.00144,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.0400,-0.00271,0.04973,0.44632,0.99791,-0.00873,-0.00986,0.06327,0.00751,0.03469,0.28669,0.29530,0.01856,0.05155,2,0.02979,0,0.04900,0.01900,0.0473,0.0951,0.000961,-0.003407,65.4000,0.001999,-0.000315,48.7346,-0.011130,-0.019003,15.1940,-0.002625,-0.003445,16.3393,-0.11540,-0.16490,-0.55432,1.05606,-0.46761,0.25432,-0.12490,-0.18223,-0.50350,1.18106,-0.66179,0.25068,0.08003,0.00715,-0.00547,0.02735,-0.12389,1.44157,0.43694,-1.91804,0.06689,-0.26050,-0.03268,0.70884,-0.29594,-0.66493,-0.02594,0.08276,0.01973,-0.00175,-0.02410,0.00133,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.0450,-0.00271,0.05003,0.44632,0.99790,-0.00878,-0.00987,0.06338,0.00751,0.03492,0.28670,0.29530,0.01867,0.05179,2,0.02981,0,0.04900,0.01900,0.0495,0.1011,0.000982,-0.003089,65.5001,0.002002,-0.000209,48.7827,-0.011192,-0.019001,15.1230,-0.002648,-0.003440,16.2884,-0.11567,-0.16536,-0.55406,1.05546,-0.46722,0.24985,-0.12513,-0.18312,-0.50292,1.18015,-0.66148,0.25138,0.08000,0.00714,-0.00577,0.02741,-0.12640,1.43256,0.43923,-1.91893,0.06764,-0.26481,-0.03428,0.72507,-0.29590,-0.66171,-0.02595,0.08494,0.01949,-0.00149,-0.02478,0.00122,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.0500,-0.00270,0.05033,0.44633,0.99789,-0.00884,-0.00987,0.06351,0.00751,0.03516,0.28670,0.29530,0.01878,0.05204,2,0.02983,0,0.04900,0.01900,0.0517,0.1073,0.001002,-0.002767,65.5993,0.002004,-0.000101,48.8299,-0.011253,-0.019002,15.0527,-0.002671,-0.003436,16.2379,-0.11595,-0.16581,-0.55380,1.05486,-0.46682,0.24525,-0.12537,-0.18401,-0.50232,1.17923,-0.66117,0.25209,0.07996,0.00713,-0.00608,0.02747,-0.12895,1.42327,0.44156,-1.91981,0.06839,-0.26895,-0.03592,0.74160,-0.29582,-0.65849,-0.02594,0.08720,0.01925,-0.00125,-0.02548,0.00111,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.0550,-0.00270,0.05064,0.44634,0.99788,-0.00889,-0.00988,0.06363,0.00751,0.03540,0.28671,0.29530,0.01889,0.05229,2,0.02984,0,0.04900,0.01900,0.0539,0.1136,0.001023,-0.002441,65.6975,0.002007,0.000007,48.8759,-0.011311,-0.019002,14.9832,-0.002692,-0.003432,16.1880,-0.11625,-0.16625,-0.55354,1.05424,-0.46641,0.24053,-0.12562,-0.18491,-0.50171,1.17829,-0.66084,0.25282,0.07992,0.00713,-0.00640,0.02752,-0.13153,1.41369,0.44390,-1.92066,0.06916,-0.27294,-0.03759,0.75838,-0.29569,-0.65528,-0.02592,0.08950,0.01899,-0.00102,-0.02619,0.00099,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.0600,-0.00270,0.05095,0.44635,0.99788,-0.00895,-0.00989,0.06377,0.00752,0.03564,0.28672,0.29530,0.01901,0.05254,2,0.02986,0,0.04900,0.01900,0.0561,0.1200,0.001044,-0.002161,65.7936,0.002010,0.000117,48.9211,-0.011366,-0.018767,14.9156,-0.002713,-0.003428,16.1386,-0.11656,-0.16669,-0.55328,1.05360,-0.46598,0.23571,-0.12589,-0.18581,-0.50109,1.17733,-0.66052,0.25354,0.07986,0.00714,-0.00672,0.02758,-0.13417,1.40672,0.44624,-1.92148,0.06990,-0.27358,-0.03925,0.77232,-0.29551,-0.65211,-0.02587,0.08842,0.01874,-0.00079,-0.02691,0.00089,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.0650,-0.00269,0.05126,0.44635,0.99787,-0.00901,-0.00990,0.06391,0.00752,0.03588,0.28673,0.29530,0.01913,0.05279,2,0.02987,0,0.04900,0.01900,0.0576,0.1240,0.001065,-0.001916,65.8873,0.002013,0.000210,48.9611,-0.011411,-0.018301,14.8505,-0.002735,-0.003373,16.0943,-0.11689,-0.16713,-0.55301,1.05295,-0.46553,0.23084,-0.12618,-0.18670,-0.50046,1.17636,-0.66018,0.25419,0.07981,0.00716,-0.00706,0.02763,-0.13642,1.40434,0.44842,-1.92224,0.07063,-0.27077,-0.04066,0.78128,-0.29526,-0.64907,-0.02584,0.08334,0.01841,-0.00059,-0.02757,0.00078,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.0700,-0.00269,0.05157,0.44636,0.99786,-0.00907,-0.00990,0.06406,0.00752,0.03612,0.28673,0.29530,0.01925,0.05304,2,0.02989,0,0.04900,0.01900,0.0585,0.1254,0.001086,-0.001632,65.9791,0.002017,0.000290,48.9970,-0.011440,-0.017890,14.7868,-0.002757,-0.003259,16.0553,-0.11724,-0.16757,-0.55275,1.05228,-0.46507,0.22595,-0.12648,-0.18759,-0.49982,1.17538,-0.65985,0.25474,0.07974,0.00719,-0.00741,0.02768,-0.13786,1.40397,0.45040,-1.92291,0.07138,-0.26903,-0.04162,0.78786,-0.29497,-0.64616,-0.02591,0.07815,0.01795,-0.00041,-0.02814,0.00069,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.0750,-0.00269,0.05189,0.44637,0.99784,-0.00913,-0.00991,0.06422,0.00752,0.03637,0.28674,0.29530,0.01937,0.05330,2,0.02991,0,0.04900,0.01900,0.0596,0.1274,0.001108,-0.001323,66.0685,0.002022,0.000378,49.0345,-0.011459,-0.017458,14.7242,-0.002777,-0.003148,16.0160,-0.11760,-0.16802,-0.55247,1.05159,-0.46459,0.22105,-0.12680,-0.18846,-0.49918,1.17440,-0.65952,0.25516,0.07968,0.00723,-0.00777,0.02773,-0.13881,1.40450,0.45224,-1.92348,0.07209,-0.26838,-0.04225,0.79331,-0.29467,-0.64334,-0.02603,0.07245,0.01739,-0.00025,-0.02864,0.00061,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
