t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
3.2100,0.00017,0.09509,0.46637,0.99820,-0.02714,-0.00991,-0.05260,0.00978,0.07098,0.30550,0.30051,0.05200,0.07745,1,0.04638,1,0.04900,0.01900,0.000000,0.000000,0.0000,-0.048969,-0.018854,47.2842,0.000000,0.000000,0.0000,0.048659,-0.018950,23.7797,-0.07761,-0.22845,-0.43904,0.89872,-0.45458,0.40011,0.25023,-0.19363,-0.52574,0.95301,-0.11542,0.31605,-0.00573,-0.02634,-0.03693,-0.01560,-3.88567,4.29149,3.99557,-0.58973,0.09188,1.14017,1.30758,-1.01778,-1.82056,-1.03762,1.13202,0.64945,0.88912,-0.57354,3.86631,0.61411,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.2150,-0.00025,0.09554,0.46636,0.99818,-0.03005,-0.01209,-0.05080,0.01019,0.07116,0.30608,0.30051,0.05317,0.07734,1,0.04791,1,0.04900,0.01900,0.000000,0.000000,0.0000,-0.048978,-0.018880,47.0675,0.000000,0.000000,0.0000,0.048680,-0.018943,20.1011,-0.07665,-0.22049,-0.45841,0.96362,-0.52072,0.33887,0.23130,-0.18328,-0.54059,0.98972,-0.16741,0.24312,-0.02277,0.00543,-0.03477,-0.01436,2.01022,2.55431,-8.65887,8.28769,-5.50457,-3.67609,-2.55517,1.10617,0.60372,1.15851,-6.00000,-6.00000,-1.37708,3.90637,0.21457,0.57931,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.2200,-0.00057,0.09600,0.46615,0.99821,-0.03337,-0.01288,-0.04798,0.01057,0.07133,0.30662,0.30051,0.05881,0.07837,1,0.04919,0,0.04900,0.01900,-0.047552,0.023342,76.4271,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.07532,-0.20879,-0.47869,1.02246,-0.62870,0.25919,0.20405,-0.17166,-0.55729,1.02614,-0.23435,0.16614,-0.04627,0.05128,-0.03276,-0.01074,0.23153,3.83291,-5.53700,-9.57728,-6.34503,-2.15465,-1.28454,-0.92786,0.84987,1.34633,-0.57337,-0.73261,-0.63346,0.71480,-0.34327,0.04141,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.2250,-0.00067,0.09639,0.46613,0.99824,-0.03569,-0.01280,-0.04554,0.01095,0.07151,0.30692,0.30051,0.06547,0.07957,1,0.05037,1,0.04900,0.01900,0.000000,0.000000,0.0000,-0.048995,0.018999,78.7495,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.07053,-0.19957,-0.48483,1.04224,-0.71181,0.20549,0.17703,-0.16414,-0.57205,1.05140,-0.27758,0.12434,-0.06451,0.08837,-0.03150,-0.00771,0.23153,3.83291,-5.53700,-9.57728,-6.34503,-2.15465,-1.28454,-0.92786,0.84987,1.34633,-0.57337,-0.73261,-0.63346,0.71480,-0.34327,0.04141,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.2300,-0.00073,0.09675,0.46613,0.99828,-0.03736,-0.01214,-0.04360,0.01125,0.07170,0.30718,0.30051,0.07017,0.08038,1,0.05145,0,0.04900,0.01900,0.061777,-0.031861,23.9236,-0.048759,0.012748,103.4789,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.05144,-0.19351,-0.49045,1.05222,-0.74633,0.18639,0.15397,-0.15904,-0.58591,1.07248,-0.31345,0.09502,-0.08023,0.12213,-0.03422,-0.00530,2.41971,0.51116,-1.86779,-2.06048,0.08522,0.68998,-0.42388,0.51370,0.54043,1.05701,-0.89678,-0.69548,-1.26982,0.59625,-1.41887,-0.15026,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.2350,-0.00080,0.09709,0.46604,0.99830,-0.03873,-0.01137,-0.04210,0.01152,0.07192,0.30739,0.30051,0.07363,0.08092,1,0.05238,0,0.04900,0.01900,0.049001,-0.019001,39.4191,-0.048885,-0.016393,20.8707,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.02307,-0.18959,-0.49692,1.05491,-0.74208,0.19104,0.13667,-0.15505,-0.59852,1.09139,-0.34455,0.07009,-0.09399,0.15290,-0.03947,-0.00327,0.85376,1.13991,-0.32989,-1.90987,0.84084,1.09494,-0.12114,0.40380,-0.21767,0.78498,-0.67562,-0.69525,-0.38052,0.69449,-0.17226,0.05053,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.2400,-0.00084,0.09742,0.46590,0.99832,-0.03986,-0.01056,-0.04074,0.01180,0.07215,0.30747,0.30051,0.07648,0.08117,1,0.05318,0,0.04900,0.01900,0.028858,-0.019011,52.2086,-0.048898,-0.019039,31.7712,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.00998,-0.18734,-0.50396,1.05183,-0.71174,0.21084,0.12288,-0.15192,-0.60970,1.10818,-0.37131,0.04688,-0.10600,0.18025,-0.04441,-0.00150,1.19004,2.51991,-0.62514,-3.02159,0.85695,1.69726,-0.26682,-0.10760,-0.18328,0.74834,-0.63261,-0.67623,-0.39926,0.67775,-0.00453,0.06809,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.2450,-0.00083,0.09777,0.46574,0.99835,-0.04089,-0.00972,-0.03911,0.01210,0.07241,0.30747,0.30051,0.07883,0.08121,1,0.05387,0,0.04900,0.01900,0.012340,-0.019004,59.3795,-0.048910,-0.019030,43.3152,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.03833,-0.18624,-0.51203,1.04469,-0.66785,0.23639,0.11067,-0.14926,-0.61892,1.12288,-0.39593,0.02491,-0.11755,0.20614,-0.04808,-0.00012,1.50061,3.17257,-1.21592,-4.28665,-0.08745,2.08418,-0.28735,-0.26891,-0.10296,0.72298,-0.62982,-0.63941,-0.57155,0.64978,-0.00855,0.05485,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.2500,-0.00075,0.09816,0.46558,0.99839,-0.04205,-0.00877,-0.03695,0.01242,0.07267,0.30741,0.30051,0.08099,0.08108,1,0.05446,0,0.04900,0.01900,0.017645,-0.017081,63.5674,-0.048933,-0.019015,56.8959,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05835,-0.18526,-0.52107,1.03553,-0.62023,0.26114,0.09817,-0.14637,-0.62610,1.13516,-0.41948,0.00400,-0.12937,0.23249,-0.04957,0.00064,3.53873,3.94805,-2.13173,-5.35259,-0.96410,2.04720,-0.56338,-0.66737,0.04765,0.67609,-0.62309,-0.60949,-0.84562,0.62463,0.23139,0.05671,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.2550,-0.00058,0.09857,0.46542,0.99844,-0.04339,-0.00768,-0.03436,0.01273,0.07291,0.30734,0.30051,0.08343,0.08085,1,0.05496,0,0.04900,0.01900,0.016620,-0.011193,64.5004,-0.048957,-0.019004,61.9959,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.07248,-0.18357,-0.52994,1.02486,-0.57301,0.28110,0.08480,-0.14301,-0.63150,1.14503,-0.44214,-0.01593,-0.14151,0.25927,-0.04877,0.00066,3.34667,3.62244,-1.96249,-5.38325,-1.17492,1.54740,-0.57060,-0.61820,0.01753,0.59376,-0.60195,-0.58074,-0.93438,0.61208,0.29858,0.03441,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.2600,-0.00035,0.09900,0.46527,0.99847,-0.04489,-0.00650,-0.03149,0.01302,0.07314,0.30725,0.30051,0.08625,0.08070,1,0.05537,0,0.04900,0.01900,0.023228,-0.005498,65.6831,-0.048976,-0.018997,60.1938,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.08225,-0.18083,-0.53798,1.01189,-0.52592,0.29369,0.07081,-0.13924,-0.63526,1.15281,-0.46393,-0.03490,-0.15368,0.28571,-0.04591,0.00004,3.32045,3.37284,-1.62580,-5.05925,-0.94024,1.00661,-0.57092,-0.56944,0.00326,0.52446,-0.58134,-0.55297,-0.98183,0.60399,0.37629,0.01622,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.2650,-0.00006,0.09944,0.46511,0.99850,-0.04647,-0.00534,-0.02851,0.01331,0.07338,0.30713,0.30051,0.08937,0.08073,1,0.05569,0,0.04900,0.01900,0.029417,-0.000020,68.8534,-0.048988,-0.018996,54.8129,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.08850,-0.17672,-0.54437,0.99471,-0.47656,0.29481,0.05673,-0.13528,-0.63749,1.15897,-0.48478,-0.05295,-0.16566,0.31131,-0.04174,-0.00074,2.28342,3.11081,-0.91800,-4.48665,-0.39065,0.44984,-0.49599,-0.44715,-0.06873,0.45663,-0.55523,-0.52677,-0.82292,0.61839,0.25862,-0.02233,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.2700,0.00025,0.09988,0.46492,0.99851,-0.04803,-0.00435,-0.02558,0.01359,0.07364,0.30696,0.30051,0.09264,0.08102,1,0.05594,0,0.04900,0.01900,0.032156,0.003270,75.1351,-0.048996,-0.018997,48.9288,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.09159,-0.17140,-0.54840,0.97169,-0.42240,0.28351,0.04326,-0.13144,-0.63823,1.16401,-0.50457,-0.07011,-0.17724,0.33559,-0.03731,-0.00124,0.97601,3.07895,-0.21495,-4.07669,0.09229,-0.00702,-0.39023,-0.32744,-0.14047,0.40500,-0.52557,-0.50112,-0.61209,0.63815,0.07383,-0.04283,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.2750,0.00057,0.10033,0.46474,0.99852,-0.04938,-0.00345,-0.02275,0.01390,0.07391,0.30671,0.30051,0.09585,0.08157,1,0.05614,1,0.04900,0.01900,0.049000,0.019000,34.1491,0.006236,-0.018999,76.8977,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.09147,-0.16653,-0.55132,0.95240,-0.37939,0.26761,0.03030,-0.12834,-0.63792,1.16803,-0.52345,-0.08673,-0.18791,0.35750,-0.03305,-0.00153,0.97601,3.07895,-0.21495,-4.07669,0.09229,-0.00702,-0.39023,-0.32744,-0.14047,0.40500,-0.52557,-0.50112,-0.61209,0.63815,0.07383,-0.04283,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.2800,0.00087,0.10077,0.46463,0.99854,-0.05030,-0.00261,-0.01949,0.01416,0.07420,0.30649,0.30051,0.09862,0.08219,1,0.05631,0,0.04900,0.01900,0.045336,0.008092,71.0275,0.009757,-0.002338,94.6864,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.08668,-0.16386,-0.55489,0.94125,-0.35269,0.25765,0.01794,-0.12676,-0.63640,1.17102,-0.54101,-0.10254,-0.19746,0.37656,-0.02936,-0.00169,-2.20916,2.68980,1.54844,-2.01745,1.66880,-0.41901,-0.13772,-0.15640,-0.34800,0.32216,-0.46015,-0.46412,-0.05468,0.56466,-0.41022,-0.08480,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.2850,0.00112,0.10119,0.46457,0.99859,-0.05070,-0.00187,-0.01554,0.01437,0.07448,0.30637,0.30051,0.10052,0.08260,1,0.05645,1,0.04900,0.01900,0.032365,0.018992,61.4953,0.021304,0.003224,87.7150,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.07713,-0.16319,-0.55885,0.93441,-0.33563,0.25275,0.00619,-0.12693,-0.63362,1.17335,-0.55745,-0.11783,-0.20654,0.39416,-0.02657,-0.00175,-2.20916,2.68980,1.54844,-2.01745,1.66880,-0.41901,-0.13772,-0.15640,-0.34800,0.32216,-0.46015,-0.46412,-0.05468,0.56466,-0.41022,-0.08480,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.2900,0.00133,0.10159,0.46455,0.99865,-0.05068,-0.00122,-0.01090,0.01454,0.07478,0.30633,0.30051,0.10137,0.08287,1,0.05657,0,0.04900,0.01900,0.032364,0.019011,52.7250,0.023422,0.004038,85.3531,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.06359,-0.16397,-0.56308,0.93053,-0.32517,0.25105,-0.00533,-0.12857,-0.62990,1.17537,-0.57255,-0.13241,-0.21513,0.41023,-0.02462,-0.00174,-2.70235,2.78476,1.36195,-1.68940,0.64254,-0.50869,-0.20785,-0.48034,-0.36490,0.28850,-0.38911,-0.42900,0.05622,0.47921,-0.44359,-0.07413,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.2950,0.00152,0.10197,0.46453,0.99871,-0.05036,-0.00068,-0.00567,0.01467,0.07508,0.30633,0.30051,0.10136,0.08304,1,0.05666,0,0.04900,0.01900,0.027635,0.019011,50.9379,0.007151,0.008577,68.7940,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.04768,-0.16575,-0.56709,0.92850,-0.31957,0.25129,-0.01701,-0.13131,-0.62545,1.17722,-0.58609,-0.14615,-0.22305,0.42461,-0.02339,-0.00168,-2.29034,3.18919,1.11396,-1.88194,0.23208,-0.39718,-0.28893,-0.62986,-0.31048,0.29282,-0.34820,-0.40484,0.04287,0.42942,-0.37004,-0.05955,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.3000,0.00169,0.10233,0.46450,0.99876,-0.04980,-0.00024,0.00004,0.01479,0.07539,0.30634,0.30051,0.10075,0.08314,1,0.05672,1,0.04900,0.01900,0.049000,0.019000,5.1085,0.002722,0.008509,63.9281,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.02823,-0.16786,-0.57033,0.92664,-0.31804,0.25285,-0.02890,-0.13497,-0.62042,1.17903,-0.59859,-0.15944,-0.23032,0.43797,-0.02282,-0.00160,-2.29034,3.18919,1.11396,-1.88194,0.23208,-0.39718,-0.28893,-0.62986,-0.31048,0.29282,-0.34820,-0.40484,0.04287,0.42942,-0.37004,-0.05955,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.3050,0.00184,0.10266,0.46446,0.99878,-0.04906,0.00012,0.00621,0.01488,0.07569,0.30634,0.30051,0.09963,0.08325,1,0.05676,0,0.04900,0.01900,0.017929,0.019011,53.4776,0.001259,0.008449,64.6807,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.00785,-0.17047,-0.57292,0.92465,-0.31827,0.25522,-0.04104,-0.13931,-0.61477,1.18058,-0.60987,-0.17211,-0.23690,0.45009,-0.02274,-0.00149,-2.05018,3.75636,1.07762,-2.07027,-0.12290,-0.35140,-0.33769,-0.73856,-0.23461,0.29990,-0.28816,-0.37269,0.06060,0.36422,-0.29989,-0.04142,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.3100,0.00198,0.10297,0.46443,0.99875,-0.04822,0.00041,0.01278,0.01497,0.07599,0.30632,0.30051,0.09816,0.08333,1,0.05677,0,0.04900,0.01900,0.018531,0.019011,53.9374,-0.006037,0.008740,63.7488,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.01140,-0.17361,-0.57494,0.92231,-0.31863,0.25812,-0.05314,-0.14410,-0.60846,1.18170,-0.61983,-0.18397,-0.24290,0.46076,-0.02294,-0.00137,-1.62944,3.82847,1.00725,-2.15784,-0.15886,-0.35436,-0.30837,-0.69871,-0.17842,0.29501,-0.25582,-0.34675,-0.02581,0.31066,-0.22582,-0.03011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.3150,0.00210,0.10327,0.46439,0.99869,-0.04729,0.00065,0.01972,0.01505,0.07628,0.30631,0.30051,0.09646,0.08335,1,0.05677,1,0.04900,0.01900,0.049000,0.019000,6.2504,-0.005909,0.008747,63.1149,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.02989,-0.17710,-0.57657,0.91940,-0.31851,0.26133,-0.06512,-0.14925,-0.60158,1.18251,-0.62893,-0.19538,-0.24853,0.47056,-0.02334,-0.00125,-1.62944,3.82847,1.00725,-2.15784,-0.15886,-0.35436,-0.30837,-0.69871,-0.17842,0.29501,-0.25582,-0.34675,-0.02581,0.31066,-0.22582,-0.03011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.3200,0.00222,0.10354,0.46434,0.99856,-0.04629,0.00086,0.02704,0.01514,0.07656,0.30628,0.30051,0.09458,0.08334,1,0.05676,1,0.04900,0.01900,0.049000,0.019000,6.9350,-0.007047,0.008694,62.5465,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.04812,-0.18082,-0.57808,0.91596,-0.31756,0.26459,-0.07709,-0.15472,-0.59426,1.18320,-0.63757,-0.20663,-0.25392,0.48000,-0.02391,-0.00112,-1.62944,3.82847,1.00725,-2.15784,-0.15886,-0.35436,-0.30837,-0.69871,-0.17842,0.29501,-0.25582,-0.34675,-0.02581,0.31066,-0.22582,-0.03011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.3250,0.00234,0.10379,0.46429,0.99837,-0.04521,0.00106,0.03474,0.01522,0.07684,0.30625,0.30051,0.09253,0.08331,1,0.05674,1,0.04900,0.01900,0.049000,0.019000,7.7459,-0.008447,0.007962,62.7346,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.06631,-0.18470,-0.57975,0.91213,-0.31548,0.26747,-0.08916,-0.16046,-0.58660,1.18386,-0.64593,-0.21784,-0.25913,0.48929,-0.02463,-0.00101,-1.62944,3.82847,1.00725,-2.15784,-0.15886,-0.35436,-0.30837,-0.69871,-0.17842,0.29501,-0.25582,-0.34675,-0.02581,0.31066,-0.22582,-0.03011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.3300,0.00245,0.10402,0.46423,0.99811,-0.04407,0.00127,0.04280,0.01531,0.07712,0.30621,0.30051,0.09033,0.08328,1,0.05672,1,0.04900,0.01900,0.049000,0.019000,8.6449,-0.009282,0.007854,62.1133,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.08468,-0.18869,-0.58165,0.90789,-0.31225,0.26999,-0.10135,-0.16646,-0.57870,1.18456,-0.65411,-0.22902,-0.26417,0.49852,-0.02549,-0.00091,-1.62944,3.82847,1.00725,-2.15784,-0.15886,-0.35436,-0.30837,-0.69871,-0.17842,0.29501,-0.25582,-0.34675,-0.02581,0.31066,-0.22582,-0.03011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.3350,0.00256,0.10423,0.46415,0.99777,-0.04286,0.00151,0.05122,0.01540,0.07739,0.30615,0.30051,0.08798,0.08325,1,0.05671,1,0.04900,0.01900,0.049000,0.019000,9.6482,-0.010008,0.007757,61.6480,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.10338,-0.19274,-0.58384,0.90324,-0.30790,0.27222,-0.11302,-0.17273,-0.57054,1.18534,-0.66215,-0.24016,-0.26902,0.50771,-0.02642,-0.00078,-1.62944,3.82847,1.00725,-2.15784,-0.15886,-0.35436,-0.30837,-0.69871,-0.17842,0.29501,-0.25582,-0.34675,-0.02581,0.31066,-0.22582,-0.03011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.3400,0.00268,0.10442,0.46406,0.99734,-0.04163,0.00181,0.05988,0.01549,0.07766,0.30609,0.30051,0.08548,0.08321,1,0.05672,1,0.04900,0.01900,0.049000,0.019000,10.6707,-0.010568,0.007618,61.5845,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.12233,-0.19670,-0.58646,0.89830,-0.30254,0.27417,-0.12056,-0.17932,-0.56158,1.18623,-0.67000,-0.25122,-0.27358,0.51687,-0.02707,-0.00052,-1.62944,3.82847,1.00725,-2.15784,-0.15886,-0.35436,-0.30837,-0.69871,-0.17842,0.29501,-0.25582,-0.34675,-0.02581,0.31066,-0.22582,-0.03011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.3450,0.00281,0.10458,0.46395,0.99681,-0.04040,0.00220,0.06878,0.01558,0.07793,0.30601,0.30051,0.08292,0.08318,1,0.05674,1,0.04900,0.01900,0.049000,0.019000,11.6563,-0.010947,0.007440,61.5992,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.14162,-0.20047,-0.58964,0.89313,-0.29625,0.27585,-0.12464,-0.18592,-0.55202,1.18728,-0.67767,-0.26231,-0.27790,0.52604,-0.02751,-0.00038,-1.62944,3.82847,1.00725,-2.15784,-0.15886,-0.35436,-0.30837,-0.69871,-0.17842,0.29501,-0.25582,-0.34675,-0.02581,0.31066,-0.22582,-0.03011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.3500,0.00296,0.10473,0.46383,0.99618,-0.03917,0.00271,0.07795,0.01568,0.07819,0.30592,0.30051,0.08033,0.08314,1,0.05678,1,0.04900,0.01900,0.049000,0.019000,12.6641,-0.011310,0.007289,61.5154,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.16135,-0.20407,-0.59342,0.88772,-0.28904,0.27731,-0.12644,-0.19243,-0.54214,1.18855,-0.68518,-0.27346,-0.28203,0.53521,-0.02784,-0.00034,-1.62944,3.82847,1.00725,-2.15784,-0.15886,-0.35436,-0.30837,-0.69871,-0.17842,0.29501,-0.25582,-0.34675,-0.02581,0.31066,-0.22582,-0.03011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.3550,0.00330,0.10484,0.46364,0.99574,-0.03951,0.00450,0.08325,0.01577,0.07844,0.30581,0.30051,0.07770,0.08310,1,0.05637,1,0.04900,0.01900,0.049000,0.019000,13.6952,-0.011649,0.007154,61.4536,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.14497,-0.20307,-0.61170,0.93862,-0.33809,0.25118,-0.11028,-0.19294,-0.54452,1.18289,-0.62795,-0.19154,-0.25720,0.45545,-0.03223,-0.00039,6.00000,3.81717,1.81555,5.56083,-6.00000,-4.71134,2.31530,4.84327,-4.32250,-1.53105,5.00253,6.00000,5.75456,-6.00000,0.53365,-0.00289,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.3600,0.00377,0.10489,0.46348,0.99536,-0.04110,0.00694,0.08669,0.01590,0.07880,0.30575,0.30051,0.07801,0.08444,1,0.05590,0,0.04900,0.01900,-0.004833,-0.022620,90.8343,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.08923,-0.20053,-0.61316,0.97782,-0.42321,0.25449,-0.08175,-0.18764,-0.54892,1.17390,-0.55910,-0.11109,-0.22739,0.37057,-0.03681,-0.00055,4.52946,5.67629,-3.00902,-8.85694,-5.16911,2.06230,1.00551,0.54361,1.59081,0.83477,0.93822,0.73763,-1.51458,-0.93548,0.45183,0.05670,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.3650,0.00411,0.10492,0.46335,0.99485,-0.04279,0.00857,0.09146,0.01604,0.07919,0.30555,0.30051,0.08072,0.08607,1,0.05559,0,0.04900,0.01900,0.005172,-0.022989,78.4340,-0.048988,0.018992,53.6896,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.05014,-0.19704,-0.60790,0.98185,-0.44785,0.29476,-0.04037,-0.18090,-0.54347,1.16647,-0.51333,-0.06594,-0.21215,0.32291,-0.03974,-0.00039,-5.53996,-0.58687,4.11518,-0.75429,1.89787,2.04837,3.28799,3.39143,0.28590,0.36442,0.85399,0.79136,-0.24057,-0.82573,-0.50563,-0.06015,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.3700,0.00436,0.10497,0.46326,0.99424,-0.04424,0.00947,0.09715,0.01620,0.07956,0.30524,0.30051,0.08370,0.08705,1,0.05534,0,0.04900,0.01900,0.000148,-0.022734,89.5965,-0.048972,-0.018413,63.6128,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.02827,-0.19474,-0.60589,0.97351,-0.43343,0.33381,0.01099,-0.17359,-0.53169,1.15973,-0.47914,-0.03344,-0.20326,0.29304,-0.04212,-0.00016,-0.96258,2.36410,0.78328,-4.69682,-1.07926,2.67710,2.25652,1.88358,0.31044,0.10485,0.71163,0.73981,-0.67570,-0.80249,-0.19462,-0.02391,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
