t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
2.5800,0.00204,0.08320,0.46173,0.99984,-0.01685,0.00300,-0.00545,0.00840,0.05999,0.30088,0.30051,0.03354,0.06652,2,0.03565,0,0.04900,0.01900,0.0128,0.3082,0.009589,0.066020,0.3035,1.1910,62.2784,0.3260,-0.3587,63.0347,0.1096,-0.2192,1.7075,-0.1866,0.2769,1.8057,0.003761,-0.004738,62.2750,0.003478,-0.003895,63.0347,-0.049010,-0.019010,1.7146,-0.049000,-0.018999,1.8057,0.00172,-0.24792,-0.47676,0.94389,-0.47286,0.28435,0.06271,-0.24225,-0.42425,0.87148,-0.45590,0.31236,-0.00723,0.01485,0.03393,-0.00009,-0.00387,4.16347,0.40559,-2.22382,0.26436,0.26319,0.05629,-0.52916,-0.32119,0.01649,-0.08902,0.05027,-0.01273,0.00362,0.01916,-0.00074,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.5850,0.00205,0.08336,0.46173,0.99984,-0.01696,0.00301,-0.00545,0.00840,0.06010,0.30089,0.30051,0.03374,0.06660,2,0.03566,0,0.04900,0.01900,0.0127,0.3039,0.009549,0.066053,0.3021,1.2041,62.3118,0.3264,-0.3524,63.0714,0.1094,-0.2084,1.6708,-0.1785,0.2678,1.7651,0.003714,-0.004722,62.3084,0.003439,-0.003863,63.0714,-0.049018,-0.019018,1.6775,-0.049000,-0.018999,1.7651,0.00164,-0.24817,-0.47651,0.94335,-0.47259,0.28479,0.06321,-0.24245,-0.42353,0.87048,-0.45566,0.31305,-0.00732,0.01502,0.03427,-0.00009,-0.01294,4.16830,0.40588,-2.22432,0.26402,0.26184,0.05524,-0.53209,-0.31896,0.02085,-0.08738,0.04841,-0.01109,0.00346,0.01736,-0.00075,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.5900,0.00206,0.08352,0.46174,0.99984,-0.01705,0.00301,-0.00545,0.00840,0.06021,0.30089,0.30051,0.03394,0.06668,2,0.03567,0,0.04900,0.01900,0.0127,0.3090,0.009516,0.066077,0.2968,1.2109,62.3559,0.3274,-0.3511,63.1099,0.0985,-0.2066,1.6498,-0.3527,0.1013,1.9791,0.003700,-0.004750,62.3525,0.003407,-0.003840,63.1099,-0.049018,-0.019018,1.6565,-0.028270,-0.018999,1.9791,0.00156,-0.24842,-0.47625,0.94281,-0.47232,0.28524,0.06371,-0.24264,-0.42281,0.86948,-0.45540,0.31373,-0.00741,0.01518,0.03457,-0.00009,-0.00574,4.17888,0.40218,-2.22813,0.26095,0.26341,0.05456,-0.53769,-0.31717,0.02272,-0.08650,0.04833,-0.01203,0.00303,0.01777,-0.00054,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.5950,0.00207,0.08368,0.46174,0.99983,-0.01715,0.00302,-0.00546,0.00840,0.06032,0.30089,0.30051,0.03414,0.06676,2,0.03567,0,0.04900,0.01900,0.0126,0.3178,0.009499,0.066056,0.2931,1.2185,62.3943,0.3218,-0.3526,63.1582,0.0889,-0.2033,1.6233,-0.3592,0.0981,1.9531,0.003675,-0.004765,62.3909,0.003391,-0.003861,63.1582,-0.049018,-0.019018,1.6300,-0.028125,-0.018999,1.9531,0.00149,-0.24866,-0.47599,0.94227,-0.47205,0.28567,0.06417,-0.24284,-0.42211,0.86851,-0.45517,0.31438,-0.00749,0.01533,0.03483,-0.00008,0.00097,4.18797,0.39836,-2.23197,0.25748,0.26423,0.05377,-0.54274,-0.31501,0.02522,-0.08520,0.04829,-0.01287,0.00266,0.01809,-0.00035,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6000,0.00207,0.08384,0.46174,0.99983,-0.01725,0.00302,-0.00546,0.00840,0.06044,0.30089,0.30051,0.03434,0.06683,2,0.03568,0,0.04900,0.01900,0.0126,0.2999,0.009464,0.066048,0.2960,1.2377,62.4110,0.3166,-0.3561,63.1937,0.0981,-0.1832,1.5681,-0.3352,0.1011,1.9459,0.003593,-0.004697,62.4075,0.003358,-0.003870,63.1937,-0.049019,-0.019019,1.5741,-0.028212,-0.018999,1.9459,0.00142,-0.24891,-0.47572,0.94174,-0.47178,0.28611,0.06466,-0.24304,-0.42139,0.86752,-0.45492,0.31505,-0.00757,0.01547,0.03506,-0.00008,-0.02121,4.18601,0.40139,-2.22994,0.25880,0.25933,0.05237,-0.54267,-0.31195,0.03217,-0.08241,0.04530,-0.00914,0.00277,0.01448,-0.00055,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6050,0.00208,0.08400,0.46174,0.99983,-0.01734,0.00302,-0.00546,0.00840,0.06054,0.30090,0.30051,0.03453,0.06691,2,0.03568,0,0.04900,0.01900,0.0124,0.3333,0.009431,0.066115,0.2872,1.2388,62.4645,0.3252,-0.3376,63.2343,0.0784,-0.1893,1.5622,-0.3545,0.0925,1.8318,0.003611,-0.004757,62.4611,0.003325,-0.003804,63.2343,-0.049019,-0.019019,1.5684,-0.028233,-0.018999,1.8318,0.00136,-0.24916,-0.47545,0.94120,-0.47152,0.28654,0.06512,-0.24324,-0.42068,0.86655,-0.45469,0.31568,-0.00764,0.01560,0.03525,-0.00008,-0.00107,4.20122,0.39468,-2.23615,0.25387,0.26316,0.05206,-0.55035,-0.31071,0.03177,-0.08228,0.04661,-0.01217,0.00214,0.01670,-0.00018,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6100,0.00209,0.08415,0.46175,0.99983,-0.01744,0.00301,-0.00547,0.00840,0.06065,0.30090,0.30051,0.03472,0.06698,2,0.03569,0,0.04900,0.01900,0.0123,0.3176,0.009427,0.066061,0.2904,1.2577,62.4798,0.3127,-0.3444,63.2843,0.0876,-0.1695,1.5073,-0.1823,0.2461,1.6071,0.003528,-0.004691,62.4763,0.003322,-0.003859,63.2843,-0.049006,-0.019006,1.5128,-0.049000,-0.018999,1.6071,0.00129,-0.24940,-0.47517,0.94067,-0.47126,0.28697,0.06559,-0.24344,-0.41997,0.86558,-0.45444,0.31632,-0.00770,0.01572,0.03540,-0.00008,-0.02275,4.19926,0.39758,-2.23417,0.25507,0.25838,0.05064,-0.55032,-0.30763,0.03870,-0.07946,0.04365,-0.00854,0.00227,0.01318,-0.00038,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6150,0.00210,0.08431,0.46175,0.99983,-0.01753,0.00301,-0.00547,0.00840,0.06076,0.30090,0.30051,0.03491,0.06705,2,0.03569,0,0.04900,0.01900,0.0122,0.3284,0.009379,0.066132,0.2850,1.2642,62.5234,0.3206,-0.3340,63.3124,0.0779,-0.1679,1.4892,-0.3366,0.0895,1.7678,0.003519,-0.004717,62.5199,0.003275,-0.003789,63.3124,-0.049006,-0.019006,1.4947,-0.028224,-0.018999,1.7678,0.00123,-0.24965,-0.47490,0.94014,-0.47100,0.28740,0.06605,-0.24364,-0.41926,0.86462,-0.45419,0.31695,-0.00776,0.01583,0.03553,-0.00008,-0.01763,4.20959,0.39463,-2.23717,0.25285,0.25986,0.05002,-0.55576,-0.30615,0.04036,-0.07880,0.04330,-0.00923,0.00189,0.01341,-0.00020,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6200,0.00210,0.08446,0.46175,0.99983,-0.01762,0.00300,-0.00547,0.00840,0.06087,0.30090,0.30051,0.03510,0.06713,2,0.03569,0,0.04900,0.01900,0.0121,0.3384,0.009370,0.066113,0.2813,1.2714,62.5610,0.3152,-0.3357,63.3604,0.0694,-0.1651,1.4657,-0.3430,0.0874,1.7431,0.003499,-0.004734,62.5575,0.003268,-0.003809,63.3604,-0.049006,-0.019006,1.4711,-0.028113,-0.018999,1.7431,0.00116,-0.24989,-0.47461,0.93961,-0.47074,0.28782,0.06650,-0.24383,-0.41855,0.86366,-0.45395,0.31756,-0.00782,0.01594,0.03561,-0.00007,-0.01242,4.21859,0.39134,-2.24040,0.25001,0.26073,0.04929,-0.56076,-0.30426,0.04262,-0.07771,0.04307,-0.00989,0.00156,0.01363,-0.00004,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6250,0.00211,0.08461,0.46175,0.99982,-0.01772,0.00300,-0.00548,0.00840,0.06098,0.30090,0.30051,0.03528,0.06720,2,0.03570,0,0.04900,0.01900,0.0120,0.3516,0.009349,0.066102,0.2781,1.2792,62.5938,0.3116,-0.3356,63.4030,0.0599,-0.1609,1.4379,-0.3491,0.0878,1.7062,0.003473,-0.004735,62.5903,0.003247,-0.003821,63.4030,-0.049007,-0.019007,1.4432,-0.028133,-0.018999,1.7062,0.00111,-0.25013,-0.47432,0.93909,-0.47048,0.28824,0.06693,-0.24403,-0.41785,0.86271,-0.45372,0.31817,-0.00787,0.01603,0.03567,-0.00007,-0.00540,4.22606,0.38718,-2.24422,0.24633,0.26062,0.04857,-0.56507,-0.30195,0.04519,-0.07619,0.04332,-0.01081,0.00124,0.01402,0.00014,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6300,0.00211,0.08476,0.46175,0.99982,-0.01781,0.00299,-0.00548,0.00840,0.06108,0.30091,0.30051,0.03547,0.06727,2,0.03570,0,0.04900,0.01900,0.0119,0.3334,0.009321,0.066103,0.2807,1.2970,62.6092,0.3069,-0.3325,63.4400,0.0684,-0.1421,1.3863,-0.1881,0.2246,1.4646,0.003399,-0.004667,62.6057,0.003220,-0.003821,63.4400,-0.049007,-0.019007,1.3910,-0.049000,-0.018999,1.4646,0.00105,-0.25037,-0.47403,0.93856,-0.47023,0.28866,0.06737,-0.24422,-0.41714,0.86176,-0.45347,0.31878,-0.00792,0.01612,0.03570,-0.00007,-0.02610,4.22413,0.39003,-2.24210,0.24772,0.25576,0.04725,-0.56500,-0.29909,0.05169,-0.07354,0.04051,-0.00737,0.00139,0.01070,-0.00006,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6350,0.00212,0.08491,0.46176,0.99982,-0.01790,0.00298,-0.00549,0.00840,0.06119,0.30091,0.30051,0.03565,0.06734,2,0.03571,0,0.04900,0.01900,0.0117,0.3487,0.009289,0.066171,0.2755,1.3035,62.6505,0.3143,-0.3175,63.4739,0.0595,-0.1402,1.3686,-0.1994,0.2106,1.3863,0.003391,-0.004686,62.6469,0.003189,-0.003754,63.4739,-0.049007,-0.019007,1.3732,-0.049000,-0.018999,1.3863,0.00099,-0.25062,-0.47374,0.93804,-0.46998,0.28907,0.06780,-0.24442,-0.41644,0.86082,-0.45323,0.31937,-0.00797,0.01620,0.03569,-0.00007,-0.02200,4.23360,0.38738,-2.24469,0.24583,0.25676,0.04667,-0.57002,-0.29766,0.05335,-0.07287,0.04010,-0.00793,0.00107,0.01084,0.00009,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6400,0.00212,0.08506,0.46176,0.99982,-0.01798,0.00297,-0.00549,0.00840,0.06129,0.30091,0.30051,0.03582,0.06741,2,0.03571,0,0.04900,0.01900,0.0117,0.3609,0.009282,0.066158,0.2718,1.3106,62.6856,0.3093,-0.3186,63.5196,0.0508,-0.1370,1.3455,-0.2086,0.2083,1.3614,0.003372,-0.004695,62.6820,0.003183,-0.003767,63.5196,-0.049007,-0.019007,1.3500,-0.049000,-0.018999,1.3614,0.00094,-0.25085,-0.47345,0.93752,-0.46973,0.28948,0.06824,-0.24461,-0.41574,0.85988,-0.45298,0.31996,-0.00801,0.01627,0.03566,-0.00007,-0.01654,4.24177,0.38395,-2.24786,0.24298,0.25715,0.04601,-0.57458,-0.29576,0.05552,-0.07173,0.04004,-0.00867,0.00076,0.01112,0.00025,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6450,0.00213,0.08521,0.46176,0.99982,-0.01807,0.00295,-0.00550,0.00840,0.06139,0.30091,0.30051,0.03600,0.06748,2,0.03572,0,0.04900,0.01900,0.0117,0.3555,0.009249,0.066159,0.2716,1.3228,62.7107,0.3045,-0.3256,63.5498,0.0517,-0.1264,1.3095,-0.3257,0.0780,1.5705,0.003327,-0.004670,62.7071,0.003151,-0.003767,63.5498,-0.049007,-0.019007,1.3136,-0.027914,-0.018999,1.5705,0.00089,-0.25109,-0.47315,0.93701,-0.46949,0.28989,0.06865,-0.24480,-0.41504,0.85895,-0.45274,0.32054,-0.00804,0.01634,0.03560,-0.00006,-0.02512,4.24512,0.38410,-2.24799,0.24262,0.25519,0.04500,-0.57698,-0.29354,0.05980,-0.06999,0.03840,-0.00719,0.00072,0.00953,0.00021,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6500,0.00213,0.08535,0.46176,0.99982,-0.01816,0.00294,-0.00550,0.00840,0.06149,0.30091,0.30051,0.03618,0.06754,2,0.03572,0,0.04900,0.01900,0.0116,0.3754,0.009226,0.066187,0.2676,1.3296,62.7456,0.3068,-0.3180,63.5868,0.0431,-0.1234,1.2876,-0.3302,0.0767,1.5052,0.003311,-0.004676,62.7420,0.003129,-0.003740,63.5868,-0.049007,-0.019007,1.2916,-0.028060,-0.018999,1.5052,0.00083,-0.25133,-0.47285,0.93649,-0.46924,0.29029,0.06906,-0.24499,-0.41435,0.85802,-0.45250,0.32110,-0.00808,0.01639,0.03551,-0.00006,-0.02016,4.25309,0.38088,-2.25092,0.24004,0.25539,0.04438,-0.58143,-0.29175,0.06185,-0.06892,0.03829,-0.00786,0.00043,0.00977,0.00036,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6550,0.00214,0.08550,0.46176,0.99981,-0.01824,0.00292,-0.00551,0.00840,0.06160,0.30092,0.30051,0.03635,0.06761,2,0.03572,0,0.04900,0.01900,0.0114,0.3668,0.009214,0.066183,0.2670,1.3412,62.7702,0.3024,-0.3147,63.6289,0.0430,-0.1134,1.2529,-0.2022,0.1964,1.2807,0.003269,-0.004649,62.7666,0.003118,-0.003745,63.6289,-0.049008,-0.019008,1.2565,-0.049000,-0.018999,1.2807,0.00078,-0.25157,-0.47255,0.93598,-0.46900,0.29069,0.06947,-0.24518,-0.41366,0.85709,-0.45225,0.32167,-0.00811,0.01644,0.03540,-0.00006,-0.02753,4.25636,0.38067,-2.25126,0.23949,0.25330,0.04345,-0.58376,-0.28954,0.06590,-0.06719,0.03686,-0.00659,0.00037,0.00835,0.00033,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6600,0.00214,0.08564,0.46177,0.99981,-0.01833,0.00291,-0.00551,0.00840,0.06170,0.30092,0.30051,0.03652,0.06767,2,0.03573,0,0.04900,0.01900,0.0114,0.4029,0.009185,0.066216,0.2611,1.3441,62.8108,0.3042,-0.3114,63.6617,0.0282,-0.1159,1.2408,-0.3363,0.0707,1.4217,0.003273,-0.004679,62.8072,0.003090,-0.003713,63.6617,-0.049008,-0.019008,1.2445,-0.027899,-0.019000,1.4217,0.00074,-0.25180,-0.47225,0.93547,-0.46876,0.29109,0.06987,-0.24537,-0.41297,0.85618,-0.45201,0.32223,-0.00813,0.01649,0.03526,-0.00006,-0.01249,4.26760,0.37499,-2.25621,0.23516,0.25520,0.04307,-0.58972,-0.28803,0.06643,-0.06660,0.03785,-0.00887,-0.00005,0.00999,0.00061,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6650,0.00214,0.08578,0.46177,0.99981,-0.01841,0.00289,-0.00552,0.00840,0.06180,0.30092,0.30051,0.03669,0.06774,2,0.03573,0,0.04900,0.01900,0.0114,0.3745,0.009163,0.066193,0.2639,1.3607,62.8233,0.2952,-0.3200,63.6949,0.0364,-0.0984,1.1921,-0.3161,0.0724,1.4428,0.003204,-0.004612,62.8196,0.003069,-0.003736,63.6949,-0.049008,-0.019008,1.1952,-0.027746,-0.019000,1.4428,0.00070,-0.25203,-0.47195,0.93497,-0.46852,0.29149,0.07028,-0.24555,-0.41228,0.85526,-0.45176,0.32279,-0.00816,0.01653,0.03510,-0.00006,-0.03158,4.26555,0.37758,-2.25407,0.23645,0.25041,0.04182,-0.58966,-0.28531,0.07257,-0.06407,0.03526,-0.00573,0.00013,0.00697,0.00041,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6700,0.00214,0.08592,0.46177,0.99981,-0.01849,0.00287,-0.00552,0.00840,0.06190,0.30092,0.30051,0.03686,0.06780,2,0.03574,0,0.04900,0.01900,0.0112,0.4143,0.009135,0.066260,0.2574,1.3632,62.8653,0.3028,-0.3045,63.7276,0.0222,-0.1012,1.1826,-0.3279,0.0660,1.3457,0.003213,-0.004642,62.8616,0.003041,-0.003671,63.7276,-0.049008,-0.019008,1.1858,-0.027816,-0.019000,1.3457,0.00065,-0.25226,-0.47164,0.93446,-0.46829,0.29188,0.07065,-0.24574,-0.41161,0.85436,-0.45153,0.32332,-0.00818,0.01656,0.03491,-0.00005,-0.01824,4.27682,0.37257,-2.25840,0.23287,0.25227,0.04151,-0.59556,-0.28406,0.07289,-0.06369,0.03598,-0.00778,-0.00026,0.00843,0.00066,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6750,0.00215,0.08607,0.46177,0.99981,-0.01858,0.00285,-0.00553,0.00840,0.06199,0.30092,0.30051,0.03702,0.06786,2,0.03574,0,0.04900,0.01900,0.0111,0.3855,0.009129,0.066234,0.2594,1.3789,62.8791,0.2940,-0.3083,63.7682,0.0290,-0.0849,1.1373,-0.2007,0.1812,1.1690,0.003151,-0.004580,62.8753,0.003037,-0.003697,63.7682,-0.049008,-0.019008,1.1399,-0.049000,-0.018999,1.1690,0.00061,-0.25249,-0.47134,0.93397,-0.46806,0.29226,0.07103,-0.24592,-0.41093,0.85345,-0.45128,0.32386,-0.00819,0.01659,0.03471,-0.00005,-0.03579,4.27540,0.37483,-2.25649,0.23408,0.24782,0.04035,-0.59575,-0.28150,0.07857,-0.06134,0.03358,-0.00491,-0.00011,0.00565,0.00048,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6800,0.00215,0.08620,0.46177,0.99981,-0.01866,0.00283,-0.00553,0.00840,0.06209,0.30092,0.30051,0.03719,0.06793,2,0.03574,0,0.04900,0.01900,0.0110,0.4076,0.009104,0.066297,0.2551,1.3851,62.9143,0.2999,-0.2957,63.7982,0.0217,-0.0824,1.1200,-0.2095,0.1692,1.1012,0.003142,-0.004588,62.9105,0.003011,-0.003635,63.7982,-0.049008,-0.019009,1.1225,-0.049000,-0.018999,1.1012,0.00057,-0.25272,-0.47103,0.93347,-0.46782,0.29264,0.07142,-0.24610,-0.41025,0.85255,-0.45103,0.32439,-0.00821,0.01661,0.03448,-0.00005,-0.03308,4.28333,0.37253,-2.25851,0.23251,0.24814,0.03983,-0.60008,-0.28013,0.08024,-0.06064,0.03315,-0.00531,-0.00035,0.00571,0.00059,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6850,0.00215,0.08634,0.46177,0.99981,-0.01874,0.00281,-0.00554,0.00840,0.06219,0.30093,0.30051,0.03735,0.06799,2,0.03575,0,0.04900,0.01900,0.0110,0.4242,0.009090,0.066297,0.2523,1.3920,62.9453,0.2956,-0.3010,63.8327,0.0159,-0.0790,1.0993,-0.3155,0.0616,1.2629,0.003125,-0.004593,62.9416,0.002998,-0.003636,63.8327,-0.049009,-0.019009,1.1017,-0.027639,-0.019000,1.2629,0.00052,-0.25294,-0.47073,0.93298,-0.46759,0.29302,0.07178,-0.24628,-0.40958,0.85166,-0.45079,0.32490,-0.00822,0.01663,0.03424,-0.00005,-0.03128,4.29047,0.37036,-2.26042,0.23077,0.24823,0.03919,-0.60420,-0.27855,0.08238,-0.05972,0.03262,-0.00554,-0.00054,0.00565,0.00068,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6900,0.00215,0.08648,0.46178,0.99980,-0.01882,0.00279,-0.00554,0.00840,0.06228,0.30093,0.30051,0.03751,0.06805,2,0.03575,0,0.04900,0.01900,0.0110,0.4403,0.009076,0.066298,0.2497,1.3990,62.9732,0.2932,-0.3005,63.8692,0.0094,-0.0750,1.0761,-0.3190,0.0620,1.2299,0.003104,-0.004587,62.9695,0.002985,-0.003636,63.8692,-0.049009,-0.019009,1.0783,-0.027677,-0.019000,1.2299,0.00048,-0.25317,-0.47042,0.93249,-0.46737,0.29339,0.07214,-0.24646,-0.40891,0.85077,-0.45054,0.32541,-0.00823,0.01664,0.03397,-0.00005,-0.02785,4.29671,0.36747,-2.26284,0.22835,0.24769,0.03858,-0.60793,-0.27670,0.08466,-0.05852,0.03246,-0.00601,-0.00073,0.00577,0.00078,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6950,0.00215,0.08661,0.46178,0.99980,-0.01890,0.00277,-0.00555,0.00840,0.06238,0.30093,0.30051,0.03767,0.06811,2,0.03575,0,0.04900,0.01900,0.0109,0.4516,0.009054,0.066307,0.2475,1.4064,62.9994,0.2905,-0.2997,63.9018,0.0034,-0.0703,1.0516,-0.3202,0.0595,1.2019,0.003082,-0.004576,62.9956,0.002965,-0.003628,63.9018,-0.049009,-0.019009,1.0536,-0.027488,-0.019000,1.2019,0.00045,-0.25339,-0.47011,0.93200,-0.46714,0.29377,0.07249,-0.24664,-0.40825,0.84989,-0.45030,0.32591,-0.00824,0.01665,0.03369,-0.00004,-0.02502,4.30221,0.36474,-2.26508,0.22602,0.24677,0.03795,-0.61133,-0.27478,0.08713,-0.05721,0.03227,-0.00638,-0.00089,0.00581,0.00087,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.7000,0.00215,0.08675,0.46178,0.99980,-0.01898,0.00275,-0.00555,0.00840,0.06247,0.30093,0.30051,0.03783,0.06816,2,0.03576,0,0.04900,0.01900,0.0108,0.4417,0.009036,0.066320,0.2471,1.4173,63.0185,0.2883,-0.2951,63.9351,0.0033,-0.0603,1.0183,-0.2160,0.1574,1.0084,0.003043,-0.004537,63.0148,0.002947,-0.003616,63.9351,-0.049009,-0.019009,1.0199,-0.049000,-0.018999,1.0084,0.00041,-0.25361,-0.46980,0.93152,-0.46692,0.29414,0.07285,-0.24682,-0.40759,0.84901,-0.45006,0.32642,-0.00824,0.01665,0.03339,-0.00004,-0.03155,4.30404,0.36436,-2.26526,0.22543,0.24392,0.03712,-0.61299,-0.27261,0.09098,-0.05544,0.03112,-0.00527,-0.00088,0.00457,0.00082,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.7050,0.00215,0.08688,0.46178,0.99980,-0.01905,0.00273,-0.00556,0.00840,0.06257,0.30093,0.30051,0.03798,0.06822,2,0.03576,0,0.04900,0.01900,0.0107,0.4435,0.009011,0.066362,0.2459,1.4275,63.0417,0.2893,-0.2897,63.9616,0.0033,-0.0516,0.9900,-0.2104,0.1512,0.9735,0.003013,-0.004508,63.0379,0.002923,-0.003575,63.9616,-0.049010,-0.019010,0.9913,-0.049000,-0.018999,0.9735,0.00038,-0.25383,-0.46950,0.93104,-0.46670,0.29450,0.07320,-0.24699,-0.40693,0.84814,-0.44981,0.32691,-0.00825,0.01665,0.03307,-0.00004,-0.03906,4.30701,0.36459,-2.26497,0.22558,0.24175,0.03635,-0.61511,-0.27086,0.09436,-0.05409,0.02968,-0.00406,-0.00089,0.00326,0.00077,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.7100,0.00215,0.08701,0.46178,0.99980,-0.01913,0.00270,-0.00556,0.00840,0.06266,0.30093,0.30051,0.03814,0.06828,2,0.03576,0,0.04900,0.01900,0.0106,0.4651,0.008999,0.066393,0.2423,1.4337,63.0716,0.2901,-0.2844,63.9943,-0.0026,-0.0485,0.9719,-0.2165,0.1444,0.9327,0.003001,-0.004507,63.0679,0.002912,-0.003544,63.9943,-0.049010,-0.019010,0.9731,-0.049000,-0.018999,0.9327,0.00034,-0.25404,-0.46919,0.93057,-0.46648,0.29486,0.07353,-0.24716,-0.40628,0.84727,-0.44956,0.32739,-0.00825,0.01664,0.03274,-0.00004,-0.03780,4.31364,0.36266,-2.26651,0.22426,0.24150,0.03580,-0.61892,-0.26946,0.09623,-0.05333,0.02912,-0.00424,-0.00105,0.00317,0.00084,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
