t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
3.8300,-0.00292,0.03699,0.45151,0.93438,-0.04973,0.01324,0.35254,0.00793,0.03625,0.29790,0.30051,0.08465,0.04687,1,0.06665,0,0.04900,0.01900,0.1916,0.0000,-0.002488,0.020511,1.1003,36.3108,73.1744,1.6746,-7.0627,63.1532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.053434,-0.023605,71.5711,-0.031609,-0.007534,63.1532,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05371,-0.15821,-0.78340,1.20372,-0.51113,0.26604,0.02454,0.30600,-0.84596,1.56059,-0.79457,0.21828,-0.01779,-0.00767,-0.05614,0.01297,0.55327,0.27131,0.81559,-3.96388,-2.17912,0.58114,0.11720,4.55442,-2.00816,-0.47370,-0.24325,0.60682,0.86203,0.18383,-0.38252,-0.15342,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8350,-0.00304,0.03647,0.45124,0.93399,-0.04950,0.01346,0.35359,0.00794,0.03610,0.29787,0.30051,0.08385,0.04705,1,0.06720,0,0.04900,0.01900,0.1253,0.0000,-0.003481,0.016339,0.6048,39.4217,73.6737,1.0211,-4.6842,63.7795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.053389,-0.023557,72.1858,-0.035256,-0.009743,63.7795,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05275,-0.15813,-0.79097,1.20869,-0.50510,0.26162,0.02656,0.30736,-0.86256,1.56944,-0.79413,0.23903,-0.01781,-0.00753,-0.05613,0.01221,0.36792,-0.51890,1.34202,-3.72570,-2.09116,0.52462,0.12817,5.24572,-2.37531,-0.75546,-0.32212,0.63742,0.85378,0.18194,-0.36068,-0.13123,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8400,-0.00315,0.03598,0.45098,0.93366,-0.04922,0.01370,0.35450,0.00795,0.03592,0.29783,0.30051,0.08320,0.04722,1,0.06770,0,0.04900,0.01900,0.4329,0.0000,-0.007911,0.001434,0.0907,41.2709,74.2170,-1.7366,16.8061,65.0549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.053343,-0.023507,72.8842,-0.048980,-0.017021,65.0549,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05180,-0.15832,-0.79764,1.21308,-0.50011,0.25831,0.02855,0.30927,-0.87867,1.57645,-0.79364,0.25983,-0.01781,-0.00737,-0.05608,0.01142,0.27288,-1.00979,1.61363,-3.64189,-2.08173,0.49994,0.17924,5.66603,-2.54792,-0.92280,-0.36557,0.66301,0.84312,0.17985,-0.34564,-0.11264,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8450,-0.00324,0.03552,0.45073,0.93335,-0.04898,0.01391,0.35534,0.00795,0.03578,0.29779,0.30051,0.08244,0.04733,1,0.06815,0,0.04900,0.01900,0.1697,0.0000,-0.013982,0.007342,-0.3934,37.2613,75.3582,5.8179,0.3576,57.2349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.053259,-0.023421,74.3058,-0.048987,-0.008529,57.2349,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05130,-0.15839,-0.80361,1.21651,-0.49471,0.25541,0.03094,0.31071,-0.89382,1.58299,-0.79321,0.28147,-0.01776,-0.00724,-0.05629,0.01102,0.59093,-0.15536,0.76377,-4.29898,-2.43629,0.64495,0.37119,4.91654,-1.82505,-0.55240,-0.23830,0.65617,0.82328,0.17771,-0.37274,-0.12115,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8500,-0.00332,0.03508,0.45049,0.93308,-0.04877,0.01409,0.35606,0.00797,0.03564,0.29774,0.30051,0.08178,0.04746,1,0.06861,0,0.04900,0.01900,0.0769,0.0000,-0.004305,0.014436,-0.7411,39.1365,75.6695,-0.0208,-3.0196,65.4295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.053230,-0.023389,74.7182,-0.037130,-0.010466,65.4295,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05096,-0.15837,-0.80900,1.21988,-0.49049,0.25283,0.03377,0.31174,-0.90789,1.58947,-0.79283,0.30350,-0.01768,-0.00712,-0.05679,0.01108,0.46459,-0.67438,1.08513,-4.15626,-2.39738,0.60833,0.41699,5.35795,-2.02601,-0.72979,-0.28555,0.67714,0.81743,0.17632,-0.35919,-0.10419,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8550,-0.00338,0.03468,0.45026,0.93286,-0.04854,0.01429,0.35666,0.00799,0.03549,0.29770,0.30051,0.08121,0.04757,1,0.06902,0,0.04900,0.01900,0.4265,0.0000,-0.007670,0.001114,-0.5728,38.8344,75.4802,-3.1997,16.9377,67.3555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.053234,-0.023392,74.6608,-0.048992,-0.017376,67.3555,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05066,-0.15851,-0.81376,1.22318,-0.48762,0.25087,0.03673,0.31306,-0.92108,1.59465,-0.79245,0.32545,-0.01759,-0.00701,-0.05730,0.01115,0.49037,-0.57332,1.04739,-4.18219,-2.44197,0.63609,0.46188,5.23829,-1.94152,-0.71747,-0.27472,0.67632,0.82166,0.17667,-0.35770,-0.09762,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8600,-0.00342,0.03430,0.45005,0.93268,-0.04834,0.01446,0.35715,0.00801,0.03536,0.29765,0.30051,0.08060,0.04763,1,0.06940,0,0.04900,0.01900,0.0360,0.0000,-0.005570,0.013052,-0.5660,38.5275,75.5121,0.6468,-1.2313,64.4240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.053226,-0.023382,74.7853,-0.038972,-0.010517,64.4240,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05060,-0.15852,-0.81803,1.22633,-0.48538,0.24897,0.04030,0.31386,-0.93327,1.59977,-0.79212,0.34787,-0.01746,-0.00692,-0.05813,0.01169,0.51337,-0.52431,0.99023,-4.24095,-2.49461,0.65666,0.52704,5.17488,-1.84664,-0.69748,-0.26295,0.68276,0.82390,0.17680,-0.35858,-0.08990,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8650,-0.00345,0.03395,0.44985,0.93254,-0.04816,0.01463,0.35754,0.00802,0.03523,0.29761,0.30051,0.08008,0.04770,1,0.06975,0,0.04900,0.01900,0.0149,0.0000,-0.006235,0.011206,-0.8065,39.1107,75.8026,0.5346,0.2105,64.3680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.053203,-0.023357,75.1397,-0.040743,-0.011328,64.3680,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05067,-0.15853,-0.82185,1.22937,-0.48391,0.24733,0.04395,0.31469,-0.94439,1.60419,-0.79181,0.36697,-0.01731,-0.00684,-0.05901,0.01231,0.47915,-0.72297,1.06900,-4.23821,-2.51233,0.64827,0.59086,5.33319,-1.86542,-0.74976,-0.27386,0.69203,0.82045,0.17585,-0.35394,-0.07768,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8700,-0.00346,0.03363,0.44966,0.93242,-0.04800,0.01479,0.35788,0.00804,0.03510,0.29756,0.30051,0.07959,0.04775,1,0.07005,0,0.04900,0.01900,0.0327,0.0000,-0.007334,0.010784,-0.8737,38.0685,76.0027,1.2468,0.0790,63.6515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.053189,-0.023341,75.4128,-0.041799,-0.010829,63.6515,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05101,-0.15848,-0.82523,1.23208,-0.48258,0.24589,0.04785,0.31537,-0.95444,1.60787,-0.79150,0.37887,-0.01712,-0.00677,-0.05998,0.01304,0.56168,-0.50872,0.84909,-4.41010,-2.61346,0.68820,0.66067,5.13778,-1.63539,-0.64311,-0.23589,0.50513,0.82141,0.17588,-0.36102,-0.08098,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8750,-0.00345,0.03335,0.44949,0.93231,-0.04787,0.01494,0.35816,0.00806,0.03498,0.29750,0.30051,0.07916,0.04780,1,0.07029,0,0.04900,0.01900,0.0240,0.0000,-0.007563,0.009392,-1.7540,37.7031,77.2927,0.6903,0.6156,64.3356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.053110,-0.023259,76.7540,-0.042944,-0.011633,64.3356,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05155,-0.15836,-0.82820,1.23456,-0.48156,0.24462,0.05217,0.31582,-0.96331,1.61086,-0.79120,0.38556,-0.01690,-0.00671,-0.06112,0.01399,0.60996,-0.61638,0.65086,-4.67237,-2.75188,0.70449,0.80042,5.25952,-1.42989,-0.56442,-0.20585,0.33330,0.80196,0.17290,-0.36958,-0.07667,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8800,-0.00343,0.03309,0.44933,0.93223,-0.04776,0.01509,0.35838,0.00809,0.03487,0.29744,0.30051,0.07880,0.04785,1,0.07048,0,0.04900,0.01900,0.0421,0.0000,-0.008522,0.007587,-1.8410,37.5705,77.3628,0.2120,1.6271,64.9086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.053104,-0.023252,76.8661,-0.044900,-0.012202,64.9086,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05215,-0.15823,-0.83078,1.23704,-0.48130,0.24358,0.05691,0.31611,-0.97099,1.61317,-0.79091,0.38851,-0.01668,-0.00665,-0.06244,0.01517,0.62170,-0.61940,0.60415,-4.72552,-2.79258,0.71431,0.86333,5.25813,-1.34028,-0.53167,-0.19321,0.20777,0.80544,0.17324,-0.37411,-0.06980,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8850,-0.00338,0.03287,0.44919,0.93216,-0.04766,0.01524,0.35857,0.00812,0.03476,0.29739,0.30051,0.07847,0.04789,1,0.07061,0,0.04900,0.01900,0.0652,0.0000,-0.009429,0.006506,-2.0124,37.0131,77.4772,0.6599,2.4657,65.2743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.053096,-0.023243,77.0117,-0.046300,-0.012300,65.2743,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05280,-0.15812,-0.83300,1.23945,-0.48171,0.24280,0.06161,0.31629,-0.97740,1.61489,-0.79052,0.38881,-0.01644,-0.00660,-0.06386,0.01655,0.66287,-0.54312,0.46405,-4.84105,-2.85827,0.73349,0.93615,5.18561,-1.17612,-0.44846,-0.16600,0.11827,0.80813,0.17347,-0.38446,-0.06466,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8900,-0.00331,0.03268,0.44907,0.93210,-0.04757,0.01543,0.35874,0.00814,0.03466,0.29733,0.30051,0.07816,0.04791,1,0.07071,0,0.04900,0.01900,0.0693,0.0000,-0.011203,0.004457,-2.1528,36.3125,77.4078,0.5987,2.6710,65.8465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.053099,-0.023244,76.9604,-0.048998,-0.012444,65.8465,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05345,-0.15806,-0.83487,1.24178,-0.48280,0.24226,0.06574,0.31644,-0.98250,1.61627,-0.78998,0.38727,-0.01621,-0.00655,-0.06532,0.01810,0.69671,-0.46510,0.30267,-4.95597,-2.91598,0.75303,1.00089,5.11436,-0.97629,-0.34367,-0.12806,0.05302,0.81442,0.17442,-0.39942,-0.06201,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8950,-0.00322,0.03253,0.44897,0.93203,-0.04747,0.01564,0.35891,0.00817,0.03458,0.29727,0.30051,0.07784,0.04792,1,0.07080,0,0.04900,0.01900,0.0824,0.0000,-0.011317,0.004558,-2.5610,35.3848,76.7535,1.2462,3.0893,67.4139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.053135,-0.023280,76.3114,-0.048998,-0.012285,67.4139,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05400,-0.15806,-0.83643,1.24410,-0.48465,0.24192,0.06942,0.31655,-0.98667,1.61757,-0.78943,0.38462,-0.01598,-0.00650,-0.06683,0.01986,0.71472,-0.43247,0.05960,-5.07675,-2.96638,0.75898,1.09851,5.03854,-0.69023,-0.19118,-0.07955,0.01032,0.82843,0.17620,-0.42463,-0.06063,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9000,-0.00311,0.03241,0.44889,0.93198,-0.04738,0.01588,0.35905,0.00821,0.03450,0.29723,0.30051,0.07750,0.04792,1,0.07090,0,0.04900,0.01900,0.0933,0.0000,-0.011442,0.004666,-3.1971,34.2642,75.6611,1.7183,3.4175,68.3079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.053197,-0.023342,75.2134,-0.048998,-0.012113,68.3079,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05440,-0.15811,-0.83773,1.24646,-0.48730,0.24171,0.07277,0.31661,-0.99015,1.61897,-0.78892,0.38138,-0.01577,-0.00646,-0.06844,0.02187,0.72560,-0.42507,-0.25342,-5.20745,-3.01353,0.75410,1.22467,4.94856,-0.33702,-0.00018,-0.02104,-0.01488,0.84775,0.17844,-0.45734,-0.05885,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9050,-0.00298,0.03232,0.44883,0.93192,-0.04729,0.01616,0.35919,0.00825,0.03444,0.29720,0.30051,0.07715,0.04790,1,0.07099,0,0.04900,0.01900,0.1011,0.0000,-0.011587,0.004789,-3.9898,32.9874,74.3291,2.0156,3.6489,68.7463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.051200,-0.023423,73.8676,-0.048998,-0.011919,68.7463,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05460,-0.15822,-0.83881,1.24877,-0.49048,0.24158,0.07576,0.31662,-0.99306,1.62049,-0.78849,0.37791,-0.01557,-0.00642,-0.07018,0.02418,0.74939,-0.42937,-0.47222,-5.20603,-2.91389,0.74312,1.33379,4.85647,-0.02773,0.16797,0.02851,-0.02768,0.87530,0.18154,-0.48420,-0.05479,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9100,-0.00283,0.03226,0.44878,0.93187,-0.04719,0.01646,0.35934,0.00830,0.03439,0.29718,0.30051,0.07677,0.04787,1,0.07105,0,0.04900,0.01900,0.1149,0.0000,-0.011575,0.004760,-5.0127,31.4921,73.4199,2.3603,4.0198,67.6223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.042184,-0.023480,72.9437,-0.048997,-0.011942,67.6223,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05468,-0.15840,-0.83966,1.25031,-0.49266,0.24149,0.07812,0.31653,-0.99534,1.62165,-0.78806,0.37436,-0.01538,-0.00640,-0.07197,0.02677,0.84535,-0.41517,-0.27081,-4.79833,-2.35906,0.73868,1.33305,4.79339,0.01698,0.19209,0.03215,-0.03198,0.90915,0.18519,-0.47533,-0.04578,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9150,-0.00268,0.03223,0.44872,0.93180,-0.04710,0.01676,0.35951,0.00836,0.03436,0.29716,0.30051,0.07636,0.04785,1,0.07101,0,0.04900,0.01900,0.1841,0.0000,-0.011172,0.004356,-6.9567,29.3784,74.6055,4.4158,5.3120,62.5329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.029902,-0.023406,74.1374,-0.048997,-0.012508,62.5329,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05484,-0.15859,-0.84029,1.25003,-0.49152,0.24141,0.07969,0.31631,-0.99697,1.62155,-0.78687,0.37042,-0.01517,-0.00637,-0.07380,0.02962,1.07557,-0.34905,-0.05195,-4.47425,-1.71418,0.76412,1.33012,4.79168,0.05204,0.21264,0.03642,-0.03231,0.90407,0.18324,-0.44531,-0.03527,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9200,-0.00252,0.03221,0.44866,0.93172,-0.04704,0.01702,0.35972,0.00845,0.03435,0.29711,0.30051,0.07597,0.04787,1,0.07079,0,0.04900,0.01900,0.2747,0.0000,-0.010352,0.003562,-9.9484,26.6651,77.8824,6.6749,6.7363,57.5312,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.015416,-0.023212,77.4604,-0.048997,-0.013644,57.5312,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05532,-0.15871,-0.84067,1.24676,-0.48449,0.24137,0.08044,0.31592,-0.99800,1.61914,-0.78362,0.36543,-0.01493,-0.00634,-0.07562,0.03267,1.43035,-0.26442,0.19681,-4.22346,-0.97965,0.81593,1.32967,4.87339,0.05733,0.21755,0.06743,-0.04626,0.85498,0.17508,-0.39549,-0.02334,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9250,-0.00238,0.03220,0.44861,0.93165,-0.04700,0.01729,0.35990,0.00856,0.03437,0.29702,0.30051,0.07565,0.04796,1,0.07056,0,0.04900,0.01900,0.1045,0.0000,0.014035,0.030019,-14.0498,23.3957,83.2880,-4.4156,-1.0921,72.5342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000062,-0.022925,82.9353,-0.013021,-0.012975,72.5342,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05587,-0.15878,-0.84110,1.24312,-0.47658,0.24100,0.08093,0.31558,-0.99888,1.61634,-0.78025,0.36076,-0.01469,-0.00628,-0.07739,0.03570,1.89798,-0.18734,0.50405,-4.02813,-0.15049,0.89263,1.32967,5.06307,0.00866,0.19145,0.12639,-0.07682,0.75820,0.16030,-0.32631,-0.01134,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9300,-0.00224,0.03219,0.44858,0.93159,-0.04696,0.01758,0.36003,0.00868,0.03440,0.29694,0.30051,0.07537,0.04806,1,0.07042,0,0.04900,0.01900,0.1738,0.0000,0.026439,0.043133,-11.4690,24.9215,78.7904,-6.6083,-4.5865,77.1435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.008252,-0.023148,78.4742,0.005030,-0.012871,77.1435,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05624,-0.15887,-0.84171,1.24075,-0.47119,0.24044,0.08154,0.31533,-0.99990,1.61453,-0.77794,0.35715,-0.01450,-0.00621,-0.07914,0.03866,1.52312,-0.27597,0.43530,-3.96837,-0.59363,0.82652,1.27843,4.93101,-0.05144,0.16799,0.08972,-0.04566,0.79906,0.16673,-0.38021,-0.02128,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9350,-0.00210,0.03219,0.44856,0.93155,-0.04693,0.01790,0.36012,0.00878,0.03441,0.29690,0.30051,0.07508,0.04814,1,0.07035,0,0.04900,0.01900,0.1197,0.0000,0.020457,0.036875,-9.7770,26.0795,75.8928,-4.5800,-2.4340,72.1951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.014456,-0.023306,75.6196,-0.003623,-0.012872,72.1951,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05637,-0.15899,-0.84243,1.23942,-0.46789,0.23983,0.08227,0.31511,-1.00103,1.61363,-0.77653,0.35434,-0.01434,-0.00613,-0.08089,0.04160,1.28732,-0.32602,0.37032,-3.94846,-0.90975,0.78837,1.25535,4.83279,-0.07159,0.16589,0.05987,-0.02142,0.83095,0.17162,-0.41448,-0.02632,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9400,-0.00197,0.03219,0.44854,0.93152,-0.04689,0.01822,0.36020,0.00886,0.03442,0.29687,0.30051,0.07478,0.04819,1,0.07033,0,0.04900,0.01900,0.0718,0.0000,0.015469,0.031682,-8.7092,26.5459,74.3227,-2.8488,-0.8262,68.8679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.017724,-0.023396,74.0879,-0.010817,-0.012853,68.8679,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05633,-0.15914,-0.84319,1.23885,-0.46617,0.23919,0.08308,0.31490,-1.00222,1.61340,-0.77583,0.35212,-0.01420,-0.00606,-0.08266,0.04454,1.17747,-0.29177,0.33331,-3.92796,-1.07477,0.77564,1.23702,4.72697,-0.07225,0.17723,0.03861,-0.00391,0.85436,0.17493,-0.43212,-0.02871,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9450,-0.00184,0.03220,0.44852,0.93148,-0.04685,0.01855,0.36028,0.00893,0.03443,0.29686,0.30051,0.07447,0.04821,1,0.07033,0,0.04900,0.01900,0.0423,0.0000,0.012545,0.028551,-8.0873,26.5815,73.5315,-1.6931,0.1315,66.9444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.018921,-0.023442,73.3260,-0.015091,-0.012899,66.9444,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05616,-0.15933,-0.84396,1.23879,-0.46558,0.23859,0.08396,0.31468,-1.00342,1.61369,-0.77566,0.35036,-0.01407,-0.00600,-0.08443,0.04750,1.14245,-0.21843,0.31511,-3.90304,-1.13858,0.77762,1.22249,4.62356,-0.06084,0.19571,0.02435,0.00888,0.87182,0.17718,-0.44014,-0.02961,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9500,-0.00170,0.03222,0.44850,0.93145,-0.04681,0.01888,0.36034,0.00900,0.03444,0.29685,0.30051,0.07415,0.04822,1,0.07036,0,0.04900,0.01900,0.0296,0.0000,0.011215,0.027066,-7.7516,26.3888,73.1547,-0.9942,0.6156,65.9206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.018868,-0.023464,72.9688,-0.017074,-0.012961,65.9206,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05590,-0.15954,-0.84471,1.23908,-0.46576,0.23808,0.08496,0.31443,-1.00466,1.61434,-0.77593,0.34906,-0.01393,-0.00596,-0.08624,0.05046,1.14749,-0.13192,0.30960,-3.87268,-1.14015,0.78723,1.21009,4.52610,-0.04408,0.21669,0.01510,0.01837,0.88548,0.17880,-0.44308,-0.02969,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9550,-0.00157,0.03225,0.44848,0.93143,-0.04677,0.01921,0.36039,0.00906,0.03445,0.29684,0.30051,0.07384,0.04822,1,0.07041,0,0.04900,0.01900,0.0324,0.0000,0.011105,0.026669,-7.5601,26.0000,72.9438,-0.7077,1.0596,65.5736,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.018004,-0.023476,72.7696,-0.017428,-0.013152,65.5736,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05559,-0.15978,-0.84542,1.23958,-0.46646,0.23769,0.08609,0.31415,-1.00595,1.61525,-0.77652,0.34832,-0.01380,-0.00593,-0.08807,0.05345,1.17545,-0.02609,0.31175,-3.83112,-1.09835,0.80161,1.19689,4.41465,-0.02785,0.23874,0.00777,0.03197,0.89756,0.18015,-0.44395,-0.02938,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9600,-0.00145,0.03228,0.44846,0.93141,-0.04674,0.01954,0.36043,0.00912,0.03446,0.29684,0.30051,0.07353,0.04821,1,0.07045,0,0.04900,0.01900,0.0276,0.0000,0.011314,0.026670,-7.4527,25.5821,72.9352,-0.4455,0.9805,64.9568,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.016858,-0.023476,72.7665,-0.017275,-0.013298,64.9568,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05529,-0.16005,-0.84609,1.24017,-0.46744,0.23741,0.08717,0.31383,-1.00718,1.61628,-0.77723,0.34760,-0.01366,-0.00592,-0.08990,0.05645,1.21507,0.07834,0.32254,-3.79397,-1.04123,0.81827,1.18048,4.31712,-0.01522,0.25760,0.00503,0.03852,0.90623,0.18101,-0.44251,-0.02875,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
