t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.2050,-0.00023,0.00033,0.46266,1.00000,0.00001,-0.00033,-0.00000,0.00859,0.00023,0.30144,0.30051,0.00073,0.00080,2,0.03482,-0.00009,-0.00119,-0.54868,1.09815,-0.54861,0.00160,0.00011,-0.00148,-0.54872,1.09821,-0.54863,0.00181,-0.00157,-0.00001,-0.00158,-0.00001,-0.00010,0.00271,0.00343,-1.29735,0.09036,0.03120,0.00013,0.00937,0.00356,-1.29769,0.09044,0.02681,-0.00153,-0.00005,-0.00154,-0.00005,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2100,-0.00022,0.00036,0.46266,1.00000,0.00001,-0.00030,-0.00000,0.00859,0.00024,0.30144,0.30051,0.00066,0.00084,2,0.03482,-0.00009,-0.00129,-0.54872,1.09805,-0.54854,0.00169,0.00011,-0.00158,-0.54876,1.09812,-0.54857,0.00190,-0.00162,-0.00001,-0.00163,-0.00001,-0.00010,0.00271,0.00344,-1.29732,0.09002,0.03110,0.00012,0.00935,0.00357,-1.29767,0.09010,0.02672,-0.00150,-0.00004,-0.00152,-0.00004,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2150,-0.00021,0.00038,0.46267,1.00000,0.00001,-0.00027,-0.00000,0.00860,0.00026,0.30144,0.30051,0.00060,0.00088,2,0.03482,-0.00009,-0.00138,-0.54876,1.09797,-0.54848,0.00179,0.00011,-0.00168,-0.54880,1.09804,-0.54851,0.00200,-0.00167,-0.00001,-0.00168,-0.00001,-0.00010,0.00270,0.00344,-1.29730,0.08969,0.03096,0.00012,0.00933,0.00357,-1.29765,0.08977,0.02658,-0.00148,-0.00004,-0.00149,-0.00004,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2200,-0.00020,0.00041,0.46267,1.00000,0.00001,-0.00023,-0.00000,0.00860,0.00028,0.30145,0.30051,0.00053,0.00092,2,0.03482,-0.00009,-0.00149,-0.54880,1.09788,-0.54842,0.00189,0.00012,-0.00178,-0.54884,1.09796,-0.54846,0.00210,-0.00171,-0.00001,-0.00172,-0.00001,-0.00010,0.00269,0.00345,-1.29729,0.08937,0.03077,0.00012,0.00931,0.00358,-1.29764,0.08945,0.02640,-0.00145,-0.00004,-0.00147,-0.00004,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2250,-0.00019,0.00044,0.46268,1.00000,0.00002,-0.00020,-0.00000,0.00860,0.00030,0.30145,0.30051,0.00047,0.00097,2,0.03482,-0.00009,-0.00159,-0.54884,1.09781,-0.54837,0.00200,0.00012,-0.00188,-0.54888,1.09788,-0.54840,0.00221,-0.00176,-0.00001,-0.00177,-0.00001,-0.00010,0.00268,0.00346,-1.29728,0.08904,0.03054,0.00012,0.00928,0.00358,-1.29763,0.08913,0.02618,-0.00143,-0.00004,-0.00145,-0.00004,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2300,-0.00018,0.00047,0.46268,1.00000,0.00002,-0.00017,-0.00000,0.00861,0.00032,0.30145,0.30051,0.00041,0.00101,2,0.03482,-0.00009,-0.00170,-0.54888,1.09773,-0.54831,0.00211,0.00012,-0.00199,-0.54892,1.09781,-0.54835,0.00232,-0.00180,-0.00001,-0.00181,-0.00001,-0.00010,0.00265,0.00346,-1.29728,0.08873,0.03026,0.00012,0.00924,0.00359,-1.29764,0.08881,0.02591,-0.00141,-0.00004,-0.00143,-0.00004,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2350,-0.00017,0.00050,0.46268,1.00000,0.00002,-0.00014,-0.00000,0.00861,0.00034,0.30146,0.30051,0.00035,0.00105,2,0.03482,-0.00009,-0.00181,-0.54892,1.09766,-0.54826,0.00222,0.00012,-0.00210,-0.54896,1.09774,-0.54830,0.00243,-0.00184,-0.00001,-0.00185,-0.00001,-0.00010,0.00263,0.00347,-1.29729,0.08842,0.02995,0.00012,0.00920,0.00360,-1.29764,0.08850,0.02561,-0.00138,-0.00004,-0.00140,-0.00004,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2400,-0.00016,0.00053,0.46269,1.00000,0.00002,-0.00012,-0.00001,0.00861,0.00036,0.30146,0.30051,0.00029,0.00110,2,0.03482,-0.00009,-0.00193,-0.54896,1.09759,-0.54821,0.00233,0.00012,-0.00222,-0.54900,1.09768,-0.54825,0.00254,-0.00188,-0.00001,-0.00189,-0.00001,-0.00011,0.00260,0.00348,-1.29730,0.08812,0.02959,0.00011,0.00915,0.00360,-1.29765,0.08820,0.02526,-0.00136,-0.00004,-0.00138,-0.00004,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2450,-0.00015,0.00056,0.46269,1.00000,0.00002,-0.00009,-0.00001,0.00862,0.00039,0.30146,0.30051,0.00023,0.00115,2,0.03482,-0.00009,-0.00205,-0.54900,1.09753,-0.54816,0.00245,0.00012,-0.00234,-0.54905,1.09762,-0.54820,0.00266,-0.00192,-0.00000,-0.00193,-0.00000,-0.00011,0.00256,0.00349,-1.29732,0.08783,0.02919,0.00011,0.00910,0.00361,-1.29767,0.08791,0.02487,-0.00134,-0.00005,-0.00136,-0.00005,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2500,-0.00015,0.00059,0.46269,1.00000,0.00002,-0.00006,-0.00001,0.00862,0.00041,0.30146,0.30051,0.00018,0.00119,2,0.03482,-0.00009,-0.00218,-0.54903,1.09746,-0.54811,0.00257,0.00012,-0.00247,-0.54909,1.09756,-0.54815,0.00278,-0.00196,-0.00000,-0.00197,-0.00000,-0.00011,0.00252,0.00351,-1.29733,0.08754,0.02876,0.00011,0.00904,0.00363,-1.29768,0.08763,0.02444,-0.00132,-0.00005,-0.00134,-0.00005,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2550,-0.00014,0.00063,0.46270,1.00000,0.00002,-0.00004,-0.00001,0.00862,0.00044,0.30147,0.30051,0.00012,0.00124,2,0.03482,-0.00009,-0.00231,-0.54907,1.09741,-0.54807,0.00270,0.00012,-0.00260,-0.54913,1.09750,-0.54811,0.00291,-0.00200,-0.00000,-0.00201,-0.00000,-0.00011,0.00247,0.00352,-1.29735,0.08727,0.02828,0.00011,0.00898,0.00364,-1.29770,0.08735,0.02396,-0.00130,-0.00005,-0.00132,-0.00005,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2600,-0.00013,0.00066,0.46270,1.00000,0.00002,-0.00001,-0.00001,0.00863,0.00046,0.30147,0.30051,0.00007,0.00129,2,0.03482,-0.00009,-0.00244,-0.54911,1.09735,-0.54802,0.00283,0.00012,-0.00273,-0.54917,1.09745,-0.54807,0.00304,-0.00204,-0.00000,-0.00205,-0.00000,-0.00011,0.00242,0.00354,-1.29737,0.08700,0.02776,0.00010,0.00891,0.00365,-1.29771,0.08708,0.02345,-0.00128,-0.00006,-0.00130,-0.00006,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2650,-0.00012,0.00070,0.46270,1.00000,0.00002,0.00001,-0.00001,0.00863,0.00049,0.30147,0.30051,0.00004,0.00134,2,0.03482,-0.00009,-0.00258,-0.54915,1.09730,-0.54798,0.00296,0.00012,-0.00287,-0.54921,1.09740,-0.54803,0.00317,-0.00207,-0.00000,-0.00208,-0.00000,-0.00012,0.00237,0.00356,-1.29739,0.08675,0.02720,0.00010,0.00885,0.00367,-1.29773,0.08683,0.02290,-0.00126,-0.00006,-0.00128,-0.00006,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2700,-0.00012,0.00074,0.46271,1.00000,0.00002,0.00004,-0.00001,0.00863,0.00051,0.30147,0.30051,0.00004,0.00139,2,0.03482,-0.00009,-0.00272,-0.54919,1.09724,-0.54794,0.00309,0.00012,-0.00301,-0.54925,1.09735,-0.54799,0.00330,-0.00210,-0.00000,-0.00212,-0.00000,-0.00012,0.00231,0.00358,-1.29741,0.08650,0.02660,0.00010,0.00877,0.00369,-1.29775,0.08658,0.02232,-0.00124,-0.00006,-0.00126,-0.00006,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2750,-0.00011,0.00078,0.46271,1.00000,0.00002,0.00006,-0.00001,0.00863,0.00054,0.30148,0.30051,0.00007,0.00144,2,0.03482,-0.00009,-0.00287,-0.54923,1.09719,-0.54790,0.00323,0.00012,-0.00316,-0.54929,1.09730,-0.54795,0.00344,-0.00214,-0.00000,-0.00215,-0.00000,-0.00012,0.00225,0.00361,-1.29743,0.08626,0.02597,0.00010,0.00870,0.00371,-1.29777,0.08634,0.02169,-0.00122,-0.00006,-0.00125,-0.00007,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2800,-0.00011,0.00082,0.46271,1.00000,0.00002,0.00008,-0.00001,0.00864,0.00057,0.30148,0.30051,0.00012,0.00149,2,0.03482,-0.00009,-0.00302,-0.54926,1.09715,-0.54786,0.00338,0.00012,-0.00331,-0.54933,1.09726,-0.54791,0.00359,-0.00217,-0.00000,-0.00218,-0.00000,-0.00012,0.00219,0.00363,-1.29746,0.08603,0.02529,0.00009,0.00862,0.00373,-1.29779,0.08611,0.02102,-0.00120,-0.00007,-0.00123,-0.00007,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2850,-0.00010,0.00086,0.46271,1.00000,0.00002,0.00010,-0.00001,0.00864,0.00060,0.30148,0.30051,0.00016,0.00155,2,0.03482,-0.00009,-0.00318,-0.54930,1.09710,-0.54782,0.00352,0.00012,-0.00346,-0.54937,1.09722,-0.54787,0.00373,-0.00220,-0.00000,-0.00221,-0.00000,-0.00012,0.00212,0.00366,-1.29748,0.08581,0.02458,0.00009,0.00853,0.00376,-1.29781,0.08588,0.02032,-0.00118,-0.00007,-0.00121,-0.00007,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2900,-0.00009,0.00090,0.46271,1.00000,0.00002,0.00013,-0.00001,0.00864,0.00063,0.30148,0.30051,0.00021,0.00160,2,0.03482,-0.00009,-0.00333,-0.54934,1.09706,-0.54779,0.00367,0.00012,-0.00362,-0.54941,1.09718,-0.54784,0.00388,-0.00222,-0.00000,-0.00224,-0.00000,-0.00013,0.00205,0.00369,-1.29750,0.08559,0.02383,0.00009,0.00845,0.00378,-1.29783,0.08567,0.01957,-0.00116,-0.00007,-0.00119,-0.00007,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2950,-0.00009,0.00095,0.46272,1.00000,0.00003,0.00015,-0.00001,0.00864,0.00066,0.30148,0.30051,0.00025,0.00166,2,0.03482,-0.00009,-0.00350,-0.54937,1.09702,-0.54775,0.00383,0.00012,-0.00379,-0.54944,1.09714,-0.54780,0.00404,-0.00225,-0.00000,-0.00227,-0.00000,-0.00013,0.00197,0.00372,-1.29752,0.08539,0.02305,0.00008,0.00836,0.00381,-1.29784,0.08546,0.01880,-0.00114,-0.00007,-0.00118,-0.00007,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.3000,-0.00008,0.00099,0.46272,1.00000,0.00003,0.00017,-0.00001,0.00864,0.00070,0.30148,0.30051,0.00029,0.00171,2,0.03482,-0.00009,-0.00367,-0.54941,1.09698,-0.54771,0.00398,0.00012,-0.00395,-0.54948,1.09711,-0.54777,0.00419,-0.00228,-0.00000,-0.00229,-0.00000,-0.00013,0.00190,0.00376,-1.29755,0.08519,0.02222,0.00008,0.00827,0.00384,-1.29786,0.08527,0.01798,-0.00112,-0.00008,-0.00116,-0.00008,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.3050,-0.00008,0.00104,0.46272,1.00000,0.00003,0.00018,-0.00001,0.00865,0.00073,0.30149,0.30051,0.00033,0.00177,2,0.03482,-0.00009,-0.00384,-0.54945,1.09694,-0.54768,0.00414,0.00012,-0.00412,-0.54952,1.09707,-0.54774,0.00435,-0.00230,-0.00000,-0.00232,-0.00000,-0.00013,0.00182,0.00379,-1.29757,0.08500,0.02136,0.00008,0.00818,0.00387,-1.29788,0.08508,0.01713,-0.00111,-0.00008,-0.00114,-0.00008,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.3100,-0.00007,0.00109,0.46272,1.00000,0.00003,0.00020,-0.00001,0.00865,0.00076,0.30149,0.30051,0.00037,0.00183,2,0.03482,-0.00009,-0.00401,-0.54948,1.09690,-0.54765,0.00431,0.00012,-0.00430,-0.54955,1.09704,-0.54771,0.00452,-0.00233,-0.00000,-0.00235,-0.00000,-0.00014,0.00174,0.00383,-1.29759,0.08482,0.02046,0.00008,0.00808,0.00390,-1.29789,0.08489,0.01624,-0.00109,-0.00008,-0.00113,-0.00008,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.3150,-0.00007,0.00113,0.46272,1.00000,0.00003,0.00022,-0.00001,0.00865,0.00080,0.30149,0.30051,0.00041,0.00189,2,0.03482,-0.00009,-0.00420,-0.54951,1.09687,-0.54762,0.00448,0.00012,-0.00448,-0.54959,1.09700,-0.54768,0.00469,-0.00235,-0.00000,-0.00237,-0.00000,-0.00014,0.00166,0.00387,-1.29761,0.08464,0.01953,0.00007,0.00798,0.00393,-1.29791,0.08472,0.01531,-0.00107,-0.00008,-0.00111,-0.00008,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.3200,-0.00006,0.00118,0.46272,1.00000,0.00003,0.00024,-0.00001,0.00865,0.00084,0.30149,0.30051,0.00044,0.00195,2,0.03482,-0.00009,-0.00438,-0.54955,1.09683,-0.54758,0.00465,0.00012,-0.00467,-0.54962,1.09697,-0.54765,0.00486,-0.00237,-0.00000,-0.00239,-0.00000,-0.00014,0.00157,0.00390,-1.29763,0.08447,0.01856,0.00007,0.00788,0.00396,-1.29792,0.08455,0.01435,-0.00106,-0.00008,-0.00109,-0.00008,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.3250,-0.00006,0.00124,0.46273,1.00000,0.00003,0.00026,-0.00001,0.00865,0.00087,0.30149,0.30051,0.00048,0.00201,2,0.03483,-0.00009,-0.00457,-0.54958,1.09680,-0.54755,0.00483,0.00012,-0.00486,-0.54966,1.09694,-0.54762,0.00504,-0.00240,-0.00000,-0.00242,-0.00000,-0.00015,0.00148,0.00394,-1.29765,0.08431,0.01756,0.00007,0.00778,0.00400,-1.29794,0.08439,0.01335,-0.00104,-0.00008,-0.00108,-0.00008,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.3300,-0.00005,0.00129,0.46273,1.00000,0.00003,0.00027,-0.00001,0.00865,0.00091,0.30149,0.30051,0.00051,0.00207,2,0.03483,-0.00009,-0.00476,-0.54961,1.09677,-0.54752,0.00501,0.00012,-0.00505,-0.54969,1.09692,-0.54759,0.00522,-0.00242,-0.00000,-0.00244,-0.00000,-0.00015,0.00139,0.00398,-1.29767,0.08416,0.01652,0.00006,0.00767,0.00403,-1.29795,0.08423,0.01232,-0.00102,-0.00009,-0.00106,-0.00009,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.3350,-0.00005,0.00134,0.46273,1.00000,0.00003,0.00029,-0.00001,0.00866,0.00095,0.30149,0.30051,0.00055,0.00213,2,0.03483,-0.00009,-0.00496,-0.54964,1.09674,-0.54750,0.00519,0.00012,-0.00525,-0.54973,1.09689,-0.54756,0.00540,-0.00244,-0.00000,-0.00246,-0.00000,-0.00015,0.00130,0.00403,-1.29769,0.08401,0.01544,0.00006,0.00757,0.00407,-1.29797,0.08408,0.01125,-0.00101,-0.00009,-0.00105,-0.00009,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.3400,-0.00005,0.00140,0.46273,1.00000,0.00003,0.00031,-0.00001,0.00866,0.00099,0.30149,0.30051,0.00058,0.00220,2,0.03483,-0.00009,-0.00516,-0.54967,1.09671,-0.54747,0.00538,0.00012,-0.00545,-0.54976,1.09686,-0.54754,0.00559,-0.00246,-0.00000,-0.00248,-0.00000,-0.00015,0.00121,0.00407,-1.29771,0.08387,0.01433,0.00005,0.00746,0.00410,-1.29798,0.08394,0.01015,-0.00099,-0.00009,-0.00104,-0.00009,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.3450,-0.00004,0.00145,0.46273,1.00000,0.00003,0.00032,-0.00001,0.00866,0.00103,0.30150,0.30051,0.00061,0.00226,2,0.03483,-0.00009,-0.00537,-0.54970,1.09668,-0.54744,0.00557,0.00012,-0.00566,-0.54979,1.09684,-0.54751,0.00578,-0.00247,-0.00000,-0.00250,-0.00000,-0.00016,0.00111,0.00411,-1.29773,0.08373,0.01318,0.00005,0.00735,0.00414,-1.29799,0.08380,0.00901,-0.00098,-0.00009,-0.00102,-0.00009,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.3500,-0.00004,0.00151,0.46273,1.00000,0.00003,0.00034,-0.00001,0.00866,0.00107,0.30150,0.30051,0.00064,0.00233,2,0.03483,-0.00009,-0.00558,-0.54973,1.09665,-0.54741,0.00577,0.00012,-0.00587,-0.54982,1.09681,-0.54748,0.00598,-0.00249,-0.00000,-0.00251,-0.00000,-0.00016,0.00102,0.00416,-1.29775,0.08360,0.01200,0.00005,0.00724,0.00417,-1.29800,0.08367,0.00784,-0.00096,-0.00009,-0.00101,-0.00009,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.3550,-0.00004,0.00157,0.46273,1.00000,0.00003,0.00035,-0.00001,0.00866,0.00111,0.30150,0.30051,0.00067,0.00239,2,0.03483,-0.00009,-0.00580,-0.54976,1.09662,-0.54739,0.00597,0.00012,-0.00608,-0.54985,1.09679,-0.54746,0.00617,-0.00251,-0.00000,-0.00253,-0.00000,-0.00016,0.00092,0.00420,-1.29777,0.08348,0.01079,0.00004,0.00713,0.00421,-1.29801,0.08354,0.00663,-0.00095,-0.00009,-0.00099,-0.00009,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.3600,-0.00003,0.00163,0.46273,1.00000,0.00004,0.00037,-0.00001,0.00866,0.00116,0.30150,0.30051,0.00070,0.00246,2,0.03483,-0.00009,-0.00602,-0.54979,1.09659,-0.54736,0.00617,0.00012,-0.00630,-0.54988,1.09676,-0.54744,0.00638,-0.00252,-0.00000,-0.00255,-0.00000,-0.00017,0.00082,0.00425,-1.29779,0.08336,0.00954,0.00004,0.00701,0.00425,-1.29802,0.08342,0.00539,-0.00094,-0.00009,-0.00098,-0.00009,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.3650,-0.00003,0.00169,0.46273,1.00000,0.00004,0.00038,-0.00001,0.00866,0.00120,0.30150,0.30051,0.00073,0.00253,2,0.03483,-0.00009,-0.00624,-0.54981,1.09657,-0.54733,0.00638,0.00012,-0.00653,-0.54991,1.09674,-0.54741,0.00658,-0.00254,-0.00000,-0.00256,-0.00000,-0.00017,0.00072,0.00429,-1.29781,0.08324,0.00826,0.00004,0.00690,0.00429,-1.29803,0.08331,0.00411,-0.00092,-0.00009,-0.00097,-0.00009,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.3700,-0.00003,0.00175,0.46274,1.00000,0.00004,0.00039,-0.00001,0.00866,0.00125,0.30150,0.30051,0.00076,0.00260,2,0.03483,-0.00009,-0.00647,-0.54984,1.09654,-0.54731,0.00659,0.00012,-0.00675,-0.54994,1.09672,-0.54739,0.00680,-0.00255,-0.00000,-0.00258,-0.00000,-0.00017,0.00062,0.00434,-1.29782,0.08313,0.00694,0.00003,0.00678,0.00432,-1.29804,0.08320,0.00280,-0.00091,-0.00009,-0.00096,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.3750,-0.00002,0.00181,0.46274,1.00000,0.00004,0.00041,-0.00001,0.00866,0.00129,0.30150,0.30051,0.00078,0.00266,2,0.03483,-0.00009,-0.00671,-0.54987,1.09652,-0.54728,0.00680,0.00012,-0.00699,-0.54996,1.09670,-0.54737,0.00701,-0.00257,-0.00000,-0.00259,-0.00000,-0.00018,0.00051,0.00438,-1.29784,0.08303,0.00559,0.00003,0.00666,0.00436,-1.29805,0.08309,0.00146,-0.00090,-0.00009,-0.00094,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.3800,-0.00002,0.00188,0.46274,1.00000,0.00004,0.00042,-0.00001,0.00866,0.00134,0.30150,0.30051,0.00081,0.00274,2,0.03483,-0.00009,-0.00694,-0.54989,1.09649,-0.54726,0.00702,0.00012,-0.00723,-0.54999,1.09667,-0.54734,0.00723,-0.00258,-0.00000,-0.00260,-0.00000,-0.00018,0.00041,0.00443,-1.29786,0.08293,0.00420,0.00003,0.00654,0.00440,-1.29805,0.08299,0.00008,-0.00088,-0.00010,-0.00093,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.3850,-0.00002,0.00194,0.46274,1.00000,0.00004,0.00043,-0.00001,0.00867,0.00139,0.30150,0.30051,0.00084,0.00281,2,0.03483,-0.00009,-0.00718,-0.54991,1.09647,-0.54724,0.00724,0.00012,-0.00747,-0.55001,1.09665,-0.54732,0.00745,-0.00259,-0.00000,-0.00262,-0.00000,-0.00018,0.00030,0.00448,-1.29788,0.08283,0.00279,0.00002,0.00642,0.00444,-1.29806,0.08289,-0.00133,-0.00087,-0.00010,-0.00092,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.3900,-0.00001,0.00201,0.46274,1.00000,0.00004,0.00044,-0.00001,0.00867,0.00144,0.30150,0.30051,0.00086,0.00288,2,0.03483,-0.00009,-0.00743,-0.54994,1.09644,-0.54721,0.00747,0.00012,-0.00771,-0.55004,1.09663,-0.54730,0.00768,-0.00260,-0.00000,-0.00263,-0.00000,-0.00019,0.00020,0.00453,-1.29789,0.08274,0.00134,0.00002,0.00630,0.00448,-1.29807,0.08280,-0.00277,-0.00086,-0.00010,-0.00091,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.3950,-0.00001,0.00208,0.46274,1.00000,0.00004,0.00045,-0.00001,0.00867,0.00148,0.30150,0.30051,0.00088,0.00295,2,0.03483,-0.00009,-0.00768,-0.54996,1.09642,-0.54719,0.00770,0.00012,-0.00796,-0.55006,1.09661,-0.54728,0.00791,-0.00261,-0.00000,-0.00264,-0.00000,-0.00019,0.00009,0.00457,-1.29791,0.08265,-0.00015,0.00001,0.00618,0.00451,-1.29807,0.08271,-0.00424,-0.00085,-0.00010,-0.00090,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.4000,-0.00001,0.00215,0.46274,1.00000,0.00004,0.00046,-0.00001,0.00867,0.00154,0.30150,0.30051,0.00091,0.00303,2,0.03483,-0.00009,-0.00794,-0.54998,1.09639,-0.54717,0.00793,0.00012,-0.00822,-0.55008,1.09659,-0.54726,0.00814,-0.00263,-0.00000,-0.00265,-0.00000,-0.00019,-0.00002,0.00462,-1.29793,0.08257,-0.00167,0.00001,0.00606,0.00455,-1.29808,0.08262,-0.00575,-0.00084,-0.00010,-0.00089,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.4050,-0.00001,0.00222,0.46274,1.00000,0.00004,0.00048,-0.00001,0.00867,0.00159,0.30150,0.30051,0.00093,0.00310,2,0.03483,-0.00009,-0.00820,-0.55000,1.09637,-0.54715,0.00817,0.00012,-0.00848,-0.55011,1.09657,-0.54724,0.00838,-0.00264,-0.00000,-0.00266,-0.00000,-0.00020,-0.00013,0.00467,-1.29794,0.08249,-0.00322,0.00001,0.00593,0.00459,-1.29808,0.08254,-0.00730,-0.00083,-0.00010,-0.00088,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
