t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,cop_lx,cop_ly,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
1.4050,0.00044,0.03686,0.46281,1.00000,0.00012,0.00094,0.00072,0.00869,0.02713,0.30157,0.30051,0.00187,0.03164,2,0.03486,0.04900,0.01900,0.003572,0.019000,35.7046,0.003262,0.017902,36.6703,0.001732,0.019000,27.1789,0.001436,0.017738,28.3768,-0.00191,-0.13362,-0.52819,1.04990,-0.52340,0.12477,-0.00157,-0.13406,-0.52748,1.05093,-0.52526,0.12666,-0.00362,-0.00000,-0.00393,-0.00000,-0.00681,0.33427,0.08859,-1.42112,0.12998,-0.62485,0.00406,0.21146,-0.05527,-1.08801,0.04652,-0.46767,-0.00110,-0.00016,-0.00170,-0.00017,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.4100,0.00045,0.03710,0.46281,1.00000,0.00012,0.00094,0.00074,0.00869,0.02731,0.30158,0.30051,0.00187,0.03182,2,0.03486,0.04900,0.01900,0.003584,0.019000,35.7906,0.003274,0.017903,36.7562,0.001710,0.019000,27.0918,0.001415,0.017735,28.2910,-0.00194,-0.13450,-0.52788,1.04927,-0.52308,0.12563,-0.00159,-0.13494,-0.52716,1.05033,-0.52497,0.12755,-0.00363,-0.00000,-0.00395,-0.00000,-0.00702,0.34250,0.09002,-1.42378,0.13080,-0.62639,0.00422,0.21514,-0.05649,-1.08398,0.04582,-0.46599,-0.00111,-0.00016,-0.00172,-0.00017,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.4150,0.00045,0.03734,0.46281,1.00000,0.00012,0.00094,0.00075,0.00869,0.02749,0.30158,0.30051,0.00187,0.03201,2,0.03486,0.04900,0.01900,0.003596,0.019000,35.8767,0.003286,0.017904,36.8423,0.001689,0.019000,27.0047,0.001393,0.017731,28.2051,-0.00197,-0.13537,-0.52757,1.04864,-0.52276,0.12648,-0.00161,-0.13582,-0.52684,1.04972,-0.52469,0.12845,-0.00364,-0.00000,-0.00396,-0.00000,-0.00723,0.35079,0.09145,-1.42643,0.13161,-0.62794,0.00439,0.21879,-0.05771,-1.07994,0.04513,-0.46432,-0.00111,-0.00016,-0.00174,-0.00018,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.4200,0.00046,0.03758,0.46281,1.00000,0.00012,0.00094,0.00076,0.00869,0.02767,0.30158,0.30051,0.00188,0.03219,2,0.03486,0.04900,0.01900,0.003607,0.019000,35.9629,0.003298,0.017905,36.9285,0.001668,0.019000,26.9173,0.001372,0.017727,28.1190,-0.00200,-0.13625,-0.52726,1.04801,-0.52244,0.12733,-0.00163,-0.13670,-0.52652,1.04911,-0.52440,0.12934,-0.00365,-0.00000,-0.00398,-0.00000,-0.00745,0.35913,0.09288,-1.42909,0.13242,-0.62948,0.00456,0.22240,-0.05892,-1.07588,0.04445,-0.46264,-0.00112,-0.00016,-0.00176,-0.00018,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.4250,0.00046,0.03782,0.46281,1.00000,0.00012,0.00094,0.00077,0.00869,0.02785,0.30158,0.30051,0.00188,0.03237,2,0.03486,0.04900,0.01900,0.003618,0.019000,36.0493,0.003309,0.017907,37.0148,0.001647,0.019000,26.8299,0.001350,0.017723,28.0328,-0.00203,-0.13712,-0.52695,1.04737,-0.52211,0.12819,-0.00166,-0.13758,-0.52619,1.04849,-0.52411,0.13023,-0.00366,-0.00000,-0.00400,-0.00000,-0.00766,0.36752,0.09430,-1.43174,0.13322,-0.63103,0.00474,0.22598,-0.06013,-1.07181,0.04378,-0.46095,-0.00112,-0.00016,-0.00177,-0.00018,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.4300,0.00047,0.03807,0.46281,1.00000,0.00013,0.00094,0.00078,0.00869,0.02803,0.30158,0.30051,0.00188,0.03256,2,0.03486,0.04900,0.01900,0.003629,0.019000,36.1358,0.003320,0.017908,37.1013,0.001626,0.019000,26.7422,0.001329,0.017719,27.9464,-0.00207,-0.13800,-0.52663,1.04672,-0.52178,0.12904,-0.00168,-0.13846,-0.52587,1.04786,-0.52382,0.13113,-0.00367,-0.00000,-0.00402,-0.00000,-0.00789,0.37596,0.09571,-1.43439,0.13402,-0.63258,0.00492,0.22953,-0.06133,-1.06772,0.04311,-0.45927,-0.00112,-0.00016,-0.00179,-0.00018,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.4350,0.00047,0.03831,0.46281,1.00000,0.00013,0.00094,0.00080,0.00869,0.02821,0.30158,0.30051,0.00188,0.03274,2,0.03486,0.04900,0.01900,0.003640,0.019000,36.2224,0.003331,0.017909,37.1879,0.001606,0.019000,26.6545,0.001308,0.017715,27.8599,-0.00210,-0.13887,-0.52631,1.04607,-0.52145,0.12989,-0.00170,-0.13934,-0.52554,1.04724,-0.52352,0.13203,-0.00368,-0.00000,-0.00404,-0.00000,-0.00812,0.38446,0.09712,-1.43704,0.13481,-0.63414,0.00510,0.23304,-0.06252,-1.06363,0.04245,-0.45758,-0.00113,-0.00016,-0.00181,-0.00018,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.4400,0.00048,0.03855,0.46281,1.00000,0.00013,0.00094,0.00081,0.00869,0.02839,0.30158,0.30051,0.00188,0.03292,2,0.03486,0.04900,0.01900,0.003650,0.019000,36.3092,0.003342,0.017910,37.2746,0.001585,0.019000,26.5665,0.001288,0.017711,27.7733,-0.00214,-0.13975,-0.52599,1.04542,-0.52112,0.13075,-0.00173,-0.14022,-0.52520,1.04660,-0.52323,0.13292,-0.00369,-0.00000,-0.00406,-0.00000,-0.00835,0.39301,0.09852,-1.43969,0.13560,-0.63569,0.00529,0.23652,-0.06370,-1.05951,0.04180,-0.45589,-0.00113,-0.00016,-0.00183,-0.00018,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.4450,0.00048,0.03880,0.46281,1.00000,0.00013,0.00094,0.00082,0.00869,0.02857,0.30158,0.30051,0.00189,0.03311,2,0.03486,0.04900,0.01900,0.003660,0.019000,36.3960,0.003353,0.017912,37.3615,0.001565,0.019000,26.4785,0.001267,0.017707,27.6865,-0.00217,-0.14063,-0.52567,1.04476,-0.52078,0.13161,-0.00175,-0.14111,-0.52487,1.04596,-0.52293,0.13382,-0.00370,-0.00000,-0.00408,-0.00000,-0.00858,0.40161,0.09992,-1.44234,0.13637,-0.63725,0.00549,0.23997,-0.06487,-1.05539,0.04116,-0.45419,-0.00114,-0.00016,-0.00184,-0.00018,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.4500,0.00049,0.03904,0.46281,1.00000,0.00013,0.00095,0.00084,0.00869,0.02875,0.30158,0.30051,0.00189,0.03329,2,0.03486,0.04900,0.01900,0.003670,0.019000,36.4830,0.003363,0.017913,37.4485,0.001545,0.019000,26.3903,0.001247,0.017703,27.5996,-0.00221,-0.14151,-0.52534,1.04409,-0.52044,0.13246,-0.00178,-0.14199,-0.52453,1.04532,-0.52263,0.13472,-0.00371,-0.00000,-0.00410,-0.00000,-0.00882,0.41026,0.10131,-1.44499,0.13714,-0.63881,0.00568,0.24338,-0.06604,-1.05125,0.04052,-0.45250,-0.00114,-0.00016,-0.00186,-0.00018,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.4550,0.00049,0.03928,0.46281,1.00000,0.00014,0.00095,0.00085,0.00869,0.02893,0.30158,0.30051,0.00189,0.03348,2,0.03486,0.04900,0.01900,0.003679,0.019000,36.5702,0.003373,0.017914,37.5357,0.001526,0.019000,26.3021,0.001226,0.017699,27.5125,-0.00224,-0.14239,-0.52501,1.04342,-0.52010,0.13332,-0.00180,-0.14288,-0.52419,1.04467,-0.52232,0.13562,-0.00372,-0.00000,-0.00412,-0.00000,-0.00906,0.41897,0.10270,-1.44764,0.13790,-0.64038,0.00588,0.24676,-0.06719,-1.04709,0.03990,-0.45080,-0.00114,-0.00016,-0.00188,-0.00018,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.4600,0.00050,0.03953,0.46281,1.00000,0.00014,0.00095,0.00086,0.00869,0.02911,0.30158,0.30051,0.00189,0.03366,2,0.03486,0.04900,0.01900,0.003688,0.019000,36.6574,0.003383,0.017915,37.6229,0.001506,0.019000,26.2136,0.001207,0.017695,27.4254,-0.00228,-0.14327,-0.52468,1.04274,-0.51975,0.13418,-0.00182,-0.14376,-0.52384,1.04402,-0.52202,0.13652,-0.00373,-0.00000,-0.00414,-0.00000,-0.00931,0.42773,0.10408,-1.45028,0.13866,-0.64194,0.00609,0.25010,-0.06834,-1.04292,0.03928,-0.44910,-0.00115,-0.00016,-0.00190,-0.00019,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.4650,0.00050,0.03977,0.46281,1.00000,0.00014,0.00095,0.00088,0.00869,0.02929,0.30158,0.30051,0.00189,0.03384,2,0.03486,0.04900,0.01900,0.003697,0.019000,36.7447,0.003392,0.017917,37.7103,0.001487,0.019000,26.1251,0.001187,0.017691,27.3381,-0.00232,-0.14415,-0.52435,1.04206,-0.51941,0.13504,-0.00185,-0.14465,-0.52350,1.04336,-0.52171,0.13742,-0.00374,-0.00000,-0.00416,-0.00000,-0.00956,0.43653,0.10545,-1.45293,0.13940,-0.64351,0.00629,0.25340,-0.06948,-1.03874,0.03867,-0.44739,-0.00115,-0.00016,-0.00192,-0.00019,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.4700,0.00051,0.04002,0.46281,1.00000,0.00014,0.00095,0.00089,0.00869,0.02947,0.30158,0.30051,0.00190,0.03403,2,0.03486,0.04900,0.01900,0.003705,0.019000,36.8321,0.003401,0.017918,37.7977,0.001468,0.019000,26.0365,0.001167,0.017686,27.2508,-0.00236,-0.14503,-0.52402,1.04138,-0.51906,0.13590,-0.00188,-0.14553,-0.52315,1.04270,-0.52140,0.13832,-0.00375,-0.00000,-0.00418,-0.00000,-0.00982,0.44539,0.10681,-1.45557,0.14014,-0.64508,0.00651,0.25667,-0.07061,-1.03454,0.03807,-0.44569,-0.00116,-0.00016,-0.00193,-0.00019,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.4750,0.00051,0.04026,0.46281,1.00000,0.00015,0.00095,0.00091,0.00869,0.02965,0.30158,0.30051,0.00190,0.03421,2,0.03486,0.04900,0.01900,0.003713,0.019000,36.9197,0.003410,0.017919,37.8853,0.001450,0.019000,25.9478,0.001148,0.017682,27.1633,-0.00240,-0.14591,-0.52368,1.04068,-0.51870,0.13676,-0.00190,-0.14642,-0.52279,1.04203,-0.52109,0.13922,-0.00376,-0.00000,-0.00420,-0.00000,-0.01008,0.45430,0.10816,-1.45822,0.14086,-0.64666,0.00672,0.25991,-0.07173,-1.03033,0.03749,-0.44398,-0.00116,-0.00017,-0.00195,-0.00019,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.4800,0.00052,0.04050,0.46281,1.00000,0.00015,0.00095,0.00092,0.00869,0.02983,0.30158,0.30051,0.00190,0.03440,2,0.03486,0.04900,0.01900,0.003721,0.019000,37.0073,0.003418,0.017920,37.9730,0.001432,0.019000,25.8589,0.001129,0.017678,27.0757,-0.00244,-0.14679,-0.52334,1.03999,-0.51835,0.13762,-0.00193,-0.14731,-0.52244,1.04136,-0.52077,0.14012,-0.00377,-0.00000,-0.00422,-0.00000,-0.01034,0.46326,0.10950,-1.46086,0.14158,-0.64823,0.00694,0.26310,-0.07283,-1.02611,0.03691,-0.44227,-0.00116,-0.00017,-0.00197,-0.00019,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.4850,0.00052,0.04075,0.46281,1.00000,0.00015,0.00095,0.00094,0.00869,0.03001,0.30158,0.30051,0.00190,0.03458,2,0.03486,0.04900,0.01900,0.003728,0.019000,37.0950,0.003426,0.017921,38.0607,0.001414,0.019000,25.7700,0.001111,0.017673,26.9880,-0.00248,-0.14768,-0.52300,1.03929,-0.51799,0.13848,-0.00195,-0.14819,-0.52208,1.04068,-0.52046,0.14103,-0.00378,-0.00000,-0.00424,-0.00000,-0.01061,0.47227,0.11084,-1.46351,0.14228,-0.64981,0.00716,0.26626,-0.07393,-1.02187,0.03634,-0.44056,-0.00117,-0.00017,-0.00199,-0.00019,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.4900,0.00053,0.04099,0.46281,1.00000,0.00015,0.00095,0.00095,0.00869,0.03019,0.30158,0.30051,0.00190,0.03476,2,0.03486,0.04900,0.01900,0.003735,0.019000,37.1828,0.003434,0.017923,38.1486,0.001396,0.019000,25.6810,0.001093,0.017669,26.9003,-0.00252,-0.14856,-0.52265,1.03858,-0.51763,0.13934,-0.00198,-0.14908,-0.52172,1.03999,-0.52014,0.14193,-0.00380,-0.00000,-0.00427,-0.00000,-0.01088,0.48133,0.11217,-1.46615,0.14298,-0.65139,0.00739,0.26939,-0.07502,-1.01762,0.03578,-0.43885,-0.00117,-0.00017,-0.00201,-0.00019,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.4950,0.00053,0.04124,0.46281,1.00000,0.00016,0.00095,0.00097,0.00869,0.03037,0.30158,0.30051,0.00191,0.03495,2,0.03486,0.04900,0.01900,0.003742,0.019000,37.2707,0.003441,0.017924,38.2365,0.001379,0.019000,25.5919,0.001075,0.017664,26.8124,-0.00257,-0.14945,-0.52231,1.03787,-0.51726,0.14020,-0.00201,-0.14997,-0.52136,1.03931,-0.51982,0.14283,-0.00381,-0.00000,-0.00429,-0.00000,-0.01115,0.49044,0.11348,-1.46880,0.14366,-0.65298,0.00762,0.27247,-0.07609,-1.01335,0.03524,-0.43713,-0.00117,-0.00017,-0.00203,-0.00019,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5000,0.00054,0.04149,0.46282,1.00000,0.00016,0.00096,0.00098,0.00869,0.03056,0.30158,0.30051,0.00191,0.03513,2,0.03486,0.04900,0.01900,0.003748,0.019000,37.3586,0.003448,0.017925,38.3246,0.001362,0.019000,25.5027,0.001057,0.017660,26.7245,-0.00261,-0.15033,-0.52196,1.03715,-0.51689,0.14106,-0.00204,-0.15086,-0.52099,1.03861,-0.51949,0.14374,-0.00382,-0.00000,-0.00431,-0.00000,-0.01143,0.49960,0.11479,-1.47144,0.14433,-0.65457,0.00785,0.27552,-0.07715,-1.00907,0.03471,-0.43542,-0.00118,-0.00017,-0.00205,-0.00019,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5050,0.00055,0.04173,0.46282,1.00000,0.00016,0.00096,0.00100,0.00869,0.03074,0.30158,0.30051,0.00191,0.03532,2,0.03486,0.04900,0.01900,0.003754,0.019000,37.4467,0.003455,0.017926,38.4127,0.001346,0.019000,25.4134,0.001040,0.017655,26.6365,-0.00266,-0.15121,-0.52160,1.03643,-0.51652,0.14192,-0.00206,-0.15175,-0.52062,1.03791,-0.51917,0.14464,-0.00383,-0.00000,-0.00433,-0.00000,-0.01172,0.50881,0.11608,-1.47408,0.14499,-0.65615,0.00809,0.27854,-0.07820,-1.00477,0.03419,-0.43370,-0.00118,-0.00017,-0.00207,-0.00020,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5100,0.00055,0.04198,0.46282,1.00000,0.00016,0.00096,0.00102,0.00869,0.03092,0.30159,0.30051,0.00191,0.03550,2,0.03486,0.04900,0.01900,0.003759,0.019001,37.5345,0.003461,0.017927,38.5008,0.001330,0.019001,25.3242,0.001023,0.017650,26.5484,-0.00270,-0.15210,-0.52125,1.03570,-0.51615,0.14279,-0.00209,-0.15264,-0.52025,1.03721,-0.51884,0.14555,-0.00384,-0.00000,-0.00436,-0.00000,-0.01200,0.51804,0.11736,-1.47672,0.14564,-0.65776,0.00833,0.28150,-0.07923,-1.00047,0.03368,-0.43200,-0.00119,-0.00017,-0.00209,-0.00020,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5150,0.00056,0.04222,0.46282,1.00000,0.00017,0.00096,0.00103,0.00869,0.03110,0.30159,0.30051,0.00191,0.03568,2,0.03486,0.04900,0.01900,0.003764,0.019001,37.6227,0.003467,0.017929,38.5889,0.001315,0.019001,25.2348,0.001007,0.017646,26.4604,-0.00275,-0.15298,-0.52089,1.03497,-0.51578,0.14365,-0.00212,-0.15353,-0.51987,1.03650,-0.51851,0.14645,-0.00385,-0.00000,-0.00438,-0.00000,-0.01230,0.52735,0.11863,-1.47936,0.14627,-0.65935,0.00857,0.28444,-0.08025,-0.99614,0.03318,-0.43028,-0.00119,-0.00017,-0.00211,-0.00020,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5200,0.00056,0.04247,0.46282,1.00000,0.00017,0.00096,0.00105,0.00869,0.03128,0.30159,0.30051,0.00192,0.03587,2,0.03486,0.04900,0.01900,0.003768,0.019001,37.7109,0.003472,0.017930,38.6772,0.001300,0.019001,25.1453,0.000991,0.017642,26.3722,-0.00280,-0.15387,-0.52054,1.03423,-0.51540,0.14451,-0.00215,-0.15442,-0.51950,1.03579,-0.51818,0.14736,-0.00386,-0.00000,-0.00440,-0.00000,-0.01259,0.53670,0.11989,-1.48201,0.14689,-0.66095,0.00882,0.28734,-0.08126,-0.99180,0.03270,-0.42856,-0.00119,-0.00017,-0.00213,-0.00020,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5250,0.00057,0.04272,0.46282,1.00000,0.00017,0.00096,0.00107,0.00869,0.03147,0.30159,0.30051,0.00192,0.03605,2,0.03487,0.04900,0.01900,0.003772,0.019001,37.7992,0.003477,0.017931,38.7656,0.001285,0.019001,25.0558,0.000975,0.017637,26.2839,-0.00285,-0.15476,-0.52017,1.03349,-0.51502,0.14538,-0.00218,-0.15531,-0.51912,1.03507,-0.51784,0.14827,-0.00387,-0.00000,-0.00443,-0.00000,-0.01289,0.54611,0.12114,-1.48465,0.14750,-0.66254,0.00907,0.29020,-0.08226,-0.98744,0.03223,-0.42684,-0.00120,-0.00017,-0.00215,-0.00020,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5300,0.00057,0.04296,0.46282,1.00000,0.00017,0.00096,0.00108,0.00869,0.03165,0.30159,0.30051,0.00192,0.03624,2,0.03487,0.04900,0.01900,0.003776,0.019001,37.8876,0.003482,0.017933,38.8541,0.001272,0.019001,24.9661,0.000960,0.017632,26.1955,-0.00289,-0.15564,-0.51981,1.03274,-0.51463,0.14624,-0.00221,-0.15620,-0.51873,1.03435,-0.51751,0.14917,-0.00388,-0.00000,-0.00445,-0.00000,-0.01320,0.55556,0.12238,-1.48730,0.14809,-0.66414,0.00932,0.29302,-0.08324,-0.98307,0.03178,-0.42511,-0.00120,-0.00017,-0.00217,-0.00020,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5350,0.00058,0.04321,0.46282,1.00000,0.00018,0.00096,0.00110,0.00869,0.03183,0.30159,0.30051,0.00192,0.03642,2,0.03487,0.04900,0.01900,0.003779,0.019001,37.9760,0.003486,0.017934,38.9426,0.001258,0.019001,24.8764,0.000946,0.017627,26.1071,-0.00294,-0.15653,-0.51945,1.03199,-0.51425,0.14711,-0.00224,-0.15710,-0.51835,1.03362,-0.51717,0.15008,-0.00389,-0.00000,-0.00448,-0.00000,-0.01351,0.56506,0.12360,-1.48995,0.14867,-0.66575,0.00958,0.29580,-0.08420,-0.97868,0.03134,-0.42339,-0.00120,-0.00017,-0.00219,-0.00020,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5400,0.00059,0.04346,0.46282,1.00000,0.00018,0.00096,0.00112,0.00870,0.03201,0.30159,0.30051,0.00192,0.03661,2,0.03487,0.04900,0.01900,0.003782,0.019001,38.0644,0.003490,0.017935,39.0312,0.001246,0.019001,24.7866,0.000932,0.017622,26.0186,-0.00300,-0.15742,-0.51908,1.03123,-0.51386,0.14797,-0.00227,-0.15799,-0.51796,1.03289,-0.51683,0.15099,-0.00390,-0.00000,-0.00450,-0.00000,-0.01382,0.57460,0.12481,-1.49260,0.14923,-0.66735,0.00984,0.29854,-0.08515,-0.97428,0.03091,-0.42166,-0.00121,-0.00018,-0.00221,-0.00020,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5450,0.00059,0.04370,0.46282,1.00000,0.00018,0.00096,0.00114,0.00870,0.03220,0.30159,0.30051,0.00193,0.03679,2,0.03487,0.04900,0.01900,0.003784,0.019001,38.1530,0.003493,0.017936,39.1198,0.001233,0.019001,24.6968,0.000919,0.017617,25.9301,-0.00305,-0.15830,-0.51871,1.03046,-0.51347,0.14884,-0.00230,-0.15888,-0.51757,1.03215,-0.51649,0.15189,-0.00392,-0.00000,-0.00452,-0.00000,-0.01414,0.58420,0.12600,-1.49525,0.14978,-0.66896,0.01010,0.30125,-0.08609,-0.96986,0.03050,-0.41993,-0.00121,-0.00018,-0.00223,-0.00021,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5500,0.00060,0.04395,0.46282,1.00000,0.00018,0.00097,0.00116,0.00870,0.03238,0.30159,0.30051,0.00193,0.03697,2,0.03487,0.04900,0.01900,0.003786,0.019001,38.2415,0.003496,0.017938,39.2085,0.001222,0.019001,24.6069,0.000906,0.017612,25.8415,-0.00310,-0.15919,-0.51833,1.02969,-0.51307,0.14970,-0.00233,-0.15977,-0.51717,1.03141,-0.51614,0.15280,-0.00393,-0.00000,-0.00455,-0.00000,-0.01446,0.59384,0.12718,-1.49790,0.15031,-0.67057,0.01037,0.30392,-0.08701,-0.96542,0.03011,-0.41821,-0.00121,-0.00018,-0.00225,-0.00021,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5550,0.00060,0.04420,0.46282,1.00000,0.00019,0.00097,0.00118,0.00870,0.03256,0.30159,0.30051,0.00193,0.03716,2,0.03487,0.04900,0.01900,0.003787,0.019001,38.3301,0.003498,0.017939,39.2973,0.001211,0.019001,24.5170,0.000893,0.017607,25.7528,-0.00316,-0.16008,-0.51796,1.02892,-0.51268,0.15057,-0.00236,-0.16067,-0.51677,1.03066,-0.51579,0.15371,-0.00394,-0.00000,-0.00457,-0.00000,-0.01479,0.60353,0.12835,-1.50056,0.15082,-0.67218,0.01064,0.30654,-0.08791,-0.96097,0.02973,-0.41648,-0.00122,-0.00018,-0.00227,-0.00021,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5600,0.00061,0.04444,0.46282,1.00000,0.00019,0.00097,0.00120,0.00870,0.03274,0.30159,0.30051,0.00193,0.03734,2,0.03487,0.04900,0.01900,0.003788,0.019001,38.4188,0.003500,0.017940,39.3861,0.001201,0.019001,24.4270,0.000882,0.017602,25.6641,-0.00321,-0.16097,-0.51758,1.02814,-0.51228,0.15143,-0.00239,-0.16156,-0.51637,1.02991,-0.51544,0.15462,-0.00395,-0.00000,-0.00460,-0.00000,-0.01512,0.61327,0.12950,-1.50321,0.15132,-0.67379,0.01092,0.30913,-0.08879,-0.95649,0.02937,-0.41475,-0.00122,-0.00018,-0.00230,-0.00021,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5650,0.00062,0.04469,0.46282,1.00000,0.00019,0.00097,0.00122,0.00870,0.03293,0.30159,0.30051,0.00193,0.03752,2,0.03487,0.04900,0.01900,0.003788,0.019001,38.5075,0.003502,0.017941,39.4749,0.001191,0.019001,24.3370,0.000871,0.017597,25.5754,-0.00327,-0.16185,-0.51720,1.02736,-0.51187,0.15230,-0.00243,-0.16245,-0.51597,1.02915,-0.51509,0.15552,-0.00396,-0.00000,-0.00463,-0.00000,-0.01546,0.62305,0.13064,-1.50587,0.15180,-0.67540,0.01120,0.31168,-0.08966,-0.95201,0.02903,-0.41302,-0.00122,-0.00018,-0.00232,-0.00021,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
