tick,t,FR_hip_joint_q,FR_hip_joint_dq,FR_thigh_joint_q,FR_thigh_joint_dq,FR_calf_joint_q,FR_calf_joint_dq,FL_hip_joint_q,FL_hip_joint_dq,FL_thigh_joint_q,FL_thigh_joint_dq,FL_calf_joint_q,FL_calf_joint_dq,RR_hip_joint_q,RR_hip_joint_dq,RR_thigh_joint_q,RR_thigh_joint_dq,RR_calf_joint_q,RR_calf_joint_dq,RL_hip_joint_q,RL_hip_joint_dq,RL_thigh_joint_q,RL_thigh_joint_dq,RL_calf_joint_q,RL_calf_joint_dq,root_x,root_y,root_z,root_qw,root_qx,root_qy,root_qz,root_vx,root_vy,root_vz,root_wx,root_wy,root_wz
3848,7.6960,-0.004191,0.458911,0.751922,-11.666747,-1.986125,8.066407,0.002717,-0.467697,0.752120,-11.702989,-1.985783,8.068592,-0.012252,0.475527,1.185532,8.148585,-1.962175,4.196747,0.014488,-0.437334,1.155167,7.853373,-1.970579,4.245832,13.24369,0.05377,0.24786,0.999961,-0.002178,-0.008407,-0.001536,2.09154,-0.00351,0.19636,0.17368,1.95655,0.01632
3849,7.6980,-0.003308,0.441477,0.728922,-11.500380,-1.971818,7.153601,0.001829,-0.444239,0.729057,-11.531385,-1.971475,7.153982,-0.011222,0.515205,1.202193,8.330527,-1.953400,4.387130,0.013517,-0.485216,1.171200,8.016296,-1.961601,4.489071,13.24788,0.05376,0.24821,0.999976,-0.001986,-0.006407,-0.001521,2.09745,-0.00418,0.17510,0.19480,2.00043,0.01275
3850,7.7000,-0.002239,0.534214,0.708431,-10.245399,-1.960729,5.544498,0.000832,-0.498286,0.708564,-10.246485,-1.960422,5.526233,-0.010176,0.522530,1.218821,8.313944,-1.944812,4.293958,0.012339,-0.589070,1.187898,8.348944,-1.952805,4.398173,13.25209,0.05375,0.24851,0.999988,-0.001775,-0.004364,-0.001510,2.10270,-0.00472,0.15039,0.21446,2.04212,0.00767
3851,7.7020,-0.001031,0.603919,0.691649,-8.391020,-1.952868,3.930557,-0.000184,-0.508186,0.691822,-8.371137,-1.952613,3.904769,-0.009211,0.482830,1.234903,8.041139,-1.937016,3.898374,0.010992,-0.673475,1.205563,8.832503,-1.944942,3.931364,13.25632,0.05374,0.24874,0.999995,-0.001560,-0.002332,-0.001518,2.11568,-0.00472,0.11390,0.21797,2.03142,-0.01046
3852,7.7040,0.000126,0.578895,0.678972,-6.338135,-1.947793,2.537528,-0.001098,-0.456860,0.679194,-6.313836,-1.947597,2.508020,-0.008299,0.455850,1.250074,7.585263,-1.930776,3.119882,0.009644,-0.673927,1.223166,8.801516,-1.938296,3.322883,13.26058,0.05373,0.24889,0.999998,-0.001360,-0.000355,-0.001553,2.13174,-0.00433,0.07257,0.20356,1.97672,-0.03719
3853,7.7060,0.001092,0.482688,0.670414,-4.279296,-1.945007,1.392752,-0.001814,-0.357749,0.670677,-4.258573,-1.944859,1.368894,-0.007444,0.427721,1.264075,7.000920,-1.926649,2.063451,0.008385,-0.629527,1.240048,8.441129,-1.933471,2.412925,13.26487,0.05372,0.24895,0.999997,-0.001172,0.001581,-0.001600,2.14599,-0.00421,0.03264,0.19008,1.93550,-0.05048
3854,7.7080,0.001771,0.339846,0.665568,-2.422809,-1.944069,0.468866,-0.002271,-0.228655,0.665883,-2.396914,-1.943983,0.437969,-0.006642,0.400925,1.276791,6.357628,-1.924993,0.827907,0.007249,-0.568042,1.255772,7.862098,-1.930953,1.258851,13.26919,0.05372,0.24894,0.999992,-0.000996,0.003486,-0.001654,2.15750,-0.00420,-0.00449,0.17903,1.90489,-0.05614
3855,7.7100,0.002124,0.176228,0.663916,-0.825928,-1.944622,-0.276538,-0.002446,-0.087522,0.664285,-0.799360,-1.944609,-0.312972,-0.005894,0.374095,1.288178,5.693837,-1.926007,-0.506864,0.006248,-0.500599,1.270114,7.170867,-1.931053,-0.049869,13.27352,0.05371,0.24887,0.999984,-0.000828,0.005373,-0.001708,2.16472,-0.00421,-0.03744,0.17087,1.88689,-0.05683
3856,7.7120,0.002216,0.046210,0.664837,0.460473,-1.945944,-0.660585,-0.002516,-0.035269,0.665353,0.534119,-1.946248,-0.819239,-0.005232,0.330839,1.298091,4.956342,-1.929986,-1.989555,0.005414,-0.416807,1.282810,6.347853,-1.934152,-1.549920,13.27785,0.05370,0.24874,0.999972,-0.000666,0.007250,-0.001760,2.16761,-0.00426,-0.06589,0.16581,1.87633,-0.05447
3857,7.7140,0.002110,-0.053251,0.668025,1.594070,-1.948065,-1.060659,-0.002473,0.021497,0.668733,1.690268,-1.948778,-1.265303,-0.004658,0.286869,1.306607,4.258217,-1.936760,-3.387201,0.004743,-0.335473,1.293873,5.531573,-1.940122,-2.984530,13.28218,0.05369,0.24857,0.999957,-0.000509,0.009088,-0.001806,2.16463,-0.00378,-0.08416,0.15955,1.83795,-0.04830
3858,7.7160,0.001849,-0.130305,0.673206,2.590271,-1.950962,-1.448547,-0.002323,0.075231,0.674117,2.692084,-1.952078,-1.649746,-0.004171,0.243700,1.313828,3.610510,-1.946135,-4.687195,0.004222,-0.260871,1.303367,4.746776,-1.948799,-4.338567,13.28650,0.05368,0.24837,0.999939,-0.000358,0.010881,-0.001847,2.16005,-0.00354,-0.09882,0.15380,1.79346,-0.04284
3859,7.7180,0.001461,-0.194176,0.680131,3.462494,-1.954569,-1.803736,-0.002071,0.125832,0.681241,3.561603,-1.956029,-1.975570,-0.003770,0.200372,1.319825,2.998078,-1.957888,-5.876452,0.003833,-0.194261,1.311345,3.989084,-1.959966,-5.583693,13.29081,0.05368,0.24815,0.999919,-0.000211,0.012618,-0.001883,2.15419,-0.00346,-0.10971,0.14926,1.73613,-0.03811
3860,7.7200,0.000960,-0.250438,0.688581,4.225007,-1.958797,-2.113662,-0.001724,0.173833,0.689877,4.318037,-1.960518,-2.244399,-0.003456,0.156878,1.324619,2.397002,-1.971762,-6.937377,0.003562,-0.135487,1.317838,3.246800,-1.973354,-6.693829,13.29510,0.05367,0.24792,0.999896,-0.000069,0.014281,-0.001915,2.14727,-0.00346,-0.11667,0.14533,1.66336,-0.03436
3861,7.7220,0.000363,-0.298306,0.698361,4.889973,-1.963528,-2.365605,-0.001289,0.217342,0.699827,4.975000,-1.965420,-2.451035,-0.003229,0.113760,1.328178,1.779647,-1.987468,-7.853003,0.003396,-0.083153,1.322835,2.498564,-1.988661,-7.653615,13.29938,0.05366,0.24768,0.999872,0.000070,0.015856,-0.001944,2.13948,-0.00345,-0.11955,0.14100,1.57490,-0.03170
3862,7.7240,-0.000311,-0.336985,0.709297,5.468035,-1.968631,-2.551742,-0.000778,0.255259,0.710915,5.544177,-1.970604,-2.592117,-0.003085,0.071686,1.330420,1.121211,-2.004688,-8.609984,0.003323,-0.036385,1.326279,1.721683,-2.005560,-8.449649,13.30365,0.05366,0.24744,0.999848,0.000203,0.017328,-0.001972,2.13101,-0.00341,-0.11820,0.13572,1.47212,-0.02995
3863,7.7260,-0.001044,-0.366921,0.721235,5.968819,-1.973971,-2.669548,-0.000203,0.287557,0.722987,6.036147,-1.975940,-2.668070,-0.003023,0.031380,1.331222,0.400836,-2.023085,-9.198297,0.003334,0.005354,1.328071,0.896164,-2.023704,-9.071908,13.30789,0.05365,0.24722,0.999823,0.000330,0.018686,-0.001999,2.12205,-0.00335,-0.11258,0.12917,1.35748,-0.02893
3864,7.7280,-0.001821,-0.388292,0.734036,6.400611,-1.979409,-2.719091,0.000425,0.314050,0.735907,6.459827,-1.981301,-2.680492,-0.003036,-0.006566,1.330428,-0.396875,-2.042306,-9.610571,0.003418,0.042345,1.328085,0.006666,-2.042730,-9.513146,13.31212,0.05364,0.24701,0.999799,0.000449,0.019920,-0.002026,2.11284,-0.00323,-0.10285,0.12123,1.23436,-0.02845
3865,7.7300,-0.002625,-0.401900,0.747577,6.770605,-1.984814,-2.702535,0.001095,0.334859,0.749553,6.823099,-1.986566,-2.632701,-0.003119,-0.041584,1.327865,-1.281691,-2.061990,-9.841996,0.003568,0.074774,1.326170,-0.957070,-2.062268,-9.768844,13.31632,0.05364,0.24683,0.999777,0.000559,0.021026,-0.002053,2.10362,-0.00307,-0.08925,0.11195,1.10597,-0.02833
3866,7.7320,-0.003442,-0.408670,0.761748,7.085416,-1.990062,-2.623906,0.001795,0.350212,0.763820,7.133120,-1.991625,-2.529397,-0.003265,-0.073183,1.323351,-2.257167,-2.081771,-9.890300,0.003773,0.102733,1.322171,-1.999440,-2.081942,-9.837116,13.32051,0.05363,0.24669,0.999756,0.000659,0.022002,-0.002079,2.09462,-0.00287,-0.07216,0.10146,0.97544,-0.02841
3867,7.7340,-0.004261,-0.409456,0.776451,7.351418,-1.995039,-2.488667,0.002516,0.360301,0.778613,7.396615,-1.996378,-2.376344,-0.003467,-0.100942,1.316710,-3.320193,-2.101282,-9.755762,0.004026,0.126254,1.315935,-3.118389,-2.101380,-9.718693,13.32468,0.05363,0.24658,0.999736,0.000748,0.022847,-0.002106,2.08605,-0.00262,-0.05204,0.08994,0.84567,-0.02853
3868,7.7360,-0.005066,-0.402316,0.791616,7.582853,-1.999633,-2.297187,0.003246,0.365368,0.793870,7.628702,-2.000726,-2.174269,-0.003713,-0.123022,1.307924,-4.393023,-2.120195,-9.456168,0.004302,0.137816,1.307536,-4.199580,-2.120260,-9.440050,13.32884,0.05362,0.24653,0.999720,0.000825,0.023566,-0.002134,2.07810,-0.00233,-0.02945,0.07761,0.71913,-0.02860
3869,7.7380,-0.005842,-0.388291,0.807203,7.793197,-2.003738,-2.052306,0.003970,0.361964,0.809553,7.841564,-2.004578,-1.925662,-0.003980,-0.133157,1.297199,-5.362726,-2.138209,-9.007266,0.004587,0.142771,1.297176,-5.179961,-2.138262,-9.000973,13.33298,0.05362,0.24651,0.999706,0.000888,0.024153,-0.002162,2.07132,-0.00198,-0.00581,0.06348,0.58685,-0.02933
3870,7.7400,-0.006638,-0.397612,0.823072,7.934777,-2.006838,-1.550201,0.004765,0.397525,0.825519,7.982686,-2.007405,-1.413363,-0.004274,-0.146972,1.284818,-6.190092,-2.155012,-8.401323,0.004891,0.152027,1.285143,-6.016424,-2.155064,-8.401068,13.33712,0.05361,0.24655,0.999695,0.000937,0.024595,-0.002191,2.06620,-0.00162,0.01762,0.04912,0.44166,-0.02963
3871,7.7420,-0.007390,-0.376389,0.839233,8.080548,-2.008989,-1.075430,0.005548,0.391368,0.841783,8.131999,-2.009286,-0.940826,-0.004583,-0.154716,1.270912,-6.953096,-2.170238,-7.613323,0.005203,0.156056,1.271563,-6.789688,-2.170295,-7.615824,13.34124,0.05361,0.24665,0.999689,0.000969,0.024802,-0.002221,2.06056,-0.00134,0.05205,0.03168,0.20700,-0.03065
3872,7.7440,-0.008047,-0.328419,0.855690,8.228439,-2.010256,-0.633564,0.006251,0.351601,0.858355,8.285932,-2.010307,-0.510406,-0.004901,-0.158936,1.255610,-7.651064,-2.183570,-6.665973,0.005518,0.157419,1.256567,-7.498376,-2.183635,-6.669623,13.34535,0.05361,0.24682,0.999690,0.000985,0.024790,-0.002252,2.05720,-0.00100,0.08336,0.01573,-0.01156,-0.03102
3873,7.7460,-0.008566,-0.259241,0.872442,8.376003,-2.010711,-0.227212,0.006825,0.286662,0.875236,8.440697,-2.010550,-0.121722,-0.005221,-0.159893,1.239043,-8.283637,-2.194735,-5.582291,0.005831,0.156204,1.240283,-8.141762,-2.194807,-5.586252,13.34946,0.05361,0.24704,0.999695,0.000987,0.024579,-0.002282,2.05578,-0.00066,0.11122,0.00097,-0.21135,-0.03097
3874,7.7480,-0.008914,-0.174171,0.889485,8.521270,-2.010427,0.141708,0.007232,0.203857,0.892422,8.593202,-2.010098,0.226038,-0.005536,-0.157874,1.221340,-8.851291,-2.203508,-4.386623,0.006135,0.152476,1.222843,-8.720111,-2.203588,-4.390405,13.35357,0.05361,0.24731,0.999704,0.000976,0.024188,-0.002313,2.05595,-0.00032,0.13547,-0.01267,-0.39069,-0.03066
3875,7.7500,-0.009072,-0.079152,0.906809,8.662092,-2.009479,0.474015,0.007453,0.110392,0.909903,8.740422,-2.009026,0.536136,-0.005839,-0.151443,1.202631,-9.354859,-2.209719,-3.105468,0.006425,0.144614,1.204375,-9.234151,-2.209806,-3.108738,13.35769,0.05361,0.24762,0.999717,0.000953,0.023640,-0.002343,2.05737,-0.00000,0.15600,-0.02515,-0.54857,-0.03022
3876,7.7520,-0.009031,0.020437,0.924403,8.796870,-2.007937,0.771104,0.007478,0.012364,0.927664,8.880188,-2.007402,0.811940,-0.006120,-0.140275,1.183038,-9.796284,-2.213251,-1.765939,0.006689,0.132091,1.185003,-9.685743,-2.213342,-1.768473,13.36181,0.05361,0.24797,0.999733,0.000919,0.022955,-0.002373,2.05971,0.00028,0.17283,-0.03639,-0.68501,-0.02975
3877,7.7540,-0.008790,0.120791,0.942253,8.925058,-2.005871,1.032869,0.007305,-0.086130,0.945687,9.011669,-2.005293,1.054795,-0.006372,-0.126118,1.162680,-10.178829,-2.214041,-0.395166,0.006922,0.116560,1.164847,-10.078102,-2.214136,-0.396805,13.36593,0.05361,0.24834,0.999751,0.000875,0.022154,-0.002403,2.06267,0.00052,0.18598,-0.04627,-0.80063,-0.02930
3878,7.7560,-0.008354,0.217899,0.960356,9.051683,-2.003354,1.258596,0.006944,-0.180839,0.963976,9.144374,-2.002765,1.263947,-0.006591,-0.109706,1.141667,-10.506568,-2.212083,0.979158,0.007119,0.098722,1.144016,-10.415348,-2.212179,0.978550,13.37007,0.05361,0.24873,0.999771,0.000824,0.021258,-0.002432,2.06599,0.00072,0.19540,-0.05472,-0.89612,-0.02892
3879,7.7580,-0.007738,0.308184,0.978724,9.183685,-2.000457,1.448506,0.006407,-0.268612,0.982533,9.278728,-1.999880,1.442195,-0.006775,-0.091632,1.120100,-10.783748,-2.207424,2.329712,0.007278,0.079170,1.122613,-10.701594,-2.207519,2.330173,13.37420,0.05361,0.24914,0.999791,0.000765,0.020286,-0.002461,2.06937,0.00087,0.20109,-0.06159,-0.97235,-0.02859
3880,7.7600,-0.006961,0.388239,0.997358,9.316937,-1.997246,1.605832,0.005718,-0.344476,1.001285,9.376016,-1.996681,1.599425,-0.006917,-0.071300,1.098068,-11.015699,-2.200163,3.630428,0.007392,0.057086,1.100727,-10.943119,-2.200254,3.632367,13.37835,0.05361,0.24954,0.999811,0.000701,0.019255,-0.002490,2.07258,0.00098,0.20310,-0.06693,-1.03073,-0.02841
3881,7.7620,-0.006073,0.444158,1.016045,9.343850,-1.993748,1.748555,0.004930,-0.393603,1.019901,9.307846,-1.993172,1.754860,-0.007001,-0.041656,1.075634,-11.217126,-2.190444,4.859400,0.007442,0.025214,1.078417,-11.155073,-2.190527,4.863203,13.38250,0.05362,0.24995,0.999831,0.000635,0.018183,-0.002518,2.07521,0.00100,0.20168,-0.06966,-1.07189,-0.02749
3882,7.7640,-0.005126,0.473459,1.034451,9.203017,-1.989982,1.883299,0.004088,-0.421404,1.038169,9.134038,-1.989391,1.890386,-0.007013,-0.006187,1.052850,-11.391885,-2.178457,5.993277,0.007420,-0.011384,1.055740,-11.338340,-2.178532,5.997663,13.38665,0.05362,0.25034,0.999851,0.000569,0.017093,-0.002544,2.07567,0.00090,0.19822,-0.06906,-1.09016,-0.02526
3883,7.7660,-0.005013,0.056453,1.052290,8.919353,-1.985795,2.093599,0.004090,0.001251,1.055827,8.829196,-1.985200,2.095449,-0.006939,0.037165,1.029739,-11.555591,-2.164447,7.005411,0.007296,-0.061677,1.032723,-11.508667,-2.164508,7.012162,13.39080,0.05362,0.25073,0.999868,0.000503,0.016005,-0.002569,2.07384,0.00089,0.19281,-0.06857,-1.08782,-0.02413
3884,7.7680,-0.005403,-0.195125,1.069634,8.671748,-1.981320,2.237490,0.004587,0.248469,1.073008,8.590471,-1.980754,2.223069,-0.006757,0.090628,1.006404,-11.667361,-2.148695,7.875656,0.007052,-0.122196,1.009471,-11.625634,-2.148738,7.885063,13.39494,0.05362,0.25109,0.999884,0.000438,0.014970,-0.002593,2.07066,0.00097,0.17901,-0.06822,-1.03553,-0.02340
3885,7.7700,-0.005178,0.112792,1.087617,8.991583,-1.977011,2.154169,0.004340,-0.123577,1.089832,8.411739,-1.976368,2.193148,-0.006231,0.263348,0.983051,-11.676828,-2.131436,8.629709,0.006884,-0.083727,0.986124,-11.673496,-2.131598,8.569993,13.39908,0.05362,0.25141,0.999899,0.000373,0.013977,-0.002617,2.06742,0.00113,0.16433,-0.06841,-0.99256,-0.02344
3886,7.7720,-0.004691,0.243389,1.106111,9.247155,-1.972728,2.141429,0.003824,-0.257995,1.106003,8.085627,-1.971779,2.294450,-0.005505,0.362801,0.959703,-11.673737,-2.113014,9.211043,0.006739,-0.072799,0.962727,-11.698708,-2.113382,9.108049,13.40321,0.05363,0.25172,0.999912,0.000317,0.012966,-0.002614,2.06579,0.00055,0.15432,-0.05800,-1.01117,0.00326
3887,7.7740,-0.004228,0.231213,1.124619,9.253771,-1.968300,2.214155,0.003315,-0.254704,1.121352,7.674658,-1.966921,2.428920,-0.004656,0.424653,0.936377,-11.662957,-2.093794,9.610000,0.006582,-0.078489,0.939317,-11.705098,-2.094421,9.480392,13.40733,0.05363,0.25200,0.999925,0.000284,0.011945,-0.002587,2.06296,-0.00026,0.14075,-0.03538,-1.02034,0.02680
3888,7.7760,-0.003935,0.146513,1.142768,9.074543,-1.963648,2.326177,0.002965,-0.174755,1.135811,7.229269,-1.961790,2.565466,-0.003729,0.463489,0.913104,-11.636602,-2.074162,9.815880,0.006388,-0.096843,0.915942,-11.687231,-2.075073,9.673720,13.41145,0.05362,0.25225,0.999937,0.000275,0.010927,-0.002544,2.05823,-0.00106,0.12486,-0.01139,-1.01813,0.04330
3889,7.7780,-0.003786,0.074551,1.160405,8.818807,-1.958715,2.466148,0.002800,-0.082728,1.149377,6.783048,-1.956414,2.688032,-0.002755,0.487025,0.889936,-11.583875,-2.054521,9.820406,0.006119,-0.134571,0.892667,-11.637541,-2.055713,9.680355,13.41555,0.05362,0.25247,0.999948,0.000287,0.009916,-0.002490,2.05213,-0.00184,0.10709,0.00993,-1.01118,0.05363
3890,7.7800,-0.003659,0.063739,1.177370,8.482276,-1.953481,2.617270,0.002681,-0.059416,1.162129,6.376113,-1.950861,2.776649,-0.001759,0.497709,0.866930,-11.503447,-2.035264,9.628527,0.005764,-0.177553,0.869554,-11.556663,-2.036714,9.499279,13.41964,0.05361,0.25264,0.999957,0.000317,0.008906,-0.002429,2.04539,-0.00250,0.08833,0.02792,-1.01031,0.06043
3891,7.7820,-0.003276,0.191369,1.193437,8.033761,-1.947936,2.772407,0.002162,-0.259366,1.174405,6.138009,-1.945283,2.788900,-0.000753,0.503291,0.844147,-11.391014,-2.016772,9.246265,0.005334,-0.214769,0.846673,-11.440561,-2.018452,9.130822,13.42372,0.05361,0.25278,0.999966,0.000361,0.007885,-0.002364,2.03804,-0.00291,0.06950,0.04270,-1.02145,0.06415
3892,7.7840,-0.002392,0.441845,1.208422,7.492244,-1.942094,2.921280,0.000922,-0.620133,1.186419,6.006772,-1.939737,2.773147,0.000262,0.507245,0.821643,-11.252024,-1.999409,8.681043,0.004848,-0.243190,0.824082,-11.295533,-2.001293,8.579744,13.42778,0.05360,0.25289,0.999974,0.000417,0.006830,-0.002299,2.03029,-0.00257,0.05210,0.05315,-1.05499,0.06362
3893,7.7860,-0.000813,0.789661,1.222172,6.875139,-1.935972,3.060835,-0.001250,-1.085973,1.198285,5.933395,-1.934194,2.771337,0.001282,0.510249,0.799459,-11.092259,-1.983525,7.942077,0.004323,-0.262592,0.801825,-11.128461,-1.985585,7.853910,13.43183,0.05360,0.25296,0.999981,0.000478,0.005721,-0.002239,2.02208,-0.00188,0.03623,0.05883,-1.10888,0.05938
3894,7.7880,0.001598,1.205628,1.234580,6.204058,-1.929595,3.188283,-0.004484,-1.616925,1.210060,5.887182,-1.928592,2.800845,0.002306,0.511728,0.777623,-10.917723,-1.969442,7.041604,0.003776,-0.273308,0.779932,-10.946283,-1.971655,6.964907,13.43585,0.05360,0.25300,0.999987,0.000541,0.004542,-0.002186,2.01337,-0.00102,0.02170,0.06096,-1.17982,0.05236
3895,7.7900,0.002907,0.654253,1.246907,6.163587,-1.923688,2.953741,-0.006298,-0.907058,1.222993,6.466405,-1.923360,2.616181,0.003001,0.347538,0.756177,-10.722991,-1.957941,5.750660,0.003092,-0.341942,0.758445,-10.743632,-1.960109,5.773019,13.43986,0.05360,0.25302,0.999992,0.000605,0.003277,-0.002142,2.00422,-0.00009,0.00818,0.06116,-1.26444,0.04345
3896,7.7920,0.003463,0.278036,1.258809,5.950671,-1.918780,2.454028,-0.007102,-0.401653,1.236446,6.726579,-1.918979,2.190507,0.003505,0.252031,0.736302,-9.937982,-1.949480,4.230591,0.002327,-0.382825,0.738427,-10.008735,-1.951464,4.322696,13.44386,0.05360,0.25294,0.999996,0.000657,0.002005,-0.002128,2.00162,0.00069,-0.03752,0.04949,-1.27295,0.01300
3897,7.7940,0.003575,0.056003,1.270133,5.662055,-1.915315,1.732431,-0.007224,-0.061177,1.249832,6.692953,-1.915821,1.579029,0.003825,0.160282,0.719606,-8.347834,-1.944099,2.690199,0.001572,-0.377545,0.721531,-8.448038,-1.945835,2.814547,13.44786,0.05360,0.25278,0.999997,0.000693,0.000672,-0.002136,2.00035,0.00120,-0.08197,0.03347,-1.33304,-0.00907
3898,7.7960,0.003439,-0.068065,1.280681,5.274090,-1.913811,0.752088,-0.006882,0.170896,1.262698,6.433257,-1.914432,0.694503,0.004782,0.478362,0.707129,-6.238245,-1.940329,1.885015,0.000181,-0.695320,0.707215,-7.158186,-1.941409,2.213000,13.45187,0.05360,0.25253,0.999997,0.000715,-0.000806,-0.002159,2.00452,0.00149,-0.12529,0.01900,-1.47813,-0.02472
3899,7.7980,0.003182,-0.128045,1.290396,4.857504,-1.914488,-0.338724,-0.006254,0.313932,1.274822,6.061681,-1.915084,-0.326254,0.006102,0.660002,0.698949,-4.090046,-1.938182,1.073465,-0.001677,-0.928755,0.696358,-5.428695,-1.938602,1.403422,13.45590,0.05361,0.25223,0.999995,0.000731,-0.002364,-0.002167,2.01112,0.00110,-0.15247,0.01222,-1.55783,-0.00853
3900,7.8000,0.002839,-0.171618,1.299293,4.448313,-1.917413,-1.462327,-0.005471,0.391757,1.286078,5.628416,-1.917903,-1.409607,0.006643,0.270603,0.694468,-2.240492,-1.938400,-0.108629,-0.002892,-0.607803,0.689974,-3.191780,-1.938633,-0.015696,13.45993,0.05361,0.25187,0.999989,0.000738,-0.004031,-0.002168,2.01885,0.00123,-0.17940,0.00319,-1.66704,-0.00243
3901,7.8020,0.002441,-0.199310,1.307280,3.993684,-1.922759,-2.672860,-0.004613,0.428973,1.296271,5.096527,-1.923105,-2.600717,0.006612,-0.015678,0.693314,-0.577241,-1.940221,-0.910689,-0.003523,-0.315658,0.687267,-1.353351,-1.940326,-0.846462,13.46398,0.05361,0.25143,0.999980,0.000734,-0.005896,-0.002186,2.02510,0.00183,-0.21942,-0.00737,-1.86434,-0.01892
3902,7.8040,0.002013,-0.213667,1.314311,3.515376,-1.930560,-3.900719,-0.003739,0.436923,1.305291,4.509773,-1.930752,-3.823662,0.006157,-0.227690,0.695102,0.893980,-1.943245,-1.512074,-0.003671,-0.073805,0.687641,0.186972,-1.943159,-1.416268,13.46804,0.05362,0.25092,0.999966,0.000725,-0.007895,-0.002209,2.02931,0.00202,-0.25183,-0.01344,-1.99965,-0.02479
3903,7.8060,0.001580,-0.216731,1.320332,3.010493,-1.940749,-5.094668,-0.002886,0.426383,1.313064,3.886513,-1.940796,-5.022067,0.005376,-0.390030,0.699360,2.129285,-1.947158,-1.956223,-0.003435,0.117887,0.690613,1.485770,-1.946807,-1.824234,13.47211,0.05362,0.25037,0.999947,0.000712,-0.009981,-0.002233,2.03178,0.00212,-0.27813,-0.01694,-2.08554,-0.02547
3904,7.8080,0.001154,-0.213164,1.325315,2.491720,-1.953179,-6.214696,-0.002076,0.405175,1.319562,3.249192,-1.953101,-6.152455,0.004355,-0.510786,0.705700,3.169804,-1.951744,-2.293354,-0.002905,0.265174,0.695785,2.586297,-1.951063,-2.127863,13.47617,0.05363,0.24977,0.999924,0.000697,-0.012109,-0.002257,2.03259,0.00226,-0.29917,-0.02027,-2.12782,-0.02573
3905,7.8100,0.000740,-0.206589,1.329211,1.947753,-1.967635,-7.227986,-0.001318,0.378987,1.324746,2.591648,-1.967459,-7.178807,0.003160,-0.597286,0.713793,4.046395,-1.956854,-2.554804,-0.002153,0.375884,0.702825,3.519814,-1.955788,-2.362455,13.48023,0.05363,0.24914,0.999896,0.000677,-0.014243,-0.002281,2.03213,0.00246,-0.31555,-0.02425,-2.13455,-0.02604
3906,7.8120,0.000339,-0.200450,1.331935,1.362053,-1.983857,-8.111270,-0.000612,0.352790,1.328547,1.900666,-1.983610,-8.075818,0.001854,-0.653143,0.723339,4.773253,-1.962344,-2.745001,-0.001245,0.454116,0.711425,4.300039,-1.960852,-2.532036,13.48430,0.05364,0.24848,0.999863,0.000652,-0.016354,-0.002306,2.03066,0.00272,-0.32752,-0.02942,-2.11087,-0.02664
3907,7.8140,-0.000053,-0.196435,1.333385,0.725350,-2.001549,-8.845640,0.000045,0.328667,1.330885,1.168811,-2.001257,-8.823209,0.000478,-0.688253,0.734105,5.383033,-1.968140,-2.898245,-0.000224,0.510742,0.721344,4.959573,-1.966204,-2.675839,13.48835,0.05364,0.24781,0.999828,0.000620,-0.018410,-0.002331,2.02827,0.00304,-0.33454,-0.03614,-2.05616,-0.02770
3908,7.8160,-0.000446,-0.196451,1.333433,0.023553,-2.020384,-9.417597,0.000663,0.308960,1.331650,0.382832,-2.020070,-9.406693,-0.000938,-0.707874,0.745886,5.890474,-1.974177,-3.018400,0.000880,0.551762,0.732369,5.512490,-1.971798,-2.797157,13.49240,0.05365,0.24714,0.999789,0.000580,-0.020386,-0.002359,2.02516,0.00342,-0.33727,-0.04434,-1.97712,-0.02925
3909,7.8180,-0.000849,-0.201297,1.331923,-0.754725,-2.040018,-9.817332,0.001252,0.294667,1.330713,-0.468583,-2.039702,-9.816050,-0.002370,-0.715860,0.758502,6.307835,-1.980386,-3.104323,0.002043,0.581363,0.744312,5.971420,-1.977590,-2.896072,13.49645,0.05366,0.24647,0.999749,0.000530,-0.022261,-0.002388,2.02140,0.00385,-0.33551,-0.05385,-1.87465,-0.03125
3910,7.8200,-0.001270,-0.210775,1.328689,-1.616935,-2.060095,-10.038123,0.001824,0.285572,1.327926,-1.393407,-2.059791,-10.044421,-0.003800,-0.715080,0.771791,6.644565,-1.986684,-3.149087,0.003247,0.602361,0.757008,6.347849,-1.983529,-2.969617,13.50048,0.05366,0.24581,0.999709,0.000469,-0.024010,-0.002419,2.01701,0.00431,-0.32910,-0.06429,-1.74953,-0.03356
3911,7.8220,-0.001718,-0.223699,1.323558,-2.565710,-2.080247,-10.076132,0.002385,0.280637,1.323136,-2.395028,-2.079967,-10.087967,-0.005215,-0.707475,0.785611,6.909792,-1.992979,-3.147494,0.004481,0.616601,0.770309,6.650606,-1.989546,-3.008164,13.50450,0.05367,0.24517,0.999669,0.000397,-0.025613,-0.002452,2.01206,0.00478,-0.31793,-0.07513,-1.60300,-0.03589
3912,7.8240,-0.002194,-0.238205,1.316361,-3.598247,-2.100108,-9.930409,0.002941,0.278249,1.316193,-3.471531,-2.099859,-9.945871,-0.006604,-0.694372,0.799835,7.112336,-1.999172,-3.096420,0.005731,0.625028,0.784085,6.888026,-1.995554,-3.004057,13.50852,0.05368,0.24457,0.999631,0.000314,-0.027050,-0.002487,2.00665,0.00524,-0.30207,-0.08585,-1.43708,-0.03802
