t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,foot_z,foot_vz,acc_ref_z,e_lin_z,acom_x,acom_y,acom_z,arp_r,arp_p,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.0500,-0.00075,0.00000,0.46180,1.00000,0.00000,-0.00202,-0.00000,0.00845,0.00000,0.30078,0.30061,0.00411,0.00003,2,0.03477,0.00411,0.034771,0.00244,-0.2749,-0.0004,-0.0060,0.0045,-0.0567,-0.0003,0.2834,0,0.04900,0.01900,0.0022,0.0028,0.007503,0.049990,-0.0200,0.0180,32.3544,0.0379,-0.0177,32.4572,-0.0200,0.0117,32.3102,0.0379,0.0403,32.4218,0.001761,0.000122,32.3544,0.001331,0.000193,32.4572,0.001748,-0.000502,32.3102,0.001320,-0.000515,32.4218,-0.00013,-0.00062,-0.55106,1.11273,-0.55771,-0.00036,0.00013,0.00060,-0.55106,1.11273,-0.55771,0.00043,0.00020,-0.00010,0.00020,-0.00010,0.00038,0.01264,-0.03391,-1.34150,0.05239,0.00294,-0.00039,-0.00826,-0.03470,-1.33967,0.05187,0.00870,-0.00292,0.00060,-0.00292,0.00060,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0550,-0.00075,0.00000,0.46180,1.00000,0.00000,-0.00198,-0.00000,0.00845,0.00000,0.30078,0.30061,0.00404,0.00004,2,0.03478,0.00404,0.034782,0.00197,-0.2576,-0.0004,-0.0087,0.0050,-0.0527,-0.0003,0.2001,0,0.04900,0.01900,0.0012,0.0023,0.007802,0.049940,-0.0288,0.0196,32.3723,0.0172,-0.0161,32.4937,-0.0288,0.0134,32.3186,0.0172,0.0419,32.4498,0.001946,0.000068,32.3723,0.001630,0.000142,32.4937,0.001930,-0.000497,32.3186,0.001616,-0.000511,32.4498,-0.00013,-0.00065,-0.55131,1.11299,-0.55779,-0.00015,0.00013,0.00062,-0.55131,1.11299,-0.55779,0.00024,0.00021,-0.00007,0.00021,-0.00007,0.00031,0.01273,-0.02971,-1.33898,0.05907,0.00321,-0.00032,-0.00766,-0.03067,-1.33676,0.05844,0.00995,-0.00266,0.00054,-0.00266,0.00054,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0600,-0.00074,0.00000,0.46180,1.00000,0.00000,-0.00194,-0.00000,0.00845,0.00000,0.30078,0.30061,0.00396,0.00005,2,0.03479,0.00396,0.034791,0.00159,-0.2432,-0.0004,-0.0099,0.0055,-0.0510,-0.0004,0.1310,0,0.04900,0.01900,0.0008,0.0023,0.008005,0.049894,-0.0327,0.0212,32.3833,0.0048,-0.0149,32.5196,-0.0328,0.0152,32.3192,0.0048,0.0438,32.4662,0.002071,0.000019,32.3833,0.001832,0.000096,32.5196,0.002052,-0.000496,32.3192,0.001816,-0.000513,32.4662,-0.00013,-0.00067,-0.55155,1.11320,-0.55784,0.00003,0.00013,0.00063,-0.55155,1.11320,-0.55784,0.00009,0.00021,-0.00005,0.00021,-0.00005,0.00025,0.01287,-0.02634,-1.33713,0.06390,0.00355,-0.00026,-0.00707,-0.02749,-1.33448,0.06314,0.01114,-0.00248,0.00049,-0.00249,0.00049,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0650,-0.00073,0.00000,0.46179,1.00000,0.00000,-0.00189,-0.00000,0.00845,0.00000,0.30078,0.30061,0.00388,0.00006,2,0.03480,0.00388,0.034798,0.00128,-0.2313,-0.0004,-0.0102,0.0060,-0.0506,-0.0005,0.0739,0,0.04900,0.01900,0.0007,0.0024,0.008146,0.049853,-0.0339,0.0228,32.3902,-0.0023,-0.0140,32.5383,-0.0340,0.0168,32.3147,-0.0024,0.0460,32.4745,0.002157,-0.000027,32.3902,0.001973,0.000054,32.5383,0.002136,-0.000500,32.3147,0.001954,-0.000519,32.4745,-0.00013,-0.00069,-0.55178,1.11337,-0.55785,0.00017,0.00013,0.00064,-0.55178,1.11337,-0.55786,-0.00003,0.00022,-0.00003,0.00022,-0.00003,0.00019,0.01305,-0.02356,-1.33571,0.06748,0.00395,-0.00021,-0.00648,-0.02491,-1.33259,0.06659,0.01227,-0.00235,0.00043,-0.00235,0.00043,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0700,-0.00072,0.00001,0.46179,1.00000,0.00000,-0.00185,-0.00000,0.00846,0.00000,0.30078,0.30061,0.00379,0.00007,2,0.03480,0.00379,0.034803,0.00103,-0.2215,-0.0004,-0.0102,0.0065,-0.0510,-0.0006,0.0269,0,0.04900,0.01900,0.0008,0.0025,0.008246,0.049815,-0.0336,0.0243,32.3950,-0.0063,-0.0133,32.5523,-0.0337,0.0185,32.3072,-0.0063,0.0483,32.4772,0.002221,-0.000070,32.3950,0.002073,0.000016,32.5523,0.002195,-0.000506,32.3072,0.002051,-0.000529,32.4772,-0.00013,-0.00070,-0.55200,1.11350,-0.55785,0.00030,0.00013,0.00064,-0.55200,1.11351,-0.55785,-0.00013,0.00022,-0.00000,0.00022,-0.00000,0.00015,0.01328,-0.02120,-1.33458,0.07020,0.00442,-0.00017,-0.00591,-0.02278,-1.33096,0.06917,0.01335,-0.00224,0.00038,-0.00224,0.00038,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0750,-0.00071,0.00001,0.46179,1.00000,0.00000,-0.00180,-0.00000,0.00846,0.00000,0.30078,0.30061,0.00369,0.00008,2,0.03481,0.00369,0.034808,0.00082,-0.2135,-0.0004,-0.0099,0.0069,-0.0518,-0.0006,-0.0118,0,0.04900,0.01900,0.0008,0.0026,0.008321,0.049779,-0.0326,0.0259,32.3988,-0.0082,-0.0126,32.5633,-0.0327,0.0200,32.2979,-0.0083,0.0505,32.4760,0.002268,-0.000110,32.3988,0.002147,-0.000020,32.5633,0.002239,-0.000516,32.2978,0.002122,-0.000542,32.4760,-0.00013,-0.00072,-0.55221,1.11361,-0.55782,0.00040,0.00013,0.00064,-0.55221,1.11362,-0.55783,-0.00020,0.00022,0.00002,0.00022,0.00002,0.00011,0.01355,-0.01918,-1.33365,0.07231,0.00495,-0.00013,-0.00534,-0.02099,-1.32949,0.07113,0.01439,-0.00214,0.00034,-0.00214,0.00034,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0800,-0.00070,0.00001,0.46179,1.00000,0.00000,-0.00175,-0.00000,0.00846,0.00001,0.30078,0.30061,0.00360,0.00009,2,0.03481,0.00360,0.034812,0.00066,-0.2069,-0.0004,-0.0095,0.0074,-0.0528,-0.0007,-0.0434,0,0.04900,0.01900,0.0008,0.0027,0.008378,0.049746,-0.0313,0.0273,32.4025,-0.0090,-0.0118,32.5725,-0.0314,0.0216,32.2874,-0.0091,0.0526,32.4721,0.002306,-0.000148,32.4025,0.002204,-0.000054,32.5725,0.002273,-0.000529,32.2874,0.002175,-0.000558,32.4721,-0.00013,-0.00073,-0.55240,1.11370,-0.55779,0.00049,0.00013,0.00064,-0.55241,1.11370,-0.55779,-0.00025,0.00023,0.00004,0.00023,0.00004,0.00008,0.01387,-0.01740,-1.33288,0.07399,0.00553,-0.00010,-0.00477,-0.01947,-1.32814,0.07264,0.01538,-0.00205,0.00030,-0.00206,0.00030,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0850,-0.00069,0.00001,0.46179,1.00000,0.00000,-0.00170,-0.00000,0.00846,0.00001,0.30078,0.30061,0.00350,0.00010,2,0.03481,0.00350,0.034814,0.00052,-0.2015,-0.0004,-0.0091,0.0078,-0.0539,-0.0008,-0.0691,0,0.04900,0.01900,0.0007,0.0028,0.008423,0.049714,-0.0300,0.0288,32.4065,-0.0091,-0.0111,32.5808,-0.0301,0.0231,32.2765,-0.0092,0.0546,32.4663,0.002337,-0.000184,32.4065,0.002249,-0.000087,32.5808,0.002300,-0.000545,32.2765,0.002216,-0.000575,32.4663,-0.00013,-0.00075,-0.55259,1.11376,-0.55774,0.00056,0.00013,0.00064,-0.55260,1.11377,-0.55775,-0.00029,0.00023,0.00005,0.00023,0.00005,0.00005,0.01422,-0.01583,-1.33225,0.07535,0.00616,-0.00008,-0.00420,-0.01817,-1.32689,0.07383,0.01635,-0.00197,0.00026,-0.00197,0.00026,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0900,-0.00068,0.00001,0.46179,1.00000,0.00000,-0.00165,-0.00000,0.00846,0.00001,0.30078,0.30061,0.00341,0.00011,2,0.03482,0.00341,0.034817,0.00042,-0.1972,-0.0004,-0.0087,0.0083,-0.0549,-0.0009,-0.0898,0,0.04900,0.01900,0.0007,0.0029,0.008460,0.049683,-0.0288,0.0302,32.4111,-0.0089,-0.0103,32.5886,-0.0289,0.0246,32.2652,-0.0090,0.0566,32.4592,0.002364,-0.000218,32.4111,0.002286,-0.000118,32.5886,0.002322,-0.000562,32.2652,0.002249,-0.000595,32.4592,-0.00013,-0.00076,-0.55278,1.11382,-0.55769,0.00062,0.00013,0.00063,-0.55278,1.11382,-0.55770,-0.00031,0.00023,0.00007,0.00022,0.00007,0.00003,0.01461,-0.01443,-1.33174,0.07647,0.00683,-0.00006,-0.00363,-0.01705,-1.32572,0.07476,0.01729,-0.00189,0.00023,-0.00189,0.00023,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.0950,-0.00067,0.00002,0.46179,1.00000,0.00000,-0.00161,-0.00000,0.00847,0.00001,0.30078,0.30061,0.00331,0.00012,2,0.03482,0.00331,0.034819,0.00033,-0.1936,-0.0004,-0.0084,0.0087,-0.0558,-0.0010,-0.1065,0,0.04900,0.01900,0.0006,0.0030,0.008491,0.049653,-0.0277,0.0316,32.4165,-0.0085,-0.0094,32.5964,-0.0278,0.0260,32.2538,-0.0087,0.0584,32.4511,0.002386,-0.000250,32.4165,0.002317,-0.000148,32.5964,0.002340,-0.000582,32.2538,0.002275,-0.000616,32.4511,-0.00013,-0.00078,-0.55295,1.11385,-0.55764,0.00068,0.00013,0.00062,-0.55295,1.11386,-0.55764,-0.00033,0.00022,0.00008,0.00022,0.00008,0.00001,0.01503,-0.01316,-1.33133,0.07740,0.00754,-0.00005,-0.00306,-0.01609,-1.32462,0.07549,0.01822,-0.00181,0.00019,-0.00182,0.00020,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1000,-0.00066,0.00002,0.46179,1.00000,0.00000,-0.00156,-0.00000,0.00847,0.00001,0.30078,0.30061,0.00321,0.00014,2,0.03482,0.00321,0.034820,0.00026,-0.1907,-0.0004,-0.0081,0.0091,-0.0566,-0.0011,-0.1197,0,0.04900,0.01900,0.0006,0.0031,0.008517,0.049624,-0.0267,0.0330,32.4228,-0.0081,-0.0085,32.6043,-0.0269,0.0274,32.2423,-0.0083,0.0601,32.4423,0.002406,-0.000282,32.4228,0.002343,-0.000177,32.6043,0.002355,-0.000603,32.2423,0.002297,-0.000638,32.4423,-0.00013,-0.00079,-0.55312,1.11388,-0.55758,0.00073,0.00013,0.00061,-0.55312,1.11389,-0.55759,-0.00033,0.00022,0.00010,0.00022,0.00010,0.00000,0.01549,-0.01201,-1.33102,0.07817,0.00827,-0.00004,-0.00248,-0.01526,-1.32358,0.07606,0.01912,-0.00174,0.00017,-0.00174,0.00017,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1050,-0.00065,0.00002,0.46178,1.00000,0.00000,-0.00151,-0.00000,0.00847,0.00001,0.30078,0.30061,0.00312,0.00015,2,0.03482,0.00312,0.034821,0.00021,-0.1884,-0.0004,-0.0079,0.0095,-0.0573,-0.0011,-0.1301,0,0.04900,0.01900,0.0006,0.0032,0.008539,0.049596,-0.0260,0.0344,32.4298,-0.0077,-0.0075,32.6126,-0.0261,0.0288,32.2308,-0.0078,0.0617,32.4329,0.002424,-0.000313,32.4298,0.002365,-0.000205,32.6126,0.002367,-0.000625,32.2307,0.002314,-0.000661,32.4329,-0.00013,-0.00080,-0.55328,1.11390,-0.55752,0.00077,0.00013,0.00060,-0.55328,1.11392,-0.55753,-0.00033,0.00022,0.00011,0.00022,0.00011,-0.00001,0.01598,-0.01096,-1.33080,0.07883,0.00904,-0.00003,-0.00189,-0.01455,-1.32259,0.07650,0.02002,-0.00166,0.00014,-0.00167,0.00014,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
