t_s,phase,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,quat_w,quat_x,quat_y,quat_z,imu_temp,power_v,power_a,foot0,foot1,foot2,foot3,FR_hip_cmd,FR_hip_q,FR_hip_dq,FR_hip_tau,FR_thigh_cmd,FR_thigh_q,FR_thigh_dq,FR_thigh_tau,FR_calf_cmd,FR_calf_q,FR_calf_dq,FR_calf_tau,FL_hip_cmd,FL_hip_q,FL_hip_dq,FL_hip_tau,FL_thigh_cmd,FL_thigh_q,FL_thigh_dq,FL_thigh_tau,FL_calf_cmd,FL_calf_q,FL_calf_dq,FL_calf_tau,RR_hip_cmd,RR_hip_q,RR_hip_dq,RR_hip_tau,RR_thigh_cmd,RR_thigh_q,RR_thigh_dq,RR_thigh_tau,RR_calf_cmd,RR_calf_q,RR_calf_dq,RR_calf_tau,RL_hip_cmd,RL_hip_q,RL_hip_dq,RL_hip_tau,RL_thigh_cmd,RL_thigh_q,RL_thigh_dq,RL_thigh_tau,RL_calf_cmd,RL_calf_q,RL_calf_dq,RL_calf_tau
12.9120,C,-0.01081,-0.00494,-2.12794,-0.08203,0.02237,0.08735,-0.34477,-0.58059,9.50977,-0.485385,0.004784,-0.003529,0.874281,79,30.872,1.812,101,15,34,15,0.00000,0.00142,-0.06976,1.3606,0.57037,0.56917,0.14727,-0.4206,-1.21144,-1.21118,-0.02629,3.8880,0.00000,-0.00284,-0.06201,-0.3711,0.73401,0.73079,0.10076,0.1484,-1.18353,-1.18695,0.06066,6.1165,0.00000,0.00383,-0.05426,0.0000,0.47137,0.47104,0.20153,0.3711,-1.19075,-1.18676,-0.01820,1.8018,0.00000,-0.00353,-0.03100,0.0247,0.65840,0.65406,0.10076,1.8801,-1.20905,-1.21337,0.03640,8.8666
12.9140,C,-0.01094,-0.00488,-2.12776,-0.06285,0.02557,0.07989,-0.34477,-0.58059,9.50977,-0.485462,0.004791,-0.003598,0.874237,79,30.872,1.743,101,15,34,15,0.00000,0.00145,0.02325,1.5090,0.57067,0.56966,0.12789,-0.2721,-1.21147,-1.21118,-0.00607,3.8406,0.00000,-0.00281,0.02713,-0.4453,0.73423,0.73097,0.12014,0.1732,-1.18341,-1.18688,0.05257,6.0691,0.00000,0.00383,-0.03876,-0.0247,0.47170,0.47104,0.20153,0.3711,-1.19086,-1.18680,0.00000,1.8018,0.00000,-0.00350,-0.00775,-0.1237,0.65866,0.65428,0.15115,2.0038,-1.20901,-1.21333,0.02629,8.8192
12.9160,C,-0.01108,-0.00483,-2.12762,-0.07776,0.02450,0.07244,-0.35674,-0.57700,9.47745,-0.485526,0.004800,-0.003672,0.874202,79,30.872,1.777,101,15,34,15,0.00000,0.00145,-0.05426,1.6080,0.57097,0.56999,0.19765,-0.3216,-1.21150,-1.21118,0.00000,3.8406,0.00000,-0.00281,0.03100,-0.4206,0.73445,0.73134,0.08526,0.0247,-1.18329,-1.18684,0.03640,6.0691,0.00000,0.00386,0.00000,-0.1484,0.47203,0.47134,0.13952,0.3216,-1.19096,-1.18688,-0.05055,1.7069,0.00000,-0.00350,0.00000,0.0000,0.65892,0.65458,0.19378,1.7317,-1.20896,-1.21329,-0.00202,8.8192
12.9180,C,-0.01114,-0.00480,-2.12755,-0.05859,0.02770,0.06392,-0.35674,-0.57700,9.47745,-0.485555,0.004801,-0.003704,0.874185,79,30.872,1.812,101,15,34,15,0.00000,0.00142,0.02325,1.3853,0.57127,0.57029,0.16277,-0.4206,-1.21153,-1.21118,0.00809,3.7932,0.00000,-0.00287,-0.01938,-0.3216,0.73467,0.73152,0.14339,0.1484,-1.18317,-1.18679,0.01618,6.1165,0.00000,0.00386,-0.00388,0.0247,0.47237,0.47194,0.17440,0.2721,-1.19106,-1.18704,-0.06673,1.8018,0.00000,-0.00353,-0.05813,-0.0247,0.65919,0.65506,0.17440,1.7069,-1.20892,-1.21326,0.02426,8.8192
12.9200,C,-0.01121,-0.00476,-2.12747,-0.07244,0.03409,0.07883,-0.35674,-0.57700,9.47745,-0.485591,0.004801,-0.003743,0.874165,79,30.872,1.743,101,15,34,15,0.00000,0.00142,0.02325,1.3853,0.57157,0.57029,0.16277,-0.4206,-1.21156,-1.21119,-0.00202,3.7932,0.00000,-0.00287,-0.01938,-0.3216,0.73489,0.73152,0.14339,0.1484,-1.18305,-1.18671,0.04853,6.2588,0.00000,0.00386,-0.00775,-0.0742,0.47270,0.47194,0.17440,0.2721,-1.19117,-1.18704,-0.06673,1.8018,0.00000,-0.00350,-0.00388,-0.0247,0.65945,0.65506,0.17440,1.7069,-1.20887,-1.21322,0.03437,8.8192
12.9220,C,-0.01145,-0.00461,-2.12717,-0.05752,0.02983,0.06179,-0.41899,-0.62010,9.42238,-0.485722,0.004797,-0.003885,0.874091,79,30.872,1.743,101,15,34,15,0.00000,0.00139,0.01938,1.6080,0.57187,0.57093,0.18603,-0.3711,-1.21158,-1.21119,0.02831,3.6984,0.00000,-0.00287,-0.00388,-0.3463,0.73511,0.73194,0.20928,0.1237,-1.18293,-1.18657,0.06875,6.2588,0.00000,0.00383,-0.00388,-0.0247,0.47303,0.47267,0.22478,0.0495,-1.19127,-1.18715,-0.01011,1.7069,0.00000,-0.00350,0.00775,0.0000,0.65971,0.65555,0.18990,1.8306,-1.20883,-1.21318,0.02022,8.7718
12.9240,C,-0.01152,-0.00458,-2.12709,-0.07457,0.02663,0.07350,-0.41899,-0.62010,9.42238,-0.485756,0.004802,-0.003924,0.874073,79,30.872,1.777,101,15,34,15,0.00000,0.00136,0.03488,1.7317,0.57217,0.57120,0.19378,-0.5195,-1.21161,-1.21121,0.02629,3.7932,0.00000,-0.00287,0.00000,-0.3216,0.73533,0.73209,0.12789,0.0247,-1.18281,-1.18652,0.02224,6.4010,0.00000,0.00386,-0.02713,-0.0247,0.47337,0.47294,0.15115,0.2474,-1.19137,-1.18725,-0.04853,1.8018,0.00000,-0.00350,-0.03488,0.0000,0.65997,0.65579,0.15502,1.7812,-1.20878,-1.21312,0.02629,8.8192
12.9260,C,-0.01173,-0.00449,-2.12690,-0.07350,0.02557,0.04900,-0.38188,-0.59735,9.45829,-0.485838,0.004810,-0.004035,0.874026,79,30.863,1.743,101,15,34,15,0.00000,0.00132,0.00000,1.7069,0.57247,0.57168,0.15890,-0.3711,-1.21164,-1.21124,-0.01213,3.6984,0.00000,-0.00287,0.01550,-0.3463,0.73554,0.73231,0.14727,0.0495,-1.18268,-1.18642,0.05257,6.3062,0.00000,0.00389,0.02713,-0.0495,0.47370,0.47319,0.17052,0.1484,-1.19147,-1.18729,-0.01820,1.7069,0.00000,-0.00350,-0.03876,-0.0247,0.66023,0.65600,0.14727,1.9791,-1.20874,-1.21307,0.01415,8.6770
12.9300,C,-0.01191,-0.00435,-2.12673,-0.05965,0.04794,0.05433,-0.38188,-0.59735,9.45829,-0.485914,0.004793,-0.004148,0.873984,79,30.872,1.743,101,15,33,15,0.00000,0.00132,0.05426,1.6822,0.57307,0.57232,0.16277,-0.5442,-1.21169,-1.21126,-0.00809,3.6984,0.00000,-0.00287,0.00775,-0.2721,0.73598,0.73288,0.10464,-0.0247,-1.18244,-1.18631,0.03033,6.4010,0.00000,0.00389,0.00000,-0.0742,0.47436,0.47400,0.07751,0.2474,-1.19168,-1.18755,-0.03640,1.6595,0.00000,-0.00350,-0.04651,-0.0247,0.66076,0.65670,0.13564,1.5833,-1.20864,-1.21301,0.00000,8.7718
12.9320,C,-0.01212,-0.00422,-2.12655,-0.06392,0.03941,0.05113,-0.49081,-0.63087,9.29190,-0.485990,0.004790,-0.004269,0.873941,79,30.872,1.743,101,15,33,15,0.00000,0.00126,0.00000,1.7812,0.57337,0.57256,0.13952,-0.3711,-1.21172,-1.21129,-0.01415,3.6035,0.00000,-0.00287,0.00000,-0.2721,0.73620,0.73312,0.13564,-0.0495,-1.18232,-1.18617,0.02629,6.4959,0.00000,0.00389,0.00000,-0.0742,0.47470,0.47437,0.21703,0.2721,-1.19178,-1.18762,-0.04651,1.7069,0.00000,-0.00350,-0.04263,-0.0742,0.66102,0.65694,0.15890,1.7069,-1.20860,-1.21296,0.00809,8.7718
12.9360,C,-0.01228,-0.00408,-2.12644,-0.05326,0.06179,0.03515,-0.49081,-0.63087,9.29190,-0.486038,0.004768,-0.004374,0.873914,79,30.872,1.777,101,15,33,15,0.00000,0.00126,0.00388,1.6822,0.57397,0.57308,0.15890,-0.5937,-1.21177,-1.21129,0.04246,3.6035,0.00000,-0.00287,0.00000,-0.2721,0.73664,0.73364,0.12789,-0.0742,-1.18208,-1.18601,0.07886,6.4959,0.00000,0.00392,0.05426,-0.0742,0.47536,0.47512,0.15890,0.1732,-1.19198,-1.18777,-0.03640,1.6121,0.00000,-0.00347,0.00000,0.0247,0.66154,0.65733,0.10851,1.7317,-1.20850,-1.21282,0.01618,8.6295
12.9380,C,-0.01243,-0.00397,-2.12634,-0.05646,0.03622,0.03515,-0.42138,-0.66319,9.48224,-0.486085,0.004756,-0.004465,0.873887,79,30.872,1.777,101,15,33,15,0.00000,0.00120,-0.09689,1.7812,0.57426,0.57362,0.20928,-0.6679,-1.21180,-1.21132,-0.01820,3.6035,0.00000,-0.00287,0.05813,-0.2721,0.73686,0.73364,0.12789,-0.0742,-1.18195,-1.18597,0.04651,6.4959,0.00000,0.00389,-0.00775,-0.0247,0.47569,0.47512,0.15890,0.1732,-1.19208,-1.18788,-0.03640,1.7069,0.00000,-0.00350,-0.04263,0.0000,0.66180,0.65758,0.12014,1.5833,-1.20846,-1.21276,0.02831,8.6770
12.9400,C,-0.01254,-0.00387,-2.12628,-0.05646,0.04474,0.02344,-0.42138,-0.66319,9.48224,-0.486109,0.004737,-0.004537,0.873874,79,30.872,1.777,101,15,33,15,0.00000,0.00126,0.02713,1.7069,0.57456,0.57389,0.17827,-0.6432,-1.21183,-1.21132,0.00404,3.6035,0.00000,-0.00287,0.04651,-0.3711,0.73708,0.73400,0.08139,0.0247,-1.18183,-1.18587,0.05864,6.4959,0.00000,0.00392,0.03488,-0.0495,0.47602,0.47570,0.20928,0.1732,-1.19218,-1.18792,-0.01011,1.7069,0.00000,-0.00347,-0.01163,-0.0247,0.66206,0.65806,0.12014,1.5833,-1.20841,-1.21271,0.02426,8.5821
12.9420,C,-0.01259,-0.00383,-2.12626,-0.05007,0.03302,0.01811,-0.56862,-0.68235,9.33619,-0.486118,0.004733,-0.004568,0.873869,79,30.872,1.777,101,15,33,15,0.00000,0.00123,0.01938,1.8306,0.57486,0.57417,0.06976,-0.6432,-1.21185,-1.21132,0.03033,3.6510,0.00000,-0.00290,0.00388,-0.3463,0.73729,0.73424,0.12402,-0.0495,-1.18171,-1.18581,0.03842,6.6381,0.00000,0.00392,0.00775,-0.1237,0.47635,0.47606,0.20540,0.0247,-1.19228,-1.18813,-0.04044,1.7069,0.00000,-0.00347,0.00000,0.0000,0.66232,0.65806,0.12014,1.5833,-1.20836,-1.21266,0.04044,8.5821
12.9440,C,-0.01270,-0.00371,-2.12622,-0.02983,0.02663,-0.00320,-0.56862,-0.68235,9.33619,-0.486135,0.004710,-0.004648,0.873859,79,30.872,1.812,101,15,32,15,0.00000,0.00126,0.00388,1.7812,0.57516,0.57453,0.13952,-0.7916,-1.21188,-1.21134,0.03033,3.6984,0.00000,-0.00290,0.00000,-0.3216,0.73751,0.73446,0.10851,-0.0742,-1.18159,-1.18571,0.05459,6.6381,0.00000,0.00389,-0.02713,-0.0247,0.47669,0.47637,0.15115,0.1484,-1.19238,-1.18826,-0.09099,1.7069,0.00000,-0.00347,-0.02713,-0.1237,0.66259,0.65858,0.13952,1.5090,-1.20831,-1.21258,0.03640,8.4873
12.9460,C,-0.01279,-0.00362,-2.12619,-0.03941,0.04794,0.01065,-0.54468,-0.76734,9.39604,-0.486149,0.004690,-0.004710,0.873850,79,30.881,1.777,101,15,32,15,0.00000,0.00120,-0.02713,1.8801,0.57546,0.57483,0.14727,-0.6679,-1.21190,-1.21137,0.03235,3.6510,0.00000,-0.00287,0.05038,-0.3216,0.73773,0.73467,0.13177,-0.0495,-1.18146,-1.18556,0.03640,6.6381,0.00000,0.00389,-0.04263,0.0247,0.47702,0.47664,0.16277,0.2474,-1.19248,-1.18830,-0.04651,1.5173,0.00000,-0.00344,0.04263,-0.0247,0.66285,0.65885,0.18603,1.4843,-1.20826,-1.21255,0.00809,8.6295
12.9480,C,-0.01283,-0.00358,-2.12618,-0.03941,0.02876,0.00320,-0.54468,-0.76734,9.39604,-0.486152,0.004685,-0.004736,0.873849,79,30.872,1.777,101,15,32,15,0.00000,0.00120,-0.01163,1.7317,0.57575,0.57514,0.17440,-0.7669,-1.21193,-1.21140,-0.00809,3.6510,0.00000,-0.00287,0.03876,-0.3463,0.73795,0.73485,0.08526,-0.0495,-1.18134,-1.18546,0.05257,6.7804,0.00000,0.00389,-0.04263,0.0247,0.47735,0.47697,0.15890,0.0495,-1.19258,-1.18837,-0.03842,1.4699,0.00000,-0.00347,-0.00775,0.0000,0.66311,0.65912,0.17827,1.5585,-1.20822,-1.21251,0.01820,8.5821
12.9500,C,-0.01293,-0.00349,-2.12616,-0.03515,0.02557,0.00320,-0.54468,-0.76734,9.39604,-0.486161,0.004667,-0.004804,0.873844,79,30.863,1.777,101,15,32,15,0.00000,0.00120,0.02713,1.9296,0.57605,0.57541,0.09689,-0.7421,-1.21195,-1.21142,0.00000,3.6035,0.00000,-0.00290,0.02325,-0.3711,0.73817,0.73509,0.10851,-0.1237,-1.18122,-1.18535,0.03640,6.7804,0.00000,0.00392,0.00388,-0.0495,0.47768,0.47733,0.11239,0.1484,-1.19268,-1.18848,-0.05459,1.5173,0.00000,-0.00347,-0.01550,0.0000,0.66337,0.65939,0.10851,1.3853,-1.20817,-1.21239,0.02426,8.4873
12.9520,C,-0.01301,-0.00342,-2.12617,-0.03196,0.02557,-0.00852,-0.61651,-0.62608,9.38168,-0.486157,0.004655,-0.004852,0.873846,79,30.881,1.777,101,15,32,15,0.00000,0.00120,0.00388,1.7812,0.57635,0.57556,0.08526,-0.6679,-1.21198,-1.21145,-0.04651,3.5087,0.00000,-0.00287,0.08139,-0.3463,0.73838,0.73524,0.15115,0.0742,-1.18109,-1.18526,0.04853,6.6855,0.00000,0.00389,-0.03876,-0.0495,0.47801,0.47788,0.09689,0.0495,-1.19278,-1.18856,-0.04448,1.5173,0.00000,-0.00350,-0.06201,-0.0742,0.66363,0.65967,0.18215,1.6080,-1.20812,-1.21236,-0.01618,8.4873
12.9540,C,-0.01308,-0.00332,-2.12618,-0.03196,0.03302,0.00213,-0.61651,-0.62608,9.38168,-0.486154,0.004631,-0.004905,0.873847,79,30.881,1.743,101,15,32,15,0.00000,0.00117,-0.02325,1.9296,0.57665,0.57589,0.17440,-0.8658,-1.21200,-1.21142,0.03235,3.5087,0.00000,-0.00293,-0.01938,-0.3216,0.73860,0.73546,0.14339,-0.1237,-1.18097,-1.18519,-0.00404,6.6855,0.00000,0.00392,0.01550,-0.0742,0.47834,0.47812,0.07751,0.2474,-1.19287,-1.18864,-0.05055,1.4699,0.00000,-0.00347,0.04651,0.0495,0.66389,0.65988,0.15115,1.5833,-1.20807,-1.21228,0.02224,8.4399
12.9560,C,-0.01308,-0.00332,-2.12618,-0.03196,0.03302,0.00213,-0.61651,-0.62608,9.38168,-0.486154,0.004631,-0.004905,0.873847,79,30.881,1.743,101,15,32,15,0.00000,0.00117,-0.02325,1.9296,0.57695,0.57620,0.16277,-0.8658,-1.21203,-1.21142,0.03235,3.5087,0.00000,-0.00293,-0.01938,-0.3216,0.73882,0.73564,0.06201,-0.2226,-1.18084,-1.18507,0.05662,6.6855,0.00000,0.00392,0.01550,-0.0742,0.47867,0.47812,0.07751,0.2474,-1.19297,-1.18871,-0.05459,1.4699,0.00000,-0.00347,0.04651,0.0495,0.66415,0.65988,0.15115,1.5833,-1.20802,-1.21228,0.02224,8.4399
12.9580,C,-0.01319,-0.00322,-2.12624,-0.02770,0.01278,-0.02557,-0.64763,-0.68235,9.40921,-0.486129,0.004616,-0.004981,0.873861,79,30.872,1.743,101,15,32,15,0.00000,0.00120,-0.00388,1.8306,0.57724,0.57674,0.15115,-0.8658,-1.21205,-1.21146,0.00000,3.5087,0.00000,-0.00290,0.03876,-0.2721,0.73903,0.73606,0.13564,-0.2226,-1.18072,-1.18500,0.03842,6.7804,0.00000,0.00389,-0.03488,-0.0495,0.47900,0.47867,0.10851,0.1732,-1.19307,-1.18881,0.00000,1.4225,0.00000,-0.00347,0.00000,0.0247,0.66441,0.66057,0.16665,1.1874,-1.20797,-1.21219,-0.01011,8.4399
12.9600,C,-0.01326,-0.00318,-2.12628,-0.03302,0.02237,-0.03196,-0.64763,-0.68235,9.40921,-0.486111,0.004611,-0.005020,0.873871,79,30.872,1.743,101,15,32,15,0.00000,0.00120,0.03100,1.6327,0.57754,0.57701,0.11627,-0.9401,-1.21207,-1.21151,-0.02426,3.6035,0.00000,-0.00293,-0.02713,-0.4206,0.73925,0.73630,0.17440,-0.2226,-1.18059,-1.18483,0.03640,6.7804,0.00000,0.00386,-0.09301,-0.0495,0.47933,0.47900,0.16277,0.1732,-1.19317,-1.18887,-0.03640,1.4699,0.00000,-0.00347,0.01163,0.0495,0.66467,0.66079,0.15502,1.5833,-1.20792,-1.21211,0.05459,8.4873
12.9620,C,-0.01330,-0.00308,-2.12631,-0.01491,0.04155,-0.01917,-0.67636,-0.63805,9.44034,-0.486095,0.004577,-0.005063,0.873879,79,30.872,1.743,101,15,32,15,0.00000,0.00120,-0.00388,1.8059,0.57784,0.57729,0.12402,-0.8658,-1.21210,-1.21153,-0.01011,3.6035,0.00000,-0.00290,0.03876,-0.3711,0.73947,0.73649,0.10464,-0.2721,-1.18047,-1.18473,0.04853,6.9700,0.00000,0.00386,-0.09301,-0.0742,0.47967,0.47930,0.16665,0.1484,-1.19327,-1.18892,-0.01618,1.4225,0.00000,-0.00347,0.00000,0.0495,0.66493,0.66106,0.22478,1.3853,-1.20787,-1.21202,0.00404,8.3925
12.9640,C,-0.01335,-0.00303,-2.12637,-0.03515,0.01172,-0.04474,-0.67636,-0.63805,9.44034,-0.486072,0.004569,-0.005096,0.873892,79,30.872,1.777,101,15,32,15,0.00000,0.00120,0.03100,1.8306,0.57813,0.57750,0.15890,-0.9648,-1.21212,-1.21154,-0.01011,3.5087,0.00000,-0.00290,0.05038,-0.3463,0.73969,0.73667,0.07751,-0.3711,-1.18034,-1.18466,0.07279,6.8752,0.00000,0.00389,-0.03876,-0.1237,0.48000,0.47957,0.09301,0.1484,-1.19336,-1.18898,-0.02831,1.2802,0.00000,-0.00347,0.00000,-0.0247,0.66519,0.66127,0.12789,1.5090,-1.20782,-1.21194,0.06066,8.4399
12.9660,C,-0.01340,-0.00298,-2.12641,-0.02131,0.01811,-0.02557,-0.70749,-0.67157,9.59596,-0.486053,0.004560,-0.005128,0.873902,79,30.881,1.709,101,15,32,15,0.00000,0.00117,0.00000,1.9791,0.57843,0.57807,0.13952,-1.0637,-1.21214,-1.21156,0.01213,3.6510,0.00000,-0.00293,-0.00775,-0.3711,0.73990,0.73709,0.12402,-0.3463,-1.18022,-1.18454,0.06268,6.9700,0.00000,0.00389,-0.03876,-0.0495,0.48033,0.48012,0.15502,0.2226,-1.19346,-1.18906,-0.04651,1.3276,0.00000,-0.00347,0.00000,-0.0247,0.66544,0.66154,0.15502,1.4101,-1.20777,-1.21190,0.00202,8.2976
12.9680,C,-0.01345,-0.00292,-2.12646,-0.02557,0.03089,-0.02237,-0.70749,-0.67157,9.59596,-0.486034,0.004544,-0.005166,0.873913,79,30.872,1.777,101,15,32,15,0.00000,0.00126,0.12402,1.7812,0.57873,0.57835,0.18215,-0.9895,-1.21216,-1.21160,-0.05055,3.5087,0.00000,-0.00293,-0.01550,-0.3463,0.74012,0.73709,0.12402,-0.3463,-1.18009,-1.18447,0.04246,6.9700,0.00000,0.00389,-0.04651,-0.0742,0.48066,0.48012,0.15502,0.2226,-1.19356,-1.18913,-0.02224,1.3276,0.00000,-0.00347,0.00388,-0.0247,0.66570,0.66182,0.19765,1.1132,-1.20772,-1.21184,0.01415,8.4399
12.9700,C,-0.01347,-0.00287,-2.12652,-0.01917,0.01811,-0.03196,-0.70749,-0.67157,9.59596,-0.486007,0.004528,-0.005189,0.873928,79,30.872,1.743,101,15,32,15,0.00000,0.00120,0.02325,1.8059,0.57902,0.57859,0.10464,-0.9648,-1.21219,-1.21160,-0.02629,3.5087,0.00000,-0.00290,0.00388,-0.3216,0.74033,0.73748,0.10076,-0.4206,-1.17996,-1.18437,0.03235,6.7804,0.00000,0.00389,-0.03876,-0.1237,0.48099,0.48060,0.10464,0.1732,-1.19365,-1.18927,-0.03235,1.3276,0.00000,-0.00350,-0.03876,0.0495,0.66596,0.66224,0.23253,1.0885,-1.20766,-1.21183,-0.01415,8.5821
12.9720,C,-0.01350,-0.00284,-2.12654,-0.02237,0.02450,-0.02450,-0.64284,-0.60573,9.57202,-0.485997,0.004519,-0.005207,0.873933,79,30.872,1.743,101,15,32,15,0.00000,0.00123,0.03876,1.7069,0.57932,0.57889,0.17827,-0.9895,-1.21221,-1.21160,0.03033,3.5087,0.00000,-0.00290,0.01163,-0.3463,0.74055,0.73773,0.17440,-0.4206,-1.17984,-1.18417,0.06268,6.8278,0.00000,0.00392,0.00775,-0.1484,0.48132,0.48097,0.19765,0.1237,-1.19375,-1.18933,-0.02224,1.2328,0.00000,-0.00353,-0.05813,0.0495,0.66622,0.66245,0.16665,1.3853,-1.20761,-1.21170,0.01213,8.3925
12.9740,C,-0.01352,-0.00278,-2.12662,-0.00852,0.02344,-0.03622,-0.64284,-0.60573,9.57202,-0.485964,0.004499,-0.005235,0.873952,79,30.872,1.777,101,15,32,15,0.00000,0.00123,0.03876,1.7069,0.57962,0.57916,0.20928,-0.9895,-1.21223,-1.21160,0.03033,3.5087,0.00000,-0.00290,0.01163,-0.3463,0.74077,0.73785,0.09689,-0.3711,-1.17971,-1.18417,0.06268,6.8278,0.00000,0.00392,0.00775,-0.1484,0.48165,0.48124,0.17827,0.0742,-1.19385,-1.18941,-0.03842,1.4225,0.00000,-0.00350,-0.03488,0.0247,0.66648,0.66266,0.18990,1.4596,-1.20756,-1.21170,0.01213,8.3925
12.9780,C,-0.01356,-0.00272,-2.12672,0.00320,-0.00213,-0.03728,-0.74101,-0.67038,9.50977,-0.485919,0.004484,-0.005262,0.873977,79,30.872,1.777,101,15,32,15,0.00000,0.00120,-0.01550,1.7812,0.58021,0.57956,0.13564,-0.7421,-1.21227,-1.21167,0.00404,3.4613,0.00000,-0.00290,-0.00775,-0.3711,0.74120,0.73824,0.18990,-0.3463,-1.17946,-1.18399,0.03640,6.7804,0.00000,0.00386,-0.06588,-0.1237,0.48231,0.48178,0.18215,0.0000,-1.19404,-1.18955,-0.05055,1.2328,0.00000,-0.00350,-0.03876,0.0495,0.66700,0.66312,0.12402,1.1874,-1.20746,-1.21160,0.02224,8.4399
12.9800,C,-0.01358,-0.00264,-2.12685,-0.00639,0.01917,-0.02663,-0.74101,-0.67038,9.50977,-0.485861,0.004452,-0.005294,0.874009,79,30.872,1.709,101,15,32,15,0.00000,0.00126,0.09301,1.7812,0.58051,0.58013,0.11627,-0.7916,-1.21230,-1.21172,-0.00809,3.5087,0.00000,-0.00290,0.00000,-0.3216,0.74141,0.73866,0.19765,-0.4453,-1.17933,-1.18360,0.05459,6.6855,0.00000,0.00386,-0.04651,-0.0247,0.48264,0.48224,0.12402,0.1732,-1.19413,-1.18973,-0.05257,1.1380,0.00000,-0.00350,-0.05426,0.1237,0.66726,0.66360,0.13177,1.0885,-1.20741,-1.21151,0.02426,8.3925
12.9820,C,-0.01360,-0.00259,-2.12693,-0.01172,0.01491,-0.04261,-0.62848,-0.56024,9.54209,-0.485826,0.004436,-0.005312,0.874028,79,30.872,1.743,101,15,32,15,0.00000,0.00126,0.03876,1.6822,0.58080,0.58034,0.08526,-1.0390,-1.21232,-1.21173,0.00202,3.6035,0.00000,-0.00287,0.02713,-0.3711,0.74163,0.73885,0.09689,-0.3463,-1.17920,-1.18345,0.09099,6.6381,0.00000,0.00389,0.01938,-0.0742,0.48297,0.48257,0.20540,0.1237,-1.19423,-1.18980,-0.03842,1.3276,0.00000,-0.00347,0.02325,0.0742,0.66751,0.66381,0.13952,1.3606,-1.20735,-1.21140,0.04651,8.2976
12.9840,C,-0.01360,-0.00258,-2.12698,-0.00107,0.00426,-0.05113,-0.62848,-0.56024,9.54209,-0.485805,0.004431,-0.005316,0.874040,79,30.881,1.709,101,15,32,15,0.00000,0.00126,0.02713,1.7069,0.58110,0.58086,0.16277,-1.1874,-1.21234,-1.21173,0.02022,3.5087,0.00000,-0.00287,0.05038,-0.3216,0.74184,0.73912,0.08526,-0.5442,-1.17907,-1.18334,0.06066,6.6381,0.00000,0.00389,0.00000,-0.1237,0.48330,0.48281,0.20153,0.1484,-1.19432,-1.18990,-0.04853,1.3276,0.00000,-0.00347,-0.03876,0.1237,0.66777,0.66403,0.16665,1.1627,-1.20730,-1.21137,0.01415,8.3925
12.9860,C,-0.01362,-0.00252,-2.12712,-0.01065,0.00746,-0.04368,-0.74699,-0.61052,9.46428,-0.485746,0.004410,-0.005341,0.874073,79,30.881,1.675,101,15,32,15,0.00000,0.00126,0.02325,1.6822,0.58139,0.58104,0.09301,-0.8658,-1.21236,-1.21176,0.00809,3.5087,0.00000,-0.00287,0.05038,-0.4206,0.74206,0.73930,0.13177,-0.3711,-1.17894,-1.18309,0.09301,6.5907,0.00000,0.00389,0.01550,-0.0495,0.48362,0.48330,0.12402,0.2226,-1.19442,-1.19009,-0.07684,1.3276,0.00000,-0.00350,-0.03100,0.1237,0.66803,0.66442,0.14339,1.3853,-1.20725,-1.21134,0.01011,8.4399
12.9880,C,-0.01362,-0.00250,-2.12716,-0.00213,0.01065,-0.04794,-0.74699,-0.61052,9.46428,-0.485726,0.004402,-0.005347,0.874084,79,30.872,1.709,101,15,31,15,0.00000,0.00129,0.05426,1.6822,0.58169,0.58134,0.17827,-0.9895,-1.21238,-1.21176,0.00809,3.5087,0.00000,-0.00287,0.03876,-0.5195,0.74227,0.73948,0.13564,-0.3216,-1.17882,-1.18309,0.09301,6.5907,0.00000,0.00386,-0.03876,-0.0742,0.48395,0.48354,0.13177,0.2226,-1.19451,-1.19018,-0.05055,1.4225,0.00000,-0.00350,-0.03876,0.0742,0.66829,0.66475,0.26741,0.9401,-1.20719,-1.21130,0.00404,8.2976
12.9900,C,-0.01363,-0.00246,-2.12725,-0.01598,0.02876,-0.04261,-0.74699,-0.61052,9.46428,-0.485688,0.004384,-0.005360,0.874105,79,30.872,1.709,101,15,31,15,0.00000,0.00126,-0.02325,1.6080,0.58199,0.58183,0.11627,-1.1627,-1.21240,-1.21178,0.02629,3.6035,0.00000,-0.00287,0.00388,-0.4453,0.74249,0.73963,0.12789,-0.3463,-1.17869,-1.18285,0.07481,6.5907,0.00000,0.00386,-0.01938,-0.0495,0.48428,0.48387,0.17052,0.1237,-1.19461,-1.19026,-0.01820,1.4225,0.00000,-0.00350,-0.01550,0.0742,0.66855,0.66490,0.10464,1.2864,-1.20714,-1.21119,0.02022,8.3925
